978-4-102057-02-5	0000021972	2003/04/22	フラニーとゾーイー		新潮文庫	Ｊ・Ｄ・サリンジャー／野崎　孝．訳	933	ｻ		新潮社	1989	227	15	2003
978-4-163450-60-5	0000021975	2003/10/04	医者が癌にかかったとき			竹中　文良	498.14	ﾀﾌ		文藝春秋	1991	293	20	2003
978-4-195544-99-0	0000021976	2003/03/04	向田邦子・映画の手帖　／二十代の編集後記より			向田　邦子	914.6	ﾑｸ		徳間書店	1991	187	18	2003
978-4-167461-07-2	0000021978	2003/04/02	「死への準備」日記		文春文庫	千葉　敦子	916	ﾁｱ		文藝春秋	1991	205	15	2003
978-4-167145-15-6	0000021979	2003/02/18	静寂の声　〈上〉／乃木希典夫妻の生涯		文春文庫	渡辺　淳一	913.6	ﾜｼﾞ	上	文藝春秋	1991	356	15	2003
978-4-167145-16-3	0000021980	2003/02/16	静寂の声　〈下〉／乃木希典夫妻の生涯		文春文庫	渡辺　淳一	913.6	ﾜｼﾞ	下	文藝春秋	1991	382	15	2003
978-4-140015-74-2	0000021981	2003/10/07	オゾン層を守る		ＮＨＫブックス　５７４	環境庁「オゾン層保護検討会」．編	519.3	ｶ		日本放送出版協会	1990	224	19	2003
978-4-167309-18-3	0000021982	2003/04/22	ダンス・ウィズ・ウルヴズ		文春文庫	マイケル・ブレイク／松本　剛史．訳	933	ﾌﾞ		文藝春秋	1991	458	15	2003
978-4-480025-28-9	0000021983	2003/01/06	星の林に月の舟　／怪獣に夢見た男たち		ちくま文庫	実相寺　昭雄	913.6	ｼ		筑摩書房	1991	369	15	2003
978-4-387900-78-8	0000021987	2003/01/05	愛の詩集		詩集	谷川　俊太郎．編	911.56	ﾀ		サンリオ	1991	157	18	2003
978-4-387902-66-9	0000021988	2003/01/05	魂のいちばんおいしいところ　／谷川俊太郎詩集		詩集	谷川　俊太郎	911.56	ﾀ		サンリオ	1991	110	18	2003
978-4-847011-25-2	0000021992	2003/04/28	りんごの花さく湖			Ｃ・Ｗ・ニコル／五木　寛之．訳／池田　宗弘．絵	933.8	ﾆ		ワニブックス	1991	85	22	2003
978-4-061980-05-1	0000021993	2003/10/29	やさしさの扉をひらく　／ちひろの世界		講談社カルチャーブックス	松本　猛／松本　由理子	723.1	ﾏﾀ		講談社	1991	143	21	2003
978-4-041314-21-0	0000021999	2003/01/30	不機嫌な恋人		角川文庫	田辺　聖子	913.6	ﾀｾ		角川書店	1989	315	15	2003
978-4-167114-02-2	0000022001	2003/07/24	アンネの日記		文春文庫	アンネ・フランク／深町　眞理子．訳	945	ﾌ		文藝春秋	1990	477	15	2003
978-4-167527-11-2	0000022002	2003/04/25	ボーン・マン		文春文庫	ジョージ・Ｃ・チェスブロ／雨沢　泰．訳	933	ﾁ		文藝春秋	1991	497	15	2003
978-4-772215-50-3	0000022003	2003/06/30	離島めぐり１５万キロ			本木　修次	291	ﾓｼ		古今書院	1991	244	19	2003
978-4-794800-86-2	0000022004	2003/06/02	世界地図から消えた国　／東ドイツへのレクイエム			斎藤　瑛子	234.075	ｻｴ		新評論	1991	222	20	2003
978-4-101144-02-3	0000022011	2003/01/14	女徳		新潮文庫	瀬戸内　晴美	913.6	ｾ		新潮社	1998	601	15	2003
978-4-003243-48-0	0000022012	2003/07/07	リヒァルト・ヴァーグナーの苦悩と偉大　／他１篇		岩波文庫	トーマス・マン／青木　順三．訳	944	ﾏ		岩波書店	1991	222	15	2003
978-4-101311-03-6	0000022013	2003/03/06	河童が覗いたインド　／タージ・マハールを空から見ると・・・。		新潮文庫	妹尾　河童	914.6	ｾｶ		新潮社	1991	289	15	2003
978-4-003318-31-7	0000022014	2003/03/10	極光のかげに　／シベリア俘虜記		岩波文庫	高杉　一郎	916	ﾀｲ		岩波書店	1991	362	15	2003
978-4-003227-61-9	0000022024	2003/04/06	タイム・マシン　／他９編		岩波文庫	アーヴィング／平沼　孝之．訳	933	ｳ		岩波書店	1991	372	15	2003
978-4-488012-43-4	0000022027	2003/01/14	秋の花		黄金の１３	北村　薫	913.6	ｷ		東京創元社	1991	220	20	2003
978-4-061589-62-9	0000022029	2003/04/20	アラビア人文学		講談社学術文庫	ハミルトン・Ａ・Ｒ・ギブ／井筒　豊子．訳	929.76	ｷﾞ		講談社	1991	258	15	2003
978-4-469021-04-2	0000022030	2003/11/18	日本語逆引き辞典		辞典	北原　保雄．編	813.2	ｷﾔ		大修館書店	1991	691	19	2003
978-4-488023-16-4	0000022031	2003/01/15	空飛ぶ馬　／鮎川哲也と十三の謎			北村　薫	913.6	ｷ		東京創元社	1991	316	20	2003
978-4-140087-69-5	0000022032	2003/09/01	アインシュタイン・ロマン　２／考える＋翔ぶ！／「相対性理論」創造のプロセス			ＮＨＫアインシュタイン・プロジェクト	420.28	ｴ	2	日本放送出版協会	1991	189	22	2003
