ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-398135-01-8	0000036365	2003/01/21	札幌・道東・道北／上撰の旅１／		上撰の旅　１	昭文社	291.09	ｼ	1	昭文社	2002	383	21	2003
978-4-398135-02-5	0000036366	2003/01/21	札幌・小樽・函館・道南／上撰の旅２／		上撰の旅　２	昭文社	291.09	ｼ	2	昭文社	2002	375	21	2003
978-4-062574-00-6	0000036369	2003/01/23	これならわかるＪａｖａ　／作りながら覚えるプログラミング		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４００	小林　健一郎	007.64	ｺ		講談社	2003	433	18	2003
978-4-062573-98-6	0000036370	2003/01/23	パソコンを遊ぶ　簡単プログラミング　／コンピュータを自由に操る「十進ＢＡＳＩＣ」入門		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１３９８	木村　良夫	007.64	ｷ		講談社	2003	222	18	2003
978-4-062573-99-3	0000036371	2003/01/23	航空管制の科学　／飛行ラッシュの空をどうコントロールするか		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１３９９	園山　耕司	538.86	ｿ		講談社	2003	265	18	2003
978-4-005004-23-2	0000036372	2003/01/23	図書館へ行こう		岩波ジュニア新書	田中　共子	015	ﾀ		岩波書店	2003	202	18	2003
978-4-005004-21-8	0000036373	2003/01/23	漢字のはなし		岩波ジュニア新書	阿辻　哲次	811.2	ｱ		岩波書店	2003	181	18	2003
978-4-004308-21-8	0000036374	2003/01/23	イギリス式生活術		岩波新書	黒岩　徹	302.33	ｸ		岩波書店	2003	211	18	2003
978-4-004308-20-1	0000036375	2003/01/23	介護保険　／地域格差を考える		岩波新書	中井　清美	369.13	ﾅ		岩波書店	2003	189	18	2003
978-4-004308-23-2	0000036376	2003/01/23	能楽への招待		岩波新書	梅若　猶彦	773	ｳ		岩波書店	2003	190	18	2003
978-4-004308-22-5	0000036377	2003/01/23	漢字と中国人　／文化史をよみとく／		岩波新書	大島　正二	821.2	ｵ		岩波書店	2003	248	18	2003
978-4-901784-11-5	0000036379	2003/01/25	オマエラ、軍隊シッテルカ！？　／疾風怒濤の入隊編			イ・ソンチャン．著／ぺ・ヨンホン訳	393.25	ｲ		バジリコ株式会社	2002	383	19	2003
978-4-393332-12-2	0000036380	2003/01/25	ぼくが父であるために			松本　康治	914.6	ﾏ		春秋社	2001	197	20	2003
978-4-620316-01-7	0000036381	2003/01/25	日本語通り			立川　談四楼	914.6	ﾀ		毎日新聞社	2002	219	19	2003
978-4-422930-34-3	0000036382	2003/01/25	「森のイスキア」で話したこと			佐藤　初女／宮迫　千鶴	916	ｻ		創元社	2002	306	20	2003
978-4-422930-29-9	0000036383	2003/01/25	地球のささやき			龍村　仁	916	ﾀ		創元社	2001	266	20	2003
978-4-750316-37-6	0000036384	2003/01/25	高校生のジェンダーとセクシュアリティ　／自己決定による新しい共生社会のために／			須藤　廣．編	367.9	ｽ		明石書店	2002	212	19	2003
978-4-761260-40-8	0000036385	2003/01/25	古事の森　／樹齢四百年の巨木を育てる			立松　和平／横松　桃子．画	521.818	ﾀ		かんき出版	2002	118	19	2003
978-4-805844-40-3	0000036386	2003/01/25	よくわかる地球温暖化問題【改訂版】			気候ネットワーク．編	451.85	ｷ		中央法規	2002	242	21	2003
978-4-072352-98-4	0000036387	2003/01/25	誰にでも書ける　５枚童話の創り方			藤田　富美恵	908.38	ﾌ		主婦の友社	2002	167	21	2003
978-4-052016-29-5	0000036388	2003/01/25	コーンウォールの聖杯			スーザン・クーパー．作／武内　孝夫．訳	933	ｸ		学習研究社	2002	449	22	2003
978-4-840106-47-4	0000036389	2003/01/25	おいしいコーヒーをいれるために			中川　ちえ	596.7	ﾅ		メディアファクトリー	2002	64	22	2003
978-4-797211-11-5	0000036390	2003/01/25	生産的な暮らしをつくろう　／レッツ　プロダクティブ・ハビテーション／			ヒューマンルネッサンス研究所．編	519.8	ﾋ		ビオシティ	2002	157	21	2003
978-4-831509-58-1	0000036391	2003/01/25	俳優になるには		なるにはＢＯＯＫＳ　１５	山本　健翔	366	ﾍﾟ	15	ぺりかん社	2002	169	19	2003
978-4-831509-15-4	0000036392	2003/01/25	ゲームクリエータになるには		なるにはＢＯＯＫＳ１０１	西村　翠	366	ﾍﾟ	101	ぺりかん社	2002	147	19	2003
978-4-831509-74-1	0000036393	2003/01/25	工芸家になるには		なるにはＢＯＯＫＳ　２２	河合　眞木	366	ﾍﾟ	22	ぺりかん社	2001	183	19	2003
978-4-831509-59-8	0000036395	2003/01/25	自動車整備士になるには		なるにはＢＯＯＫＳ　２５	広田　民郎	366	ﾍﾟ	25	ぺりかん社	2002	158	19	2003
978-4-831506-54-2	0000036396	2003/01/25	サイエンティストになるには		なるにはＢＯＯＫＳ　７７	生田　哲	366	ﾍﾟ	77	ぺりかん社	2002	150	19	2003
978-4-831507-01-3	0000036397	2003/01/25	翻訳家になるには		なるにはＢＯＯＫＳ　８０	小鷹　信光．監修／中島　さなえ．著	366	ﾍﾟ	80	ぺりかん社	1999	142	19	2003
978-4-831507-43-3	0000036398	2003/01/25	落語家になるには		なるにはＢＯＯＫＳ　８５	生田　誠	366	ﾍﾟ	85	ぺりかん社	2009	149	19	2003
978-4-831507-70-9	0000036402	2003/01/25	ホテルマンになるには		なるにはＢＯＯＫＳ　８７	大阪あべの辻ホテル観光スクール．編	366	ﾍﾟ	87	ぺりかん社	2000	158	19	2003
978-4-831509-17-8	0000036406	2003/01/25	ウェブクリエータになるには		なるにはＢＯＯＫＳ１０３	西村　翠	366	ﾍﾟ	103	ぺりかん社	2001	133	19	2003
978-4-831509-30-7	0000036407	2003/01/25	花屋さんになるには		なるにはＢＯＯＫＳ１０４	須長　千夏	366	ﾍﾟ	104	ぺりかん社	2001	170	19	2003
978-4-831509-44-4	0000036410	2003/01/25	司法書士になるには		なるにはＢＯＯＫＳ１０７	前田　稔／浅野　恵子	366	ﾍﾟ	107	ぺりかん社	2002	149	19	2003
978-4-831508-77-5	0000036411	2003/01/25	お笑いタレントになるには		なるにはＢＯＯＫＳ　９６	山中　伊知郎	366	ﾍﾟ	96	ぺりかん社	2000	154	19	2003
978-4-831508-65-2	0000036416	2003/01/25	シナリオライター・放送作家になるには		なるにはＢＯＯＫＳ　９４	山中　伊知郎	366	ﾍﾟ	94	ぺりかん社	1999	171	19	2003
978-4-831509-26-0	0000036418	2003/01/25	伝統芸能家になるには		なるにはＢＯＯＫＳ　４９	佐貫　百合人	366	ﾍﾟ	49	ぺりかん社	2000	180	19	2003
978-4-831509-31-4	0000036420	2003/01/25	ジャーナリストになるには		なるにはＢＯＯＫＳ　１７	河内　孝／岡元　隆治	366	ﾍﾟ	17	ぺりかん社	2002	173	19	2003
978-4-831509-13-0	0000036421	2003/01/25	通関士になるには		なるにはＢＯＯＫＳ　９８	赤坂　和則	366	ﾍﾟ	98	ぺりかん社	2002	138	19	2003
978-4-831509-19-2	0000036422	2003/01/25	杜氏になるには		なるにはＢＯＯＫＳ　９９	石田　信夫	366	ﾍﾟ	99	ぺりかん社	2000	174	19	2003
978-4-831509-57-4	0000036423	2003/01/25	広告マンになるには		なるにはＢＯＯＫＳ　５２	片岡　弘	366	ﾍﾟ	52	ぺりかん社	2002	133	19	2003
978-4-831509-03-1	0000036426	2003/01/25	スタイリストになるには		なるにはＢＯＯＫＳ　５４	武藤　直路	366	ﾍﾟ	54	ぺりかん社	2000	124	19	2003
978-4-831507-73-0	0000036428	2003/01/25	棋士になるには		なるにはＢＯＯＫＳ　７２	大矢　順正	366	ﾍﾟ	72	ぺりかん社	2001	179	19	2003
978-4-831506-36-8	0000036429	2003/01/25	力士になるには　／付．行司・呼び出し・床山ほか／		なるにはＢＯＯＫＳ　７４	山西　彩子	366	ﾍﾟ	74	ぺりかん社	2000	158	19	2003
978-4-831509-75-8	0000036430	2003/01/25	美術家になるには		なるにはＢＯＯＫＳ　３９	村田　真	366	ﾍﾟ	39	ぺりかん社	2002	160	19	2003
978-4-831509-10-9	0000036431	2003/01/25	介護福祉士になるには		なるにはＢＯＯＫＳ１００	大橋　謙策／渡部　裕美．編	366	ﾍﾟ	100	ぺりかん社	2001	136	19	2003
978-4-831508-15-7	0000036432	2003/01/26	インテリアコーディネーターになるには		なるにはＢＯＯＫＳ　５９	エイ・アイ・ケイ教育情報部．編	366	ﾍﾟ	59	ぺりかん社	2000	138	19	2003
978-4-831508-16-4	0000036433	2003/01/26	スポーツインストラクターになるには		なるにはＢＯＯＫＳ　６０	エイ・アイ・ケイ教育情報部．編	366	ﾍﾟ	60	ぺりかん社	2001	161	19	2003
978-4-831510-07-5	0000036435	2003/01/26	中小企業診断士になるには		なるにはＢＯＯＫＳ　６２	井上　繁	366	ﾍﾟ	62	ぺりかん社	2002	156	19	2003
978-4-831507-76-1	0000036436	2003/01/26	社会保険労務士になるには		なるにはＢＯＯＫＳ　６３	佐々木　俊世／中林　政雄／赤森　伸子．編	366	ﾍﾟ	63	ぺりかん社	2002	135	19	2003
978-4-831510-22-8	0000036441	2003/01/26	ダンサーになるには		なるにはＢＯＯＫＳ１１５	山中　伊知郎	366	ﾍﾟ	115	ぺりかん社	2002	156	19	2003
978-4-831510-00-6	0000036443	2003/01/26	編集者になるには		なるにはＢＯＯＫＳ　４１	山口　雄二	366	ﾍﾟ	41	ぺりかん社	2002	167	19	2003
978-4-831506-16-0	0000036445	2003/01/26	商社マンになるには		なるにはＢＯＯＫＳ　４４	樋口　健夫	366	ﾍﾟ	44	ぺりかん社	2002	151	19	2003
978-4-831508-75-1	0000036446	2003/01/26	農業者になるには		なるにはＢＯＯＫＳ　４６	佐藤　亮子	366	ﾍﾟ	46	ぺりかん社	2000	172	19	2003
978-4-831509-16-1	0000036448	2003/01/26	マルチメディアクリエータになるには		なるにはＢＯＯＫＳ１０２	石村　武朗	366	ﾍﾟ	102	ぺりかん社	2001	133	19	2003
978-4-831507-11-2	0000036450	2003/01/26	モデルになるには		なるにはＢＯＯＫＳ　８２	松本　慶子	366	ﾍﾟ	82	ぺりかん社	2000	153	19	2003
978-4-831506-87-0	0000036451	2003/01/26	エンジニアになるには		なるにはＢＯＯＫＳ　１８	生田　哲	366	ﾍﾟ	18	ぺりかん社	2000	138	19	2003
978-4-831510-03-7	0000036458	2003/01/26	政治家になるには		なるにはＢＯＯＫＳ　３６	細川　珠生	366	ﾍﾟ	36	ぺりかん社	2002	165	19	2003
978-4-831509-61-1	0000036459	2003/01/26	環境スペシャリストになるには		なるにはＢＯＯＫＳ　３７	古田　ゆかり	366	ﾍﾟ	37	ぺりかん社	2002	151	19	2003
978-4-831509-56-7	0000036460	2003/01/26	印刷技術者になるには		なるにはＢＯＯＫＳ　３８	山本　隆太郎／中村　幹	366	ﾍﾟ	38	ぺりかん社	2002	164	19	2003
978-4-831509-85-7	0000036461	2003/01/26	グラフィックデザイナーになるには		なるにはＢＯＯＫＳ　１１	武正　秀治／渡部　千春	366	ﾍﾟ	11	ぺりかん社	2002	174	19	2003
978-4-831509-97-0	0000036465	2003/01/26	国家公務員になるには		なるにはＢＯＯＫＳ　２０	井上　繁	366	ﾍﾟ	20	ぺりかん社	2002	187	19	2003
978-4-831506-14-6	0000036467	2003/01/26	映画監督になるには		なるにはＢＯＯＫＳ　９	波田野　哲朗／小出　正志／昼間　行雄	366	ﾍﾟ	9	ぺりかん社	1998	174	19	2003
978-4-831509-89-5	0000036468	2003/01/26	音楽家になるには		なるにはＢＯＯＫＳ　３０	中野　雄	366	ﾍﾟ	30	ぺりかん社	2002	185	19	2003
978-4-831507-78-5	0000036470	2003/01/26	鉄道マンになるには		なるにはＢＯＯＫＳ　２６	ジェー・アール・アール．編	366	ﾍﾟ	26	ぺりかん社	2000	131	19	2003
978-4-831509-18-5	0000036474	2003/01/26	理系のススメ　／君たちを待っている科学の世界／		なるにはＢＯＯＫＳ　別巻	生田　哲	366	ﾍﾟ	別	ぺりかん社	2000	181	19	2003
978-4-568502-55-8	0000036475	2003/01/26	文字大全　／雑誌・書籍・広告パッケージ／新デザインガイド			『デザインの現場』編集部．編	727.8	ﾋﾞ		美術出版社	2002	111	26	2003
978-4-846004-00-2	0000036476	2003/01/26	ボヌール・デ・ダム百貨店			エミール・ゾラ／伊藤　桂子．訳	953.6	ｿﾞ		論創社	2002	569	20	2003
978-4-766409-69-7	0000036477	2003/01/26	レポート・論文の書き方入門　【第３版】			河野　哲也	816.5	ｺ		慶應義塾大学出版会	2002	116	21	2003
978-4-764105-16-4	0000036478	2003/01/26	アフガニスタン　／「砂漠と炎熱と人びと」			下川　裕治．文／阿部　稔哉．写真	292.71	ｼ		共同通信社	2002	238	19	2003
978-4-276200-47-0	0000036479	2003/01/26	風を聴く音を聴く			新実　徳英	760.4	ﾆ		音楽之友社	2003	243	19	2003
978-4-413033-79-4	0000036480	2003/01/27	大人の教科書　／理科の時間		大人の教科書	大人の教科書編纂委員会．編	404	ｵ		青春出版社	2002	202	19	2003
978-4-566013-00-1	0000036481	2003/01/27	光の六つのしるし　／闇の戦い　〈１〉／			スーザン・クーパー／浅羽　莢子．訳	933	ｸ	1	評論社	1999	317	20	2003
978-4-566013-01-8	0000036482	2003/01/27	みどりの妖婆　／闇の戦い　〈２〉／			スーザン・クーパー／浅羽　莢子．訳	933	ｸ	2	評論社	1999	202	20	2003
978-4-566013-02-5	0000036483	2003/01/27	灰色の王　／闇の戦い　〈３〉／			スーザン・クーパー／浅羽　莢子．訳	933	ｸ	3	評論社	2001	258	20	2003
978-4-878935-20-6	0000036484	2003/01/27	漱石「こころ」論　／変容する罪悪感			盛　忍	910.26	ﾅ		作品社	2002	241	20	2003
978-4-791760-05-3	0000036485	2003/01/27	心は泣いたり笑ったり　／マリーバ・コンデの少女時代			マリーズ・コンデ／くぼた　のぞみ．訳	950.278	ｺ		青土社	2002	222	20	2003
978-4-314009-29-4	0000036486	2003/01/28	ちょうちょ地雷			ジーノ・ストラダ．著／荒瀬　ゆみこ．訳	319.8	ｽ		紀伊國屋書店	2002	244	19	2003
978-4-404030-31-3	0000036487	2003/01/28	日本の暦と歳時記		別冊　歴史読本	新人物往来社	449.81	ｼ		新人物往来社	2002	323	21	2003
978-4-787271-62-4	0000036488	2003/01/28	不思議な国のクラシック			鈴木　淳史	760.4	ｽ		新人物往来社	2002	203	19	2003
978-4-813316-36-7	0000036489	2003/01/28	人間なんておかしいね			やなせ　たかし	917	ﾔ		たちばな出版	2002		21	2003
978-4-636206-58-6	0000036491	2003/01/29	ノーベル賞おもしろ雑学辞典			ノーベル賞研究会．編	377.7	ﾉ		ヤマハミュージックメディア	2002	207	19	2003
978-4-860200-58-9	0000036492	2003/01/29	冬の子どもたち			ＭＩＫＡ　ＰＯＳＡ／ミカ　ポサ	748	ﾎﾟ		ブルース・インターアクションズ	2002		16	2003
978-4-385360-94-2	0000036493	2003/01/29	国語辞典の名語釈			武藤　康史	813.1	ﾑ		三省堂	2002	221	19	2003
978-4-870315-36-5	0000036494	2003/01/29	大きな古時計の謎			「みんなの歌」研究会．編	767	ﾐ		飛鳥新社	2002	207	18	2003
978-4-309242-68-2	0000036495	2003/02/04	ＶＯＩＣＥ（ヴォイス）　／１７歳は世界の夢を見る			リサ・モーガン．文／キャロライン・パーソンズ．写真／坂本　徳子．訳	141.5	ﾓ		河出書房新社	2002	135	22	2003
978-4-806117-48-3	0000036496	2003/02/04	あの一言はすごかった！　／スポーツ編			後藤　忠弘．編	780	ｺﾞﾀ		中経出版	2002	343	21	2003
978-4-756903-33-4	0000036497	2003/02/04	はじめての中国語　／ＣＤｂｏｏｋｓ		ＣＤｂｏｏｋｓ	紹　文周	820	ｼ		明日香出版社	2002	191	19	2003
978-4-054018-25-9	0000036498	2003/02/04	行列のできる就職相談室			学習研究社	366	ｶﾞ		学習研究社	2002	199	21	2003
978-4-569625-66-9	0000036499	2003/02/04	「童謡」の摩訶不思議　／おもしろおかしく「謎」を解く			日本童謡の不思議研究会．編	767.7	ﾆ		ＰＨＰ研究所	2003	237	19	2003
978-4-566013-03-2	0000036500	2003/02/04	樹上の銀　／闇の戦い　４／			スーザン・クーパー／浅羽　莢子．訳	933	ｸ	4	評論社	2002	398	20	2003
978-4-480873-37-8	0000036501	2003/02/04	らりるれレノン　／ジョン・レノン・ナンセンス作品集			佐藤　良明．訳	933.7	ﾚ		筑摩書房	2002	140	19	2003
978-4-061546-65-3	0000036502	2003/02/04	ゼロから学ぶ　数学の１、２、３、　／算数から微積分まで			瀬山　士郎	410	ｾｼ		講談社	2003	214	21	2003
978-4-393332-15-3	0000036503	2003/02/04	人は死んではならない			小松　美彦	490.15	ｺﾖ		春秋社	2002	320	19	2003
978-4-794976-08-6	0000036504	2003/02/04	スウィート・ホーム物語　／オリバーさんと、幸せをつかんだ２２匹の犬			エリザベス・オリバー（大阪「アーク」代表）	645.6	ｵ		晶文社	2002	185	20	2003
978-4-845107-87-2	0000036505	2003/02/04	日本はなぜ「こんな国」になったのか			安原　顕	019.9	ﾔｹ		旬報社	2002	223	20	2003
978-4-048837-90-3	0000036506	2003/02/04	電池が切れるまで　／子ども病院からのメッセージ			すずらんの会．編	378.4	ｽ		角川書店	2003	153	20	2003
978-4-344900-38-7	0000036507	2003/02/04	生活習慣病を防ぐ本　／人生改造			日野原　重明	498.3	ﾋｼ		幻冬舎	2002	221	21	2003
978-4-877981-14-3	0000036509	2003/02/04	世界の人権　２００２　／アムネスティ・レポート			アムネスティ・インターナショナル日本	316.1	ｱ		アムネスティ・インターナショナル日本	2002	259	30	2003
978-4-265061-52-5	0000036510	2003/02/04	デルトラ・クエスト　２　／嘆きの湖			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	2	岩崎書店	2002	197	19	2003
978-4-265061-53-2	0000036511	2003/02/04	デルトラ・クエスト　３　／ネズミの街			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	3	岩崎書店	2002	205	19	2003
978-4-265061-54-9	0000036512	2003/02/04	デルトラ・クエスト　４　／うごめく砂			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	4	岩崎書店	2003	205	19	2003
978-4-265061-55-6	0000036513	2003/02/04	デルトラ・クエスト　５　／恐怖の山			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	5	岩崎書店	2003	205	19	2003
978-4-265061-56-3	0000036514	2003/02/04	デルトラ・クエスト　６　／魔物の洞窟			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	6	岩崎書店	2002	205	19	2003
978-4-265061-57-0	0000036515	2003/02/04	デルトラ・クエスト　７　／いましめの谷			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	7	岩崎書店	2003	205	19	2003
978-4-265061-58-7	0000036516	2003/02/04	デルトラ・クエスト　８　／帰還			エミリー・ロッダ．作／岡田　好恵．訳	933	ﾛ	8	岩崎書店	2003	221	19	2003
978-4-140807-34-7	0000036517	2003/02/06	クローズアップ現代　２００２			ＮＨＫ「クローズアップ現代」制作班．編	304	ｴ	2002	日本放送出版協会	2002	326	21	2003
978-4-901006-41-5	0000036518	2003/02/06	いつの日にかきっと　／映画「夜を賭けて」に賭けた若者たち			藤井　誠二．著／山田　茂．写真	316.81	ﾌｾ		アートン	2002	167	20	2003
978-4-838713-88-2	0000036519	2003/02/06	卵の緒			瀬尾　まいこ	913.6	ｾﾏ		マガジンハウス	2002	193	20	2003
978-4-788508-36-1	0000036520	2003/02/06	マクドナルドはグローバルか　／東アジアのファーストフード			ジェームズ・ワトソン／前川　啓治．他訳	936	ﾜ		新曜社	2003	305	20	2003
978-4-480873-36-1	0000036521	2003/02/06	空に書く　／ジョン・レノン自伝＆作品集			ジョン・レノン／森田　義信．訳	933.7	ﾚ		筑摩書房	2002	254	19	2003
978-4-943843-95-5	0000036522	2003/02/06	笑顔の大家族　このゆびとーまれ　／「富山型」デイサービスの日々			惣万　佳代子	369.92	ｿｶ		水書房	2002	285	19	2003
978-4-806117-28-5	0000036523	2003/02/06	高校の日本史を復習する本　／歴史は壮大な人間ドラマだから面白い！			瀧音　能之	210.12	ﾀﾖ		中部出版	2002	383	19	2003
978-4-894192-55-3	0000036524	2003/02/06	「たからもの」って何りですか　／Ｗｈａｔ　ｄｏ　ｙｏｕ　ｔｒｅａｓｕｒｅ？／		絵本	伊勢　華子．編	916	ｲﾊ		パロル舎	2002		19	2003
978-4-091031-40-2	0000036525	2003/02/06	世界テロ戦争　／スーパーグラフィックス			恵谷　治	319	ｴｵ		小学館	2002	133	29	2003
978-4-838714-17-9	0000036526	2003/02/11	やさしいことばで日本国憲法　／新訳条文＋英文憲法＋憲法全文／			池田　香代子．訳／Ｃ．ダグラス・ラミス．監修	323.1	ｲｶ		マガジンハウス	2003	109	20	2003
978-4-120033-41-4	0000036529	2003/02/11	バースデイ・ストーリーズ			村上　春樹．編訳	933	ﾑﾊ		中央公論社	2002	242	20	2003
978-4-751521-27-4	0000036530	2003/02/11	盗まれた記憶の博物館　〈下〉			ラルフ・イーザウ／酒寄　進一．訳	943	ｲ	下	あすなろ書房	2002	447	22	2003
978-4-751521-26-7	0000036531	2003/02/11	盗まれた記憶の博物館　〈上〉			ラルフ・イーザウ／酒寄　進一．訳	943	ｲ	上	あすなろ書房	2002	386	22	2003
978-4-037270-90-2	0000036532	2003/02/11	だれも知らない／小さな話　【随筆集】			佐藤　さとる	914.6	ｻｻ		偕成社	2003	206	20	2003
978-4-037270-90-2	0000036533	2003/02/11	星に帰った少女			末吉　暁子．作／こみね　ゆら．絵	913.6	ｽｱ		偕成社	2003	270	20	2003
978-4-001153-51-4	0000036534	2003/02/11	ガジュマルの木の下で　／２６人の子どもとミワ母さん		岩波フォト絵本	名取　美和．文／奥野　安彦．写真	748	ｵﾔ		岩波書店	2002	44	26	2003
978-4-860200-49-7	0000036535	2003/02/11	イラン映画をみに行こう			沢島　正子／有馬　芳信／西岡　スノウ	778.2	ﾌﾞ		ブルース・インターアクションズ	2002	136	19	2003
978-4-893085-06-1	0000036537	2003/02/12	スカートをはいた少年　／こうして私はボクになった			安藤　大将	367.9	ｱﾋ		ブックマン社	2002	221	19	2003
978-4-103096-19-1	0000036538	2003/02/12	すべての道はローマに通ず　／ローマ人の物語　]／		ローマ人の物語　]	塩野　七生	232	ｼﾅ	10	新潮社	2002	307	21	2003
978-4-103096-20-7	0000036539	2003/02/12	終わりの始まり　／ローマ人の物語　]㈵／		ローマ人の物語　]㈵	塩野　七生	232	ｼﾅ	11	新潮社	2002	365	21	2003
978-4-104571-01-7	0000036540	2003/02/12	お兄ちゃんは自殺じゃない			三笠　貴子	317.7	ﾐﾀ		新潮社	2002	235	20	2003
978-4-105425-01-2	0000036541	2003/02/12	コレクションズ			ジョナサン・フランゼン．著／黒原　敏行．訳	933	ﾌ		新潮社	2002	526	22	2003
978-4-062113-30-4	0000036542	2003/02/12	ぐずべり			清水　博子	913.6	ｼﾋ		講談社	2002	164	20	2003
978-4-344002-70-8	0000036543	2003/02/12	愛と永遠の青い空			辻　仁成	913.6	ﾂﾋ		幻冬舎	2002	283	20	2003
978-4-306015-16-6	0000036544	2003/02/12	キッズ　アー　オールライト			岡田　智彦	913.6	ｵﾄ		河出書房新社	2002	201	20	2003
978-4-846005-32-0	0000036545	2003/02/12	失われた遺産　／クメール遺跡盗掘の謎にせまる／			長島　正幸	709.235	ﾅﾏ		論創社	2002	228		2003
978-4-062113-95-3	0000036546	2003/02/12	熊の場所			舞城　王太郎	913.6	ﾏｵ		講談社	2002	205	20	2003
978-4-048837-79-8	0000036548	2003/02/12	午前、午後。			市川　実日子	914.6	ｲﾐ		角川書店	2002	158	19	2003
978-4-163212-20-3	0000036549	2003/02/12	トワイライト			重松　清	913.6	ｼｷ		文藝春秋	2003	391	20	2003
978-4-884180-00-3	0000036550	2003/02/12	二十三時間			金平　茂紀	699.64	ｶｼ		スイッチ・ハブリッシング	2002	486	20	2003
978-4-105900-33-5	0000036551	2003/02/12	ソーネチカ			リュドミラ・ウリツカヤ．作／沼野　恭子．訳	980.6	ｳ		新潮社	2002	142	20	2003
978-4-005004-22-5	0000036553	2003/02/19	すばる望遠鏡		岩波ジュニア新書４２２	家　正則	533.82	ｲﾏ		岩波書店	2003	200	18	2003
978-4-005004-25-6	0000036554	2003/02/19	筋ジストロフィーの高校生、宇宙を学ぶ		岩波ジュニア新書４２５	千頭　一郎	378	ﾁｲ		岩波書店	2003	216	18	2003
978-4-005004-24-9	0000036555	2003/02/19	千石先生の動物ウォッチング　／ガラパゴスとマダガスカル		岩波ジュニア新書４２４	千石　正一	481.7	ｾｼ		岩波書店	2003	198	18	2003
978-4-005004-26-3	0000036556	2003/02/19	小論文トレーニング		岩波ジュニア新書４２６	貝田　桃子	816	ｶﾓ		岩波書店	2003	206	18	2003
978-4-004308-27-0	0000036557	2003/02/19	地球の水が危ない		岩波新書Ｒ８２７	高橋　裕	519.4	ﾀﾕ		岩波書店	2003	216	18	2003
978-4-004308-25-6	0000036558	2003/02/19	東京都政　／明日への検証／		岩波新書Ｒ８２５	佐々木　信夫	310.4	ｻﾉ		岩波書店	2003	215	18	2003
978-4-004308-24-9	0000036559	2003/02/19	有事法制批判		岩波新書Ｒ８２４	憲法再生フォーラム．編	323.1	ｹ		岩波書店	2003	227	18	2003
978-4-004308-26-3	0000036560	2003/02/19	ドイツ史１０講		岩波新書Ｒ８２６	坂井　榮八郎	234	ｻｴ		岩波書店	2003	232	18	2003
978-4-062574-01-3	0000036561	2003/02/19	生命をあやつるホルモン　／動物の形や行動を決める微量物質		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４０１	日本比較内分泌学会．編	464.55	ﾆ		講談社	2003	238	18	2003
978-4-062574-03-7	0000036562	2003/02/19	パソコンで遊ぶ数学実験　／リクツはともかく、試してみよう！		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４０３	涌井　良幸／涌井　貞美	410	ﾜﾖ		講談社	2003	209	18	2003
978-4-062574-02-0	0000036563	2003/02/19	Ｑ＆Ａで学ぶ確率・統計の基礎　／実際に直面する問題をどう解くか		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４０２	木下　栄蔵	417	ｷｴ		講談社	2003	229	18	2003
9784-620605883	0000036564	2003/02/19	富士樹海		写真集	大山　行男	748	ｵﾕ		毎日新聞社	2003	143	26	2003
978-4-103318-25-5	0000036565	2003/02/19	コラムの逆襲　／エンタテインメント時評１９９９〜２００２			小林　信彦	778.04	ｺﾉ		新潮社	2003	295	20	2003
978-4-944235-13-1	0000036566	2003/02/19	天野祐吉のことばの原っぱ			天野　祐吉	914.6	ｱﾕ		まどか出版	2003	217	20	2003
978-4-871984-67-6	0000036567	2003/02/19	オードリー　／リアル・ストーリー			アレグザンダー・ウォーカー．著／斎藤　静代．訳	778.25	ｳ		アルファベータ	2003	438	20	2003
978-4-890361-69-4	0000036568	2003/02/19	教科書でおぼえた道徳			文春ネスコ．編	150	ﾌﾞ		文春ネスコ	2002	239	19	2003
978-4-624501-31-0	0000036569	2003/02/19	からだをいたわる服づくり　／入院のときもおしゃれに			森　南海子	593.3	ﾓﾅ		未来社	2003	243	20	2003
978-4-946525-41-4	0000036570	2003/02/19	短歌俳句　生活表現辞典　【歳時記版】		辞典	大岡　信．監修／瓜坊　進．編	911.107	ｵﾏ		遊子館	2003	620	19	2003
978-4-860360-10-8	0000036571	2003/02/19	よく見る夢　〈上〉			シドニィ・シェルダン．作／天馬　龍行．訳	933	ｼ	上	アカデミー出版	2003	313	20	2003
978-4-860360-11-5	0000036572	2003/02/19	よく見る夢　〈下〉			シドニィ・シェルダン．作／天馬　龍行．訳	933	ｼ	下	アカデミー出版	2003	350	20	2003
