ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,40831,2007/02/14,日本の美をめぐる　２４／岸田劉生　モダン・アートと個性,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ24/ｷｼﾀﾞﾘｭｳｾｲﾓﾀﾞﾝｱｰﾄﾄｺｾｲ,,,日本の美をめぐる　２４,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,24,小学館,2002,42,30,533,,,,,,,窓書架,,近代　５,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40832,2007/02/14,日本の美をめぐる　２５／奇想の画家　蕭白と盧雪,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ25/ｷｿｳﾉｶﾞｶｼｮｳﾊｸﾄﾛｾﾂ,,,日本の美をめぐる　２５,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,25,小学館,2002,42,30,533,,,,,,,窓書架,,江戸　９,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40833,2007/02/14,日本の美をめぐる　２６／浮世絵美人　師宣と春信,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ26/ｳｷﾖｴﾋﾞｼﾞﾝﾓﾛﾉﾌﾞﾄﾊﾙﾉﾌﾞ,,,日本の美をめぐる　２６,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,26,小学館,2002,42,30,533,,,,,,,窓書架,,江戸１０,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40834,2007/02/14,日本の美をめぐる　２７／信貴山縁起と伴大納言絵巻,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ27/ｼｷﾞｻﾝｴﾝｷﾞﾄﾊﾞﾝﾀﾞｲﾅｺﾞﾝｴﾏｷ,,,日本の美をめぐる　２７,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,27,小学館,2002,42,30,533,,,,,,,窓書架,,平安　４,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40835,2007/02/14,日本の美をめぐる　２８／上村松園と美人画の系譜,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ28/ｳｴﾑﾗｼｮｳｴﾝﾄﾋﾞｼﾞﾝｶﾞﾉｹｲﾌ,,,日本の美をめぐる　２８,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,28,小学館,2002,42,30,533,,,,,,,窓書架,,近代　４,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40836,2007/02/14,日本の美をめぐる　２９／与謝蕪村・池大雅と文人画,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ29/ﾖｻﾌﾞｿﾝｲｹﾉﾀｲｶﾞﾄﾌﾞﾝｼﾞﾝｶﾞ,,,日本の美をめぐる　２９,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,29,小学館,2002,42,30,533,,,,,,,窓書架,,江戸　６,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40837,2007/02/14,日本の美をめぐる　３０／織田信長と南蛮屏風,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ30/ｵﾀﾞﾉﾌﾞﾅｶﾞﾄﾅﾝﾊﾞﾝﾋﾞｮｳﾌﾞ,,,日本の美をめぐる　３０,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,30,小学館,2002,42,30,533,,,,,,,窓書架,,桃山　１,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40838,2007/02/14,日本の美をめぐる　３１／高松塚古墳と古代の造形,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ31/ﾀｶﾏﾂﾂﾞｶｺﾌﾝﾄｺﾀﾞｲﾉｿﾞｳｹｲ,,,日本の美をめぐる　３１,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,31,小学館,2002,42,30,533,,,,,,,窓書架,,古代　１,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40839,2007/02/14,日本の美をめぐる　３３／奇々怪々の幕末　国芳と芳年,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ33/ｷｷｶｲｶｲﾉﾊﾞｸﾏﾂｸﾆﾖｼﾄﾖｼﾄｼ,,,日本の美をめぐる　３３,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,33,小学館,2002,42,30,533,,,,,,,窓書架,,江戸１５,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
,40840,2007/02/14,日本の美をめぐる　３４／竜安寺石庭と禅の文化,ﾆﾎﾝﾉﾋﾞｦﾒｸﾞﾙ34/ﾘｮｳｱﾝｼﾞｾｷﾃｲﾄｾﾞﾝﾉﾌﾞﾝｶ,,,日本の美をめぐる　３４,,小学館,ｼｮｳｶﾞｯｶﾝ,,708,ｼ,34,小学館,2002,42,30,533,,,,,,,窓書架,,室町　２,２００７．０２．０９,,False,,,,False,,,,False,True,False,,
