ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-872906-90-5	0000048387	2016/01/07	アメリカの高校生が学ぶ経済学	原理から実践へ		ゲーリーＥ.クレイトン	331	ゲ		ＷＡＶＥ出版	2014	349p	21cm	2016
978-4-990842-70-3	0000048388	2016/01/12	私に優しい、いいね！がみつかるカラダのミカタ 	”私のお気に入り”フォトコンテスト事務局／編集			495	ｱｻ		アサヒグラフィック	2015	78p	21cm	2016
978-4-093864-29-9	0000048389	2016/01/12	下町ロケット２　ガウディ計画			池井戸　潤	913.6	ｲｹ		小学館	2015	371p	19cm	2016
978-4-103037-72-9	0000048390	2016/01/12	校舎の静脈			日和　聡子	913.6	ﾋﾜ		新潮社	2015	189p	20cm	2016
978-4-886837-85-1	0000048391	2016/01/12	１８歳からの選挙Ｑ＆Ａ	政治に新しい風を　１８歳選挙権		全国民主主義教育研究会／編	314.8	ｾﾞﾝ		同時代社	2015	148p	21cm	2016
978-4-087713-50-3	0000048392	2016/01/12	オール・マイ・ラビング	東京バンドワゴン		小路　幸也	913.6	ｼｮ	5	集英社	2010	301p	20cm	2016
978-4-087754-00-1	0000048393	2016/01/12	オブ・ラ・ディ・オブ・ラ・ダ	東京バンドワゴン		小路　幸也	913.6	ｼｮ	6	集英社	2010	302p	20cm	2016
978-4-087754-09-4	0000048394	2016/01/12	レディ・マドンナ	東京バンドワゴン		小路　幸也	913.6	ｼｮ	7	集英社	2012	301p	20cm	2016
978-4-087715-10-1	0000048395	2016/01/12	フロム・ミー・トゥ・ユー	東京バンドワゴン		小路　幸也	913.6	ｼｮ	8	集英社	2013	307p	20cm	2016
978-4-087754-24-7	0000048396	2016/01/12	ヒア・カムズ・ザ・サン	東京バンドワゴン		小路　幸也	913.6	ｼｮ	10	集英社	2015	300p	20cm	2016
978-4-831512-65-9	0000048397	2016/01/12	知っておきたい！働く時のルールと権利		なるにはＢＯＯＫＳ　	籏智　優子	366	ﾍﾟ	別	ぺりかん社	2010	141p	19cm	2016
978-4-831512-99-4	0000048398	2016/01/12	今からはじめる！就職へのレッスン		なるにはＢＯＯＫＳ	杉山　由美子	366	ﾍﾟ	別	ぺりかん社	2011	158p	19cm	2016
978-4-831513-62-5	0000048399	2016/01/12	働くための「話す・聞く」	コミュニケーション力って何？	なるにはＢＯＯＫＳ	上田　昌美	366	ﾍﾟ	別	ぺりかん社	2013	158p	19cm	2016
978-4-831512-43-7	0000048400	2016/01/12	映像技術者になるには		なるにはＢＯＯＫＳ	木村　百香里	366	ﾍﾟ	71	ぺりかん社	2010	169p	19cm	2016
978-4-797382-19-8	0000048401	2016/01/12	カラー図解でわかる高校生物超入門		サイエンス・アイ新書	芦田　嘉之	460	ｱｼ		ＳＢクリエイティブ	2015	350p	18cm	2016
978-4-338269-04-9	0000048402	2016/01/12	ウォーリアーズ㈽−４／日食			エリン・ハンター／高林　由香子．訳	933.7	ﾊ	㈽ｰ4	小峰書店	2013	453p	20cm	2016
978-4-338269-05-6	0000048403	2016/01/12	ウォーリアーズ㈽−５／長い影			エリン・ハンター／高林　由香子．訳	933.7	ﾊ	㈽ｰ5	小峰書店	2013	433p	20cm	2016
978-4-338269-06-3	0000048404	2016/01/12	ウォーリアーズ㈽ー６／日の出			エリン・ハンター／高林　由香子．訳	933.7	ﾊ	㈽ｰ6	小峰書店	2014	430p	20cm	2016
978-4-488027-51-3	0000048405	2016/01/12	王とサーカス			米澤　穂信	913.6	ﾖﾈ		東京創元社	2015	413p	20cm	2016
978-4-074108-21-3	0000048406	2016/01/12	薬屋のひとりごと ２		ヒーロー文庫	日向　夏	913.6	ﾋｭ	2	主婦の友社	2015	350p	16cm	2016
978-4-074011-76-6	0000048407	2016/01/12	薬屋のひとりごと ３　		ヒーロー文庫	日向　夏	913.6	ﾋｭ	3	主婦の友社	2015	398p	16cm	2016
978-4-074031-00-9	0000048408	2016/01/12	薬屋のひとりごと　４		ヒーロー文庫	日向　夏	913.6	ﾋｭ	4	主婦の友社	2015	383p	16cm	2016
978-4-884749-58-3	0000048409	2016/01/13	いまを生きる覚悟			曽野　綾子／クライン　孝子	914.6	ｿﾉ		到知出版	2012	229p	19cm	2016
978-4-396613-42-6	0000048410	2016/01/13	大計なき国家・日本の末路	日本とドイツ、それぞれの戦後を分けたもの		クライン孝子	210.7	ｸﾗ		祥伝社	2009	284p	20cm	2016
978-4-864980-00-5	0000048411	2016/01/13	オックスフォード英単語由来大辞典			グリニス・チャントレル／編　　　　　　澤田　治美／監訳	832	ｵ		柊風舎	2015	1040p	22cm	2016
978-4-759313-86-4	0000048412	2016/01/13	日本人はなぜ成熟できないのか　新版　			曽野　綾子／クライン　孝子	304	ｿﾉ		海竜社	2014	277p	18cm	2016
978-4-396615-36-9	0000048413	2016/01/13	敗戦国・日本とドイツ戦後７０年でなぜ差がついたのか			クライン　孝子	210.7	ｸﾗ		祥伝社	2015	311p	19cm	2016
978-4-396615-31-4	0000048415	2016/01/13	細田守の世界	希望と奇跡を生むアニメーション		氷川　竜介	778.7	ﾋｶ		祥伝社	2015	279p	19cm	2016
978-4-802130-05-9	0000048416	2016/01/13	バケモノの子　絵コンテ　細田守 		ANIMESTYLE ARCHIVE 	アニメスタイル編集部／編	778.7	ｱﾆ		スタイル	2015	535p	21cm	2016
978-4-896102-46-8	0000048417	2016/01/13	おおかみこどもの雨と雪　絵コンテ　細田守		ANIMESTYLE ARCHIVE	アニメスタイル編集部／編	778.7	ｱﾆ		スタイル	2012	495p	21cm	2016
978-4-087468-18-2	0000048418	2016/01/13	追想五断章		集英社文庫	米澤　穂信	913.6	ﾖﾈ		集英社	2012	288p	16cm	2016
978-4-101425-24-5	0000048419	2016/01/13	行きつ戻りつ		新潮文庫	乃南　アサ	913.6	ﾉﾅ		新潮社	2002	291p	16cm	2016
978-4-167733-01-8	0000048420	2016/01/13	葉桜の季節に君を想うということ		文春文庫	歌野　晶午	913.6	ｳﾀ		文藝春秋	2007	477p	15cm	2016
978-4-864700-03-0	0000048421	2016/01/13	夢をかなえるコツ	ビジネス・受験で勝者になる日本スポーツ史上最強のメソッド“セルフ・ディレクション”		白石　豊	780.1	ｼﾗ		水王舎	2013	319p	19cm	2016
978-4-478300-59-6	0000048422	2016/01/13	プロフェッショナルの条件	いかに成果をあげ、成長するか	はじめて読むドラッカー　自己実現編	P.F.ドラッカー   	159.4	ﾄﾞﾗ		ダイヤモンド社	2000	266p	20cm	2016
978-4-479300-12-0	0000048423	2016/01/13	サン＝テグジュペリ　星の言葉		だいわ文庫	齋藤　孝／選・訳	957	ｻｲ		大和書房	2006	172p	15cm	2016
978-4-835628-48-6	0000048424	2016/01/13	羽生結弦語録 			羽生　結弦	784.6	ﾊﾆ		ぴあ	2015	167p	20cm	2016
978-4-040677-93-4	0000048425	2016/01/14	まにまに			西　加奈子	914.6	ﾆｼ		ＫＡＤＯＫＡＷＡ	2015	268p	19cm	2016
978-4-062838-89-4	0000048426	2016/01/14	愚物語		講談社ＢＯＸ	西尾　維新	913.6	ﾆｼ		講談社	2015	287p	19cm	2016
9784-344028500	0000048427	2016/01/14	人魚の眠る家			東野　圭吾	913.6	ﾋ		幻冬舎	2015	388p	19cm	2016
978-4-800910-72-1	0000048428	2016/01/14	ぼくの命は言葉とともにある			福島　智	916	ﾌｸ		致知出版社	2015	267p	20cm	2016
978-4-255008-34-9	0000048429	2016/01/14	紋切型社会	言葉で固まる現代を解きほぐす		武田　砂鉄	304	ﾀｹ		朝日出版	2015	285p	19cm	2016
978-4-093878-94-4	0000048430	2016/01/14	ウルトラマンになった男			古谷　敏	778.2	ﾌﾙ		小学館	2009	269p	20cm	2016
978-4-062770-98-9	0000048431	2016/01/14	大江戸妖怪かわら版 １	異界より落ち来る者あり	講談社文庫	香月　日輪	913.6	ｺｳ	1	講談社	2011	177p	15cm	2016
978-4-062773-28-7	0000048432	2016/01/14	大江戸妖怪かわら版 ２	異界より落ち来る者あり　其之二	講談社文庫	香月　日輪	913.6	ｺｳ	2	講談社	2012	167p	15cm	2016
978-4-062776-25-7	0000048433	2016/01/14	大江戸妖怪かわら版 ３	封印の娘	講談社文庫	香月　日輪	913.6	ｺｳ	3	講談社	2013	189p	15cm	2016
978-4-167831-01-1	0000048434	2016/01/14	三匹のおっさん		文春文庫	有川　浩	913.6	ｱﾘ		文藝春秋	2012	443p	16cm	2016
978-4-634150-33-1	0000048435	2016/01/14	アイテムで読み解く西洋名画			佐藤　晃子	723	ｻﾄ		山川出版社	2013	159p	22cm	2016
978-4-534052-93-3	0000048436	2016/01/14	信用される人が絶対にやらない４４のこと			山崎　武也	361.4	ﾔﾏ		日本実業出版社	2015	189p	19cm	2016
978-4-072589-51-9	0000048437	2016/01/14	スヌーピーたちの人生案内			チャールズ・Ｍ・シュルツ／著　　　　　谷川 俊太郎／訳	159	ｼ		主婦の友社	2007	125p	16cm	2016
978-4-907435-17-2	0000048438	2016/01/14	のんびりイビサ		ＳＰＡＣＥ　ＳＨＯＷＥＲ　ＢＯＯＫｓ	カルロス　矢吹	293.6	ｶﾙ		スペースシャワーネットワーク	2014	143p	21cm	2016
978-4-479783-17-6	0000048439	2016/01/14	アムステルダム　芸術の街を歩く			カルロス　矢吹	293.5	ｶﾙ		大和書房	2015	157p	20cm	2016
978-4-062762-17-5	0000048440	2016/01/20	甲子園への遺言	伝説の打撃コーチ高畠導宏の生涯	講談社文庫	門田　隆将	783.7	ｶﾄﾞ		講談社	2008	413p	15cm	2016
978-4-093864-21-3	0000048441	2016/01/20	わが心のジェニファー			浅田　次郎	913.6	ｱｻ		小学館	2015	364p	20cm	2016
9784-062197977	0000048442	2016/01/20	だれもが知ってる小さな国			有川　浩／作　村上　勉／絵	913.6	ｱ		講談社	2015	287p	20cm	2016
978-4-898314-35-7	0000048443	2016/01/21	「太平洋戦争」アメリカに嵌められた日本			マックス・フォン・シュラー	319.1	ｼ		ワック	2015	199p	20cm	2016
978-4-864805-05-6	0000048444	2016/01/21	海藻　海の森のふしぎ		ＬＩＸＩＬ　ＢＯＯＫＬＥＴ	神谷　充伸・川井　浩史	474	ｶﾐ		LIXIL出版	2013	75p	21cm	2016
978-4-344024-07-6	0000048445	2016/01/21	会いに行ける海のフシギな生きもの			吉野　雄輔	481.7	ﾖｼ		幻冬舎	2013	78p	21cm	2016
978-4-756243-11-9	0000048446	2016/01/21	世界の美しい鳥			上田　恵介	488	ｳｴ		パイインターナショナル	2012	191p	16cm	2016
978-4-022513-12-0	0000048447	2016/01/21	闘う君の唄を			中山　七里	913.6	ﾅｶ		朝日新聞出版	2015	297p	19cm	2016
978-4-163902-29-6	0000048448	2016/01/21	ナイルパーチの女子会			柚木　麻子	913.6	ﾕｽﾞ		文藝春秋	2015	352p	20cm	2016
9784-800243874	0000048449	2016/01/21	５分で読める！ひと駅ストーリー　食の話		宝島社文庫	『このミステリーがすごい！』編集部/編	913.68	ｺﾞ		宝島社	2015	378p	16cm	2016
978-4-043898-05-3	0000048450	2016/01/21	図書館戦争	図書館戦争シリーズ㈰	角川文庫	有川　浩	913.6	ｱﾘ	1	角川書店	2011	398p	15cm	2016
978-4-043898-06-0	0000048451	2016/01/21	図書館内乱	図書館戦争シリーズ㈪	角川文庫	有川　浩	913.6	ｱﾘ	2	角川書店	2011	410p	15cm	2016
978-4-043898-07-7	0000048452	2016/01/21	図書館危機	図書館戦争シリーズ㈫	角川文庫	有川　浩	913.6	ｱﾘ	3	角川書店	2011	395p	15cm	2016
978-4-043898-08-4	0000048453	2016/01/21	図書館革命	図書館戦争シリーズ㈬	角川文庫	有川　浩	913.6	ｱﾘ	4	角川書店	2011	385p	15cm	2016
978-4-043898-09-1	0000048454	2016/01/21	別冊　図書館戦争　	図書館戦争シリーズ㈭	角川文庫	有川　浩	913.6	ｱﾘ	5	角川書店	2011	317p	15cm	2016
978-4-043898-10-7	0000048455	2016/01/21	別冊　図書館戦争㈼	図書館戦争シリーズ㈮	角川文庫	有川　浩	913.6	ｱﾘ	6	角川書店	2011	322p	15cm	2016
978-4-087716-37-5	0000048456	2016/01/21	ユートピア			湊　かなえ	913.6	ﾐﾅ		集英社	2015	314p	20cm	2016
978-4-908087-00-4	0000048457	2016/01/21	次の本へ			苦楽堂／編	019	ｸﾗ		苦楽堂	2014	354p	19cm	2016
978-4-396210-26-7	0000048458	2016/01/21	陽気なギャングは三つ数えろ	長編サスペンス　書下ろし	ＮＯＮ　ＮＯＶＥＬ	伊坂　幸太郎	913.6	ｲｻ	3	祥伝社	2015	225p	18cm	2016
978-4-763198-74-7	0000048459	2016/01/21	心眼力	柔らかく燃えて生きる３０の知恵		野口　嘉則	159	ﾉｸﾞ		サンマーク出版	2008	223p	20cm	2016
978-4-101255-29-3	0000048460	2016/01/21	コーランを知っていますか		新潮文庫	阿刀田　高	167.3	ｱﾄ		新潮社	2006	375p	16cm	2016
978-4-061385-01-6	0000048461	2016/01/21	武器としての決断思考		星海社新書	瀧本　哲史	141.8	ﾀｷ		星海社	2011	224p	18cm	2016
978-4-584135-57-0	0000048462	2016/01/21	長友佑都 体幹トレーニング２０			長友　佑都	780.7	ﾅｶﾞ		ベストセラーズ	2014	107p	21cm	2016
978-4-822274-37-5	0000048463	2016/01/21	池上彰の教養のススメ	東京工業大学リベラルアーツセンター編		池上　彰	002	ｲｹ		日経BP社	2014	381p	19cm	2016
978-4-480689-31-3	0000048464	2016/01/21	何のために「学ぶ」のか	中学生からの大学講義１	ちくまプリマー新書	外山 滋比古/前田 英樹/今福 龍太/茂木 健一郎/本川 達雄【ほか著】/桐光学園/ちくまプリマー新書編集部【編】	002	ﾄﾔ		筑摩書房	2015	202p	18cm	2016
978-4-309021-76-8	0000048465	2016/02/01	昨夜のカレー、明日のパン			木皿　泉	913.6	ｷｻﾞ		河出書房新社	2013	237p	20cm	2016
978-4-776206-77-4	0000048466	2016/02/01	松岡修造の人生を強く生きる８３の言葉	弱い自分に負けないために		松岡　修造	159	ﾏﾂ		アスコム	2011	193p	19cm	2016
978-4-478017-21-0	0000048467	2016/02/01	伝え方が９割			佐々木　圭一	361.4	ｻｻ		ダイヤモンド社	2013	208p	19cm	2016
978-4-396316-61-7	0000048468	2016/02/01	人生に悩んだら「日本史」に聞こう	幸せの種は歴史の中にある	祥伝社黄金文庫	ひすい　こたろう・白駒　妃登美	210.1	ﾋｽ		祥伝社	2015	257p	16cm	2016
978-4-122061-00-2	0000048469	2016/02/01	一路　上		中公文庫	浅田　次郎	913.6	ｱｻ	上	中央公論新社	2015	381p	16cm	2016
978-4-122061-01-9	0000048470	2016/02/01	一路　下		中公文庫	浅田　次郎	913.6	ｱｻ	下	中央公論新社	2015	378p	16cm	2016
978-4-344982-36-9	0000048471	2016/02/01	箱根駅伝		幻冬舎新書	生島　淳	782.3	ｲｸ		幻冬舎	2011	225p	18cm	2016
978-4-480689-39-9	0000048472	2016/02/01	本屋になりたい	この島の本を売る	ちくまプリマー新書	宇田　智子	024.8	ｳﾀﾞ		筑摩書房	2015	206p	18cm	2016
978-4-569825-36-6	0000048473	2016/02/01	高学歴なのになぜ人とうまくいかないのか		ＰＨＰ新書	加藤　俊徳	491.3	ｶﾄ		ＰＨＰ研究所	2015	190p	18cm	2016
978-4-344027-25-1	0000048474	2016/02/03	健さんからの手紙	何を求める風の中ゆく		近藤　勝重	778.2	ｺﾝ		幻冬舎	2015	189p	18cm	2016
978-4-797381-06-1	0000048475	2016/02/03	開成高校野球部の「弱くても勝つ」方法	限られた条件で最大の効果を出す非常識な考え方	ＳＢ新書	山岡　淳一郎	783.7	ﾔﾏ		ＳＢクリエイティブ	2014	191p	18cm	2016
978-4-061582-71-2	0000048476	2016/02/03	私の個人主義		講談社学術文庫	夏目　漱石	914.6	ﾅﾂ		講談社	1978	169p	15cm	2016
978-4-121021-89-2	0000048477	2016/02/16	歴史の愉しみ方	忍者・合戦・幕末史に学ぶ	中公新書	磯田　道史	210	ｲｿ		中央公論新社	2012	205p	18cm	2016
978-4-167900-81-6	0000048478	2016/02/03	読むための日本国憲法		文春文庫	東京新聞政治部／編	323.1	ﾄｳ		文藝春秋	2014	388p	16cm	2016
978-4-344409-41-5	0000048479	2016/02/05	眉山		幻冬舎文庫	さだ　まさし	913.6	ｻ		幻冬舎	2007	224p	15cm	2016
978-4-140884-31-7	0000048480	2016/02/05	おとなの教養		ＮＨＫ出版新書	池上　彰	002	ｲｹ		ＮＨＫ出版	2014	231p	18cm	2016
978-4-286148-80-9	0000048481	2016/02/05	メモリーを消すまで　㈵		文芸社文庫	山田　悠介	913.6	ﾔﾏ	1	文芸社	2014	269p	15cm	2016
978-4-286148-81-6	0000048482	2016/02/05	メモリーを消すまで　㈼		文芸社文庫	山田　悠介	913.6	ﾔﾏ	2	文芸社	2014	15cm	295p	2016
978-4-062730-12-9	0000048483	2016/02/05	夏のレプリカ	ＲＥＰＬＡＣＥＡＢＬＥ　ＳＵＭＭＥＲ	講談社文庫	森　博嗣	913.6	ﾓﾘ		講談社	2000	514p	15cm	2016
	0000048485	2016/02/05	花子　	ロダンに愛された国際女優	マンガで見る日本まん真ん中おもしろ人物史シリーズ　３	里中　満智子/構成	772.1	ｻﾄ	3	岐阜県	2000	213p	22cm	2016
	0000048486	2016/02/05	時代考証事典　続			稲垣　史生	210.5	ｲｼ	続	新人物往来社	1985	536p	22cm	2016
978-4-594073-48-0	0000048487	2016/02/08	シャバーニ！	Shabani:東山動物園オフィシャルゴリラ写真集		東山動植物園/監修	748	ﾋｶﾞ		扶桑社	2015	61p	15×21cm	2016
978-4-835615-12-7	0000048488	2016/02/08	夢をつかむイチロー２６２のメッセージ	Ichiros  messeage since 2001		「夢をつかむイチロー２６２のメッセージ」編集委員会	783.7	ﾕﾒ		ぴあ	2005	278p	19cm	2016
978-4-002709-41-3	0000048489	2016/02/10	いまこそ民主主義の再生を！	新しい政治参加への希望	岩波ブックレット	中野　晃一/コリン・クラウチ/エイミー・グッドマン	311.7	ﾅｶ		岩波書店	2015	63p	21cm	2016
978-4-002709-42-0	0000048490	2016/02/10	君が戦争を欲しないならば		岩波ブックレット	高畑　勲	319.8	ﾀｶ		岩波書店	2015	63p	21cm	2016
978-4-002709-43-7	0000048491	2016/02/10	データでわかる世界と日本のエネルギー大転換		岩波ブックレット	レスター・R.ブラウン/枝廣　淳子	501.6	ﾚｽ		岩波書店	2016	79p	21cm	2016
978-4-004315-76-6	0000048493	2016/02/15	蘇我氏の古代		岩波新書	吉村　武彦	210.3	ﾖｼ		岩波書店	2015	260p	18cm	2016
978-4-004315-77-3	0000048494	2016/02/15	新・韓国現代史		岩波新書	文　京洙	221	ﾑﾝ		岩波書店	2015	298p	18cm	2016
978-4-004315-78-0	0000048495	2016/02/15	香港	中国と向き合う自由都市	岩波新書	倉田　徹・張　?	302.2	ｸﾗ		岩波書店	2015	226p	18cm	2016
978-4-004315-79-7	0000048496	2016/02/15	中世社会のはじまり	シリーズ日本中世史㈰1	岩波新書	五味　文彦	210.4	ｺﾞﾐ		岩波書店	2016	242p	18cm	2016
978-4-004315-83-4	0000048497	2016/02/15	日本病	長期衰退のダイナミクス	岩波新書	金子　勝・児玉　龍彦	332.1	ｶﾈ		岩波書店	2016	237p	18cm	2016
978-4-004315-84-1	0000048498	2016/02/15	京都の歴史を歩く		岩波新書	小林　丈広・高木　博志・三枝　暁子	291.6	ｺﾊﾞ		岩波書店	2016	313p	18cm	2016
978-4-004315-85-8	0000048499	2016/02/15	日本にとって沖縄とは何か		岩波新書	新崎　盛暉	312.1	ｱﾗ		岩波書店	2016	222p	18cm	2016
978-4-004315-86-5	0000048500	2016/02/16	ユーロ危機とギリシャ反乱		岩波新書	田中　素香	338.9	ﾀﾅ		岩波書店	2016	248p	18cm	2016
978-4-004315-87-2	0000048501	2016/02/16	南海トラフ地震		岩波新書	山岡　耕春	453	ﾔﾏ		岩波書店	2016	210p	18cm	2016
978-4-005008-21-6	0000048502	2016/02/16	姜尚中と読む夏目漱石		岩波ジュニア新書	姜　尚中	910	ｶﾝ		岩波書店	2016	199p	18cm	2016
978-4-005008-22-3	0000048503	2016/02/16	ジャーナリストという仕事		岩波ジュニア新書	斎藤　貴男	070	ｻｲ		岩波書店	2016	232p	18cm	2016
978-4-062579-46-9	0000048504	2016/02/16	数学ロングトレイル「大学への数学」に挑戦　関数編		ブルーバックス	山下　光雄	410	ﾔﾏ		講談社	2016	218p	18cm	2016
978-4-062579-48-3	0000048505	2016/02/16	すごい家電	いちばん身近な最先端技術	ブルーバックス	西田　宗千佳	545.8	ﾆｼ		講談社	2015	302p	18cm	2016
978-4-062579-49-0	0000048506	2016/02/17	マンガ「代数学」超入門	足し算、引き算から２次方程式まで	ブルーバックス	ラリー・ゴニック/著・絵　　藪田　真弓・藤原　誉枝子/訳	411	ﾗﾘ		講談社	2015	252p	18cm	2016
978-4-062579-50-6	0000048507	2016/02/17	実例で学ぶＲａｓｐｂｅｒｒｙＰｉ電子工作	作りながら応用力を身につける	ブルーバックス	金丸　隆志	548.2	ｶﾅ		講談社	2015	350p	18cm	2016
978-4-062579-51-3	0000048508	2016/02/17	研究者としてうまくやっていくには	組織の力を研究に活かす	ブルーバックス	長谷川　修司	002	ﾊｾ		講談社	2015	254p	18cm	2016
978-4-062579-52-0	0000048509	2016/02/17	意識と無意識のあいだ	「ぼんやり」したとき脳で起きていること	ブルーバックス	マイケル・コーバリス／著　鍛原　多惠子／訳	491.3	ﾏｲ		講談社	2015	213p	18cm	2016
978-4-062579-53-7	0000048510	2016/02/17	自分では気づかない、ココロの盲点　完全版	本当の自分を知る練習問題８０	ブルーバックス	池谷　裕二	141.5	ｲｹ		講談社	2016	349p	18cm	2016
978-4-087715-57-6	0000048511	2016/02/20	オール・ユー・ニード・イズ・ラブ	東京バンドワゴン　９		小路　幸也	913.6	ｼｮ	9	集英社	2014	299p	20cm	2016
978-4-062579-55-1	0000048512	2016/02/17	免疫が挑むがんと難病	現代免疫物語ｂｅｙｏｎｄ	ブルーバックス	岸本　忠三・中嶋　彰	492.3	ｷｼ		講談社	2016	310p	18cm	2016
978-4-802130-06-6	0000048513	2016/02/22	時をかける少女　絵コンテ　細田守		ANIMESTYLE ARCHIVE	アニメスタイル編集部／編	778.7	ｱﾆ		スタイル	2015	463p	21cm	2016
978-4-334751-01-2	0000048514	2016/03/08	リア王		光文社古典新訳文庫	シェイクスピア／安西　徹雄　訳	932	ｼ		光文社	2006	287p	15cm	2016
978-4-334753-05-4	0000048515	2016/03/08	スペードのクイーン/ベールキン物語		光文社古典新訳文庫	プーシキン/望月　哲生　訳	983	ﾌﾟ		光文社	2015	297p	16cm	2016
978-4-334753-06-1	0000048516	2016/03/08	狭き門		光文社古典新訳文庫	ジッド／中条　省平・中城　志穂　訳	953	ｼﾞ		光文社	2015	309p	16cm	2016
978-4-334752-95-8	0000048517	2016/03/08	郵便配達は二度ベルを鳴らす		光文社古典新訳文庫	ケイン／池田　真紀子　訳	933.7	ｹ		光文社	2014	243p	16cm	2016
978-4-334752-16-3	0000048518	2016/03/09	フランケンシュタイン		光文社古典新訳文庫	シェリー／小林　章夫　訳	933.6	ｼ		光文社	2010	423p	15cm	2016
978-4-334751-91-3	0000048519	2016/03/09	闇の奥		光文社古典新訳文庫	コンラッド／黒原　敏幸　訳	933.7	ｺ		光文社	2009	231p	15cm	2016
978-4-334752-07-1	0000048520	2016/03/10	夜間飛行		光文社古典新訳文庫	サン＝テグジュペリ／二木　麻里　訳	953	ﾃ		光文社	2010	186p	15cm	2016
978-4-334752-72-9	0000048521	2016/03/10	すばらしい新世界		光文社古典新訳文庫	オルダス・ハクスリー／黒原　敏行　訳	933.7	ﾊ		光文社	2013	433p	16cm	2016
978-4-002709-38-3	0000048522	2016/04/07	学問の自由と大学の危機		岩波ブックレット	広田　照幸／石川　健治／橋本　伸也／山口　二郎	377.1	ﾋﾛ		岩波書店	2016	86p	21cm	2016
978-4-002709-44-4	0000048523	2016/04/07	アメリカ人が伝えるヒロシマ	「平和の文化」をつくるために	岩波ブックレット	スティーブン・リーパー	319.8	ﾘ		岩波書店	2016	63p	21cm	2016
978-4-002709-45-1	0000048524	2016/04/07	憲法に緊急事態条項は必要か		岩波ブックレット	永井　幸寿	323	ﾅｶﾞ		岩波書店	2016	79p	21cm	2016
978-4-002709-46-8	0000048525	2016/04/07	お買いもので世界を変える		岩波ブックレット	日本弁護士連合会消費者問題対策委員会	365	ﾆﾎ		岩波書店	2016	63p	21cm	2016
978-4-002709-47-5	0000048526	2016/04/07	３．１１を心に刻んで　２０１６		岩波ブックレット	岩波書店編集部／編	369.3	ｲﾜ		岩波書店	2016	126p	21cm	2016
978-4-005008-23-0	0000048527	2016/04/07	地方自治のしくみがわかる本		岩波ジュニア新書	村林　守	318	ﾑﾗ		岩波書店	2016	212p	18cm	2016
978-4-005008-24-7	0000048528	2016/04/07	寿命はなぜ決まっているのか	長生き遺伝子のヒミツ	岩波ジュニア新書	小林　武彦	491.3	ｺﾊﾞ		岩波書店	2016	193p	18cm	2016
978-4-004315-88-9	0000048529	2016/04/07	健康長寿のための医学		岩波新書	井村　裕夫	490	ｲﾑ		岩波書店	2016	184p	18cm	2016
978-4-004315-89-6	0000048530	2016/04/07	「法の支配」とは何か	行政法入門	岩波新書	大浜　啓吉	321	ｵｵ		岩波書店	2016	257p	18cm	2016
978-4-004315-90-2	0000048531	2016/04/07	ホッブズ	リヴァイアサンの哲学者	岩波新書	田中　浩	133.2	ﾀﾅ		岩波書店	2016	20 169p	18cm	2016
978-4-004315-91-9	0000048532	2016/04/07	ルポ母子避難	消されゆく原発事故被害者	岩波新書	吉田　千亜	543.5	ﾖｼ		岩波書店	2016	216p	18cm	2016
978-4-004315-92-6	0000048533	2016/04/07	首都直下地震		岩波新書	平田　直	453	ﾋﾗ		岩波書店	2016	191p	18cm	2016
978-4-062579-54-4	0000048534	2016/04/07	発達障害の素顔	脳の発達と視覚形成からのアプローチ	ブルーバックス	山口　真美	378	ﾔﾏ		講談社	2016	183p	18cm	2016
978-4-062579-56-8	0000048535	2016/04/07	コーヒーの科学	「おいしさ」はどこで生まれるのか	ブルーバックス	旦部　幸博	619.8	ﾀﾝ		講談社	2016	317p	18cm	2016
978-4-062579-57-5	0000048536	2016/04/07	日本海	その深層で起こっていること	ブルーバックス	蒲生　敏敬	452.2	ｶﾞﾓ		講談社	2016	204p	18cm	2016
978-4-062579-58-2	0000048537	2016/04/07	理系のための法律入門　第２版	デキる社会人に不可欠な知識と倫理	ブルーバックス	井野邊　陽	507	ｲﾉ		講談社	2016	372p	18cm	2016
978-4-062579-59-9	0000048538	2016/04/07	図解・燃料電池自動車のメカニズム	水素で走るしくみから自動運転の未来まで	ブルーバックス	川辺　謙一	537.2	ｶﾜ		講談社	2016	251p	18cm	2016
978-4-005008-27-8	0000048539	2016/05/10	保健室の恋バナ+α  		岩波ジュニア新書	金子　由美子	152.1	ｶ		岩波書店	2016	217p	18cm	2016
978-4-005008-26-1	0000048540	2016/05/10	生命デザイン学入門  		岩波ジュニア新書	小川(西秋)葉子、太田 邦史	460	ｵ		岩波書店	2016	210p	18cm	2016
978-4-004315-93-3	0000048541	2016/05/10	ガルブレイス	アメリカ資本主義との格闘	岩波新書	伊東　光晴	331.2	ｲ		岩波書店	2016	216p	18cm	2016
978-4-004315-80-3	0000048542	2016/05/10	鎌倉幕府と朝廷	シリーズ日本中世史㈪	岩波新書	近藤　成一	210.4	ｺ		岩波書店	2016	259p	18cm	2016
978-4-004315-95-7	0000048543	2016/05/10	古代東アジアの女帝  		岩波新書	入江　曜子	220	ｲ		岩波書店	2016	216p	18cm	2016
