ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-791758-72-2	0000047561	2014/04/30	西洋の眼日本の眼			高階　秀爾	704	ﾀｼ		青土社	2009	290	20	2014
978-4-062578-51-6	0000047562	2014/04/30	チューリングの計算理論入門	チューリング・マシンからコンピュータへ	ブルーバックス	高岡　詠子	007.1	ﾀｴ		講談社	2014	222p	18cm	2014
	0000047563	2014/04/30	物理のアタマで考えよう！	素朴な疑問ほど億が深い	ブルーバックス	ジョー・ヘルマンス．著／ウィープケ・ドレンカン．絵／村岡　克紀．訳・解説	420	ﾍ		講談社	2014	190	18	2014
978-4-062578-53-0	0000047564	2014/04/30	図解　内蔵の進化	形と機能に刻まれた激動の歴史	ブルーバックス	岩堀　修明	491.1	ｲﾉ		講談社	2014	284	18	2014
978-4-062578-54-7	0000047565	2014/04/30	カラー図解ＥＵＲＯ版　バイオテクノロジーの教科書　【上】基礎・食品・環境		ブルーバックス	ラインハート・レンネバーグ．著／小林　達彦．観衆／田中　暉夫／奥原　正國．共訳	467.2	ﾚ	上	講談社	2014	414	18	2014
9784-005007660	0000047566	2014/04/30	魂をゆさぶる歌に出会う	アメリカ黒人文化のルーツへ	岩波ジュニア新書	ウェルズ　恵子	764.7	ｳｹ		岩波書店	2014	200p	18cm	2014
9784-906559275	0000047567	2014/04/30	沖縄戦を生きた子どもたち			太田　昌秀	210.75	ｵﾏ		クリエイティブ２１	2007	253p	27cm	2014
978-4-528010-05-5	0000047568	2014/04/30	地球の今と歴史がわかる　ビジュアル世界大地図			左巻　健男	290	ｻﾀ		日東書院	2014	192p	31cm	2014
978-4-062578-56-1	0000047569	2014/04/30	量子的世界像１０１の新知識	現代物理学の本質がわかる	ブルーバックス	ケネス・フォード．著／青木　薫．監修／塩原　通緒．訳	421.3	ﾌ		講談社	2014	421p	18cm	2014
978-4-062578-57-8	0000047570	2014/04/30	宇宙最大の爆発天体　ガンマ線バースト	どこから来るのか、なぜ起こるのか	ブルーバックス	村上　敏夫	440.12	ﾑﾄ		講談社	2014	236	18	2014
978-4-062578-58-5	0000047571	2014/04/30	プロに学ぶデジタルカメラ　「ネイチャー」写真術	感動をあたえる写真とはなにか	ブルーバックス	水口　博也	743	ﾐﾋ		講談社	2014	238	18	2014
978-4-062578-59-2	0000047572	2014/04/30	放射能と人体	細胞・分子レベルからみた放射線被曝	ブルーバックス	落合　栄一郎	493.19	ｵｴ		講談社	2014	310p	18cm	2014
978-4-005007-67-7	0000047573	2014/04/30	中東から世界が見える	イラク戦争から「アラブの春」へ	岩波ジュニア新書　〈知の航海〉シリーズ	酒井　啓子	312.27	ｻｹ		岩波書店	2014	244p	18cm	2014
978-4-005007-68-4	0000047574	2014/04/30	憲法読本　【第４版】		岩波ジュニア新書	杉原　泰雄	323.14	ｽﾔ		岩波書店	2014	288	18	2014
	0000047575	2014/04/30	マンガミュージアムへ行こう		岩波ジュニア新書	伊藤　遊／谷川　竜一／村田　麻里子／山中　千恵	760.9	ｲﾕ		岩波書店	2014	217	18	2014
9784-004314707	0000047576	2014/04/30	憲法への招待　【新版】		岩波新書	渋谷　秀樹	323.14	ｼﾋ		岩波書店	2014	239p	18cm	2014
978-4-004314-71-4	0000047577	2014/04/30	フォト・ドキュメンタリー　人間の尊厳	いま、この世界の片隅で	岩波新書	林　典子	360	ﾊﾉ		岩波書店	2014	254p	18cm	2014
978-4-004314-72-1	0000047578	2014/04/30	黙示録	イメージの源泉	岩波新書	岡田　温司	193.8	ｵｱ		岩波書店	2014	273	18	2014
978-4-004314-73-8	0000047579	2014/04/30	東北を聴く	民謡の原点を訪ねて	岩波新書	佐々木　幹郎	914.6	ｻﾐ		岩波書店	2014	206	18	2014
978-4-004314-74-5	0000047580	2014/04/30	医学探偵の歴史事件簿		岩波新書	小長谷　正明	209	ｺﾏ		岩波書店	2014	207p	18cm	2014
978-4-004314-75-2	0000047581	2014/04/30	〈老いがい〉の時代	日本映画に読む	岩波新書	天野　正子	778.21	ｱﾏ		岩波書店	2014	214p	18cm	2014
978-4-004314-76-9	0000047582	2014/04/30	女のからだ／フェミニズム以後		岩波新書	荻野　美穂	367.2	ｵﾐ		岩波書店	2014	248p	18cm	2014
978-4-004314-77-6	0000047583	2014/04/30	唐物の文化史	舶来品から見た日本	岩波新書	河添　房江	210.12	ｶﾌ		岩波書店	2014	218p	18cm	2014
9784-004314783	0000047584	2014/04/30	算数的思考法		岩波新書	坪田　耕三	410	ﾂｺ		岩波書店	2014	159p	18cm	2014
	0000047585	2014/04/30	改憲問題　Ｑ＆Ａ		岩波ブックレット	自由人権協会．編	323.14	ｼﾞ		岩波書店	2014	70	21	2014
978-4-002708-92-8	0000047586	2014/04/30	国家安全保障基本法批判		岩波ブックレット	青井　未帆	393	ｱﾐ		岩波書店	2014	63	21	2014
	0000047587	2014/04/30	フォト・ルポルタージュ　福島を生きる人びと		岩波ブックレット	豊田　直巳	369.36	ﾄﾅ		岩波書店	2014	95	21S9Q@ 	2014
978-4-002708-94-2	0000047588	2014/04/30	３．１１を心に刻んで２０１４		岩波ブックレット	岩波書店編集部．編	369.31	ｲ		岩波書店	2014	119	21cm	2014
978-4-002708-95-9	0000047589	2014/04/30	異議あり！新国立競技場	２０２０年のオリンピックを市民の手に	岩波ブックレット	森　まゆみ	518.9	ﾓﾏ		岩波書店	2014	62	21S9Q@ 	2014
978-4-002708-96-6	0000047590	2014/04/30	産後ケア	なぜ必要か　何ができるか	岩波ブックレット	福島　富士子／みつい　ひろみ	499.7	ﾌﾌ		岩波書店	2014	63	21	2014
978-4-062578-25-7	0000047591	2014/05/30	メールはなぜ届くのか	インターネットのしくみがよくわかる	ブルーバックス	草野　真一	547.48	ｸｼ		講談社	2014	213p	18cm	2014
978-4-062578-55-4	0000047592	2014/05/30	カラー図解ＥＵＲＯ版　バイオテクノロジーの教科書　【下】医療・産業・新技術		ブルーバックス	ラインハート・レンネバーグ．緒／小林　達彦．監修／西山　広子／奥原　正國．共訳	579.9	ﾚ	下	講談社	2014	494p	18cm	2014
978-4-062578-65-3	0000047593	2014/05/30	地球進化４６億年の物語	「青い惑星」はいかにしてできたのか	ブルーバックス	ロバート・ヘイゼン．著／円城寺　守監修訳／度会　圭子．訳	450	ﾍ		講談社	2014	377p	18cm	2014
978-4-062578-66-0	0000047594	2014/05/30	暗号が通貨になる「ビットコイン」のからくり	「良貨」になりうる３つの理由	ブルーバックス	吉本　佳生／西田　宗千佳	338	ﾖﾖ		講談社	2014	270p	18cm	2014
978-4-062578-60-8	0000047595	2014/05/30	発展コラム式　中学理科の教科書【改訂版】物理・化学．編		ブルーバックス	滝川　洋二．編	375.42	ﾀﾖ		講談社	2014	446p	18cm	2014
978-4-062578-61-5	0000047596	2014/05/30	発展コラム式　中学理科の教科書【改訂版】生物・地球・宇宙．編		ブルーバックス	滝川　洋二．編／石渡　正志	375.42	ﾀﾖ		講談社	2014	438p	18cm	2014
	0000047597	2014/05/30	天体衝突	斉一説から激変説へ　地球、生命、文明史	ブルーバックス	松井　孝典	447.3	ﾏﾀ		講談社	2014	272	18	2014
	0000047598	2014/05/30	新幹線５０年の技術史	高速鉄道の歩みと未来	ブルーバックス	曽根　悟	686.21	ｿｻ		講談社	2014	231	18	2014
	0000047599	2014/05/30	科学検定　公式問題集　５・６．級小学校４年〜中学１年レベル	科学のアタマで世界を見直す	ブルーバックス	竹内　薫．監修／桑子　研／竹田　淳一郎．著	407.9	ﾀｶ		講談社	2014	286	18	2014
	0000047600	2014/05/30	２１世紀はどんな世界になるのか	国際情勢、科学技術、社会の「未来」を予測する	岩波ジュニア新書	眞　淳平	304	ｼｼﾞ		岩波書店	2014	260	18	2014
	0000047601	2014/05/30	中高生のための「かたづけ」の本		岩波ジュニア新書	杉田　明子／佐藤　剛史	597.5	ｽｱ		岩波書店	2014	201	18	2014
978-4-005007-72-1	0000047602	2014/05/30	平安女子の楽しい！生活		岩波ジュニア新書	川村　裕子	367.21	ｶﾕ		岩波書店	2014	220p	18cm	2014
978-4-005007-73-8	0000047603	2014/05/30	２１歳男子、過疎の山村に住むことにしました		岩波ジュニア新書	水柿　大地	601.17	ﾐﾀﾞ		岩波書店	2014	211p	18cm	2014
978-4-004314-79-0	0000047604	2014/05/30	日本語の考古学		岩波新書	今野　真二	810.2	ｺｼ		岩波書店	2014	258p	18cm	2014
978-4-004314-80-6	0000047605	2014/05/30	日本語スケッチ帳		岩波新書	田中　章夫	810	ﾀｱ		岩波書店	2014	223p	18cm	2014
9784-004314813	0000047606	2014/05/30	ひとり親家庭		岩波新書	赤石　千衣子	369.41	ｱﾁ		岩波書店	2014	251p	18cm	2014
978-4-004314-82-0	0000047607	2014/05/30	新・世界経済入門		岩波新書	西川　潤	332.06	ﾆｼﾞ		岩波書店	2014	308p	18cm	2014
978-4-004314-83-7	0000047608	2014/05/30	日本は戦争をするのか	集団的自衛権と自衛隊	岩波新書	半田　滋	323.14	ﾊｼ		岩波書店	2014	203p	18cm	2014
978-4-004314-84-4	0000047609	2014/05/30	エピジェネテイクス	新しい生命像をえがく	岩波新書	仲野　徹	467.21	ﾅﾄ		岩波書店	2014	233p	18cm	2014
978-4-004314-85-1	0000047610	2014/05/30	瞽女うた		岩波新書	ジェラルド・グローマー	384.38	ｸﾞ		岩波書店	2014	244p	18cm	2014
9784-004314868	0000047611	2014/05/30	仕事道楽　【新版】	スタジオジブリの現場	岩波新書	鈴木　敏夫	778.77	ｽﾄ		岩波書店	2014	270p	18cm	2014
978-4-002708-97-3	0000047612	2014/05/30	アルコールとうつ・自殺	「死のトライアングル」を防ぐために	岩波ブックレット	松本　俊彦	368.3	ﾏﾄ		岩波書店	2014	78	21	2014
978-4-002708-98-0	0000047613	2014/05/30	日本の労働を世界に問う	ＩＬＯ条約を活かす道	岩波ブックレット	牛久保　秀樹／村上　剛志	366.12	ｳﾋ		岩波書店	2014	63	21	2014
978-4-062578-67-7	0000047614	2014/05/30	高校数学でわかる流体力学	ベルヌーイの定理から翼に働く揚力まで	ブルーバックス	竹内　淳	423.8	ﾀｼﾞ		講談社	2014	249p	18cm	2014
978-4-062578-68-4	0000047615	2014/06/30	基準値のからくり	安全はこうして数字になった	ブルーバックス	村上　道夫／永井　孝志／小野　恭子／岸本　充生	498.54	ﾑﾐ		講談社	2014	286p	18cm	2014
978-4-062578-69-1	0000047616	2014/06/30	おいしい穀物の科学	コメ、ムギ、トウモロコシからソバ、雑穀まで	ブルーバックス	井上　直人	616.1	ｲﾅ		講談社	2014	222p	18cm	2014
9784-062578707	0000047617	2014/06/30	知性を鍛える大学の教養数学	Σ、ｌｉｍ、・・・編	ブルーバックス	佐藤　恒雄	411	ｻﾂ		講談社	2014	270p	18cm	2014
978-4-062578-71-4	0000047618	2014/06/30	アンテナの仕組み	なぜ地デジは魚の骨形でＢＳは皿形なのか	ブルーバックス	小暮　裕明／小暮　芳江	547.53	ｺﾋ		講談社	2014	197p	18cm	2014
978-4-005007-75-2	0000047619	2014/06/30	古典和歌入門	 	岩波ジュニア新書	渡部　泰明	911.1	ﾜﾔ		岩波書店	2014	215p	18cm	2014
978-4-005007-76-9	0000047620	2014/06/30	音のない世界と音のある世界をつなぐ	ユニバーサルデザインで世界をかえたい！	岩波ジュニア新書	松森　果林	369.2	ﾏｶ		岩波書店	2014	223p	18cm	2014
978-4-005007-77-6	0000047621	2014/06/30	宇宙と生命の起源　【２】	素粒子から細胞へ	岩波ジュニア新書	小久保　英一郎／嶺重　慎	443.9	ｺｴ		岩波書店	2014	240p	18cm	2014
978-4-004314-87-5	0000047622	2014/06/30	ドキュメント　豪雨災害	そのとき人は何を見るか	岩波新書	稲泉　連	369.33	ｲﾚ		岩波書店	2014	206p	18cm	2014
978-4-004314-88-2	0000047623	2014/06/30	移植医療		岩波新書	島　次郎／出河　雅彦	490.15	ﾇｼﾞ		岩波書店	2014	183p	18cm	2014
978-4-004314-89-9	0000047624	2014/06/30	納得の老後	日欧在宅ケア探訪	岩波新書	村上　紀美子	369.26	ﾑｷ		岩波書店	2014	221p	18cm	2014
978-4-004314-90-5	0000047625	2014/06/30	中国絵画入門		岩波新書	宇佐美　文理	722.2	ｳﾌﾞ		岩波書店	2014	216p	18cm	2014
978-4-002708-99-7	0000047626	2014/06/30	社会を結びなおす	教育・仕事・家族の連携へ	岩波ブックレット	本田　由紀	360	ﾎﾕ		岩波書店	2014	55	21	2014
978-4-002709-00-0	0000047627	2014/06/30	調査報告「学力格差」の実態		岩波ブックレット	志水　宏吉／伊佐　夏実／知念　渉／芝の　淳一	372.107	ｼｺ		岩波書店	2014	70	21	2014
	0000047628	2014/06/30	われ反抗す、ゆえにわれら在り	カミュ『ペスト』を読む	岩波ブックレット	宮田　光雄	953.7	ﾐﾐ		岩波書店	2014	70	21	2014
978-4-002709-02-4	0000047629	2014/06/30	科学のこれまで、科学のこれから		岩波ブックレット	池内　了	404	ｲｻ		岩波書店	2014	71	21	2014
978-4-002709-03-1	0000047630	2014/06/30	つながりを煽られる子どもたち/ネット依存といじめ問題を考える		岩波ブックレット	土井　隆義	367.61	ﾄﾞﾀ		岩波書店	2014	78	21	2014
978-4-062578-72-1	0000047631	2014/07/30	マンガ　生物学に強くなる	細胞、ＤＮＡから遺伝子工学まで	ブルーバックス	堂嶋　太輔．昨／渡邊　雄一郎．監修	460	ﾄﾞﾀﾞ		講談社	2014	294p	18cm	2014
978-4-062578-73-8	0000047632	2014/07/30	アクチュエータ工学入門	「動き」と「力」を生み出す驚異のメカニズム	ブルーバックス	鈴森　康一	548.3	ｽｺ		講談社	2014	270p	18cm	2014
978-4-062578-74-5	0000047633	2014/07/30	もの忘れの脳科学	最新の認知心理学が解き明かす記憶のふしぎ	ブルーバックス	苧阪　満理子	141.34	ｵﾏ		講談社	2014	189p	18cm	2014
978-4-062578-75-2	0000047634	2014/07/30	カラー図解アメリカ版大学生物学の教科書. 第4巻 (進化生物学) 		ブルーバックス	D.サダヴァ 他著／石崎泰樹／斎藤成也 監訳	460	ｻ	4	講談社	2014	334	18	2014
	0000047635	2014/07/30	みんな地球に生きるひと. Part4 (わたしもぼくも地球人) 		岩波ジュニア新書	アグネス・チャン	367.6	ﾁ		岩波書店	2014	205	18	2014
	0000047636	2014/07/30	日本語のニュアンス練習帳		岩波ジュニア新書	中村明 著	810	ﾅｱ		岩波書店	2014	197	18	2014
978-4-005007-79-0	0000047637	2014/07/30	プチ革命言葉の森を育てよう		岩波ジュニア新書	ドリアン助川 著	159.7	ﾄﾞｽ		岩波書店	2014	242p	18cm	2014
	0000047638	2014/07/30	理系アナ桝太一の生物部な毎日 		岩波ジュニア新書	桝　太一	460	ﾏﾀ		岩波書店	2014	201	18	2014
9784-004314912	0000047639	2014/07/30	 集団的自衛権と安全保障 		岩波新書	豊下　楢彦／古関　彰一	393	ﾄﾅ		岩波書店	2014	237p	18cm	2014
978-4-004314-92-9	0000047640	2014/07/30	医療の選択		岩波新書	桐野　高明	498.02	ｷﾀ		岩波書店	2014	228p	18cm	2014
978-4-004314-93-6	0000047641	2014/07/30	金沢を歩く		岩波新書	山出　保	291.43	ﾔﾀ		岩波書店	2014	213p	18cm	2014
978-4-004314-94-3	0000047642	2014/07/30	過労自殺		岩波新書	川人　博	366.99	ｶﾋ		岩波書店	2014	276p	18cm	2014
978-4-002709-05-5	0000047644	2014/07/30	ブラック企業のない社会へ／教育・福祉・医療・企業にできること		岩波ブックレット	今野　晴貴／棗　一郎／藤田　孝典／上西　充子／大内　裕和／嶋　量／常見　陽平／ハリス鈴木　絵美	366.02	ｺﾊ		岩波書店	2014	78	21	2014
978-4-062578-77-6	0000047645	2014/08/30	山に登る前に読む本	運動生理学からみた科学的登山術	ブルーバックス	能勢　博	786.1	ﾉﾋ		講談社	2014	190p	18cm	2014
978-4-062578-78-3	0000047646	2014/08/30	世界はなぜ月をめざすのか	月面に立つための知識と戦略	ブルーバックス	佐伯　和人	538.9	ｻｶ		講談社	2014	246p	18cm	2014
978-4-062578-79-0	0000047647	2014/08/30	火薬のはなし	爆発の原理から身のまわりの火薬まで 	ブルーバックス	松永　猛裕	575.9	ﾏﾀ		講談社	2014	262p	18cm	2014
978-4-062578-80-6	0000047648	2014/08/30	非ユークリッド幾何の世界	幾何学の原点をさぐる  	ブルーバックス	寺阪　英孝	414.8	ﾃﾋ		講談社	2014	254p	18cm	2014
978-4-005007-81-3	0000047649	2014/08/30	身につく英語のためのA to Z	 	岩波ジュニア新書	行方　昭夫	830.7	ﾅｱ		岩波書店	2014	187p	18cm	2014
978-4-005007-82-0	0000047650	2014/08/30	お城へ行こう！	 	岩波ジュニア新書	萩原　さちこ	521.82	ﾊｻ		岩波書店	2014	218p	18cm	2014
978-4-004312-53-6	0000047651	2014/08/30	開発主義の時代へ : 1972-2014	 1253.シリーズ中国近現代史 ; 5	岩波新書	高原　明生／前畑　宏子	222.07	ﾀｱ	5	岩波書店	2014	227p	18cm	2014
978-4-004314-95-0	0000047652	2014/08/30	アベノミクスの終焉	　	岩波新書	服部　茂幸	332.1	ﾊｼ		岩波書店	2014	227p	18cm	2014
	0000047653	2014/08/30	ものの言いかた西東		岩波新書	小林　隆／澤村　美幸 	817.8	ｺﾀ		岩波書店	2014	230	18	2014
	0000047654	2014/08/30	食と農でつなぐ : 福島から		岩波新書	塩谷　弘康／岩崎　由美子 	612.12	ｼﾋ		岩波書店	2014	216	18	2014
	0000047655	2014/08/30	日米〈核〉同盟／原爆、核の傘、フクシマ		岩波新書	太田　昌克	319.1	ｵﾏ		岩波書店	2014	244	18	2014
978-4-002709-06-2	0000047656	2014/08/30	核兵器を禁止する		岩波ブックレット	川崎　哲	319.8	ｶｱ		岩波書店	2014	78	21	2014
	0000047657	2014/09/30	カラー図解アメリカ版大学生物学の教科書. 第5巻 (生態学) 		ブルーバックス	Ｄ・サダヴァ 他著／石崎　泰樹／斎藤　成也．監訳	460	ｻ	5	講談社	2014	238	18	2014
978-4-062578-81-3	0000047658	2014/09/30	プログラミング20言語習得法 : 初心者のための実践独習ガイド 		ブルーバックス	小林　健一郎	007.64	ｺｹ		講談社	2014	283p	18cm	2014
978-4-062578-82-0	0000047659	2014/09/30	「ネイティブ発音」科学的上達法 : おどろきのストレッチ式発声術		ブルーバックス	藤田　佳信	807	ﾌﾖ		講談社	2014	254p	18cm	2014
978-4-062578-83-7	0000047660	2014/09/30	地球はどうしてできたのか／マントル対流と超大陸の謎		ブルーバックス	吉田　晶樹	450	ﾖﾏ		講談社	2014	268p	18cm	2014
978-4-005007-83-7	0000047661	2014/09/30	政治のキホン100 	 	岩波ジュニア新書	吉田　文和	310	ﾖﾌ		岩波書店	2014	215p	18cm	2014
978-4-005007-84-4	0000047662	2014/09/30	５アンペア生活をやってみた 	 	岩波ジュニア新書	斎藤　健一郎	365	ｻｹ		岩波書店	2014	217	18	2014
9784005007851	0000047663	2014/09/30	この思いを聞いてほしい! : 10代のメッセージ	 	岩波ジュニア新書	池田　香代子	367.68	ｲｶ		岩波書店	2014	165	18	2014
978-4-004314-99-8	0000047664	2014/09/30	二〇世紀の歴史 	 	岩波新書	木畑　洋一	209.7	ｷﾖ		岩波書店	2014	294	18cm	2014
978-4-004315-00-1	0000047665	2014/09/30	哲学の使い方	 	岩波新書	鷲田　清一	100	ﾜｷ		岩波書店	2014	245p	18cm	2014
978-4-004315-01-8	0000047666	2014/09/30	日本の年金	 	岩波新書	駒村　康平	364.6	ｺｺ		岩波書店	2014	264p	18cm	2014
978-4-004315-02-5	0000047667	2014/09/30	〈運ぶヒト〉の人類学	 	岩波新書	川田　順造	384.37	ｶｼﾞ		岩波書店	2014	176p	18cm	2014
978-4-004315-03-2	0000047668	2014/09/30	京都〈千年の都〉の歴史	 	岩波新書	橋　昌明	216.2	ﾀﾏ		岩波書店	2014	257p	18cm	2014
978-4-004315-05-6	0000047669	2014/09/30	福島原発事故被災者支援政策の欺瞞	 	岩波新書	日野　行介	369.36	ﾋｺ		岩波書店	2014	225p	18cm	2014
9784-004315063	0000047670	2014/09/30	国芳　【カラー版】	 	岩波新書	岩切　友里子	721.8	ｲﾕ		岩波書店	2014	196p	18cm	2014
	0000047671	2014/09/30	もっと変わる!介護保険	 	岩波ブックレット	小竹　雅子	364.4	ｵﾏ		岩波書店	2014	63	21	2014
978-4-793322-81-5	0000047672	2014/09/30	はじめよう学校図書館　 1	学校図書館、まずはこれから		中村　伸子	017	ｾﾞ	1	全国学校図書館協議会	2012	53	21	2014
9784-793322822	0000047673	2014/09/30	はじめよう学校図書館　 ２	学校図書館メディアの選びかた		高橋　知尚	017	ｾﾞ	2	全国学校図書館協議会	2012	53	21	2014
978-4-793322-83-9	0000047674	2014/09/30	はじめよう学校図書館　 ３	その蔵書、使えますか?／図書の更新のすすめ 		竹村　和子	017	ｾﾞ	3	全国学校図書館協議会	2012	57	21	2014
978-4-793322-84-6	0000047675	2014/09/30	はじめよう学校図書館　 ４	学校図書館をデザインする/メディアの分類と配置		大平　睦美	017	ｾﾞ	4	全国学校図書館協議会	2012	53	21	2014
978-4-793322-85-3	0000047676	2014/09/30	はじめよう学校図書館　 ５	初めての読書指導/アイディア25〈小学校編〉		福田　孝子	017	ｾﾞ	5	全国学校図書館協議会	2012	54	21	2014
978-4-793322-86-0	0000047677	2014/09/30	はじめよう学校図書館　 ６	授業にいかす情報ファイル		藤田　利江	017	ｾﾞ	6	全国学校図書館協議会	2011	45	21	2014
