ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-065020-54-8	0000048981	2018/05/01	もうひとつの脳 ニューロンを支配する陰の主役「グリア細胞」		ブルーバックス Ｂ−２０５４	Ｒ．ダグラス・フィールズ／著 小西 史朗／監訳 小松 佳代子／訳	491.3	ﾌ		講談社	2018	538p	18cm	2018
978-4-065020-55-5	0000048982	2018/05/01	理系のための「実戦英語力」習得法 最速でネイティブの感覚が身につく		ブルーバックス Ｂ−２０５５	志村 史夫／著	407	ｼ		講談社	2018	294p	18cm	2018
978-4-065020-56-2	0000048983	2018/05/01	新しい１キログラムの測り方 科学が進めば単位が変わる		ブルーバックス Ｂ−２０５６	臼田 孝／著	609	ｳ		講談社	2018	246p	18cm	2018
978-4-149235-83-7	0000048984	2018/05/01	半分、青い。 連続テレビ小説 Ｐａｒｔ１		ＮＨＫドラマ・ガイド	北川 悦吏子／作 ＮＨＫ出版／編	778.8	ｷ	1	ＮＨＫ出版	2018	111p	26cm	2018
978-4-002709-83-3	0000048985	2018/05/21	どんなことが起こってもこれだけは本当だ、ということ。 幕末・戦後・現在		岩波ブックレット Ｎｏ．９８３	加藤 典洋／著	914.6	ｶ		岩波書店	2018	71p	21cm	2018
978-4-065116-85-2	0000048986	2018/05/21	カラー図解分子レベルで見た体のはたらき いのちを支えるタンパク質を視る		ブルーバックス Ｂ−２０５７	平山 令明／著	464.2	ﾋ		講談社	2018	270p	18cm	2018
978-4-065116-61-6	0000048987	2018/05/21	パンの科学 しあわせな香りと食感の秘密		ブルーバックス Ｂ−２０５８	吉野 精一／著	596.6	ﾖ		講談社	2018	268p	18cm	2018
978-4-065117-56-9	0000048988	2018/05/21	離散数学「ものを分ける理論」 問題解決のアルゴリズムをつくる		ブルーバックス Ｂ−２０５９	徳田 雄洋／著	410.9	ﾄ		講談社	2018	227p	18cm	2018
978-4-065116-64-7	0000048989	2018/05/28	音律と音階の科学 ドレミ…はどのように生まれたか		ブルーバックス Ｂ−２０６０	小方 厚／著	761.1	ｵ		講談社	2018	270p	18cm	2018
978-4-041043-20-2	0000048990	2018/05/18	ブラタモリ １ 長崎　金沢　鎌倉			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	1	ＫＡＤＯＫＡＷＡ	2016	143p	21cm	2018
978-4-041043-22-6	0000048991	2018/05/18	ブラタモリ ２ 富士山　東京駅　真田丸スペシャル（上田・沼田）			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	2	ＫＡＤＯＫＡＷＡ	2016	143p	21cm	2018
978-4-041043-23-3	0000048992	2018/05/18	ブラタモリ ３ 函館　川越　奈良　仙台			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	3	ＫＡＤＯＫＡＷＡ	2016	143p	21cm	2018
978-4-041043-24-0	0000048993	2018/05/18	ブラタモリ ４ 松江　出雲　軽井沢　博多・福岡			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	4	ＫＡＤＯＫＡＷＡ	2016	143p	21cm	2018
978-4-041058-11-4	0000048994	2018/05/18	ブラタモリ １１ 初詣スペシャル成田山　目黒　浦安　水戸　香川（さぬきうどん・こんぴらさん）			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	11	ＫＡＤＯＫＡＷＡ	2017	135p	21cm	2018
978-4-041058-12-1	0000048995	2018/05/18	ブラタモリ １２ 別府　神戸　奄美			ＮＨＫ「ブラタモリ」制作班／監修	291.0	ﾌﾞ	12	ＫＡＤＯＫＡＷＡ	2017	135p	21cm	2018
978-4-492223-71-0	0000048996	2018/05/18	１８歳からの格差論 日本に本当に必要なもの			井手 英策／著 田淵 正敏／画	361.8	ｲ		東洋経済新報社	2016	112p	22cm	2018
978-4-087208-70-2	0000048997	2018/05/18	たとえ世界が終わっても その先の日本を生きる君たちへ		集英社新書 ０８７０	橋本 治／著	304	ﾊ		集英社	2017	250p	18cm	2018
978-4-480689-77-1	0000048998	2018/05/18	あなたのキャリアのつくり方 ＮＰＯを手がかりに		ちくまプリマー新書 ２７２	浦坂 純子／著	335.8	ｳ		筑摩書房	2017	201p	18cm	2018
978-4-480068-78-1	0000048999	2018/05/18	震災学入門 死生観からの社会構想		ちくま新書 １１７１	金菱 清／著	369.3	ｶ		筑摩書房	2016	204p	18cm	2018
978-4-334038-54-0	0000049000	2018/05/18	目の見えない人は世界をどう見ているのか		光文社新書 ７５１	伊藤 亜紗／著	369.2	ｲ		光文社	2015	216p	18cm	2018
978-4-005008-72-8	0000049001	2018/06/04	世界の海へ、シャチを追え！		岩波ジュニア新書 ８７２	水口 博也／著	489.6	ﾐ		岩波書店	2018	184p 図版16p	18cm	2018
978-4-005008-73-5	0000049002	2018/06/04	台湾の若者を知りたい		岩波ジュニア新書 ８７３	水野 俊平／著	302.2	ﾐ		岩波書店	2018	207p	18cm	2018
978-4-004317-17-3	0000049003	2018/06/04	ＥＶと自動運転 クルマをどう変えるか		岩波新書　新赤版 １７１７	鶴原 吉郎／著	537	ﾂ		岩波書店	2018	203p	18cm	2018
978-4-004317-18-0	0000049004	2018/06/04	武士の日本史		岩波新書　新赤版 １７１８	高橋 昌明／著	210	ﾀ		岩波書店	2018	280p	18cm	2018
978-4-004317-19-7	0000049005	2018/06/04	フィレンツェ 比類なき文化都市の歴史		岩波新書　新赤版 １７１９	池上 俊一／著	237	ｲ		岩波書店	2018	254 6p	18cm	2018
978-4-004317-20-3	0000049006	2018/06/04	ジョン・ロック 神と人間との間		岩波新書　新赤版 １７２０	加藤 節／著	133.2	ｶ		岩波書店	2018	216 3p	18cm	2018
978-4-004317-21-0	0000049007	2018/06/04	ベラスケス 宮廷のなかの革命者		岩波新書　新赤版 １７２１	大高 保二郎／著	723.3	ｵ		岩波書店	2018	269 3p	18cm	2018
978-4-167910-64-8	0000049008	2018/05/29	半分、青い。 上		文春文庫 き４２−２	北川 悦吏子／著 前川 奈緒／ノベライズ	913.6	ｷ	1	文芸春秋	2018	504p	16cm	2018
978-4-863890-89-3	0000049009	2018/05/29	ハリー・ポッターと死の秘宝 上		〔「ハリー・ポッター」シリーズ〕 〔７−１〕	Ｊ．Ｋ．ローリング／作 松岡 佑子／訳 ダン・シュレシンジャー／画	933	ﾛ	７上	静山社	2010	565p	18cm	2018
978-4-863890-90-9	0000049010	2018/05/29	ハリー・ポッターと死の秘宝 下		〔「ハリー・ポッター」シリーズ〕 〔７−２〕	Ｊ．Ｋ．ローリング／作 松岡 佑子／訳 ダン・シュレシンジャー／画	933	ﾛ	７下	静山社	2010	565p	18cm	2018
	0000049011	2018/05/31	砂田・総作遺跡　笠原町神戸・栄区土地区画整理事業発掘調査報告書　第１分冊		多治見市埋蔵文化財発掘調査報告書　第９６号　	多治見市教育委員会	215.3	ﾀ			2018	248	30cm	2018
	0000049012	2018/05/31	権現遺跡　笠原町神戸・栄区土地区画整理事業発掘調査報告書　第２分冊		多治見市埋蔵文化財発掘調査報告書　第９６号	多治見市教育委員会	215.3	ﾀ			2018	320	30cm	2018
978-4-005008-74-2	0000049013	2018/07/02	男女平等はどこまで進んだか 女性差別撤廃条約から考える		岩波ジュニア新書 ８７４	山下 泰子／監修 矢沢 澄子／監修 国際女性の地位協会／編	367.2	ﾔ		岩波書店	2018	184 55p	18cm	2018
978-4-005008-75-9	0000049014	2018/07/02	知の古典は誘惑する		岩波ジュニア新書 ８７５ 〈知の航海〉シリーズ	小島 毅／編著	104	ｺ		岩波書店	2018	175p	18cm	2018
978-4-005008-76-6	0000049015	2018/07/02	数学を嫌いにならないで 基本のおさらい篇		岩波ジュニア新書 ８７６	ダニカ・マッケラー／著 菅野 仁子／訳	410	ﾏ		岩波書店	2018	230p	18cm	2018
978-4-005008-77-3	0000049016	2018/07/02	数学を嫌いにならないで 文章題にいどむ篇		岩波ジュニア新書 ８７７	ダニカ・マッケラー／著 菅野 仁子／訳	410	ﾏ		岩波書店	2018	242p	18cm	2018
978-4-004317-23-4	0000049018	2018/07/02	金融政策に未来はあるか		岩波新書　新赤版 １７２３	岩村 充／著	338.3	ｲ		岩波書店	2018	178 2p	18cm	2018
978-4-004317-24-1	0000049019	2018/07/02	住まいで「老活」		岩波新書　新赤版 １７２４	安楽 玲子／著	365.3	ｱ		岩波書店	2018	222p	18cm	2018
978-4-004317-25-8	0000049020	2018/07/02	賢い患者		岩波新書　新赤版 １７２５	山口 育子／著	490.1	ﾔ		岩波書店	2018	238p	18cm	2018
978-4-004317-26-5	0000049021	2018/07/02	東大寺のなりたち		岩波新書　新赤版 １７２６	森本 公誠／著	188.3	ﾓ		岩波書店	2018	218p	18cm	2018
978-4-065120-50-7	0000049022	2018/07/02	科学者はなぜ神を信じるのか コペルニクスからホーキングまで		ブルーバックス Ｂ−２０６１	三田 一郎／著	404	ｻ		講談社	2018	270p	18cm	2018
978-4-065120-93-4	0000049023	2018/06/25	「がん」はなぜできるのか そのメカニズムからゲノム医療まで		ブルーバックス Ｂ−２０６２	国立がん研究センター研究所／編	491.6	ｺ		講談社	2018	286p	18cm	2018
978-4-065120-51-4	0000049024	2018/06/25	ビールの科学 カラー版 麦芽とホップが生み出す「旨さ」の秘密		ブルーバックス Ｂ−２０６３	渡 淳二／編著	588.5	ﾜ		講談社	2018	318p	18cm	2018
978-4-344984-95-0	0000049025	2018/06/25	世界一簡単なフランス語の本 すぐに読める、読めれば話せる、話せば解る！		幻冬舎新書 ち−１−３	中条 省平／著	850	ﾁ		幻冬舎	2018	219p	18cm	2018
978-4-061492-62-2	0000049026	2018/06/25	「世間」とは何か		講談社現代新書 １２６２	阿部 謹也／著	210	ｱ		講談社	1995	259p	18cm	2018
978-4-535788-55-8	0000049027	2018/06/25	数学オリンピック ２０１３〜２０１７			数学オリンピック財団／監修	410	ｽ		日本評論社	2017	225p	21cm	2018
978-4-037380-20-5	0000049028	2018/06/25	シャーロック＝ホームズ全集 ２ 四つの署名			コナン＝ドイル／著 中上 守／訳	933.6	ﾄﾞ	2	偕成社	2017	277p	20cm	2018
978-4-037380-40-3	0000049029	2018/06/25	シャーロック＝ホームズ全集 ４ 恐怖の谷			コナン＝ドイル／著 内田 庶／訳	933.6	ﾄﾞ	4	偕成社	2017	389p	20cm	2018
978-4-037380-50-2	0000049030	2018/06/25	シャーロック＝ホームズ全集 ５ シャーロック＝ホームズの冒険 上			コナン＝ドイル／著 中尾 明／訳 常盤 新平／訳	933.6	ﾄﾞ	5	偕成社	2017	357p	20cm	2018
978-4-037380-60-1	0000049031	2018/06/25	シャーロック＝ホームズ全集 ６ シャーロック＝ホームズの冒険 下			コナン＝ドイル／著 平賀 悦子／訳 各務 三郎／訳	933.6	ﾄﾞ	6	偕成社	2017	373p	20cm	2018
978-4-037380-90-8	0000049032	2018/06/25	シャーロック＝ホームズ全集 ９ シャーロック＝ホームズの帰還 上			コナン＝ドイル／著 青木 日出夫／ほか訳	933.6	ﾄﾞ	9	偕成社	2017	395p	20cm	2018
978-4-037381-00-4	0000049033	2018/06/25	シャーロック＝ホームズ全集 １０ シャーロック＝ホームズの帰還 下			コナン＝ドイル／著 中上 守／ほか訳	933.6	ﾄﾞ	10	偕成社	2017	353p	20cm	2018
978-4-065124-63-5	0000049034	2018/07/26	心理学者が教える読ませる技術聞かせる技術 心を動かす、わかりやすい表現のコツ		ブルーバックス Ｂ−２０６４	海保 博之／著	816	ｶ		講談社	2018	235p	18cm	2018
978-4-065124-97-0	0000049035	2018/07/26	学問の発見 数学者が語る「考えること・学ぶこと」		ブルーバックス Ｂ−２０６５	広中 平祐／著	289.1	ﾋ		講談社	2018	238p	18cm	2018
978-4-065124-99-4	0000049036	2018/07/26	宇宙の「果て」になにがあるのか 最新天文学が描く、時間と空間の終わり		ブルーバックス Ｂ−２０６６	戸谷 友則／著	440	ﾄ		講談社	2018	246p	18cm	2018
978-4-062838-96-2	0000049037	2018/07/26	ミュージアム 公式ノベライズ		講談社文庫 ま６３−２	巴 亮介／漫画原作 牧野 修／著	913.6	ﾏ		講談社	2016	315p	15cm	2018
978-4-750345-85-7	0000049690	2018/01/16	イタリアの歴史を知るための５０章		エリア・スタディーズ １６１ ヒストリー	高橋 進／編著 村上 義和／編著	237	ｲ		明石書店	2017	366p	19cm	2018
978-4-750515-29-8	0000049691	2018/01/16	ユダヤ人を救った動物園 アントニーナが愛した命			ダイアン・アッカーマン／著 青木 玲／訳	316.8	ｱ		亜紀書房	2017	366p	19cm	2018
978-4-909064-25-7	0000049692	2018/01/16	太陽ときみの声			川端 裕人／作	913.6	ｶ		朝日学生新聞社	2017	227p	19cm	2018
978-4-865980-36-3	0000049693	2018/01/16	演劇に何ができるのか？			妹尾 伸子／著 岳本 あゆ美／著 堀切 和雅／著	770	ｴ		アルファベータブックス	2017	376p	21cm	2018
978-4-259565-52-7	0000049694	2018/01/16	今日の晩ごはんと明日のおべんとう いっしょに作るから朝がラク			山脇 りこ／著	596	ﾔ		家の光協会	2017	95p	26cm	2018
978-4-781615-99-8	0000049695	2018/01/16	異説で読み解く明治維新 「あの謎」がすっきり解ける１０の物語			河合 敦／著	210.6	ｶ		イースト・プレス	2017	253p	19cm	2018
978-4-340027-20-0	0000049696	2018/01/16	ウィリアム・モリス 英国の風景とともにめぐるデザインの軌跡			藤田 治彦／監修・章解説 織作 峰子／フォト・エッセイ	757.0	ｳ		梧桐書院（発売）	2017	157p	26cm	2018
978-4-777948-72-7	0000049697	2018/01/16	杵島家のおせち 料理家三代に伝わる、作りやすい！おいしい！		エイムック ３８８５ ｅｉ　ｃｏｏｋｉｎｇ	杵島 直美／著 きじま りゅうた／著	596.4	ｷ		〓出版社	2017	111p	26cm	2018
978-4-778315-88-7	0000049698	2018/01/16	自由を盗んだ少年 北朝鮮悪童日記			金 革／著 金 善和／訳	929.1	ｷ		太田出版	2017	196p	20cm	2018
978-4-058008-28-7	0000049699	2018/01/16	重ねて煮るだけ！おいしいおかず			牛尾 理恵／著	596	ｳ		学研プラス	2017	111p	26cm	2018
978-4-044002-49-7	0000049700	2018/01/16	西郷家の人びと			原口 泉／著	288.3	ﾊ		ＫＡＤＯＫＡＷＡ	2017	249p	19cm	2018
978-4-041057-28-5	0000049701	2018/01/16	三世代探偵団 次の扉に棲む死神			赤川 次郎／著	913.6	ｱ		ＫＡＤＯＫＡＷＡ	2017	378p	19cm	2018
