ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,47794,2015/02/02,新編日本古典文学全集　４１／将門記／陸奥話記／保元物語／平治物語,,,,新編日本古典文学全集,,将門記／柳瀬喜代志／矢代和夫／松林靖明．校注・訳／陸奥話記／柳瀬喜代志／矢代和夫／松林靖明．校注・訳／保元物語／信太周／犬井善壽．校注・訳／平治物語／信太周／犬井善壽．校注・訳,,,918,ｼ,41,小学館,2008,646,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47795,2015/02/02,新編日本古典文学全集　４２／神楽歌／催馬楽／梁塵秘抄／閑吟集,,,,新編日本古典文学全集,,神楽歌／臼田甚五郎 校注．訳／催馬楽／臼田甚五郎．校注・訳／梁塵秘抄／新間進一／外村南都子．校注・訳／閑吟集／徳江元正．校注・訳,,,918,ｼ,42,小学館,2000,542,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47796,2015/02/02,新編日本古典文学全集　４３／新古今和歌集,,,,新編日本古典文学全集,,峯村文人 校注・訳,,,918,ｼ,43,小学館,2013,644,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47797,2015/02/02,新編日本古典文学全集　４４／方丈記／徒然草／商法眼蔵随聞記／歎異抄,,,,新編日本古典文学全集,,方丈記／鴨長明 [著]／神田秀夫．校注・訳／徒然草／吉田兼好 [著]／永積安明．校注・訳／正法眼蔵随聞記／道元 [述]／懐奘 [編]／安良岡康作．校注・訳／歎異抄／安良岡康作．校注・訳,//.///.////.//.,,918,ｼ,44,小学館,2012,606,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47798,2015/02/02,新編日本古典文学全集　４５／平家物語　１,,巻第一～巻第六,,新編日本古典文学全集,,市古貞次．校注・訳,.,,918,ｼ,45,小学館,2014,526,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47799,2015/02/02,新編日本古典文学全集　４６／平家物語　２,,巻第七～巻第十二　灌頂巻,,新編日本古典文学全集,,市古貞次．校注・訳,.,,918,ｼ,46,小学館,2012,574,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47800,2015/02/02,新編日本古典文学全集　４７／建礼門院右京太夫集／とはずがたり,,,,新編日本古典文学全集,,建礼門院右京大夫集／建礼門院右京大夫 [著]／久保田淳．校注・訳／とはずがたり / [後深草院二条] [著]／久保田淳．校注・訳,,,918,ｼ,47,小学館,2012,598,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47801,2015/02/02,新編日本古典文学全集　４８／中世日記紀行集,,海道記／信生法師日記／東関紀行／弁内侍日記／十六夜日記／春の深山路／道行きぶり／なぐさみ草／覧富士記／東路のつと／吉野詣記／九州道の記,,新編日本古典文学全集,,海道記 長崎健校注・訳. 信生法師日記 外村南都子校注・訳. 東関紀行 長崎健校注・訳. 弁内侍日記・十六夜日記 岩佐美代子校注・訳. 春の深山路 外村南都子校注・訳. 道行きぶり・なぐさみ草・覧富士記 稲田利徳校注・訳. 東路のつと・吉野詣記・九州道の記 伊藤敬校注・訳. ,,,918,ｼ,48,小学館,2013,654,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47802,2015/02/02,新編日本古典文学全集　４９／中世和歌集,,御裳濯河歌合. 金槐和歌集 雑部. 玉葉和歌集(抄). 風雅和歌集(抄). ほか,,新編日本古典文学全集,,井上宗雄 校注・訳,,,918,ｼ,49,小学館,2006,582,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47803,2015/02/02,新編日本古典文学全集　５０／宇治拾遺物語,,,,新編日本古典文学全集,,小林保治／増古和子 校注・訳,/,,918,ｼ,50,小学館,2013,566,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47804,2015/02/02,新編日本古典文学全集　５１／十訓抄,,,,新編日本古典文学全集,,浅見和彦 校注・訳,,,918,ｼ,51,小学館,1013,557,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47805,2015/02/02,新編日本古典文学全集　５２／沙石集,,,,新編日本古典文学全集,, [無住] [編]／小島孝之 校注・訳,/,,918,ｼ,52,小学館,2008,638,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47806,2015/02/02,新編日本古典文学全集　５３／曾我物語,,,,新編日本古典文学全集,,梶原正昭／大津雄一／野中哲照．校注・訳,,,918,ｼ,53,小学館,2009,462,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47807,2015/02/02,新編日本古典文学全集　５４／太平記　１,154,巻第一　～　巻第十一,,新編日本古典文学全集,,長谷川端 校注・訳,,,918,ｼ,54,小学館,2013,638,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47808,2015/02/02,新編日本古典文学全集　５５／太平記　２,,巻第十二　～　巻第二十,,新編日本古典文学全集,,長谷川端 校注・訳,,,918,ｼ,５５,小学館,2008,630,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47809,2015/02/02,新編日本古典文学全集　５６／太平記　３,,巻第二十一　～　巻第三十,,新編日本古典文学全集,,長谷川端 校注・訳,,,918,ｼ,56,小学館,2008,589,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47810,2015/02/02,新編日本古典文学全集　５７／太平記　４,,巻第二十一　～　巻第三十,,新編日本古典文学全集,,長谷川端 校注・訳,,,918,ｼ,57,小学館,2008,494,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47811,2015/02/02,新編日本古典文学全集　５８／謡曲集　１,,,,新編日本古典文学全集,,小山弘志／佐藤健一郎．校注・訳,,,918,ｼ,58,小学館,2014,558,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47812,2015/02/02,新編日本古典文学全集　５９／謡曲集　２,,,,新編日本古典文学全集,,小山弘志／佐藤健一郎．校注・訳,,,918,ｼ,59,小学館,2012,622,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47813,2015/02/02,新編日本古典文学全集　６０／狂言集,,末広かり. 靫猿. 墨塗. 素袍落. 棒縛. 附子. 柿山伏. 宗論. ほか,,新編日本古典文学全集,,北川忠彦／安田章．校注,/.,,918,ｼ,60,小学館,2006,574,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47814,2015/02/02,新編日本古典文学全集　６１／連歌集／俳諧集,,,,新編日本古典文学全集,,連歌集／金子金治郎．校注・訳／俳諧集／暉峻康隆／雲英末雄／加藤定彦．校注・訳,,,918,ｼ,61,小学館,2008,654,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47815,2015/02/02,新編日本古典文学全集　６２／義経記,,,,新編日本古典文学全集,,梶原正昭．校注・訳,,,918,ｼ,62,小学館,2008,564,23,4457,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47816,2015/02/02,新編日本古典文学全集　６３／室町物語草子集,,ものくさ太郎. 一寸法師. 酒伝童子絵. 磯崎. 熊野本地絵巻. ほか.,,新編日本古典文学全集,,大島建彦／渡浩一．校注・訳,,,918,ｼ,63,小学館,2013,502,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47817,2015/02/02,新編日本古典文学全集　６４／仮名草子集,,かなめいし／浅井了意 著／浮世物語／浅井了意 著／一休ばなし／たきつけ草／もえくい／けしずみ／御伽物語／富尾似舩 著,,新編日本古典文学全集,,谷脇理史／岡雅彦／井上和人．校注・訳,,,918,ｼ,64,小学館,2009,638,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47818,2015/02/02,新編日本古典文学全集　６５／浮世草子集,,好色敗毒散 / 夜食時分 著. 野白内証鑑 / 八文字自笑 著／浮世親仁形気／江島其磧 著,//,新編日本古典文学全集,,長谷川強 校注・訳,,,918,ｼ,65,小学館,2012,597,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47819,2015/02/02,新編日本古典文学全集　６６／井原西鶴集　１,,好色一代男／好色五人女／好色一代女／,,新編日本古典文学全集,,暉峻康隆／東明雅．校注・訳,,,918,ｼ,66,小学館,2012,597,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47820,2015/02/02,新編日本古典文学全集　６７／井原西鶴集　２,,西鶴諸国ばなし 宗政五十緒校注・訳. 本朝二十不孝 松田修校注・訳. 男色大鑑 暉峻康隆校注・訳. 解説. ,,新編日本古典文学全集,,宗政五十緒 [ほか]校注・訳,,,918,ｼ,47,小学館,2003,622,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47821,2015/02/02,新編日本古典文学全集　６８／井原西鶴集　３,,日本永代蔵 谷脇理史校注・訳. 万の文反古・世間胸算用 神保五弥校注・訳. 西鶴置土産 暉峻康隆校注・訳. 解説. 西鶴享受史年表:p622～638,,新編日本古典文学全集,,谷脇理史 [ほか]校注・訳,,,918,ｼ,68,小学館,1996,638,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47822,2015/02/02,新編日本古典文学全集　６９／井原西鶴集　４,,武道伝来記 / 冨士昭雄 校注・訳. 武家義理物語 / 広嶋進 校注・訳. 新可笑記 / 広嶋進 校注・訳,,新編日本古典文学全集,,井原西鶴 [著]／冨士昭雄／広嶋進 校注・訳,,,918,ｼ,69,小学館,2009,637,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47823,2015/02/02,新編日本古典文学全集　７０／松尾芭蕉集　１,,全発句,,新編日本古典文学全集,,井本農一／堀信夫 注解,,,918,ｼ,70,小学館,2011,604,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47824,2015/02/02,新編日本古典文学全集　７１／松尾芭蕉集　２,,紀行・日記編／俳文編／連句編,,新編日本古典文学全集,,井本農一／堀信夫 注解,,,918,ｼ,71,小学館,2008,630,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47825,2015/02/02,新編日本古典文学全集　７２／近世俳句俳文集,,,,新編日本古典文学全集,,雲英末雄 [ほか]校注・訳,,,918,ｼ,72,小学館,2008,638,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47826,2015/02/02,新編日本古典文学全集　７３／近世和歌集,3ﾜｶ,,,新編日本古典文学全集,,久保田啓一 校注・訳,,,918,ｼ,73,小学館,2009,414,23,4076,,,,図書費,白山商会,4076,,,,,,False,,,,False,,,,False,True,False,,
,47827,2015/02/02,新編日本古典文学全集　７４／近松門左衛門集　１,,おなつ清十郎五十年忌歌念仏.淀鯉出世滝徳.忠兵衛梅川冥途の飛脚.博多小女郎波枕.女殺油地獄.源五兵衛おまん薩摩歌.丹波与作待夜のこむろぶし.夕霧阿波鳴渡.長町女腹切.山崎与次兵衛寿の門松. 解説. 付:略年譜,,新編日本古典文学全集,,鳥越文蔵 [ほか]校注・訳,,,918,ｼ,74,小学館,2012,588,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47828,2015/02/02,新編日本古典文学全集　７５／近松門左衛門集　２,,曾根崎心中. 心中二枚絵草紙. 与兵衛おかめひじりめん卯月の紅葉. 跡追心中卯月の潤色. 心中重井筒. 高野山女人堂心中万年草. 心中刃は氷の朔日. 二郎兵衛おきさ今宮の心中. 嘉平次おさが生玉心中. 紙屋治兵衛きいの国や小はる心中天の網島. 心中宵庚申. 堀川波鼓. 大経師昔・,,新編日本古典文学全集,,近松門左衛門 [著] ; 鳥越文蔵 [ほか]校注・訳,,,918,ｼ,75,小学館,2012,669,23,4657,,曾根崎心中. 心中二枚絵草紙. 与兵衛おかめひじりめん卯月の紅葉. 跡追心中卯月の潤色. 心中重井筒. 高野山女人堂心中万年草. 心中刃は氷の朔日. 二郎兵衛おきさ今宮の心中. 嘉平次おさが生玉心中. 紙屋治兵衛きいの国や小はる心中天の網島. 心中宵庚申. 堀川波鼓. 大経師昔暦. 鑓の権三重帷子. 解説,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47829,2015/02/02,新編日本古典文学全集　７６／近松門左衛門集　３,,出世景清. 用明天皇職人鑑. けいせい反魂香. 国性爺合戦. 曾我会稽山. 平家女護島,,新編日本古典文学全集,,近松門左衛門 [著] ; 鳥越文蔵 [ほか]校注・訳,,,918,ｼ,76,小学館,2006,574,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47830,2015/02/02,新編日本古典文学全集　７７／浄瑠璃集,,仮名手本忠臣蔵. 双蝶蝶曲輪日記. 妹背山婦女庭訓. 碁太平記白石噺,,新編日本古典文学全集,,鳥越文蔵 [ほか]校注・訳,,,918,ｼ,77,小学館,2008,678,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47831,2015/02/02,新編日本古典文学全集　７８／英草紙／西山物語／雨月物語／春雨物語,,英草紙／西山物語／雨月物語／春雨物語／,,新編日本古典文学全集,,英草紙／都賀庭鐘 [著]／中村幸彦 校注・訳／西山物語／建部綾足 [著]／高田衛 校注・訳／雨月物語／上田秋成 [著]／高田衛 校注・訳／春雨物語／上田秋成 [著]／中村博保 校注・訳,,,918,ｼ,78,小学館,2013,646,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47832,2015/02/02,新編日本古典文学全集　７９／黄表紙・川柳・狂歌,,,,新編日本古典文学全集,,棚橋正博／鈴木勝忠／宇田敏彦 注解,,,918,ｼ,79,小学館,1999,622,23,4657,,黄表紙. 金々先生栄花夢 / 恋川春町 画・作. 桃太郎後日噺 / 朋誠堂喜三二 作 ; 恋川春町 画. 啌多雁取帳 / 奈蒔野馬乎人 作 ; 忍岡哥磨 画. 従夫以来記 / 竹杖為軽 作 ; 喜多川歌麿 画. 江戸生艶気樺焼 / 山東京伝 作 ; 北尾政演 画. 江戸春一夜千両 / 山東京伝 作 ; 北尾政演 画. 文武二道万石通 / 朋誠堂喜三二 作 ; 喜多川行麿 画. 鸚鵡返文武二道 / 恋川春町 作 ; 北尾政美 画. 心学早染草 / 山東京伝 作 ; 北尾政美 画. 鼻下長物語 / 芝全交 作 ; 北尾重政 画. 川柳. 狂歌.,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47833,2015/02/02,新編日本古典文学全集　８０／洒落本・滑稽本・人情本,,,,新編日本古典文学全集,,中野三敏／神保五彌／前田愛 校注・訳,,,918,ｼ,80,小学館,2009,604,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47834,2015/02/02,新編日本古典文学全集　８１／東海道中膝栗毛,,,,新編日本古典文学全集,,中村幸彦 校注,,,918,ｼ,81,小学館,1995,558,23,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47835,2015/02/02,新編日本古典文学全集　８２／近世随想集,,貞徳翁の記. 紫の一本. 排蘆小船. しりうごと,,新編日本古典文学全集,,鈴木淳／小高道子 校注・訳,,,918,ｼ,82,小学館,2000,510,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47836,2015/02/02,新編日本古典文学全集　８３／近世説美少年録. 1　第1回-第20回,,,,新編日本古典文学全集,,[滝沢馬琴] [著]／徳田武 校注・訳,,,918,ｼ,83,小学館,1999,525,23,4267,,,,図書費,白山商会,4267,,,,,,False,,,,False,,,,False,True,False,,
,47837,2015/02/02,新編日本古典文学全集　８４／近世説美少年録. ２　第21回-第40回,2,,,新編日本古典文学全集,,[滝沢馬琴] [著]／徳田武 校注・訳,,,918,ｼ,84,小学館,1999,622,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47838,2015/02/02,新編日本古典文学全集　８５／近世説美少年録. ３　第41回-第60回,,,,新編日本古典文学全集,,[滝沢馬琴] [著]／徳田武 校注・訳,,,918,ｼ,85,小学館,2012,670,23,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47839,2015/02/02,新編日本古典文学全集　８６／日本漢詩集,,,,新編日本古典文学全集,,菅野禮行／徳田武 校注・訳,/,,918,ｼ,86,小学館,2006,558,,4457,,,,図書費,白山商会,4457,,,,,,False,,,,False,,,,False,True,False,,
,47840,2015/02/02,新編日本古典文学全集　８７／歌論集,,俊頼髄脳. 古来風躰抄. 近代秀歌. 詠歌大概. 毎月抄. 国家八論. 歌意考. 新学異見,,新編日本古典文学全集,,橋本不美男／有吉保／藤平春男．校注・訳,,,918,ｼ,87,小学館,2006,646,,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
,47841,2015/02/02,新編日本古典文学全集　８８／連歌論集／能楽論集／俳論集,,連歌論集／筑波問答／ひとりごと／長六文／老のすさみ／連歌比況／能楽論集／風姿花伝／花鏡／至花道／三道／捨玉得花／習道書／俳論集／去来抄／三冊子,,新編日本古典文学全集,,連歌論集／奥田勲 校注・訳／能楽論集／表章 校注・訳／俳論集／堀切実／復本一郎 校注・訳,,,918,ｼ,88,小学館,2009,670,,4657,,,,図書費,白山商会,4657,,,,,,False,,,,False,,,,False,True,False,,
978-4-000259-97-2,47749,2015/01/30,聖路加病院で働くということ,ｾｲﾛｶﾋﾞｮｳｲﾝﾃﾞﾊﾀﾗｸﾄｲｳｺﾄﾄ,,,,,早瀬　圭一,ﾊﾔｾｹｲｲﾁ,,498.16,ﾊｹ,,岩波書店,2014,214,20,2100,,小児がん治療一筋・四〇年の細谷亮太。訪問看護の先駆者、押川真喜子。看護を深く追究し、現在は後進育成に専念する聖路加国際大学学長・井部俊子。地下鉄サリン事件対応で陣頭指揮を執り、今も救急部長として第一線に立つ石松伸一。個性的で突出した四人を主人公に、日本一を目指す「特別な病院」の姿を生き生きと描き出す。「医療と看護」の原点を見つめる。,,図書費,白山商会,2100,,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-92-8,47586,2014/04/30,国家安全保障基本法批判,ｺｯｶｱﾝｾﾞﾝﾎｼｮｳｷﾎﾝﾎｳﾋﾊﾝ,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,青井　未帆,ｱｵｲﾐﾎ,,393,ｱﾐ,,岩波書店,2014,63,21,520,,この法律は、まだ国会には提出されていません。自民党が２０１２年７月に法案の概要を公表しましたが、国会に出されるかどうかは、まだわかりません。その内容は、集団的自衛権の行使容認など、平和主義にもとづく憲法を持つ日本のこれまでの歩みを全否定し、根本的に転換する中身になっています。この法案を国会に出させないために、その危険な内容を徹底検証します。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-94-2,47588,2014/04/30,３．１１を心に刻んで２０１４,3.11ｦｺｺﾛﾆｷｻﾞﾝﾃﾞ2014,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,岩波書店編集部．編,ｲﾜﾅﾐｼｮﾃﾝﾍﾝｼｭｳﾌﾞ.ﾍﾝ,,369.31,ｲ,,岩波書店,2014,119,21cm,700,,大震災のあと、１００名を超える筆者により毎月書き継がれてきたウェブ連載「３．１１を心に刻んで」。本書にはその第３期分を収録するとともに、被災地の現在を伝えつづける河北新報社の現地ルポ「歩み」と、同紙記者による書下ろしを加える。,,図書費,白山商会,700,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-95-9,47589,2014/04/30,異議あり！新国立競技場,ｲｷﾞｱﾘ!ｼﾝｺｸﾘﾂｷｮｳｷﾞｼﾞｮｳ,２０２０年のオリンピックを市民の手に,2020ﾈﾝﾉｵﾘﾝﾋﾟｯｸｦｼﾐﾝﾉﾃﾆ,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,森　まゆみ,ﾓﾘﾏﾕﾐ,,518.9,ﾓﾏ,,岩波書店,2014,62,21S9Q@ ,520,,,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-96-6,47590,2014/04/30,産後ケア,ｻﾝｺﾞｹｱ,なぜ必要か　何ができるか,ﾅｾﾞﾋﾂﾖｳｶﾅﾆｶﾞﾃﾞｷﾙｶ,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,福島　富士子／みつい　ひろみ,ﾌｸｼﾏﾌｼﾞｺ/ﾐﾂｲﾋﾛﾐ,,499.7,ﾌﾌ,,岩波書店,2014,63,21,520,,,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-97-3,47612,2014/05/30,アルコールとうつ・自殺,ｱﾙｺｰﾙﾄｳﾂｼﾞｻﾂ,「死のトライアングル」を防ぐために,｢ｼﾉﾄﾗｲｱﾝｸﾞﾙ｣ｦﾌｾｸﾞﾀﾒﾆ,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,松本　俊彦,ﾏﾂﾓﾄﾄｼﾋｺ,,368.3,ﾏﾄ,,岩波書店,2014,78,21,620,,うつ病対策だけでは男性の自殺は防げない―。自殺予防対策に奔走してきた精神科医が、様々な調査や統計データ、診療経験をもとに、適量を越えた継続的な飲酒が、うつ状態や睡眠障害、ひいては自殺への衝動をどのように助長するのかを詳しく解説。家族や友人、同僚、医療者等に求められる認識と行動の要点を述べ、アルコール依存という「否認の病」を否認する社会のなかで本人や家族を支える方法を具体的に示す。,,図書費,白山商会,880,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-98-0,47613,2014/05/30,日本の労働を世界に問う,ﾆﾎﾝﾉﾛｳﾄﾞｳｦｾｶｲﾆﾄｳ,ＩＬＯ条約を活かす道,ILOｼﾞｮｳﾔｸｦｲｶｽﾐﾁ,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,牛久保　秀樹／村上　剛志,ｳｼｸﾎﾞﾋﾃﾞｷ/ﾑﾗｶﾐﾂﾖｼ,,366.12,ｳﾋ,,岩波書店,2014,63,21,520,,日本の労働者が抱える様々な問題に対して、ＩＬＯ（国際労働機関）をどう活用できるのだろうか。非正規労働者の正規化、女性差別の撤廃、大量解雇の撤回、教員の地位の確保、労働者の安全衛生などについて、実際にＩＬＯ条約を用いながら問題解決を模索してきた著者が、これまでの実践を紹介。ＩＬＯの基礎知識を紹介しながら、日本が国際労働基準を達成することを訴える。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002708-99-7,47626,2014/06/30,社会を結びなおす,ｼｬｶｲｦﾑｽﾋﾞﾅｵｽ,教育・仕事・家族の連携へ,ｷｮｳｲｸｼｺﾞﾄｶｿﾞｸﾉﾚﾝﾚｲﾉﾚﾝｹｲﾍ,岩波ブックレット,ｼﾞｭﾆｱｼﾝｼｮﾌﾞｯｸﾚｯﾄ,本田　由紀,ﾎﾝﾀﾕｷ,,360,ﾎﾕ,,岩波書店,2014,55,21,520,,日本社会に露呈している“ほころび”とはどのようなものか。どうやって軌道修正をしていけばよいのか。教育・仕事・家族という三つの領域がきわめて強固で一方向的な矢印で結合し、循環していた従来の日本的社会モデルが破綻するまでのプロセスと要因を分析し、その理解に基づいて新しい社会像を具体的に描きだす。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-00-0,47627,2014/06/30,調査報告「学力格差」の実態,ﾁｮｳｻﾎｳｺｸ｢ｶﾞｸﾘｮｸｶｸｻ｣ﾉｼﾞｯﾀｲ,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,志水　宏吉／伊佐　夏実／知念　渉／芝の　淳一,ｼﾐｽﾞｺｳｷﾁ/ｲｻﾅﾂｼﾞﾂ/ﾁﾈﾝﾜﾀﾙ/ｼﾊﾞﾉｼﾞｭﾝｲﾁｼﾞｭﾝｲﾁ,,372.107,ｼｺ,,岩波書店,2014,70,21,560,,「ゆとり教育」から「確かな学力」路線への転換以降、学力格差は縮小されたのか。男女差や通塾・家庭環境による違いはどうか。格差を克服する学校の特徴とは。「学力のふたコブらくだ」（二極化）状況を解き明かし大きな反響をよんだブックレット『調査報告「学力低下」の実態』（２００２年）の後継調査から、最新の状況を検証する。,,図書費,白山商会,560,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-02-4,47629,2014/06/30,科学のこれまで、科学のこれから,ｶｶﾞｸﾉｺﾚﾏﾃﾞ､ｶｶﾞｸﾉｺﾚｶﾗ,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,池内　了,ｲｹｳﾁｻﾄﾙ,,404,ｲｻ,,岩波書店,2014,71,21,520,,ＳＴＡＰ細胞だけではない、国際的に頻発する論文不正事件の数々。多くの人々の生活をこわした原発事故も、科学・技術の暴走ということと切り離せない。私たちの好奇心を満たし、快適な生活をもたらすはずの科学が、なぜ、これほど異様になってしまったのか。もつれあう問題群をひもとき、これからの科学の方向性を提示する。近代科学の問い直し作業を進めてきた池内科学論のエッセンス。,,図書費,白山商会,520,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-03-1,47630,2014/06/30,つながりを煽られる子どもたち/ネット依存といじめ問題を考える,/,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,土井　隆義,ﾄﾞｲﾀｶﾖｼ,,367.61,ﾄﾞﾀ,,岩波書店,2014,78,21,560,,ＬＩＮＥ疲れ、快楽でなく不安からのスマホ依存、友だち関係を維持するためのいじめ、親友を作りづらいイツメン（いつも一緒のメンバー）同士のしがらみ…。子どもたちが「つながり過剰症候群」に陥る社会背景と心理メカニズムとは？「いいね！」を求めあう承認願望の肥大化と、それはどう関わっているのか？また、その隘路からの出口はどこにあるのか？大好評ロングセラー『「個性」を煽られる子どもたち』『キャラ化する／される子どもたち』に続く待望の第三弾！,,図書費,白山商会,620,事典棚,,,,,False,,,,False,,,,False,True,True,,
978-4-002709-05-5,47644,2014/07/30,ブラック企業のない社会へ／教育・福祉・医療・企業にできること,/,,,岩波ブックレット,ｲﾜﾅﾐﾌﾞｯｸﾚｯﾄ,今野　晴貴／棗　一郎／藤田　孝典／上西　充子／大内　裕和／嶋﨑　量／常見　陽平／ハリス鈴木　絵美,,,366.02,ｺﾊ,,岩波書店,2014,78,21,560,,流行語ともなってしまった「ブラック企業」については、社会全体の問題と受け止める必要がある。労働相談、教育、福祉、企業の人事など、さまざまな専門分野の人が協働して立ち上がった「ブラック企業対策プロジェクト」の各ユニットが、被害相談、学生支援、「ブラックバイト」の広がりへの対策など、現状分析と具体的な提言をおこなう。目次,,図書費,白山商会,620,事典棚,,,,,False,,,,False,,,,False,True,True,,
