978-4-005001-34-7	0000017751	2002/04/06	空中モグラあらわる　／動物観察はおもしろい／		岩波ジュニア新書１３４	今泉　吉晴	481.78	ｲ		岩波書店	1987	211	18	2002
	0000017754	2002/02/11	ゴルバチョフの時代		岩波新書Ｒ２１	下斗米　伸夫	238.07	ｼ		岩波書店	1988	193	18	2002
978-4-004203-96-4	0000017756	2002/07/27	狂言役者　／ひねくれ半代記／		岩波新書Ｙ３９６	茂山　千之丞	773.9	ｼ		岩波書店	1987	231	18	2002
	0000017758	2002/08/03	東京語の歴史		中公新書８６５	杉本　つとむ	818	ｽ		中央公論社	1988	315	18	2002
	0000017762	2002/02/09	私の見たペレストロイカ　--ゴルバチョフ時代のモスクワ--		岩波新書Ｙ３９１	和田　春樹	238.07	ﾜ		岩波書店	1987	244	18	2002
978-4-003312-03-2	0000017764	2002/09/17	徳川家康　〈上〉		岩波文庫	山路　愛山	289	ﾔ	上	岩波書店	1988	355	15	2002
	0000017767	2002/01/08	易のはなし		岩波新書Ｒ２５	高田　淳	148	ﾀ		岩波書店	1988	243	18	2002
	0000017768	2002/02/22	日本人はどこから来たか　--東アジアの旧石器文化--		岩波新書Ｒ２６	加藤　晋平	389	ｶ		岩波書店	1988	208	18	2002
	0000017769	2002/02/22	日本人の英語		岩波新書Ｒ１８	マーク・ピーターセン	375.89	ﾋﾟ		岩波書店	1988	196	18	2002
978-4-004300-03-8	0000017772	2002/07/27	日本語　【新版】　下		岩波新書Ｒ３	金田一　春彦	810	ｷ	下	岩波書店	1988	296	18	2002
978-4-004300-01-4	0000017773	2002/08/03	新しい文学のために		岩波新書Ｒ１	大江　健三郎	904	ｵ		岩波書店	1988	218	18	2002
	0000017777	2002/02/23	青鞜の時代　--平塚らいてうと新しい女たち--		岩波新書Ｒ１５	堀場　清子	367.2	ﾎ		岩波書店	1988	266	18	2002
978-4-003003-71-8	0000017780	2002/11/16	王朝物語秀歌選　〈上〉　／物語二百番歌合・風葉和歌集〈上〉		岩波文庫	樋口　芳麻呂．校注	911.1	ﾋ	上	岩波書店	1987	439	15	2002
978-4-003400-91-3	0000017785	2002/09/09	フランス二月革命の日々　／トクヴィル回想録／		岩波文庫	トクヴィル／喜安　朗．訳	235.03	ﾄ		岩波書店	1988	546	15	2002
978-4-003112-11-3	0000017786	2002/11/24	立原道造詩集		岩波文庫	立原　道造／杉浦　明平．編	911.5	ﾀ		岩波書店	1988	453	15	2002
978-4-003312-44-5	0000017791	2002/09/05	場所・私と汝　／他六篇　／西田幾多郎哲学論集㈵／		岩波文庫	西田　幾多郎．著／上田　閑照．編	121.6	ﾆ	1	岩波書店	1987	372	15	2002
978-4-003102-76-3	0000017795	2002/11/29	鏡花短篇集		岩波文庫	泉　鏡花．作／川村　二郎．編	913.6	ｲ		岩波書店	1987	267	15	2002
	0000017796	2002/09/13	三国史記倭人伝　／他六篇／遅用船正史日本伝１／		岩波文庫	佐伯　有清．編訳	221.03	ｻ		岩波書店	1988	247	15	2002
978-4-003366-43-1	0000017800	2002/09/05	食卓歓談集		岩波文庫	フルタゴラス／柳沼　重剛．編訳	131.2	ﾌﾟ		岩波書店	1987	283	15	2002
978-4-003025-01-7	0000017801	2002/11/25	俳家奇人談／続俳家奇人談		岩波文庫	竹内　玄玄一．著／雲英　末雄．校注	911.3	ﾀ		岩波書店	1987	370	15	2002
	0000017812	2002/02/11	燃える中南米　--特派員報告--		岩波新書Ｒ２３	伊藤　千尋	295.7	ｲ		岩波書店	1988	211	18	2002
978-4-005001-32-3	0000017814	2002/07/21	英語なぞなぞ集		岩波ジュニア新書１３２	中村　保男	798	ﾅ		岩波書店	1987	214	18	2002
	0000017817	2002/01/23	戦場で死んだ兄をたずねて　--フィリピンと日本--		岩波ジュニア新書１４０	長部　日出雄	210.76	ｵ		岩波書店	1988	207	18	2002
978-4-004300-17-5	0000017819	2002/07/27	競馬の人類学		岩波新書Ｒ１７	長島　信弘	788.5	ﾅ		岩波書店	1988	211	18	2002
	0000017821	2002/07/13	エビと日本人		岩波新書Ｒ２０	村井　吉敬	667	ﾑ		岩波書店	1988	222	18	2002
	0000017822	2002/01/18	黒船異変　--ペリーの挑戦--		岩波新書Ｒ１３	加藤　祐三	210.58	ｶ		岩波書店	1988	198	18	2002
	0000017823	2002/02/11	中国語と近代日本		岩波新書Ｒ１２	安藤　彦太郎	319.1	ｱ		岩波書店	1988	214	18	2002
978-4-005001-31-6	0000017824	2002/04/05	私は黒人奴隷だった　／フレデリック・ダクラスの物語／		岩波ジュニア新書１３１	本田　創造	361.8	ﾎ		岩波書店	1987	211	18	2002
	0000017828	2002/02/22	ＳＤＩ批判		岩波新書Ｒ１１	豊田　利幸	391.3	ﾄ		岩波書店	1988	197	18	2002
978-4-004203-85-8	0000017829	2002/07/31	日本の恋歌		岩波新書Ｙ３８５	竹西　寛子	911.1	ﾀ		岩波書店	1987	212	18	2002
	0000017831	2002/07/29	ドストエフスキーのおもしろさ　／ことば・作品・生涯／		岩波ジュニア新書１３８	中村　健之介	980.28	ﾅ		岩波書店	1988	208	18	2002
	0000017832	2002/02/23	女たちが変えるアメリカ		岩波新書Ｒ２２	ホーン川島　瑤子	367.2	ｶ		岩波書店	1988	232	18	2002
	0000017834	2002/01/23	東京の歴史　--大江戸・大東京史跡見学--		岩波ジュニア新書１３６	松本　四郎	213.6	ﾏ		岩波書店	1988	234	18	2002
978-4-640305-86-2	0000017855	2002/11/24	宮澤賢治　／愛と信仰と実践			多田　幸正	910.28	ﾀ		有精堂	1987	209	20	2002
978-4-808703-07-3	0000017863	2002/05/08	目でみる仏像　［羅漢・祖師］		目でみる仏像シリーズ　６	田中　義恭／星山　晋也	718	ﾎ		東京美術	1987	146	22	2002
978-4-048724-92-0	0000017867	2002/05/20	小説・日本興業銀行　〈第四部〉			高杉　良	913.6	ﾀ	4	角川書店	1988	324	20	2002
	0000017875	2002/01/01	近代の文章			分銅　惇作・鈴木　醇爾．編	918.6	ﾌ		筑摩書房	1988	226	21	2002
978-4-124026-61-0	0000017895	2002/03/07	日本の絵巻１１／長谷雄草紙／絵師草紙		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	11	中央公論社	1988	95	35	2002
978-4-124026-59-7	0000017896	2002/03/07	日本の絵巻９／紫式部日記絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	9	中央公論社	1987	109	35	2002
978-4-124026-60-3	0000017897	2002/03/07	日本の絵巻１０／葉月物語絵巻／枕草子絵詞／隆房卿艶詞絵巻		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	10	中央公論社	1987	123	35	2002
978-4-124026-51-1	0000017898	2002/03/07	日本の絵巻１／源氏物語絵巻／寝覚物語絵巻		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	1	中央公論社	1987	147	35	2002
978-4-124026-53-5	0000017899	2002/03/07	日本の絵巻３／吉備大臣入唐絵巻		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	3	中央公論社	1987	98	35	2002
978-4-124026-53-5	0000017900	2002/03/07	日本の絵巻４／信貴山縁起		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	4	中央公論社	1987	153	35	2002
978-4-124026-65-8	0000017901	2002/03/07	日本の絵巻１５／東征伝絵巻		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	15	中央公論社	1988	89	35	2002
978-4-124026-58-0	0000017902	2002/03/07	日本の絵巻８／年中行事絵巻		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	8	中央公論社	1987	123	35	2002
978-4-124026-56-6	0000017903	2002/03/07	日本の絵巻６／鳥獣人物戯画		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	6	中央公論社	1987	138	35	2002
978-4-124026-52-8	0000017904	2002/03/07	日本の絵巻２／伴大納言絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	2	中央公論社	1987	113	35	2002
978-4-124026-62-7	0000017905	2002/03/07	日本の絵巻１２／平治物語絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	12	中央公論社	1988	103	35	2002
978-4-124026-63-4	0000017906	2002/03/07	日本の絵巻１３／蒙古襲来絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	13	中央公論社	1988	146	35	2002
978-4-124026-64-1	0000017907	2002/03/07	日本の絵巻１４／後三年合戦絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	14	中央公論社	1988	145	35	2002
978-4-124026-55-9	0000017908	2002/03/07	日本の絵巻５／粉河寺縁起		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	5	中央公論社	1987	97	35	2002
978-4-095680-22-4	0000017909	2002/06/27	昭和文学全集　２２　／中村真一郎／井上光晴．他		昭和文学全集	中村　真一郎／井上　光晴／開高　健／北　杜夫／三浦　朱門	918.6	ｼ	22	小学館	1988	1097	23	2002
978-4-095680-06-4	0000017910	2002/06/26	昭和文学全集　６　／室生犀星／堀辰雄／中野重治／佐多稲子		昭和文学全集	室生　犀星／堀　辰雄／中野　重治／佐多　稲子	918.6	ｼ	6	小学館	1988	1129	23	2002
978-4-124026-67-2	0000018010	2002/03/07	日本の絵巻１７／奈与竹物語絵巻／直幹申文絵詞		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	17	中央公論社	1988	111	35	2002
978-4-124026-66-5	0000018011	2002/03/07	日本の絵巻１６／石山寺縁起		画集〈日本の絵巻〉	中央公論社／小松　茂美．編	721.2	ﾁ	16	中央公論社	1988	127	35	2002
978-4-122002-19-7	0000018044	2002/09/07	世界の歴史　１４　／第一次大戦後の世界		中公文庫／「世界の歴史」	江口　朴郎	208	ﾁ	14	中央公論社	1988	507	15	2002
978-4-122001-87-9	0000018045	2002/09/07	世界の歴史　７　／近代への序曲		中公文庫／「世界の歴史」	松田　智雄	208	ﾁ	7	中央公論社	1988	527	15	2002
978-4-122001-99-2	0000018046	2002/09/07	世界の歴史　１０　／フランス革命とナポレオン		中公文庫／「世界の歴史」	桑原　武夫	208	ﾁ	10	中央公論社	1988	519	15	2002
978-4-122001-98-5	0000018047	2002/09/07	世界の歴史　９　／最後の東洋的社会		中公文庫／「世界の歴史」	田村　実造	208	ﾁ	9	中央公論社	1988	509	15	2002
978-4-122001-88-6	0000018048	2002/09/07	世界の歴史　８　／絶対君主と人民		中公文庫／「世界の歴史」	大野　真弓	208	ﾁ	8	中央公論社	1988	511	15	2002
978-4-122002-08-1	0000018049	2002/09/07	世界の歴史　１１　／新大陸と太平洋		中公文庫／「世界の歴史」	中屋　健一	208	ﾁ	11	中央公論社	1988	509	15	2002
978-4-122001-79-4	0000018050	2002/09/07	世界の歴史　６　／宋と元		中公文庫／「世界の歴史」	宮崎　市定	208	ﾁ	6	中央公論社	1988	499	15	2002
978-4-122001-68-8	0000018051	2002/09/07	世界の歴史　３　／中世ヨーロッパ		中公文庫／「世界の歴史」	堀米　庸三	208	ﾁ	3	中央公論社	1986	499	15	2002
978-4-122002-09-8	0000018052	2002/09/07	世界の歴史　１２　／ブルジョワの世紀		中公文庫／「世界の歴史」	井上　幸治	208	ﾁ	12	中央公論社	1988	515	15	2002
978-4-122002-28-9	0000018053	2002/09/07	世界の歴史　１５　／ファシズムと第二次大戦		中公文庫／「世界の歴史」	村瀬　興雄	208	ﾁ	15	中央公論社	1988	521	15	2002
978-4-122001-59-6	0000018054	2002/09/07	世界の歴史　１　／古代文明の発見／		中公文庫／「世界の歴史」	貝塚　茂樹	208	ﾁ	1	中央公論社	1988	465	15	2002
978-4-122001-60-2	0000018055	2002/09/07	世界の歴史　２　／ギリシアとローマ		中公文庫／「世界の歴史」	村川　堅太郎	208	ﾁ	2	中央公論社	1987	501	15	2002
978-4-122002-29-6	0000018056	2002/09/07	世界の歴史　１６　／現代---人類の岐路		中公文庫／「世界の歴史」	松本　重治	208	ﾁ	16	中央公論社	1988	531	15	2002
