ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-065142-13-4	0000049988	2019/01/07	今日から使える物理数学 難解な概念を便利な道具にする		ブルーバックス Ｂ−２０８１	岸野 正剛／著	421.5	ｷ		講談社	2018	336p	18cm	2019
978-4-065144-34-3	0000049989	2019/01/07	免疫と「病」の科学 万病のもと「慢性炎症」とは何か		ブルーバックス Ｂ−２０８２	宮坂 昌之／著 定岡 恵／著	491.64	ﾐ		講談社	2018	286p	18cm	2019
978-4-065118-63-4	0000049990	2019/01/30	宝島 ＨＥＲＯ ｓ　ＩＳＬＡＮＤ			真藤 順丈／著	913.6	ｼ		講談社	2018	541p	20cm	2019
978-4-065143-47-6	0000049991	2019/02/04	ニムロッド			上田 岳弘／著	913.6	ｳ		講談社	2019	136p	20cm	2019
978-4-103522-71-3	0000049992	2019/02/04	１Ｒ１分３４秒			町屋 良平／著	913.6	ﾏ		新潮社	2019	140p	19cm	2019
978-4-002709-91-8	0000049993	2019/01/30	就学時健診を考える 特別支援教育のいま 新版		岩波ブックレット Ｎｏ．９９１	小笠 毅／編	378	ｵ		岩波書店	2019	85p	21cm	2019
978-4-004317-55-5	0000049994	2019/02/04	ユダヤ人とユダヤ教		岩波新書　新赤版 １７５５	市川 裕／著	316.88	ｲ		岩波書店	2019	189p	18cm	2019
978-4-004317-57-9	0000049995	2019/02/04	ユーラシア動物紀行		岩波新書　新赤版 １７５７	増田 隆一／著	482.38	ﾏ		岩波書店	2019	195 4p	18cm	2019
978-4-005008-90-2	0000049996	2019/02/04	情熱でたどるスペイン史		岩波ジュニア新書 ８９０	池上 俊一／著	236	ｲ		岩波書店	2019	240 4p	18cm	2019
978-4-065142-14-1	0000049997	2019/01/30	すごい分子 世界は六角形でできている		ブルーバックス Ｂ−２０８０	佐藤 健太郎／著	438.1	ｻ		講談社	2019	236p	18cm	2019
978-4-065144-35-0	0000049998	2019/01/30	ブロックチェーン 相互不信が実現する新しいセキュリティ		ブルーバックス Ｂ−２０８３	岡嶋 裕史／著	007.6	ｵ		講談社	2019	247p	18cm	2019
978-4-065144-65-7	0000049999	2019/01/30	不自然な宇宙 宇宙はひとつだけなのか？		ブルーバックス Ｂ−２０８４	須藤 靖／著	443.9	ｽ		講談社	2019	230p	18cm	2019
	0000050001	2019/02/25	新約聖書［英文・和文対訳］			日本国際ギデオン協会	193.5	ﾆ				676p		2019
	0000050002	2019/04/11	近世児島家文書資料集（一）		多治見市文書資料集１	多治見市教育委員会	215.3	ﾀ			1997	241p	30cm	2019
	0000050003	2019/04/11	近世児島家文書資料集（二）		多治見市文書資料集１	多治見市教育委員会	215.3	ﾀ			2000	305p	30cm	2019
	0000050004	2019/04/11	児島家文書目録			多治見市教育委員会	215.3	ﾀ			2001	54p	30cm	2019
	0000050005	2019/04/11	近世児島家文書資料補遺集			中之郷を語る会	215.3	ﾅ			2019	397p	30cm	2019
978-4-005008-91-9	0000050006	2019/04/12	不便益のススメ 新しいデザインを求めて		岩波ジュニア新書 ８９１	川上 浩司／著	501.83	ｶ		岩波書店	2019	176p	18cm	2019
978-4-004317-58-6	0000050007	2019/04/12	東アジア仏教史		岩波新書　新赤版 １７５８	石井 公成／著	182.2	ｲ		岩波書店	2019	256 18p	18cm	2019
978-4-004317-59-3	0000050008	2019/04/12	〈いのち〉とがん 患者となって考えたこと		岩波新書　新赤版 １７５９	坂井 律子／著	493.47	ｻ		岩波書店	2019	243p	18cm	2019
978-4-004317-60-9	0000050009	2019/04/12	子育ての知恵 幼児のための心理学		岩波新書　新赤版 １７６０	高橋 惠子／著	376.11	ﾀ		岩波書店	2019	179 6p	18cm	2019
978-4-004317-61-6	0000050010	2019/04/12	日本をどのような国にするか 地球と世界の大問題		岩波新書　新赤版 １７６１	丹羽 宇一郎／著	304	ﾆ		岩波書店	2019	180p	18cm	2019
978-4-004317-62-3	0000050011	2019/04/12	世界史の実験		岩波新書　新赤版 １７６２	柄谷 行人／著	204	ｶ		岩波書店	2019	199p	18cm	2019
978-4-002709-92-5	0000050012	2019/04/12	うつ時々、躁 私自身を取り戻す		岩波ブックレット Ｎｏ．９９２	海空 るり／著	916	ﾐ		岩波書店	2019	79p	21cm	2019
978-4-002709-93-2	0000050013	2019/04/12	やっぱりいらない東京オリンピック		岩波ブックレット Ｎｏ．９９３	小笠原 博毅／著 山本 敦久／著	780.69	ｵ		岩波書店	2019	71p	21cm	2019
978-4-065147-93-1	0000050014	2019/04/12	今日から使える統計解析 理論の基礎と実用の“勘どころ”		ブルーバックス Ｂ−２０８５	大村 平／著	417	ｵ		講談社	2019	268p	18cm	2019
978-4-065147-92-4	0000050015	2019/04/12	Ｗｅｂ学習アプリ対応Ｃ言語入門 スマホ・ＰＣを使いスキマ時間で楽々習得		ブルーバックス Ｂ−２０８６	板谷 雄二／著	007.64	ｲ		講談社	2019	348p	18cm	2019
978-4-065149-08-9	0000050016	2019/04/12	「超」入門相対性理論 アインシュタインは何を考えたのか		ブルーバックス Ｂ−２０８７	福江 純／著	421.2	ﾌ		講談社	2019	254p	18cm	2019
978-4-004317-63-0	0000050017	2019/04/12	平成の終焉 退位と天皇・皇后		岩波新書　新赤版 １７６３	原 武史／著	288.41	ﾊ		岩波書店	2019	223 35p	18cm	2019
978-4-004317-64-7	0000050018	2019/04/12	流言のメディア史		岩波新書　新赤版 １７６４	佐藤 卓己／著	361.45	ｻ		岩波書店	2019	289 7p	18cm	2019
978-4-004317-65-4	0000050019	2019/04/12	医の希望		岩波新書　新赤版 １７６５	斎藤 英彦／編	490.4	ｻ		岩波書店	2019	243p	18cm	2019
978-4-004317-66-1	0000050020	2019/04/12	イタリア史１０講		岩波新書　新赤版 １７６６	北村 暁夫／著	237	ｷ		岩波書店	2019	286 4p	18cm	2019
978-4-004317-67-8	0000050021	2019/04/12	伊勢神宮と斎宮		岩波新書　新赤版 １７６７	西宮 秀紀／著	210.3	ﾆ		岩波書店	2019	228 9p	18cm	2019
978-4-002709-95-6	0000050022	2019/04/12	３．１１を心に刻んで ２０１９		岩波ブックレット Ｎｏ．９９５	岩波書店編集部／編	369.31	ｲ	2019	岩波書店	2019	110p	21cm	2019
978-4-002709-94-9	0000050023	2019/04/12	福島「復興」に奪われる村 フォト・ルポルタージュ		岩波ブックレット Ｎｏ．９９４	豊田 直巳／著	369.36	ﾄ		岩波書店	2019	94p	21cm	2019
978-4-005008-92-6	0000050024	2019/04/12	ものがたり西洋音楽史		岩波ジュニア新書 ８９２	近藤 譲／著	762.3	ｺ		岩波書店	2019	280 16p	18cm	2019
978-4-065152-16-4	0000050025	2019/04/12	植物たちの戦争 病原体との５億年サバイバルレース		ブルーバックス Ｂ−２０８８	日本植物病理学会／編著	615.81	ﾆ		講談社	2019	262p	18cm	2019
978-4-065152-13-3	0000050026	2019/04/12	はじめての量子化学 量子力学が解き明かす化学の仕組み		ブルーバックス Ｂ−２０９０	平山 令明／著	431.19	ﾋ		講談社	2019	264p	18cm	2019
978-4-065155-14-1	0000050027	2019/04/12	いやでも物理が面白くなる 「止まれ」の信号はなぜ世界共通で赤なのか？ 新版		ブルーバックス Ｂ−２０９１	志村 史夫／著	420	ｼ		講談社	2019	310p	18cm	2019
978-4-065152-14-0	0000050028	2019/05/13	世界標準のスイングが身につく科学的ゴルフ上達法 スコア−２０飛距離＋５０		ブルーバックス Ｂ−２０８９	板橋 繁／著	783.8	ｲ		講談社	2019	285p	18cm	2019
978-4-065154-87-8	0000050029	2019/05/13	いやでも数学が面白くなる 「勝利の方程式」は解けるのか？		ブルーバックス Ｂ−２０９２	志村 史夫／著	410	ｼ		講談社	2019	254p	18cm	2019
978-4-065155-00-4	0000050030	2019/05/13	今日から使えるフーリエ変換 式の意味を理解し、使いこなす		ブルーバックス Ｂ−２０９３	三谷 政昭／著	413.66	ﾐ		講談社	2019	333p	18cm	2019
978-4-005008-93-3	0000050031	2019/05/13	「空気」を読んでも従わない 生き苦しさからラクになる		岩波ジュニア新書 ８９３	鴻上 尚史／著	159.7	ｺ		岩波書店	2019	189p	18cm	2019
978-4-005008-94-0	0000050032	2019/05/13	内戦の地に生きる フォトグラファーが見た「いのち」		岩波ジュニア新書 ８９４	橋本 昇／著	319	ﾊ		岩波書店	2019	241p	18cm	2019
978-4-004317-68-5	0000050033	2019/05/13	がん免疫療法とは何か		岩波新書　新赤版 １７６８	本庶 佑／著	494.5	ﾎ		岩波書店	2019	210 2p	18cm	2019
978-4-004317-69-2	0000050034	2019/05/13	平成経済衰退の本質		岩波新書　新赤版 １７６９	金子 勝／著	332.107	ｶ		岩波書店	2019	216p	18cm	2019
978-4-004317-70-8	0000050035	2019/05/13	植民地から建国へ １９世紀初頭まで		岩波新書　新赤版 １７７０ シリーズアメリカ合衆国史 １	和田 光弘／著	253.03	ﾜ		岩波書店	2019	224 17p	18cm	2019
978-4-004317-74-6	0000050036	2019/05/13	バブル経済事件の深層		岩波新書　新赤版 １７７４	奥山 俊宏／著 村山 治／著	338.21	ｵ		岩波書店	2019	308p	18cm	2019
978-4-004317-75-3	0000050037	2019/05/13	ゲーム理論入門の入門		岩波新書　新赤版 １７７５	鎌田 雄一郎／著	331.19	ｶ		岩波書店	2019	164p	18cm	2019
978-4-004317-76-0	0000050038	2019/05/13	二度読んだ本を三度読む		岩波新書　新赤版 １７７６	柳 広司／著	019.9	ﾔ		岩波書店	2019	216p	18cm	2019
978-4-002709-96-3	0000050039	2019/05/13	国家機密と良心 私はなぜペンタゴン情報を暴露したか		岩波ブックレット Ｎｏ．９９６	ダニエル・エルズバーグ／著 梓沢 登／訳 若林 希和／訳	392.53	ｴ		岩波書店	2019	118p	21cm	2019
978-4-002709-97-0	0000050040	2019/05/13	「みんなの学校」から「みんなの社会」へ		岩波ブックレット Ｎｏ．９９７	尾木 直樹／著 木村 泰子／著	370.4	ｵ		岩波書店	2019	47p	21cm	2019
978-4-002709-98-7	0000050041	2019/05/13	裁判官が答える裁判のギモン		岩波ブックレット Ｎｏ．９９８	日本裁判官ネットワーク／著	327	ﾆ		岩波書店	2019	103p	21cm	2019
978-4-002709-99-4	0000050042	2019/05/13	安全な医療のための「働き方改革」		岩波ブックレット Ｎｏ．９９９	植山 直人／著 佐々木 司／著	498.14	ｳ		岩波書店	2019	84p	21cm	2019
978-4-488481-11-7	0000050043	2019/05/29	事件		創元推理文庫 Ｍお１１−１	大岡 昇平／著	913.6	ｵ		東京創元社	2017	550p	15cm	2019
978-4-087451-97-9	0000050044	2019/05/29	我が家の問題		集英社文庫 お５７−４	奥田 英朗／著	913.6	ｵ		集英社	2014	301p	16cm	2019
978-4-065137-58-1	0000050045	2019/05/29	盤上に散る		講談社文庫 し１０４−４	塩田 武士／著	913.6	ｼ		講談社	2019	353p	15cm	2019
978-4-087477-38-2	0000050046	2019/05/29	東京物語		集英社文庫	奥田 英朗／著	913.6	ｵ		集英社	2004	361p	16cm	2019
978-4-800203-28-1	0000050047	2019/05/29	サイレント・ヴォイス 行動心理捜査官・楯岡絵麻　〔１〕		宝島社文庫 Ｃさ−５−２ このミス大賞	佐藤 青南／著	913.6	ｻ		宝島社	2012	358p	16cm	2019
978-4-101349-37-4	0000050048	2019/05/29	たんぽぽ団地のひみつ		新潮文庫 し−４３−２７	重松 清／著	913.6	ｼ		新潮社	2018	463p	16cm	2019
978-4-334740-32-0	0000050049	2019/05/29	父からの手紙 長編小説		光文社文庫 こ１５−８	小杉 健治／著	913.6	ｺ		光文社	2006	428p	16cm	2019
978-4-065136-27-0	0000050050	2019/05/29	銀行支店長		講談社文庫 え９−１７	江波戸 哲夫／著	913.6	ｴ		講談社	2019	404p	15cm	2019
978-4-101287-81-2	0000050051	2019/05/29	ボトルネック		新潮文庫 よ−３３−１	米澤 穂信／著	913.6	ﾖ		新潮社	2009	312p	16cm	2019
978-4-101311-81-4	0000050052	2019/05/29	でっちあげ 福岡「殺人教師」事件の真相		新潮文庫 ふ−４１−１	福田 ますみ／著	374.6	ﾌ		新潮社	2010	344p	16cm	2019
978-4-575521-39-9	0000050053	2019/05/29	ジャッジメント		双葉文庫 こ−２９−０１	小林 由香／著	913.6	ｺ		双葉社	2018	284p	15cm	2019
978-4-167910-26-6	0000050054	2019/05/29	億男		文春文庫 か７５−１	川村 元気／著	913.6	ｶ		文芸春秋	2018	243p	16cm	2019
978-4-101333-14-4	0000050055	2019/05/29	ランクＡ病院の愉悦		新潮文庫 か−５７−４	海堂 尊／著	913.6	ｶ		新潮社	2016	239p	16cm	2019
978-4-062733-85-4	0000050056	2019/05/29	私が彼を殺した		講談社文庫 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	2002	431 7p	15cm	2019
978-4-062934-97-8	0000050057	2019/05/29	祈りの幕が下りる時		講談社文庫 ひ１７−３３ 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	2016	443p	15cm	2019
978-4-062730-17-4	0000050058	2019/05/29	悪意		講談社文庫 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	2001	365p	15cm	2019
978-4-061851-30-6	0000050059	2019/05/29	眠りの森		講談社文庫 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	1992	328p	15cm	2019
978-4-062736-69-5	0000050060	2019/05/29	嘘をもうひとつだけ		講談社文庫 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	2003	269p	15cm	2019
978-4-062764-44-5	0000050061	2019/05/29	赤い指		講談社文庫 ひ１７−２６ 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	2009	306p	15cm	2019
978-4-062645-75-1	0000050062	2019/05/29	どちらかが彼女を殺した		講談社文庫 〔加賀恭一郎シリーズ〕	東野 圭吾／著	913.6	ﾋ		講談社	1999	355 7p	15cm	2019
978-4-575511-79-6	0000050063	2019/05/31	銀行仕置人		双葉文庫 い−３５−０２	池井戸 潤／著	913.6	ｲ		双葉社	2008	344p	15cm	2019
978-4-167909-17-8	0000050064	2019/05/31	銀翼のイカロス		文春文庫 い６４−８ 半沢直樹 ４	池井戸 潤／著	913.6	ｲ		文芸春秋	2017	434p	16cm	2019
978-4-167728-04-5	0000050065	2019/05/31	オレたち花のバブル組		文春文庫 い６４−４ 〔半沢直樹〕 〔２〕	池井戸 潤／著	913.6	ｲ		文芸春秋	2010	367p	16cm	2019
978-4-167728-02-1	0000050066	2019/05/31	オレたちバブル入行組		文春文庫 い６４−２ 〔半沢直樹〕 〔１〕	池井戸 潤／著	913.6	ｲ		文芸春秋	2007	362p	16cm	2019
978-4-062748-48-3	0000050067	2019/05/31	銀行狐		講談社文庫	池井戸 潤／著	913.6	ｲ		講談社	2004	321p	15cm	2019
978-4-062754-13-2	0000050068	2019/05/31	ＢＴ ６３ 上		講談社文庫 い８５−６	池井戸 潤／著	913.6	ｲ	1	講談社	2006	395p	15cm	2019
978-4-122064-49-2	0000050069	2019/05/31	花咲舞が黙ってない		中公文庫 い１２５−１	池井戸 潤／著	913.6	ｲ		中央公論新社	2017	428p	16cm	2019
978-4-198942-30-4	0000050070	2019/05/31	アキラとあきら		徳間文庫 い４９−２	池井戸 潤／著	913.6	ｲ		徳間書店	2017	713p	15cm	2019
978-4-094081-66-4	0000050071	2019/05/31	最終退行		小学館文庫 い７−１	池井戸 潤／著	913.6	ｲ		小学館	2007	505p	16cm	2019
978-4-575512-46-5	0000050072	2019/05/31	家族の言い訳		双葉文庫 も−１２−０１	森 浩美／著	913.6	ﾓ		双葉社	2008	301p	15cm	2019
978-4-122066-01-4	0000050073	2019/05/31	あの家に暮らす四人の女		中公文庫 み５１−１	三浦 しをん／著	913.6	ﾐ		中央公論新社	2018	341p	16cm	2019
978-4-344427-14-3	0000050074	2019/05/31	明日の子供たち		幻冬舎文庫 あ−３４−７	有川 浩／著	913.6	ｱ		幻冬舎	2018	522p	16cm	2019
978-4-101259-62-8	0000050075	2019/05/31	暗幕のゲルニカ		新潮文庫 は−６３−２	原田 マハ／著	913.6	ﾊ		新潮社	2018	510p	16cm	2019
978-4-167911-67-6	0000050076	2019/05/31	希望荘		文春文庫 み１７−１４ 〔杉村三郎シリーズ〕	宮部 みゆき／著	913.6	ﾐ		文芸春秋	2018	509p	16cm	2019
978-4-167905-85-9	0000050077	2019/05/31	ペテロの葬列 下		文春文庫 み１７−１１ 〔杉村三郎シリーズ〕	宮部 みゆき／著	913.6	ﾐ	2	文芸春秋	2016	462p	16cm	2019
978-4-167905-84-2	0000050078	2019/05/31	ペテロの葬列 上		文春文庫 み１７−１０ 〔杉村三郎シリーズ〕	宮部 みゆき／著	913.6	ﾐ	1	文芸春秋	2016	407p	16cm	2019
978-4-575521-25-2	0000050079	2019/05/31	また、同じ夢を見ていた		双葉文庫 す−１２−０２	住野 よる／著	913.6	ｽ		双葉社	2018	300p	15cm	2019
978-4-344426-31-3	0000050080	2019/05/31	アイネクライネナハトムジーク		幻冬舎文庫 い−５７−１	伊坂 幸太郎／著	913.6	ｲ		幻冬舎	2017	341p	16cm	2019
978-4-101211-96-1	0000050081	2019/06/04	だから、生きる。		新潮文庫 つ−３９−１	つんく♂／著	767.8	ﾂ		新潮社	2018	265p	16cm	2019
978-4-062939-04-1	0000050082	2019/06/04	最強の経営者 アサヒビールを再生させた男		講談社文庫 た１５−５９	高杉 良／著	913.6	ﾀ		講談社	2018	394p	15cm	2019
978-4-062770-42-2	0000050083	2019/06/04	企業戦士		講談社文庫 え２９−６	江上 剛／著	913.6	ｴ		講談社	2011	464p	15cm	2019
978-4-062938-76-1	0000050084	2019/06/04	終わった人		講談社文庫 う２６−１９	内館 牧子／著	913.6	ｳ		講談社	2018	540p	15cm	2019
978-4-334775-74-2	0000050085	2019/06/04	ザ・ブラックカンパニー		光文社文庫 え７−７	江上 剛／著	913.6	ｴ		光文社	2017	413p	16cm	2019
978-4-101287-82-9	0000050086	2019/06/04	儚い羊たちの祝宴		新潮文庫 よ−３３−２	米澤 穂信／著	913.6	ﾖ		新潮社	2011	329p	16cm	2019
978-4-334777-63-0	0000050087	2019/06/04	向田理髪店		光文社文庫 お３６−４	奥田 英朗／著	913.6	ｵ		光文社	2018	295p	16cm	2019
978-4-167911-70-6	0000050088	2019/06/04	四人組がいた。		文春文庫 た３９−３	高村 薫／著	913.6	ﾀ		文芸春秋	2018	299p	16cm	2019
978-4-167911-68-3	0000050089	2019/06/04	ラストライン		文春文庫 と２４−１４	堂場 瞬一／著	913.6	ﾄﾞ		文芸春秋	2018	419p	16cm	2019
978-4-101425-57-3	0000050090	2019/06/04	それは秘密の		新潮文庫 の−９−３８	乃南 アサ／著	913.6	ﾉ		新潮社	2017	298p	16cm	2019
978-4-167909-62-8	0000050091	2019/06/04	辞令		文春文庫 た７２−５	高杉 良／著	913.6	ﾀ		文芸春秋	2017	415p	16cm	2019
978-4-022648-05-1	0000050092	2019/06/04	沈黙の町で		朝日文庫 お７４−１	奥田 英朗／著	913.6	ｵ		朝日新聞出版	2016	577p	15cm	2019
978-4-062739-67-2	0000050093	2019/06/04	邪魔 上		講談社文庫	奥田 英朗／著	913.6	ｵ	1	講談社	2004	414p	15cm	2019
978-4-062739-68-9	0000050094	2019/06/04	邪魔 下		講談社文庫	奥田 英朗／著	913.6	ｵ	2	講談社	2004	390p	15cm	2019
978-4-087468-93-9	0000050095	2019/06/04	短編工場		集英社文庫 特４−１８	集英社文庫編集部／編 浅田 次郎／著 伊坂 幸太郎／著 石田 衣良／著 荻原 浩／著 奥田 英朗／著 乙一／著 熊谷 達也／著 桜木 紫乃／著 桜庭 一樹／著 道尾 秀介／著 宮部 みゆき／著 村山 由佳／著	913.68	ｼ		集英社	2012	441p	16cm	2019
978-4-488474-11-9	0000050096	2019/06/04	今だけのあの子		創元推理文庫 Ｍあ−１７−１	芦沢 央／著	913.6	ｱ		東京創元社	2017	300p	15cm	2019
978-4-396338-59-6	0000050097	2019/06/04	佳代のキッチン		祥伝社文庫 は８−５ 〔佳代のキッチン〕 〔１〕	原 宏一／著	913.6	ﾊ		祥伝社	2013	363p	16cm	2019
978-4-087460-95-7	0000050098	2019/06/04	真夜中のマーチ		集英社文庫 お５７−２	奥田 英朗／著	913.6	ｵ		集英社	2006	333p	16cm	2019
978-4-087457-49-0	0000050099	2019/06/04	我が家のヒミツ		集英社文庫 お５７−５	奥田 英朗／著	913.6	ｵ		集英社	2018	294p	16cm	2019
978-4-167908-78-2	0000050100	2019/06/04	Ｊｉｍｍｙ		文春文庫 あ７５−１	明石家 さんま／原作 前川 奈緒／ノベライズ	913.6	ｱ		文芸春秋	2017	362p	16cm	2019
978-4-591158-01-2	0000050101	2019/06/06	理系という生き方 東工大講義 生涯を賭けるテーマをいかに選ぶか		ポプラ新書 １４４	最相 葉月／著	402.8	ｻ		ポプラ社	2018	391p	18cm	2019
978-4-106107-24-5	0000050102	2019/06/06	サザンオールスターズ１９７８−１９８５		新潮新書 ７２４	スージー鈴木／著	767.8	ｽ		新潮社	2017	252p	18cm	2019
978-4-040820-36-1	0000050103	2019/06/06	蛭子の論語 自由に生きるためのヒント		角川新書 Ｋ−５５	蛭子 能収／著	123.83	ｴ		ＫＡＤＯＫＡＷＡ	2015	250p	18cm	2019
978-4-770022-10-3	0000050104	2019/06/06	まんが日本昔ばなし １		講談社英語文庫 １８−１	川内 彩友美／編 ラルフ・マッカーシー／訳	388.1	ｶ	1	講談社	1985	124p	15cm	2019
978-4-770022-13-4	0000050105	2019/06/06	まんが日本昔ばなし Ｏｎｃｅ　ｕｐｏｎ　ａ　ｔｉｍｅ　ｉｎ　Ｊａｐａｎ ２		Ｋｏｄａｎｓｈａ　Ｅｎｇｌｉｓｈ　ｌｉｂｒａｒｙ	川内 彩友美／編 ラルフ・マッカーシー／訳	388.1	ｶ	2	講談社インターナショナル	1986	127p	15cm	2019
978-4-770022-18-9	0000050106	2019/06/06	まんが日本昔ばなし Ｏｎｃｅ　ｕｐｏｎ　ａ　ｔｉｍｅ　ｉｎ　Ｊａｐａｎ ３		Ｋｏｄａｎｓｈａ　Ｅｎｇｌｉｓｈ　ｌｉｂｒａｒｙ	川内 彩友美／編 ラルフ・マッカーシー／訳	388.1	ｶ	3	講談社インターナショナル	1987	127p	15cm	2019
978-4-750345-27-7	0000050107	2019/06/06	新貧乏物語 しのび寄る貧困の現場から			中日新聞社会部／編	368.2	ﾁ		明石書店	2017	319p	19cm	2019
978-4-801302-09-9	0000050108	2019/06/06	論理的思考力を鍛える３３の思考実験			北村 良子／著	116	ｷ		彩図社	2017	255p	19cm	2019
978-4-765524-96-4	0000050109	2019/06/06	ここが知りたい建築の？と！		日本建築学会「会誌叢書」	日本建築学会／編	520	ﾆ		技報堂出版	2006	206p	19cm	2019
978-4-800275-71-4	0000050110	2019/06/06	木曜日にはココアを			青山 美智子／著	913.6	ｱ		宝島社	2017	217p	19cm	2019
978-4-163905-83-9	0000050111	2019/06/06	殺し屋、やってます。			石持 浅海／著	913.6	ｲ		文芸春秋	2017	239p	19cm	2019
978-4-041050-65-1	0000050112	2019/06/06	不時着する流星たち			小川 洋子／著	913.6	ｵ		ＫＡＤＯＫＡＷＡ	2017	251p	20cm	2019
978-4-620108-19-3	0000050113	2019/06/06	マチネの終わりに			平野 啓一郎／著	913.6	ﾋ		毎日新聞出版	2016	406p	20cm	2019
978-4-103360-12-4	0000050114	2019/06/06	パーマネント神喜劇			万城目 学／著	913.6	ﾏ		新潮社	2017	238p	20cm	2019
978-4-062208-04-8	0000050115	2019/06/06	戦の国			冲方 丁／著	913.6	ｳ		講談社	2017	284p	20cm	2019
978-4-758413-09-1	0000050116	2019/06/06	トップリーグ			相場 英雄／著	913.6	ｱ		角川春樹事務所	2017	362p	20cm	2019
978-4-286184-49-4	0000050117	2019/06/06	それからの三国志			内田 重久／著	913.6	ｳ		文芸社	2017	500p	20cm	2019
978-4-005008-95-7	0000050118	2019/06/12	ひとりで、考える 哲学する習慣を		岩波ジュニア新書 ８９５	小島 俊明／著	104	ｺ		岩波書店	2019	191p	18cm	2019
978-4-004317-77-7	0000050119	2019/06/12	平成時代		岩波新書　新赤版 １７７７	吉見 俊哉／著	210.77	ﾖ		岩波書店	2019	251 26p	18cm	2019
978-4-004317-78-4	0000050120	2019/06/12	アメリカ人のみた日本の死刑		岩波新書　新赤版 １７７８	デイビッド・Ｔ．ジョンソン／著 笹倉 香奈／訳	326.41	ｼﾞ		岩波書店	2019	165 7p	18cm	2019
978-4-004317-79-1	0000050121	2019/06/12	マキァヴェッリ 『君主論』をよむ		岩波新書　新赤版 １７７９	鹿子生 浩輝／著	311.237	ｶ		岩波書店	2019	253p	18cm	2019
978-4-002710-00-6	0000050122	2019/06/12	公文書管理と民主主義 なぜ、公文書は残されなければならないのか		岩波ブックレット Ｎｏ．１０００	瀬畑 源／著	317.6	ｾ		岩波書店	2019	63p	21cm	2019
978-4-002710-01-3	0000050123	2019/06/15	「宿命」を生きる若者たち 格差と幸福をつなぐもの		岩波ブックレット Ｎｏ．１００１	土井 隆義／著	367.68	ﾄﾞ		岩波書店	2019	132p	21cm	2019
978-4-002710-02-0	0000050124	2019/06/15	命に国境はない 紛争地イラクで考える戦争と平和		岩波ブックレット Ｎｏ．１００２	高遠 菜穂子／著	302.273	ﾀ		岩波書店	2019	87p	21cm	2019
978-4-002710-03-7	0000050125	2019/06/15	プラスチック汚染とは何か		岩波ブックレット Ｎｏ．１００３	枝広 淳子／著	519.4	ｴ		岩波書店	2019	87p	21cm	2019
