ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-806106-64-7	0000028149	2004/10/01	適職発見実践的ガイドブック　／【自分発見シート付】			リード　くみ子／リード・リサーチ・インスティテュート．企画	366.29	ﾘｸ		中経出版	1993	206	21	2004
978-4-478781-24-1	0000028158	2004/10/01	手に職をつけたい人の本			弘中　ミエ子／松本　紀子／米山　義男．編	366.29	ﾋﾐ		ダイヤモンド社	1994	222	19	2004
978-4-062077-21-7	0000028598	2004/09/15	なんてったって男社会なのだ／コネ・差別・セクハラ・無視の四大掟			天野　龍一／Ｇユニット	366.29	ｱﾘ		講談社	2004	251	18	2004
978-4-886823-02-1	0000029242	2004/10/01	在宅・フリーで働く！！　／資格ベスト・ガイド		ライセンス・ライブラリー　オムニバス版	大栄出版編集部．編	366	ﾀﾞ		大栄出版	1994	260	21	2004
978-4-831503-82-4	0000029295	2004/10/01	システムズ・エンジニアという仕事			金山　宣喜	366	ﾍﾟ		ぺりかん社	1990	194	20	2004
978-4-895244-83-1	0000029432	2004/09/16	シカクいアタマをマルくする　／算数編			日能研	375.41	ﾆ		日能研	1995	195	19	2004
978-4-895245-43-2	0000029476	2004/09/16	シカクいアタマをマルくする　／国語編			日能研	375.8	ﾆ		日能研	1995	191	19	2004
978-4-788926-08-0	0000029953	2004/09/16	まるごと入門　総務・人事の仕事　／会社がわかる・仕事が見える			実務教育出版．編	366.8	ｼﾞ	3	実務教育出版	1994	206	19	2004
978-4-788926-09-7	0000029954	2004/09/16	まるごと入門　宣伝・広報の仕事　／会社がわかる・仕事が見える			実務教育出版．編	366.8	ｼﾞ	4	実務教育出版	1994	206	19	2004
978-4-788926-07-3	0000029955	2004/09/16	まるごと入門　営業の仕事　／会社がわかる・仕事が見える			実務教育出版．編	366.8	ｼﾞ	2	実務教育出版	1994	221	19	2004
978-4-480056-72-6	0000029960	2004/02/05	日本語の謎を探る　／外国人教育の視点から		ちくま新書０７２	森本　順子	810.4	ﾓｼ		筑摩書房	1996	238	18	2004
978-4-534007-95-7	0000030111	2004/09/16	微分と積分なるほどゼミナール　【数学オンチ版】			岡部　恒治	376.4	ｵﾂ		日本実業出版社	1992	222	19	2004
978-4-870305-73-1	0000030121	2004/09/16	中学３年分の数学が１４時間でマスターできる本			間地　秀三	376.4	ﾏｼ		明日香出版社	1996	223	19	2004
978-4-870301-80-1	0000030122	2004/09/16	中学英語を３週間でマスターできる本			長沢　寿夫	376.4	ﾅﾄ		明日香出版社	1996	223	19	2004
978-4-886025-07-4	0000030159	2004/09/16	カウンセラーの仕事			三木　善彦．他編	366.29	ﾐﾖ		朱鷺書房	1996	255	19	2004
978-4-870301-80-1	0000030283	2004/09/16	中学で習う数学図形が７時間でわかる本			平山　雅康	376.4	ﾋﾏ		明日香出版社	1996	223	19	2004
978-4-870306-16-5	0000030284	2004/09/16	微分・積分が１７時間でマスターできる本			間地　秀三	376.4	ﾏｼ		明日香出版社	1996	198	19	2004
	0000030524	2004/09/15	大学受験に失敗しない方法教えます　／テストで能力を１２０％発揮するノウハウ！		サンシンブックス	川村　明宏．監修／福山　克一郎．著	376.8	ﾌｶ		産心社	1995	261	19	2004
978-4-870302-07-5	0000030543	2004/09/16	高校３年分の英語力が３週間で身につく本		カルチャー＆スタディー	長沢　寿夫	376.4	ﾅﾄ		明日香出版社	1996	206	19	2004
978-4-870306-49-3	0000030544	2004/09/16	確率・統計が１４時間でマスターできる本			間地　秀三	376.4	ﾏｼ		明日香出版社	1994	181	19	2004
978-4-870308-25-1	0000030545	2004/09/16	英単語　この法則で読める・書ける・覚えられる		カルチャー＆スタディー	長沢　寿夫	376.4	ﾅﾄ		明日香出版社	1995	181	19	2004
978-4-870306-81-3	0000030845	2004/09/16	中学で習う数学ｘ・ｙの関係が６時間でわかる本			平山　雅康	376.4	ﾋﾏ		明日香出版社	1997	215	19	2004
978-4-574801-13-3	0000030856	2004/04/10	Ｍｏｎｅｔ’ｓ　ｇａｒｄｅｎ　／モネの庭　／あふれる花々の色彩		婦人生活ベストシリーズ	アンドリュー・ロウソン／八木　波奈子．編	748	ﾛ		マイルーム出版	1997	143	24	2004
978-4-773361-76-6	0000031424	2004/01/14	誇りです、登校拒否　／その後			小林　竜太郎	371.45	ｺﾘ		近代文芸社	1997	217	19	2004
978-4-924338-51-7	0000031592	2004/10/01	１００の仕事　／適職探しのバイブル			エディト．編	366	ｴ		竹村出版	1994	239	21	2004
978-4-794946-62-1	0000031834	2004/01/14	タイタニック沈没		晶文社コレクション	Ｈ・Ｍ・エンツェンスベルガー／野村　修．訳	941	ｴ		晶文社	1983	218	18	2004
978-4-313840-76-8	0000031993	2004/10/01	働く女たちの裁判　／募集・採用からセクシャル・ハラスメントまで			大脇　雅子／中野　麻美／林　陽子	366.38	ｵﾏ		学陽書房	1996	349	21	2004
978-4-794974-92-1	0000032017	2004/10/01	ホームヘルパーになる本　／なるための方法・なってからの働き方			沖藤　典子．監修	366	ｵﾉ		晶文社	1998	126	21	2004
978-4-023402-05-8	0000032556	2004/10/01	お仕事は文化財　／仕事拝見インタビュー			釘田　寿一／週刊朝日百科「日本の国宝」編集部．編	366.29	ｸﾄ		朝日新聞社	1998	253	19	2004
978-4-140018-25-5	0000032716	2004/05/01	虫たちを探しに　／自然から学ぶこと		ＮＨＫブックス８２５	篠原　圭三郎	486.04	ｼｹ		日本放送出版協会	1998	242	18	2004
978-4-381103-19-2	0000032881	2004/09/16	車掌裏常務手帳　／知らなかった「車掌」というオシゴトのすべて			坂本　衛	366	ｻﾏ		山海堂	1998	256	19	2004
978-4-587618-60-5	0000032906	2004/09/15	検察官の仕事がわかる本			受験新報編集部	366	ｼﾞ		法学書院	1998	214	19	2004
978-4-938750-23-7	0000033093	2004/10/01	やっぱり私は花仕事　／いつも花に触れていたいから			フラワーデコレーター協会．編／	366.29	ﾌ		プラス出版	1999	182	21	2004
978-4-877581-22-0	0000033101	2004/10/01	オトナの試験　１／資格あれば憂いなし			ＮＨＫ「オトナの試験」制作班．編	366	ｴ	1	ＫＴＣ中央出版	1998	141	21	2004
978-4-871490-39-9	0000033166	2004/09/01	笑うスチュワーデス　／お客さん！　あ・・・あなたのことでっせ！			ＮＯＫＯとスチュワーデスマガジン編集部．編	366	ｽ		イカロス出版	1997	175	21	2004
978-4-787200-23-5	0000033270	2004/10/01	司書教諭という仕事			渡辺　重夫	366	ﾜｼ		青弓社	1999	169	20	2004
978-4-831508-10-2	0000033301	2004/09/15	動物看護士・トリマーになるには		なるにはＢｏｏｋｓ　９０	井上　こみち	366	ﾍﾟ	90	ぺりかん社	1998	137	19	2004
978-4-831506-75-7	0000033303	2004/09/15	イベントプロデューサーになるには		なるにはＢｏｏｋｓ　７８	とりはた　ともこ	366	ﾍﾟ	78	ぺりかん社	1998	154	19	2004
978-4-831506-95-5	0000033304	2004/09/15	料理人になるには		なるにはＢｏｏｋｓ　１４	大阪あべの辻調理師専門学校．編	366	ﾍﾟ	14	ぺりかん社	1996	166	19	2004
978-4-794208-84-2	0000033477	2004/04/10	目で見るものと心で見るもの			谷川　俊太郎／三田　誠広／池田　晶子．他	914.6	ﾀｼ		草思社	1999	238	20	2004
9784-093963510	0000033505	2004/02/03	「少年Ａ」の告白			伊藤　芳朗	368.71	ｲ		小学館	1999	254	20	2004
978-4-487793-56-3	0000033511	2004/01/14	理科系の脳みそ　／生命・自然・脳をめぐるキーワード集			布施　英利．文・写真／上山　明博．解説	461.04	ﾌﾋ		東京書籍	1999	285	19	2004
978-4-479390-71-8	0000033593	2004/04/10	生命をめぐる対話			多田　富雄	461.1	ﾀﾄ		大和書房	1999	288	20	2004
978-4-877581-44-2	0000033846	2004/10/01	オトナの試験　２／資格あれば憂いなし			ＮＨＫ「オトナの試験」制作班．編	366	ｴ	2	ＫＴＣ中央出版	1999	141	21	2004
978-4-831508-76-8	0000033896	2004/09/15	ソムリエ・バーテンダーになるには		なるにはＢｏｏｋｓ　９５	大阪あべの辻調理師専門学校．編	366	ﾍﾟ	95	ぺりかん社	1999	154	19	2004
978-4-635171-52-6	0000034417	2004/10/01	自然のしごとがわかる本			永田　さち子／沼澤　将夫	366	ﾅｻ		山と渓谷社	2000	211	21	2004
978-4-344000-22-3	0000034653	2004/02/03	君ならできる			小出　義雄	782.3	ｺﾖ		幻冬舎	2000	227	20	2004
978-4-569609-95-9	0000034696	2004/09/15	インテリアコーディネーターになろう！　【新版】			三島　俊介	366	ﾐｼ		ＰＨＰ研究所	2000	188	19	2004
978-4-831507-99-0	0000034808	2004/09/15	ツアー・コンダクターになるには		なるにはＢｏｏｋｓ　５７	鈴木　一吉／久米　力	366	ﾍﾟ	57	ぺりかん社	1999	155	19	2004
978-4-480690-19-7	0000034810	2004/10/01	添乗員さん大活躍　／ツアーコンダクター／旅が好き、人が好き			大庭　かな子	366	ｵｶ		筑摩書房	1999	189	19	2004
978-4-893084-09-5	0000034876	2004/02/03	わたしたちを忘れないで　／ドイツ平和村より			東　ちづる	369.2	ｱﾁ		ブックマン社	2001	235	19	2004
978-4-422112-57-2	0000034975	2004/04/10	プロカウンセラーの聞く技術			東山　紘久	146.8	ﾋﾋ		創元社	2001	214	19	2004
978-4-309013-80-0	0000035084	2004/04/10	詞人から詩人へ			宮沢　和史	911.568	ﾐｶ		河出書房新社	2001	125	20	2004
978-4-770301-85-7	0000035119	2004/09/15	適性検査　／ＳＰＩ　能力検査編／２００２年版			就職試験問題研究会	366.29	ｼ		弘文社	2001	238	19	2004
978-4-587619-00-8	0000035234	2004/09/15	インテリアコーディネーターの仕事がわかる本			法学書院編集部	366	ﾎ		法学書院	1998	179	19	2004
978-4-822204-43-3	0000035327	2004/10/01	建築家という生き方　／２７人が語る仕事とこだわり			日経アーキテクチュア．編	366	ﾆ		日経ＢＰ社	2001	406	21	2004
978-4-062705-64-6	0000037052	2004/06/01	くらのかみ			小野　不由美	908	ﾐ	1	講談社	2003	327	18	2004
978-4-898151-02-0	0000037403	2004/01/09	日々の考え			よしもと　ばなな／吉本　ばなな	914.6	ﾖﾊﾞ		ポプラ社	2003	303	18	2004
978-4-591078-50-1	0000037404	2004/01/09	女の子向け日本文化案内　／和のノート			木村　衣有子	590.4	ｷﾕ		ポプラ社	2003	119	18	2004
978-4-334961-62-6	0000037405	2004/01/09	エリアドルの王国　／３人の少女と秘石の予言			フラヴィア・ビュジョール／東野　曜子．訳	953	ﾋﾞﾞ		光文社	2003	421	22	2004
978-4-061538-53-5	0000037406	2004/01/09	絵でわかる体のしくみ			松村　譲兒	491.3	ﾏｼﾞ		講談社	2003	184	21	2004
978-4-789721-44-8	0000037408	2004/01/09	お年寄りが子どもを伸ばす！　／四四人の「おとなの小学生」を迎えた山あいの小学校（岩手県）の試み			星　クツ子	371.3	ﾎｸ		ソニー・マガジンズ	2003	222	19	2004
978-4-484031-09-5	0000037409	2004/01/09	独裁者の妻たち			アンティエ・ヴィンガッセン／渡辺　一男．訳	280.4	ｳﾞ		阪急コミュニケーションズ	2003	286	20	2004
978-4-591079-07-2	0000037410	2004/01/09	宇宙でいちばんあかるい屋根			野中　ともそ	913.6	ﾉﾄ		ポプラ社	2003	236	20	2004
978-4-990073-03-9	0000037411	2004/01/09	裁判長！　ここは懲役４年でどうすか			北尾　トロ	327	ｷﾄ		鉄人社	2003	271	19	2004
978-4-763195-06-7	0000037412	2004/01/09	６０００人を一瞬で変えたひと言			大越　俊夫	159	ｵﾄ		サンマーク出版	2004	102	20	2004
978-4-062120-29-6	0000037413	2004/01/09	ねむりねこ			伊集院　静	914.6	ｲｼ		講談社	2003	268	20	2004
978-4-062653-30-5	0000037414	2004/01/09	暮らしのことば擬音・擬態語辞典		辞典	山口　仲美．編	813	ﾔﾅ		講談社	2003	605	22	2004
978-4-882842-82-8	0000037415	2004/01/09	美しい町　〈上〉　／金子みすゞ童謡全集　㈰		金子みすゞ童謡全集　㈰	金子　みすゞ	911.5	ｶﾐ	上	ＪＵＬＡ出版局	2003	169	15	2004
978-4-882842-83-5	0000037416	2004/01/09	美しい町　〈下〉　／金子みすゞ童謡全集　㈪		金子みすゞ童謡全集　㈰	金子　みすゞ	911.5	ｶﾐ	下	ＪＵＬＡ出版局	2003	237	15	2004
978-4-061823-23-5	0000037417	2004/01/09	ヒトクイマジカル　／殺戮奇術の匂宮兄妹		講談社ノベルス	西尾　維新	913.6	ﾆｲ		講談社	2002	477	18	2004
978-4-061822-67-2	0000037418	2004/01/09	クビツリハイスクール　／戯言遣いの弟子		講談社ノベルス	西尾　維新	913.6	ﾆｲ		講談社	2002	197	18	2004
978-4-163654-80-5	0000037420	2004/01/14	消えてしまいたい　／ある女子大生の鬱病日記			川上　涼子	493.76	ｶﾘ		文藝春秋	2003	303	19	2004
978-4-893612-67-0	0000037421	2004/01/14	おしゃべり美容師　／美しい髪を取り戻す５０のヒント			小菅　宏．著／司　さとし．監修	595.6	ｺﾋ		日本標準	1998	236	19	2004
978-4-267015-56-4	0000037422	2004/01/14	髪の文化史			荒俣　宏	383.5	ｱﾋ		潮出版社	2000	206	20	2004
978-4-820800-64-4	0000037423	2004/01/14	ことばの花束　㈼　／幸せになるために			葉　祥明	159	ﾖｼ	2	日本標準	2003	30	16	2004
978-4-820800-65-1	0000037424	2004/01/14	ことばの花束　㈽　／この気持ち、なんだろう			葉　祥明	159	ﾖｼ	3	日本標準	2003	30	16	2004
978-4-579208-80-7	0000037425	2004/01/14	カードは手作りが楽しい！			井上　由季子／浮田　輝雄．写真	754.9	ｲﾕ		文化出版局	1400	79	24	2004
978-4-104641-01-7	0000037426	2004/01/14	まど・みちお画集　／とおいところ		詩画集	まど　みちお．画・詩	723.1	ﾏﾐ		新潮社	3200	143	23	2004
978-4-766410-05-1	0000037427	2004/01/14	友情は公益の湧く泉　／高校生・公益小論文			東北公益文科大学公益小論文編集委員会．編	816.5	ﾄ		慶應義塾大学出版会	2003	190	19	2004
	0000037428	2004/01/14	言語聴覚士をめざすひとのために			夏目　長門／高見　観	366	ﾏ		丸善	2003	273	19	2004
978-4-048734-60-8	0000037430	2004/01/14	エ・アロール　／それがどうしたの			渡辺　淳一	913.6	ﾜｼﾞ		角川書店	2003	423	20	2004
978-4-163223-90-2	0000037431	2004/01/14	電子の星　／池袋ウエストゲートパーク㈿			石田　衣良	913.6	ｲｲ		文藝春秋	2004	268	20	2004
978-4-104412-03-7	0000037432	2004/01/14	ニシノユキヒコの恋と冒険			川上　弘美	913.6	ｶﾋ		新潮社	2004	249	20	2004
978-4-877770-37-2	0000037433	2004/01/14	美容師のわすれもの			藤本　玄	595.4	ﾌﾊ		銀河出版	2000	141	30	2004
978-4-198617-64-6	0000037434	2004/01/14	魄の願い　新月のソウルメイキング			ジャン・スピラー／東川　恭子．訳	148.8	ｽ		徳間書店	2003	477	21	2004
978-4-004308-71-3	0000037435	2004/01/20	イラク　／戦争と占領		岩波新書Ｒ８７１	酒井　啓子	227.3	ｻｹ	Ir871	岩波書店	2004	243	18	2004
978-4-004308-76-8	0000037436	2004/01/20	ソフトウェア入門		岩波新書Ｒ８７６	黒川　利明	007.63	ﾌﾄ	Ir876	岩波書店	2004	194	18	2004
978-4-004308-72-0	0000037437	2004/01/20	市民の政治学　／討議デモクラシーとは何か		岩波新書Ｒ８７２	篠原　一	311.13	ｼﾊ	Ir872	岩波書店	2004	210	18	2004
978-4-004308-74-4	0000037438	2004/01/20	日本人の歴史意識　／「世間」という視覚から		岩波新書Ｒ８７４	阿部　謹也	380.9	ｱｷ	Ir874	岩波書店	2004	208	18	2004
978-4-004308-73-7	0000037439	2004/01/20	家計からみる日本経済		岩波新書Ｒ８７３	橘木　俊詔	332.1	ﾀﾄ	Ir873	岩波書店	2004	213	18	2004
978-4-004308-75-1	0000037440	2004/01/20	逆システム学　／市場と生命のしくみを解き明かす		岩波新書Ｒ８７５	金子　勝／児玉　龍彦	331.8	ｶﾏ	Ir875	岩波書店	2004	243	18	2004
978-4-005004-59-1	0000037441	2004/01/20	わたしの先生		岩波ジュニア新書４５９	岩波書店編集部．編	374.3	ｲ	Ij459	岩波書店	2004	199	18	2004
978-4-005004-58-4	0000037442	2004/01/26	青春ロボコン　／「理数系の甲子園」を映画にする		岩波ジュニア新書４５８	古厩　智之	778	ﾌﾄ	Ij458	岩波書店	2004	210	18	2004
978-4-005004-56-0	0000037443	2004/01/26	これだけは読んでおきたい　科学の１０冊		岩波ジュニア新書４５６	池内　了．編	403	ｲｻ	Ij456	岩波書店	2004	200	18	2004
978-4-005004-57-7	0000037444	2004/01/26	情報って何だろう		岩波ジュニア新書４５７	春木　良且	007.3	ﾊﾖ	Ij457	岩波書店	2004	210	18	2004
978-4-062574-29-7	0000037445	2004/01/26	数学２１世紀の７大難問　／数学の未来をのぞいてみよう		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４２９	中村　亨	410	ﾅｱ		講談社	2004	198	18	2004
978-4-062574-30-3	0000037446	2004/01/26	Ｅｘｃｅｌで遊ぶ　手作り数学シミュレーション　／グラフ機能とＶＢＡプログラムを自在に操る		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４３０	田沼　晴彦	410	ﾀﾊ		講談社	2004	262	18	2004
978-4-062574-31-0	0000037447	2004/01/26	新・脳の探検　〈上〉／脳・神経系の基本地図をたどる		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４３１	フロイド・Ｅ・ブルーム．他／中村　克樹／久保田　競．共訳	491.371	ﾌﾞ	上	講談社	2004	396	18	2004
978-4-062574-32-7	0000037448	2004/01/26	新・脳の探検　〈下〉／脳から「心」と「行動」を見る		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４３２	フロイド・Ｅ・ブルーム．他／中村　克樹／久保田　競．共訳	491.371	ﾌﾞ	下	講談社	2004	398	18	2004
978-4-921146-92-4	0000037449	2004/01/26	夜窓鬼談			石川　鴻斎．著／小倉　斉／高柴　慎治．訳註	913.6	ｲｺ		春風社	2003	533	22	2004
978-4-062120-96-8	0000037450	2004/02/03	生きるって素敵なこと！　／名取美和が問いかける「幸せのかたち」			佐保　美恵子	289.1	ｻﾐ		講談社	2004	249	19	2004
978-4-564607-01-1	0000037451	2004/02/03	保育のレベルアップ講座　／エピソードから保育の心が読み取れる			神長　美津子	376.14	ｶﾐ		ひかりのくに	2003	175	19	2004
978-4-140808-26-9	0000037452	2004/02/03	新選組・近藤勇伝			山村　達也	289.1	ﾔﾀ		日本放送出版協会	2003	218	20	2004
978-4-759307-95-5	0000037453	2004/02/03	拉致　！／被害者を放置した日本・国をあげて取り戻したドイツ			佐保　美恵子	916	ﾌﾀ		海竜社	2003	247	19	2004
978-4-165030-30-0	0000037454	2004/02/03	日本の論点　２００４／変わる国のかたち		文春ムック	文藝春秋．編	304	ﾌﾞ		文藝春秋	2003	826	21	2004
978-4-413006-57-6	0000037455	2004/02/03	安心素材でナチュラル生活			塚本　麻美	499.8	ﾂﾏ		青春出版社	2003	144	21	2004
978-4-652071-82-3	0000037456	2004/02/03	江國香織詩集　／すみれの花の砂糖づけ		詩集	江國　香織	911.5	ｴｶ		理論社	1999	133	18	2004
978-4-163222-70-7	0000037457	2004/02/03	陰陽師　／首			夢枕　貘．文／村上　豊．絵	913.6	ﾕﾊﾞ		文藝春秋	2003	127	17	2004
978-4-885552-86-1	0000037458	2004/02/03	１００年後の地球		えほん	木元　教子．文／谷口　周郎．絵	519	ｷﾉ		エネルギーフォーラム	2003		17	2004
978-4-796702-52-2	0000037460	2004/02/04	テリビはどう見られてきたのか　／［テリビ。オーディエンスのいる風景］		せりかクリティク	小林　直毅／毛利　嘉孝	361.4	ｺﾅ		せりか書房	2003	241	21	2004
978-4-140808-24-5	0000037461	2004/02/04	ユーラシア　／文明の活断層をゆく			ＮＨＫ「ユーラシア」プロジェクト	302.27	ｴ		日本放送出版協会	2003	291	21	2004
978-4-163655-20-8	0000037462	2004/02/03	しごと。			乙武　洋匡	289.1	ｵﾋ		文藝春秋	2003	332	18	2004
978-4-764105-29-4	0000037463	2004/02/04	世界を変えた１００冊の本			マーティン・セイモア・スミス／別宮　貞徳．訳	019.9	ｽ		共同通信社	2003	557	20	2004
978-4-839820-31-2	0000037464	2004/02/03	無敵の一般教養			島田　雅彦．編	914.6	ｼﾏ		メタローグ	2003	249	19	2004
978-4-805824-20-7	0000037465	2004/02/03	２７歳の決意・９２歳の情熱　６５			乙武　洋匡／日野原　重明	914.6	ﾋｼ		中央法規	2003	234	19	2004
978-4-763195-38-8	0000037466	2004/02/04	木霊			田口　ランディ／篁　カノン．画	913.6	ﾀﾗ		サンマーク出版	2003	50	20	2004
978-4-902257-02-1	0000037467	2004/02/03	佐藤さとる幼年童話自選集　３／百番目のぞうがくる			佐藤　さとる	913.6	ｻｻ	3	ゴブリン書房	2003	229	21	2004
978-4-566020-64-1	0000037468	2004/02/04	Ｊ．Ｒ．Ｒ．トールキン或る伝記			ハンフリー・カー・ペンター／菅原　啓州．訳	289.3	ﾄ		評論社	2002	350	20	2004
978-4-566021-10-5	0000037469	2004/02/04	農夫ジャイルズの冒険　／トールキン小品集			Ｊ．Ｒ．Ｒ．トールキン／吉田　新一／猪熊　葉子／早乙女　忠．共訳	933	ﾄ		評論社	2003	340	20	2004
978-4-794960-55-9	0000037470	2004/02/04	現代の職人			石山　修武／藤塚　光政．写真	366.8	ｲｵ		晶文社	1991	475	20	2004
