ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-103540-08-3	0000026843	2003/06/30	江戸東京物語　〈山の手篇〉			新潮社．編	291.36	ｼ	3	新潮社	1994	211	18	2003
978-4-103540-07-6	0000026844	2003/06/30	江戸東京物語　〈下町篇〉			新潮社．編	291.36	ｼ	2	新潮社	1993	221	18	2003
978-4-103540-06-9	0000026845	2003/06/30	江戸東京物語　〈都心篇〉			新潮社．編	291.36	ｼ	1	新潮社	1993	217	18	2003
978-4-062066-43-3	0000026846	2003/03/01	「人間の時代」への眼差し			柳田　邦男	914.6	ﾊｵ		講談社	1994	302	20	2003
978-4-878938-56-6	0000026847	2003/06/15	日本の名随筆　別巻３６／恋文		日本の名随筆　別巻　３６	村松　友視．編	914.6	ﾑﾄ	別36	作品社	1994	244	19	2003
978-4-163144-90-0	0000026848	2003/01/15	影刀			黒岩　重吾	913.6	ｸ		文藝春秋	1994	234	20	2003
978-4-588021-52-7	0000026849	2003/10/15	台所の文化史			モリー・ハリスン／小林　祐子．訳	590.2	ﾊ		法政大学出版局	1993	253	20	2003
978-4-794205-27-8	0000026850	2003/10/16	お茶のある暮らし			谷本　陽蔵	617.4	ﾀﾖ		草思社	1993	206	20	2003
978-4-022559-24-1	0000026851	2003/10/03	失感情症の時代を生きる			熊井　三治／藤井　真一	493.76	ｸﾐ		朝日新聞社	1993	230	20	2003
978-4-003261-38-5	0000026854	2003/07/12	白痴　〈上〉		岩波文庫	ドストエーフスキイ／米川　正夫．訳	983	ﾄﾞ	上	岩波書店	1994	627	15	2003
978-4-003261-39-2	0000026855	2003/07/12	白痴　〈下〉		岩波文庫	ドストエーフスキイ／米川　正夫．訳	983	ﾄﾞ	下	岩波書店	1994	555	15	2003
978-4-003246-31-3	0000026860	2003/07/07	暴力批判論　／他１０篇　／べンヤミンの仕事１		岩波文庫	ヴァルター・ベンヤミン／野村　修．編訳	944	ﾍﾞ		岩波書店	1994	308	15	2003
978-4-003246-32-0	0000026861	2003/07/08	ボードレール　／他５篇／ベンヤミンの仕事２		岩波文庫	ヴァルター・ベンヤミン／野村　修．編訳	950.2	ﾍﾞ		岩波書店	1994	357	15	2003
978-4-003258-52-1	0000026862	2003/07/08	シェリ		岩波文庫	コレット／工藤　庸子．訳	953	ｺ		岩波書店	1994	270	15	2003
978-4-003114-32-2	0000026863	2003/02/18	日本児童文学名作集　〈下〉		岩波文庫	桑原　三郎／千葉　俊二．編	913.8	ｸｻ	下	岩波書店	1994	303	15	2003
	0000026866	2003/08/11	日本生活図引　１／たがやす			須藤　功．編	382.1	ｺ	1	弘文堂	1990	182	27	2003
	0000026867	2003/08/11	日本生活図引　２／とる・はこぶ			須藤　功．編	382.1	ｺ	2	弘文堂	1993	182	27	2003
	0000026868	2003/08/11	日本生活図引　３／あきなう			須藤　功．編	382.1	ｺ	3	弘文堂	1990	166	27	2003
	0000026869	2003/08/11	日本生活図引　４／すまう			須藤　功．編	382.1	ｺ	4	弘文堂	1993	182	27	2003
	0000026870	2003/08/11	日本生活図引　５／つどう			須藤　功．編	382.1	ｺ	5	弘文堂	1993	186	27	2003
	0000026871	2003/08/11	日本生活図引　６／たたずまい			須藤　功．編	382.1	ｺ	6	弘文堂	1993	174	27	2003
	0000026872	2003/08/11	日本生活図引　７／まち			須藤　功．編	382.1	ｺ	7	弘文堂	1993	166	27	2003
	0000026873	2003/08/11	日本生活図引　８／わざ			須藤　功．編	382.1	ｺ	8	弘文堂	1993	158	27	2003
	0000026874	2003/08/11	日本生活図引　別巻／村の一年			須藤　功．編	382.1	ｺ	別	弘文堂	1993	190	27	2003
978-4-163141-30-5	0000026875	2003/01/07	松ヶ枝町サーガ　／まつがえちょう物語／			芦原　すなお	913.6	ｱ		文藝春秋	1993	284	20	2003
978-4-804200-47-7	0000026884	2003/07/25	日本文化を考える　／北と南からの視点			宮良　高弘．編	361.5	ﾐﾀ		第一書房	1993	297	20	2003
978-4-106004-45-2	0000026886	2003/06/30	初めて世界一周したぬ日本人		新潮選書	加藤　九祚	290.9	ｶｷ		新潮社	1993	191	19	2003
978-4-794961-52-5	0000026889	2003/07/01	東京の坂			中村　雅夫	291.36	ﾅﾏ		晶文社	1994	127	26	2003
978-4-331504-33-8	0000026890	2003/04/08	こちらロンドン漱石記念館			恒松　郁生	914.6	ﾂｲ		廣済堂出版	1994	218	20	2003
978-4-870306-70-7	0000026891	2003/03/07	らくらく対談　／ええ加減が仕事の極意			森　毅／福原　義春	914.6	ﾓﾂ		明日香出版社	1993	213	19	2003
978-4-193544-43-5	0000026892	2003/07/18	アンネ・フランク最後の七ヵ月			ウィリー・リントヴェル／酒井　府／酒井　明子．訳	319.8	ﾘ		徳間書店	1993	254	20	2003
978-4-872080-56-8	0000026893	2003/10/03	歯の悩みごとＱアンドＡ　／子どもからお年寄りまで			愛知県歯科医師会．監修	497	ｱ		エフエー出版	1994	202	19	2003
978-4-794204-11-0	0000026894	2003/09/22	そしてエイズは蔓延した　〈上〉			ランディ・シルツ／曽田　能宗．訳	491.79	ｼ	上	草思社	1993	414	20	2003
978-4-794204-12-7	0000026895	2003/09/22	そしてエイズは蔓延した　〈下〉			ランディ・シルツ／曽田　能宗．訳	491.79	ｼ	下	草思社	1991	393	20	2003
978-4-794204-96-7	0000026896	2003/04/16	ぼくはいつも隠れていた　／フィリピン人学生不法就労記			レイ・ベントゥーラ／松本　剛史．訳	924.86	ﾍﾞ		草思社	1993	190	20	2003
978-4-641082-94-6	0000026897	2003/08/01	伝記にみる人間形成物語　２／子どもが世界に出会う日		有斐閣選書	西平　直喜	371.4	ﾆﾅ	2	有斐閣	1990	348	19	2003
978-4-788792-02-9	0000026899	2003/05/06	ナチ・ハンターズ			チャールズ・アッシュマン／ロバート・Ｊ・ワグマン／大田　民雄．訳	936	ｱ		時事通信社	1992	407	20	2003
	0000026900	2003/04/07	驢馬は旅に出て　／ロンドンからの眺め			河村　雅隆	916	ｶﾏ		ブロンズ新社	1993	221	20	2003
978-4-576931-70-8	0000026901	2003/07/30	ボランティアだからできること　／マリコ、カンボジア４００日			岡村　真理子	369.2	ｵﾏ		リヨン社	1994	293	20	2003
	0000026903	2003/07/14	『ちびくろサンボ』絶版を考える			径書房．編	316.1	ｺ		径書房	1990	278	21	2003
	0000026912	2003/01/07	平家物語　／ＮＨＫ人形劇歴史スペクタクル			小川　英．文／川本　喜八郎．人形	913.434	ﾖ		日本放送出版協会	1994	174	21	2003
978-4-163488-20-2	0000026914	2003/06/19	漫画と小説のはざまで　／現代漫画の父・岡本一平			清水　勲／湯本　豪一	289.1	ｼｲ		文藝春秋	1994	301	20	2003
978-4-103258-08-7	0000026915	2003/04/09	悲しみの島　サハリン　／戦後責任の背景			角田　房子	916	ﾂﾌ		新潮社	1994	309	20	2003
978-4-787793-13-3	0000026921	2003/08/16	軋めく人々・アイヌ			堀内　光一	382.11	ﾎｺ		新泉社	1993	278	19	2003
978-4-794205-41-4	0000026923	2003/04/18	ショールの女			シンシア・オジック／東江　一紀．訳	933	ｵ		草思社	1994	133	20	2003
978-4-087740-45-5	0000026924	2003/01/16	一九三四年冬　--　乱歩			久世　光彦	913.6	ｸ		集英社	1994	267	22	2003
978-4-788794-03-0	0000026925	2003/06/26	越えられなかった海峡　／女性飛行士朴敬元の生涯			加納　実紀代	289.21	ｶﾐ		時事通信社	1994	256	20	2003
978-4-641181-94-6	0000026926	2003/07/20	夫婦別姓への招待　／個と家族の関係に新しい風を		有斐閣選書	高橋　菊江／折井　美耶子／二宮　周平	324.62	ﾀｷ		有斐閣	1993	258	19	2003
978-4-833110-28-0	0000026927	2003/04/10	証言・樺太朝鮮人虐殺事件　【増補版】			林　えいだい	916	ﾊｴ		風媒社	1992	302	20	2003
978-4-480041-77-7	0000026928	2003/02/21	トルコのものさし　日本のものさし		ちくまプリマーブックス７７	内藤　正典	914.6	ﾅﾏ		筑摩書房	1994	198	19	2003
978-4-309260-97-6	0000026930	2003/10/27	韓国文様事典			林　永周．編／金　両基．編訳	757	ｲ		河出書房新社	1988	167	21	2003
978-4-784501-29-8	0000026931	2003/08/20	死んでもお墓に入りたくないあなたのための法律Ｑ＆Ａ			葬送の自由すすめる会／梶山　正三．他	385.6	ｿ		社会評論社	1993	173	21	2003
978-4-806803-27-0	0000026932	2003/04/10	わんがうまりあ沖縄【新装版】／富村順一獄中手記			富村　順一	916	ﾄｼﾞ		柘植書房	1993	264	20	2003
978-4-487753-12-3	0000026936	2003/06/26	諸葛孔明　／影の旋律			加納　実紀代	289.2	ﾜﾋ		東京書籍	1992	465	20	2003
978-4-140801-48-2	0000026937	2003/07/08	ブラジル辺境紀行　／血も涙も乾く土地			高野　悠	296.2	ﾀﾋ		日本放送出版協会	1994	199	19	2003
978-4-533020-13-1	0000026940	2003/10/05	フィレンツェの職人たち／マエストロ			朽見　行雄	502.8	ｸﾕ		日本交通公社出版事業局	1994	253	20	2003
978-4-309202-30-3	0000026941	2003/05/07	贅沢の探究			ピーター・メイル／小梨　直．訳	934	ﾒ		河出書房新社	1994	286	20	2003
978-4-533019-82-1	0000026942	2003/10/21	夢の山岳鉄道			宮脇　俊三	686.21	ﾐｼ		日本交通公社出版事業局	1993	209	20	2003
978-4-533019-83-8	0000026943	2003/04/01	仙人の桜、俗人の桜　／にっぽん解剖紀行			赤瀬川　原平	915.6	ｱｹﾞ		日本交通公社出版事業局	1993	237	20	2003
978-4-788791-39-8	0000026945	2003/06/02	転落者の告白　／東独議長ホーネッカー			ラインホルト・アンデルト／ウォルフガンク・ールツベルク／佐々木　秀．訳	234.1	ｱ		時事通信社	1991	266	20	2003
978-4-584008-13-3	0000026947	2003/03/06	森センセイは本日休講　／学校サボッてほんにゃら談戯			森　毅	914.6	ﾓﾂ		ＫＫベストセラーズ	1992	239	18	2003
978-4-062067-29-4	0000026949	2003/01/17	恵比寿屋喜兵衛手控え			佐藤　雅美	913.6	ｻ		講談社	1994	328	20	2003
978-4-795807-73-0	0000026950	2003/08/10	超日常観察記　／ヒト科生物の全・生態をめぐる再発見			岡本　信也／岡本　靖子	380.1	ｵｼ		情報センター出版局	1993	221	21	2003
978-4-788791-27-5	0000026952	2003/05/23	東京裁判　／もう一つのニュルンベルク			アーノルド・Ｃ・ブラックマン／日暮　吉延．訳	210.75	ﾌﾞ		時事通信社	1991	566	20	2003
978-4-584008-98-0	0000026953	2003/03/06	あったかーい話　／時代の風邪を楽しみながら生きよう			森　毅	914.6	ﾓﾂ		ＫＫベストセラーズ	1994	238	18	2003
978-4-002400-50-1	0000026959	2003/06/09	とはずがたり／たまきはる　／新日本古典文学大系　５０		新日本古典文学大系　５０	三角　洋一	910.8	ﾐﾖ	50	岩波書店	1994	442	22	2003
	0000026960	2003/08/08	豊田工業大学１０年史　／学校法人トヨタ学園			豊田工業大学	377.28	ﾄ		豊田工業大学	1993	241	29	2003
978-4-938740-05-4	0000026963	2003/10/20	わたし流・美術館　／絵画蒐集録			岩本　昭	720.67	ｲｱ		三好企画	1993	264	20	2003
978-4-641082-93-9	0000026964	2003/08/01	伝記にみる人間形成物語　１／幼い日々にきいた心の詩		有斐閣選書	西平　直喜	371.4	ﾆﾅ	1	有斐閣	1990	353	19	2003
978-4-785385-89-7	0000026965	2003/10/25	やきものアラカルト　㈵		ポピュラー・サイエンス	長坂　克巳	751	ﾅｶ	㈵	裳華房	1993	181	19	2003
978-4-062068-00-0	0000026966	2003/03/05	やがて哀しき外国語			村上　春樹	914.6	ﾑﾊ		講談社	1994	283	20	2003
978-4-785385-88-0	0000026967	2003/09/30	脳と心の化学		ポピュラー・サイエンス	大木　幸介	491.371	ｵﾖ		裳華房	1993	142	19	2003
978-4-785385-90-3	0000026968	2003/10/25	やきものアラカルト　㈼		ポピュラー・サイエンス	長坂　克巳	751	ﾅｶ	㈼	裳華房	1994	184	19	2003
978-4-103646-02-0	0000026969	2003/01/13	クジラの来る海			景山　民夫	913.6	ｶ		新潮社	1994	226	20	2003
978-4-120022-71-5	0000026970	2003/04/02	敗戦前日記			中野　重治	915.6	ﾅｼ		中央公論社	1994	656	20	2003
978-4-087801-20-0	0000026971	2003/02/03	昭和歌謡大全集			村上　龍	913.6	ﾑﾘ		集英社	1994	233	20	2003
978-4-140016-87-9	0000026973	2003/05/30	ヨーロッパ連合への道		ＮＨＫブックス　６８７	石川　謙次郎	230.7	ｲｹ		日本放送出版協会	1994	245	19	2003
978-4-140016-88-6	0000026974	2003/05/11	ハイネの見た夢		ＮＨＫブックス	木庭　宏	941	ﾊ		日本放送出版協会	1994	222	19	2003
978-4-140016-89-3	0000026975	2003/05/30	ヨーロッパ経済紀行		ＮＨＫブックス　６８９	新田　俊三	230.7	ﾆｼ		日本放送出版協会	1994	254	19	2003
978-4-461181-41-6	0000026976	2003/07/20	戸籍Ｑ＆Ａ　／くらしの相談室		有斐閣選書	法務省民事局第二課戸籍実務研究会	324.87	ﾎ		有斐閣	1993	216	19	2003
978-4-641075-48-1	0000026977	2003/07/27	単身赴任　／家庭と職業のはざまで			岩男　寿美子／斎藤　浩子／福富　護．編	367.3	ｲｽ		有斐閣	1991	213	19	2003
978-4-880081-96-0	0000026978	2003/04/25	アイルランド田舎物語　／わたしのふるさとは牧場だった			アリス・テイラー／高橋　豊子．訳	933	ﾃ		新宿書房	1994	232	20	2003
	0000026979	2003/07/06	島々　清しゃ　／奄美・沖縄・宮古・八重山　／全有人島コラム６３			まぶい組．編	291.99	ﾏ		ボーダーインク	1993	284	21	2003
978-4-087810-92-9	0000026980	2003/06/21	ジョン・マンと呼ばれた男　／漂流民中浜万次郎の生涯			宮永　孝	289.1	ﾐﾀ		集英社	1994	285	20	2003
978-4-875768-22-7	0000026981	2003/05/01	さまざまな出発		海外児童文学シリース　９	ゲイリー・ポールセン／渡辺　南都子．訳／安藤　由紀．絵	933	ﾎﾟ		くもん出版	1993	196	22	2003
978-4-309261-50-8	0000026983	2003/10/27	中国文様事典			周　燕麗／片野　孝志	757	ｼ		河出書房新社	1991	127	21	2003
978-4-309261-10-2	0000026984	2003/10/27	イスラム文様事典			高橋　由為子／岩永　修一	757	ﾀﾕ		河出書房新社	1993	127	21	2003
978-4-478540-23-7	0000026985	2003/07/22	マルチ商法　Ｑ＆Ａ　／やさしい法解釈と業界分析			佐々木　孝夫	336.7	ｻﾀ		ダイヤモンド社	1993	173	20	2003
978-4-062580-14-4	0000026989	2003/02/16	神を殺した男　／ダーウィン革命と世紀末		講談社選書メチエ　１４	丹治　愛	914.6	ﾀｱ		講談社	1994	285	19	2003
978-4-062580-16-8	0000026990	2003/09/11	島の植物誌　／進化と生態の謎		講談社メチエ　１６	伊藤　秀三	471.7	ｲｼ		講談社	1994	246	19	2003
978-4-062580-15-1	0000026991	2003/04/16	聊斎志異　／玩世と怪異の覗きからくり		講談社選書メチエ　１５	稲田　孝	924	ｲﾀ		講談社	1994	227	19	2003
978-4-106004-55-1	0000026992	2003/04/17	劇場人シェイクスピア　／ドキュメンタリー・ライフの試み／		新潮選書	安西　徹雄	932	ｼ		新潮社	1994	223	20	2003
978-4-140016-90-9	0000026994	2003/07/26	図説・日本のマス・コミュニケーション　【第三版】		ＮＨＫブックス６９０	藤竹　暁／山本　明．編	361.45	ﾌｱ		日本放送出版協会	1994	244	19	2003
978-4-140016-91-6	0000026995	2003/08/07	同時代の人類学　【新版】　／２１世紀への展望		ＮＨＫブックス６９１	米山　俊直	389	ｺﾄ		日本放送出版協会	1994	229	19	2003
978-4-105278-01-4	0000026996	2003/04/29	ディアノーバディ			バーリー・ドハティ／中川　千尋．訳	933	ﾄﾞ		新潮社	1994	243	20	2003
978-4-120022-51-7	0000026997	2003/02/14	十六の話			司馬　遼太郎	914.6	ｼﾘ		中央公論社	1994	318	20	2003
978-4-120022-99-9	0000026998	2003/01/27	セイロン亭の謎			平岩　弓枝	913.6	ﾋ		中央公論社	1994	233	20	2003
978-4-106018-39-8	0000027000	2003/06/03	ロシア　／読んで旅する世界の歴史と文化			原　卓也．監修	238	ﾊﾀ		新潮社	1994	441	20	2003
978-4-582537-10-9	0000027001	2003/08/24	アイザック・ニュートン　㈵			リチャード・Ｓ・ウェストフォール／田中　一郎／大谷　隆昶．訳	402	ｳ	1	平凡社	1993	594	21	2003
978-4-582537-11-6	0000027002	2003/08/24	アイザック・ニュートン　㈼			リチャード・Ｓ・ウェストフォール／田中　一郎／大谷　隆昶．訳	402	ｳ	2	平凡社	1993	550	21	2003
978-4-003106-08-2	0000027008	2003/03/04	里見随筆集		岩波文庫	里見　／紅野　敏郎．編	914.6	ｻﾄ		岩波書店	1994	379	15	2003
978-4-003258-53-8	0000027010	2003/07/08	シェリの最後		岩波文庫	コレット／工藤　庸子．訳	953	ｺ		岩波書店	1994	235	15	2003
978-4-002400-08-2	0000027017	2003/06/04	後拾遺和歌集　／新日本古典文学大系　８		新日本古典文学大系　８	久保田　淳．他	910.8	ｸｼ	8	岩波書店	1994	433	22	2003
978-4-048727-95-2	0000027018	2003/07/20	弁護士カモ君のちょっと休廷			加茂　隆康	327.14	ｶﾀ		角川書店	1994	175	20	2003
978-4-140800-61-4	0000027019	2003/10/02	エイズ危機　／ＮＨＫスペシャル			ＮＨＫ取材班／塩川　優一．監修	491.77	ｼﾕ		日本放送出版協会	1993	213	21	2003
978-4-641181-52-6	0000027020	2003/07/26	セクシュアル・ハラスメント　／「性」はどう裁かれているか		有斐閣選書	中下　裕子／福島　瑞穂／金子　雅臣／鈴木　まり子	367	ﾅﾔ		有斐閣	1993	236	19	2003
978-4-900430-24-2	0000027025	2003/04/20	明け方の夢　〈上〉			シドニィ・シェルダン．作／天馬　龍行．訳	933	ｼ	上	アカデミー出版	1994	288	18	2003
978-4-900430-25-9	0000027026	2003/04/20	明け方の夢　〈下〉			シドニィ・シェルダン．作／天馬　龍行．訳	933	ｼ	下	アカデミー出版	1994	421	18	2003
978-4-093871-13-6	0000027027	2003/01/29	銃口　〈上〉			三浦　綾子	913.6	ﾐｱ	上	小学館	1994	341	20	2003
978-4-093871-14-3	0000027028	2003/01/29	銃口　〈下〉			三浦　綾子	913.6	ﾐｱ	下	小学館	1994	317	20	2003
978-4-103077-05-3	0000027032	2003/02/10	雀の手帖			幸田　文	914.6	ｺｱ		新潮社	1994	208	20	2003
978-4-103077-01-5	0000027033	2003/01/16	闘			幸田　文	913.6	ｺ		新潮社	1993	285	20	2003
978-4-770407-75-7	0000027035	2003/09/11	北の大地から			武田津　実	468	ﾀﾐ		恒文社	1993	229	22	2003
978-4-938618-34-6	0000027037	2003/03/07	おばさんは医学博士			森　省三	914.6	ﾓｼ		文渓堂	1991	254	20	2003
978-4-885551-65-9	0000027038	2003/10/05	地球にやさしいエネルギーがわかる本　／エネコロジーってなに？			ＮＵＰＥＣ広報企画室	501.6	ｴ		電力新報社	1994	168	18	2003
978-4-341080-31-0	0000027042	2003/08/01	万由ちゃんの受験宣言			高田　智子	371.5	ﾀｻ		ごま書房	1994	208	19	2003
46203099801	0000027043	2003/02/11	佐高信　の筆刀直評　’９４			佐高　信	914.6	ｻﾏ		毎日新聞社	1994	266	20	2003
978-4-794961-66-2	0000027044	2003/07/01	わたしの遠足日記			片山　健	291.09	ｶｹ		晶文社	1994	155	20	2003
978-4-872080-53-7	0000027045	2003/08/07	のぎくの家　／洋裁おばさん奮闘記			児島　美津子	378	ｺﾐ		エフエー出版	1993	202	19	2003
978-4-152035-63-9	0000027046	2003/06/30	ミステリで知る世界１２０ヵ国　／開発途上国ミステリ案内			渡邊　博史	290.9	ﾜﾋ		早川書房	1993	338	19	2003
978-4-794961-65-5	0000027047	2003/04/27	ロザムンドおばさんのお茶の時間			ロザムンド・ピルチャー／中村　妙子．訳	933	ﾋﾟ		晶文社	1994	222	20	2003
978-4-087731-89-7	0000027049	2003/05/01	マクリーンの森			ノーマン・マクリーン／渡辺　利雄．訳	933	ﾏ		綜合社	1994	271	20	2003
978-4-480831-42-2	0000027053	2003/04/25	影の姉妹			エマ・テナント／浅羽　莢子．訳	933	ﾃ		筑摩書房	1993	218	20	2003
978-4-316386-30-0	0000027055	2003/08/04	登校拒否への手だて　／親の役割・教師の役割			日比野　元美	375	ﾋﾓ		教育出版	1992	160	19	2003
978-4-103295-10-5	0000027056	2003/04/01	信州すみずみ紀行			高田　宏	915.6	ﾀﾋ		新潮社	1994	229	21	2003
978-4-105279-01-1	0000027057	2003/04/20	ふたりのゾーイ			パム・コンラッド／山本　やよし．訳	933	ｺ		新潮社	1994	193	20	2003
978-4-487790-54-8	0000027058	2003/01/13	君は十六歳だった			尾崎　裕二	913.6	ｵ		東京書籍	1994	181	20	2003
978-4-309008-89-9	0000027059	2003/01/18	レストレス・ドリーム			笙野　頼子	913.6	ｼ		河出書房新社	1994	240	20	2003
978-4-140016-96-1	0000027060	2003/07/27	「みやこ」という宇宙　／都会・郊外・田舎		ＮＨＫブックス６９６	園田　英弘	361.78	ｿﾋ		日本放送出版協会	1994	243	19	2003
978-4-140016-92-3	0000027061	2003/09/30	人類にとってエイズとは何か		ＮＨＫブックス６９２	広瀬　広忠	491.77	ﾋﾋ		日本放送出版協会	1994	248	19	2003
978-4-140016-93-0	0000027062	2003/07/28	赤ちゃんを産むということ　／社会学からのこころみ		ＮＨＫブックス６９３	舩橋　惠子	367.3	ﾌｹ		日本放送出版協会	1994	222	19	2003
978-4-087740-61-5	0000027063	2003/02/01	地下街の雨			宮部　みゆき	913.6	ﾐﾐ		集英社	1994	300	19	2003
978-4-105217-03-7	0000027065	2003/04/19	ムーン・パレス			ポール・オースター／柴田　元幸．訳	933	ｵ		新潮社	1994	365	20	2003
978-4-103651-02-4	0000027068	2003/01/22	オン・ハッピネス			田中　康夫	913.6	ﾀ		新潮社	1994	348	20	2003
978-4-106004-58-2	0000027069	2003/09/16	エンジニアの昆虫学		新潮選書	八木　寛	486	ﾔﾋ		新潮社	1994	210	20	2003
978-4-380942-28-0	0000027070	2003/04/04	サハリンに残されて　／領土交渉の谷間に棄てられた残留日本人			粟野　仁雄	916	ｱﾏ		三一書房	1994	204	20	2003
978-4-103698-03-6	0000027071	2003/01/10	マイ・ディア・シンサク			今江　祥智	913.6	ｲ		新潮社	1994	289	20	2003
978-4-309008-82-0	0000027075	2003/01/24	都づくし旅物語　／京都・大阪・神戸の旅			長野　まゆみ	913.6	ﾅ		河出書房新社	1994	148	20	2003
978-4-309008-63-9	0000027076	2003/01/24	行ってみたいな、童話の国			長野　まゆみ	913.6	ﾅ		河出書房新社	1993	155	20	2003
978-4-106004-57-5	0000027080	2003/10/20	ロートレックの謎を解く		新潮選書	高津　道昭	723.35	ﾀﾐ		新潮社	1994	235	19	2003
978-4-276313-40-8	0000027082	2003/11/04	やさしい楽譜の読み方　／子どもと一緒に学ぶ			相原　末治	763	ｱｽ		音楽之友社	1993	147	21	2003
978-4-062063-43-2	0000027083	2003/02/05	寂寥郊野			吉目木　晴彦	913.6	ﾖﾊ		講談社	1993	208	20	2003
978-4-790271-27-7	0000027084	2003/10/23	造形にチャレンジ			枝常　弘／八木　紘一郎／花原　幹夫．編	754.8	ｴﾋ		鈴木出版	1997	111	26	2003
978-4-882022-87-9	0000027085	2003/04/09	告発！　『イエローキャブ』　／マスコミ公害を撃つ！			豊田　正義	916	ﾄﾏ		彩流社	1994	197	19	2003
978-4-622045-85-4	0000027087	2003/02/10	われらの星からの贈物			長田　弘	914.6	ｵﾋ		みすず書房	1994	147	19	2003
978-4-529020-39-8	0000027088	2003/09/11	３６６日誕生花の本			瀧井　康勝	471.1	ﾀﾔ		日本ヴォーグ社	1994	379	19	2003
978-4-750594-04-0	0000027089	2003/10/05	続・手づくり自然エネルギー			井田　均．編	501.6	ｲﾋ		亜紀書房	1994	280	19	2003
978-4-140801-55-0	0000027090	2003/10/02	あなたの骨が危ない　／骨粗鬆症・中高年女性への警告		ＮＨＫスペシャル	井上　哲郎／んＨＫ取材班．編／竹内　冨貴子	493.6	ﾀﾌ		日本放送出版協会	1994	205	19	2003
978-4-062580-04-5	0000027091	2003/06/01	賭博・暴力・社交　／遊びからみる中世ヨーロッパ		講談社選書メチエ　４	池上　俊一	230.4	ｲｼ		講談社	1994	243	19	2003
	0000027095	2003/10/04	法医学教室の午後			西丸　與一	498.9	ﾆﾖ		朝日新聞社	1984	249	20	2003
	0000027096	2003/10/04	続・法医学教室の午後			西丸　與一	498.9	ﾆﾖ		朝日新聞社	1985	269	20	2003
978-4-022566-73-7	0000027102	2003/02/11	ベラルーシの林檎			岸　恵子	914.6	ｷｹ		朝日新聞社	1994	302	20	2003
978-4-906300-61-7	0000027104	2003/05/10	爆笑三國志　２			シブサワ　コウ．編	923	ｼｺ	2	光栄	1993	171	19	2003
978-4-582325-01-0	0000027107	2003/04/16	三国志演義　〈上〉			立間　祥介．訳	923	ﾀｼ	上	平凡社	1992	548	22	2003
978-4-582325-02-7	0000027108	2003/04/16	三国志演義　〈下〉			立間　祥介．訳	923	ﾀｼ	下	平凡社	1992	521	22	2003
978-4-403030-14-7	0000027109	2003/05/12	ジークフリート　／ニーベルンゲンの指輪　３		ニーベルンゲンの指輪　３	リヒャルト・ワーグナー．作／アーサー・ラッカム．絵／高橋　康也．他訳	941	ﾜ	3	新書館	1993	175	22	2003
978-4-878938-57-3	0000027110	2003/06/16	日本の名随筆　別巻３７／礼儀		日本の名随筆　別巻　３７	草柳　大蔵．編	914.6	ｸﾀ	別37	作品社	1994	259	19	2003
