ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
9784-041120064,51908,2022/07/06,六法推理,ﾛｯﾎﾟｳ ｽｲﾘ,,,,,五十嵐 律人 著,ｲｶﾞﾗｼ ﾘﾂﾄ,,913.6,イ,,ＫＡＤＯＫＡＷＡ,2022,341p,19cm,1700,22017145,大学で無料の法律相談所を運営する古城。リベンジポルノ、毒親問題、カンニング騒動…。法曹一家に育った法律マシーン古城と、自称助手の戸賀が５つの難事件に挑む。『小説野性時代』掲載に書き下ろしを加えて書籍化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-041120545,51901,2022/07/06,甘夏とオリオン,ｱﾏﾅﾂ ﾄ ｵﾘｵﾝ,,,角川文庫　ま５１－１,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾏ-51-1,増山 実 著,ﾏｽﾔﾏ ﾐﾉﾙ,,913.6,マ,,ＫＡＤＯＫＡＷＡ,2022,396p,15cm,720,22006213,大阪・玉出で、失踪した師匠を待ちながら肩を寄せ合い生き抜く落語一門。駆け出しの落語家・甘夏は、深夜の銭湯で寄席を開催することを思いつく。そこはどこか心に穴を抱える人々が集まる場所となり…。,,図書費,ＴＲＣ,720,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-041121597,80661,2022/09/07,よって件のごとし　三島屋変調百物語八之続,ﾖｯﾃ ｸﾀﾞﾝ ﾉ ｺﾞﾄｼ,,,〔三島屋変調百物語〕　〔８〕,ﾐｼﾏﾔﾍﾝﾁｮｳﾋｬｸﾓﾉｶﾞﾀﾘ 8,宮部 みゆき 著,ﾐﾔﾍﾞ ﾐﾕｷ,,913.6,ﾐ,,ＫＡＤＯＫＡＷＡ,2022,522p,20cm,1900,22029426,神田の袋物屋・三島屋で行われている風変わりな百物語だが、２代目の聞き手・富次郎はおちかの出産を目前に休止することに。最後の語り手の夫婦が語るのは…。学芸通信社の配信により『高知新聞』等に掲載したものに加筆修正。,,図書費,白山商会,1881,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-041122181,51904,2022/07/06,社会人に最も必要な「頼る」スキルの磨き方　あなたの力を１２０％発揮させる「伝え方＋考え方」,ｼｬｶｲｼﾞﾝ ﾆ ﾓｯﾄﾓ ﾋﾂﾖｳ ﾅ ﾀﾖﾙ ｽｷﾙ ﾉ ﾐｶﾞｷｶﾀ,,,,,吉田 穂波 著,ﾖｼﾀﾞ ﾎﾅﾐ,,336.4,ヨ,,ＫＡＤＯＫＡＷＡ,2022,253p,19cm,1500,22007944,人に「頼る」スキルは、社会人にとって最も必要な能力の一つ。上手に頼るための言葉の伝え方・言い換えのほか、自分の考え方の転換につながるヒント、頼るスキルを発揮しやすい職場をつくるためにできることを紹介する。,コミュニケーション　ニンゲンカンケイ　ハナシカタ　コミュニケーション　人間関係　話しかた,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-041122501,51907,2022/07/06,本からはじまる物語,ﾎﾝ ｶﾗ ﾊｼﾞﾏﾙ ﾓﾉｶﾞﾀﾘ,,,角川文庫　お４８－１０１,ｶﾄﾞｶﾜﾌﾞﾝｺ ｵ-48-101,阿刀田 高 著　有栖川 有栖 著　いしい しんじ 著　石田 衣良 著　市川 拓司 著　今江 祥智 著　内海 隆一郎 著　恩田 陸 著　篠田 節子 著　柴崎 友香 著　朱川 湊人 著　大道 珠貴 著　梨木 香歩 著　二階堂 黎人 著　本多 孝好 著　三崎 亜記 著　山崎 洋子 著　山本 一力 著,ｱﾄｳﾀﾞ ﾀｶｼ ｱﾘｽｶﾞﾜ ｱﾘｽ ｲｼｲ ｼﾝｼﾞ ｲｼﾀﾞ ｲﾗ ｲﾁｶﾜ ﾀｸｼﾞ ｲﾏｴ ﾖｼﾄﾓ ｳﾂﾐ ﾘｭｳｲﾁﾛｳ ｵﾝﾀﾞ ﾘｸ ｼﾉﾀﾞ ｾﾂｺ ｼﾊﾞｻｷ ﾄﾓｶ ｼｭｶﾜ ﾐﾅﾄ ﾀﾞｲﾄﾞｳ ﾀﾏｷ ﾅｼｷ ｶﾎ ﾆｶｲﾄﾞｳ ﾚｲﾄ ﾎﾝﾀﾞ ﾀｶﾖｼ ﾐｻｷ ｱｷ ﾔﾏｻﾞｷ ﾖｳｺ ﾔﾏﾓﾄ ｲﾁﾘｷ,,913.68,ホ,,ＫＡＤＯＫＡＷＡ,2022,234p,15cm,660,22011153,森を飛びかう絵本をつかまえる狩人、祖父がゆっくり本を読む理由…。豪華執筆陣全１８名による「本屋」「本」をテーマにした１８のストーリーを収録。ファンタジー、ミステリーなどバラエティあふれる掌編小説集。,ショウセツ（ニホン） ショウセツシュウ　小説（日本） 小説集,図書費,ＴＲＣ,660,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-041123461,52018,2022/07/21,勿忘草の咲く町で　安曇野診療記,ﾜｽﾚﾅｸﾞｻ ﾉ ｻｸ ﾏﾁ ﾃﾞ,,,角川文庫　な７４－１,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾅ-74-1,夏川 草介 著,ﾅﾂｶﾜ ｿｳｽｹ,,913.6,ナ,,ＫＡＤＯＫＡＷＡ,2022,344p,15cm,720,22011131,老人医療とは何か、生きることと死んでいることの差は何か？　高齢の患者が多い地方の小規模病院で、答えのない問いに必死で向き合う若き研修医と看護師の奮闘を、現役医師が描いた連作短編集。,,図書費,ＴＲＣ,720,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-041124406,80642,2022/08/30,営繕かるかや怪異譚　その２,ｴｲｾﾞﾝ ｶﾙｶﾔ ｶｲｲ ﾀﾝ,,,角川文庫　お７２－３,ｶﾄﾞｶﾜﾌﾞﾝｺ ｵ-72-3,小野 不由美 著,ｵﾉ ﾌﾕﾐ,,913.6,ｵ,2,ＫＡＤＯＫＡＷＡ,2022,333p,15cm,720,22022769,事故で死んでしまった三毛猫の小春。ある時息子が裏の空き家から小春の声がするといい…。「まつとし聞かば」など、住居にまつわる怪異を営繕屋・尾端が鮮やかに修繕する全６篇を収録。,,図書費,白山商会,713,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-041125366,52109,2022/12/21,祈りのカルテ　〔２〕　再会のセラピー,ｲﾉﾘ ﾉ ｶﾙﾃ  ｻｲｶｲ ﾉ ｾﾗﾋﾟｰ,,,,,知念 実希人 著,ﾁﾈﾝ ﾐｷﾄ,,913.6,チ,２,ＫＡＤＯＫＡＷＡ,2023,243p,19cm,1400,22031455,研修を経て循環器内科医となった諏訪野良太は、医学生時代の同級生・小鳥遊に遭遇する。諏訪野は、小鳥遊が連れていた研修医・鴻ノ池に、研修のエピソードを聞かれ…。医療ミステリ。『小説野性時代』掲載に加筆し単行本化。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-041125687,52112,2022/12/21,１３歳からの経営の教科書　「ビジネス」と「生き抜く力」を学べる青春物語,ｼﾞｭｳｻﾝ ｻｲ ｶﾗ ﾉ ｹｲｴｲ ﾉ ｷｮｳｶｼｮ,,,,,岩尾 俊兵 著,ｲﾜｵ ｼｭﾝﾍﾟｲ,,335,イ,,ＫＡＤＯＫＡＷＡ,2023,293p,19cm,1600,22025723,中学校の図書室に忘れ置かれた不思議な「みんなの経営の教科書」と出会い、ヒロトは仲間と共に社会の課題に向き合い…。これからの時代に必要なビジネス素養を、物語を通して楽しく学べる。後ろから読める教科書を収録。,ケイエイ　経営,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-041126776,52249,2023/01/10,朝鮮大学校物語,ﾁｮｳｾﾝ ﾀﾞｲ ｶﾞｯｺｳ ﾓﾉｶﾞﾀﾘ,,,角川文庫　や７１－１,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾔ-71-1,ヤン ヨンヒ 著,ﾔﾝ ﾖﾝﾋ,,913.6,ヤ,,ＫＡＤＯＫＡＷＡ,2023,254p,15cm,800,22022840,全寮制、日本語禁止、無断外出厳禁。大阪下町育ちのミヨンが飛びこんだ「大学」は、高い塀の中だった－。東京に実在するもうひとつの〈北朝鮮〉を舞台に、恋と出会い、挫折、卒業を描いた、本当の自由をめぐる物語。,,図書費,ＴＲＣ,800,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-041126790,52113,2022/12/21,小説すずめの戸締まり,ｼｮｳｾﾂ ｽｽﾞﾒ ﾉ ﾄｼﾞﾏﾘ,,,角川文庫　し５７－８,ｶﾄﾞｶﾜﾌﾞﾝｺ ｼ-57-8,新海 誠 著,ｼﾝｶｲ ﾏｺﾄ,,913.6,シ,,ＫＡＤＯＫＡＷＡ,2023,370p,15cm,680,22032687,九州の静かな港町で叔母と暮らす１７歳の少女、鈴芽は、ある日、「扉を探してるんだ」という美しい青年と出会い…。過去と現在と未来を繋ぐ“戸締まり”の物語。２０２２年公開映画の監督が自ら紡いだ原作小説。,,図書費,ＴＲＣ,680,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-041127483,52111,2022/12/21,潮風メニュー,ｼｵｶｾﾞ ﾒﾆｭｰ,,,角川文庫　き７－５０,ｶﾄﾞｶﾜﾌﾞﾝｺ ｷ-7-50,喜多嶋 隆 著,ｷﾀｼﾞﾏ ﾀｶｼ,,913.6,キ,,ＫＡＤＯＫＡＷＡ,2023,298p,15cm,740,22036246,とれたての魚介類と地元の有機野菜を使った料理が評判を呼び、海果の店は軌道に乗りはじめた。わけあって、一人暮らしの１３歳の愛に加え、迷子のサバトラの仔猫も一緒に。しかし、店ごと買い取るという人が現れ…。,,図書費,ＴＲＣ,740,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-044006303,52048,2022/09/21,最期の声　ドキュメント災害関連死,ｻｲｺﾞ ﾉ ｺｴ,,,,,山川 徹 著,ﾔﾏｶﾜ ﾄｵﾙ,,369.3,ヤ,,ＫＡＤＯＫＡＷＡ,2022,365p,20cm,1700,22005567,東日本大震災、熊本地震、新潟県中越地震など、阪神大震災以降の災害で「災害関連死」とされた人の数は５０００人以上。死者たちの残した声なき声をきき、災害支援の道を照らすノンフィクション。,ヒサイシャシエン　被災者支援,寄付,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046045522,80632,2022/08/30,英語で聴く世界を変えた感動の名スピーチ　改訂第２版,ｴｲｺﾞ ﾃﾞ ｷｸ ｾｶｲ ｵ ｶｴﾀ ｶﾝﾄﾞｳ ﾉ ﾒｲ ｽﾋﾟｰﾁ,,,,,平野 次郎 解説　鈴木 健士 訳,ﾋﾗﾉ ｼﾞﾛｳ ｽｽﾞｷ ﾀｹｼ,,837.7,ｴ,,ＫＡＤＯＫＡＷＡ,2020,286p,21cm,1600,20701760,,エイゴ トクホン　英語 読本,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-046055347,52047,2022/09/21,これから大人になる君たちへ　学校では教えてくれない未来を生き抜くヒント,ｺﾚｶﾗ ｵﾄﾅ ﾆ ﾅﾙ ｷﾐﾀﾁ ｴ,,,,,池上 彰 監修,ｲｹｶﾞﾐ ｱｷﾗ,,304,コ,,ＫＡＤＯＫＡＷＡ,2022,223p,23cm,1500,22009200,お金、働き方、幸福、犯罪、ＳＤＧｓ、ジェンダー、ネット、政治…。大人になるまでに知っておきたい、勉強よりも大切な世の中のしくみとルールを、イラストを交えてわかりやすく紹介する。,モノノミカタカンガエカタ　イキカタカンガエカタ　シャカイ　オカネ　カケイ　カカク　ギンコウ　ケイヤク　ゼイ　カブシキ　トウシ　キンリ　ケイキ　ロウドウ　ショクギョウ　カイシャ　ガクレキシャカイ　コヨウモンダイ　ジンコウチノウ　ロウドウモンダイ　ジェンダー　カジ　メイゲン　シラベカタ　ジョウホウセイリホウ　メディアリテラシー　シンブン　ドクショ　マンガ　セイジ　ミンシュシュギ　サンセイケン　ザイセイ　センキョ　トウヒョウ　ハンザイ　ショウネンホウ　コンピュータハンザイ　チョサクケン　ショウゾウケン　ドメステ,寄付,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046055811,51906,2022/07/06,スキル０でも一目でわかるソーイング大全,ｽｷﾙ ｾﾞﾛ ﾃﾞﾓ ﾋﾄﾒ ﾃﾞ ﾜｶﾙ ｿｰｲﾝｸﾞ ﾀｲｾﾞﾝ,,,,,オルソン恵子 著,ｵﾙｿﾝ ｹｲｺ ｵﾙｿﾝｹｲｺ,,594,オ,,ＫＡＤＯＫＡＷＡ,2022,143p,26cm,1600,22007853,手縫いのいろいろな縫い方、ミシンの縫い方、ボタンや面ファスナーのつけ方など、ソーイングの基本のテクニックをひとつずつ丁寧に写真つきで解説します。かわいい小物の作り方も紹介。,シュゲイ　ヨウサイ　手芸　洋裁,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046056573,51902,2022/07/06,お金が増える暮らしのルール　忙しい人ほどマネしてほしい,ｵｶﾈ ｶﾞ ﾌｴﾙ ｸﾗｼ ﾉ ﾙｰﾙ,,,,,えま 著,ｴﾏ,,338.1,エ,,ＫＡＤＯＫＡＷＡ,2022,111p,21cm,1300,22017770,お金をコツコツ貯めるのはもう古い。育児しながら片手間でできる投資で１０年で６００万円増やしたワーキングマザーが、ほったらかしでも資産形成ができる投資法を体験に基づいて伝える。,リショク　トウシ　利殖　投資,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046056887,51903,2022/07/06,しない掃除　手間かけない、時間かけない、頑張らない,ｼﾅｲ ｿｳｼﾞ,,,,,みな 著,ﾐﾅ,,597.9,ミ,,ＫＡＤＯＫＡＷＡ,2022,127p,21cm,1350,22013368,コツコツ小掃除を習慣化すれば、汚れはたまらない！　日々暮らすなかで見つけた「できるだけ効率よく、ラクして家をキレイにする方法」を紹介する。忙しい人のための３日間でできる大掃除スケジュールも収録。,ジュウキョエイセイ　ソウジ　住居衛生　掃除,図書費,ＴＲＣ,1350,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046057327,52046,2022/09/21,学校では教えてくれなかった社会で生きていくために知っておきたい知識,ｶﾞｯｺｳ ﾃﾞﾜ ｵｼｴﾃｸﾚﾅｶｯﾀ ｼｬｶｲ ﾃﾞ ｲｷﾃｲｸ ﾀﾒ ﾆ ｼｯﾃｵｷﾀｲ ﾁｼｷ,,,,,泉 美智子 監修,ｲｽﾞﾐ ﾐﾁｺ,,365,ガ,,ＫＡＤＯＫＡＷＡ,2022,143p,21cm,1400,22010639,給与や労働環境のトラブル、天引きされる税の意味と内訳、失業後の手続き、老後資金のためにできること…。学校では教えてくれない、自立して社会を賢く生きるための基礎的知識を紹介する。,セイカツモンダイ　生活問題,寄付,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046057853,52116,2022/12/21,真夜中のお菓子レシピ　世界が寝静まったら,ﾏﾖﾅｶ ﾉ ｵｶｼ ﾚｼﾋﾟ,,,,,Ｓｏｙｏｎ 著,ｿﾖﾝ,,596.6,ソ,,ＫＡＤＯＫＡＷＡ,2023,95p,20cm,1350,22036979,お菓子作家Ｓｏｙｏｎ初のレシピ本。夢とクリームを詰め込んだいちごの生シフォン、ひんやりスイーツ・夏のヴェリーヌ４種、ときめきをかき集めたクッキー缶など、心をやさしく包む４０レシピと眠れぬ夜のメッセージを収録。,カシ　菓子,図書費,ＴＲＣ,1350,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046059130,52115,2022/12/21,ディズニーの英語　コレクション１　改訂版　くまのプーさん,ﾃﾞｨｽﾞﾆｰ ﾉ ｴｲｺﾞ  ｸﾏ ﾉ ﾌﾟｰ ｻﾝ,,,,,石原 真弓 英文解説,ｲｼﾊﾗ ﾏﾕﾐ,,837.5,デ,１,ＫＡＤＯＫＡＷＡ,2023,191p,21cm,1500,22035992,英語が楽しく感覚的に身につく「くまのプーさん」のストーリーブック。豊富なイラストで場面を想像しながら読み進み、語注や日本語訳で内容を確実に理解できる。音声ダウンロード用ユーザー名とパスワード付き。,エイゴ カイシャク　英語 解釈,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046059864,52117,2022/12/21,みんなのＧｏｏｄＮｏｔｅｓアイデア＆テクニック　ｉＰａｄではじめる新しい手書きノートの楽しみ方,ﾐﾝﾅ ﾉ ｸﾞｯﾄﾞﾉｰﾄ ｱｲﾃﾞｱ ｱﾝﾄﾞ ﾃｸﾆｯｸ,,,,,ＫＡＤＯＫＡＷＡライフスタイル編集部 編,ｶﾄﾞｶﾜ ｶﾄﾞｶﾜﾗｲﾌｽﾀｲﾙﾍﾝｼｭｳﾌﾞ,,007.5,ミ,,ＫＡＤＯＫＡＷＡ,2022,127p,21cm,1350,22041588,スケジュール帳、トラベルノート、家計簿、レシピメモ…。紙のように気軽に使えるデジタルペーパーアプリ「ＧｏｏｄＮｏｔｅｓ」の基本から使いこなしアイデア、使いやすくする設定＆テクニックまでを、実例も交え解説する。,ジョウホウカンリ　情報管理,図書費,ＴＲＣ,1350,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-046814135,52114,2022/12/21,知識ゼロからのサイドＦＩＲＥ　８年で７０００万円貯めた子育てママのお金の増やし方,ﾁｼｷ ｾﾞﾛ ｶﾗ ﾉ ｻｲﾄﾞ ﾌｧｲｱ,,,,,まな 著,ﾏﾅ,,591,マ,,ＫＡＤＯＫＡＷＡ,2023,198p,19cm,1300,22037022,「資産運用の収入＋好きな仕事の収入（副業）」で生活費をまかなう「サイドＦＩＲＥ」。３００万円から７０００万円に貯金を増やした働くママが、資産形成の失敗談や、共働き夫婦が協力して継続できる方法などを紹介する。,カテイケイザイ　トウシシンタク　家庭経済　投資信託,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-048938303,80536,2022/05/09,８６－エイティシックス－　Ｅｐ．４　アンダー・プレッシャー,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ｱﾝﾀﾞｰ ﾌﾟﾚｯｼｬｰ,,,電撃文庫　３３９４,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3394,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,4,ＫＡＤＯＫＡＷＡ,2018,338p,15cm,630,18021921,ついに運命の再会を果たしたシンとレーナ。束の間の休息の後、レーナを作戦司令とするギアーデ連邦軍の新設部隊「第８６独立機動打撃群」に初任務が下り…。『電撃文庫ＭＡＧＡＺＩＮＥ』掲載に書き下ろしを加え文庫化。,,図書費,白山商会,624,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-049120929,80588,2022/06/16,８６－エイティシックス－　Ｅｐ．５　死よ、驕るなかれ,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ｼ ﾖ ｵｺﾞﾙ ﾅｶﾚ,,,電撃文庫　３４４８,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3448,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,5,ＫＡＤＯＫＡＷＡ,2018,376p,15cm,650,18046165,レーナたち「第８６機動打撃群」は、白い斥候型が目撃されたという「ロア＝グレキア連合王国」へと向かう。だが極寒の森に潜む敵が、死が、彼らを翻弄し…。『電撃文庫ＭＡＧＡＺＩＮＥ』掲載に書き下ろしを加え文庫化。,,図書費,白山商会,644,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-049124613,80662,2022/09/07,８６－エイティシックス－　Ｅｐ．６　明けねばこそ夜は永く,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ｱｹﾈﾊﾞ ｺｿ ﾖﾙ ﾜ ﾅｶﾞｸ,,,電撃文庫　３５１３,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3513,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,6,ＫＡＤＯＫＡＷＡ,2019,379p,15cm,670,19016688,戦場へ臨み、潰され、壊され、朽ちることを良しとする〈シリン〉達の姿は、「エイティシックス」である彼らの目指す生き方が、ただの狂気であると蔑む。苦悩するシンを理解しようと心を砕くレーナ。だがその想いはすれ違い…。,,図書費,白山商会,663,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-049127980,80700,2022/10/06,８６－エイティシックス－　Ｅｐ．７　ミスト,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ﾐｽﾄ,,,電撃文庫　３５６５,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3565,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,7,ＫＡＤＯＫＡＷＡ,2019,303p,15cm,650,19039194,本格的にレーナを意識し始めたシンと、彼への想いを募らせていたレーナ。与えられた休暇が、２人の心を更に加速させ…？　そして、鹵獲したレギオンの重鎮〈無慈悲な女王〉は、人類の起死回生の一手となるか！？,,図書費,白山商会,644,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-049131857,80755,2022/11/18,８６－エイティシックス－　Ｅｐ．８　ガンスモーク・オン・ザ・ウォーター,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ｶﾞﾝｽﾓｰｸ ｵﾝ ｻﾞ ｳｫｰﾀｰ,,,電撃文庫　３６３４,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3634,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,8,ＫＡＤＯＫＡＷＡ,2020,352p,15cm,670,20020731,終戦。終わりなき戦争に、見えかけた終わり。もし、戦いがなくなったとき、自分たちは何者になればよいのか－。戦士たちに生まれたその一瞬の迷いが、悲劇という名の魔物を引き寄せる。平穏を許さぬ、新章開幕。,,図書費,白山商会,663,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-049133097,80792,2022/12/09,８６－エイティシックス－　Ｅｐ．９　ヴァルキリィ・ハズ・ランデッド,ｴｲﾃｨｼｯｸｽ ｴｲﾃｨｰｼｯｸｽ ｳﾞｧﾙｷﾘｨ ﾊｽﾞ ﾗﾝﾃﾞｯﾄﾞ,,,電撃文庫　３７０７,ﾃﾞﾝｹﾞｷﾌﾞﾝｺ 3707,安里 アサト 著,ｱｻﾄ ｱｻﾄ,,913.6,ｱ,9,ＫＡＤＯＫＡＷＡ,2021,380p,15cm,670,21006003,副長シャナを失い、復讐を誓うシデン。シン行方不明の報に動揺して狙撃できず、シャナ死亡の遠因となったクレナは平静を失う。だが少年少女らに休息はない。彼らは〈電磁砲艦型〉の逃亡先である謎の国家に足を踏み入れ…。,,図書費,白山商会,663,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-053038234,80492,2022/04/12,ニューヴィクトリーアンカー英和辞典　第３版,ﾆｭｰ ｳﾞｨｸﾄﾘｰ ｱﾝｶｰ ｴｲﾜ ｼﾞﾃﾝ,,,,,羽鳥 博愛 監修　永田 博人 編　赤瀬川 史朗 編　野田 哲雄 発音校閲,ﾊﾄﾘ ﾋﾛﾖｼ ﾅｶﾞﾀ ﾋﾛﾄ ｱｶｾｶﾞﾜ ｼﾛｳ ﾉﾀﾞ ﾃﾂﾕｳ,,833.3,ﾆ,,学研マーケティング（発売）,2013,32 1824p 図版32p,19cm,2700,14000179,高校英語の学習に必要な約５万項目の単語・成句・派生語を掲載した英和辞典。巻末に約２万６０００項目の和英小辞典付き。付属ＣＤに発音指導や口語表現を収録。,エイゴ ジテン（エイワ）　英語 辞典（英和）,寄付,,,事典棚,,,,,False,,,,False,,,,True,False,True,,
9784-053043047,80493,2022/04/12,ジュニア・アンカー英和・和英辞典　第６版,ｼﾞｭﾆｱ ｱﾝｶｰ ｴｲﾜ ﾜｴｲ ｼﾞﾃﾝ,,,,,羽鳥 博愛 編　永田 博人 編　野田 哲雄 発音校閲,ﾊﾄﾘ ﾋﾛﾖｼ ﾅｶﾞﾀ ﾋﾛﾄ ﾉﾀﾞ ﾃﾂﾕｳ,,833.3,ｼ,,学研プラス,2016,880 752p 図版112p,19cm,2900,16060252,異文化理解を助け、グローバルな言語能力を育てる英和・和英辞典。英和１３９００語、和英１４８６０語を収録。英検５級～準２級の出題単語はアイコンでわかりやすく表示する。歌＆英会話ＣＤ付き。付属ＣＤは館外貸出不可。,エイゴジテン　英語辞典　エイゴ ジテン（エイワ）　エイゴ ジテン（ワエイ）　英語 辞典（英和）　英語 辞典（和英）,寄付,,,事典棚,,,,,False,,,,False,,,,True,False,True,,
9784-053055590,52106,2022/12/21,総合・推薦入試志望理由書で合格　面接・小論文対策つき,ｿｳｺﾞｳ ｽｲｾﾝ ﾆｭｳｼ ｼﾎﾞｳﾘﾕｳｼｮ ﾃﾞ ｺﾞｳｶｸ,,,,,和田 圭史 著,ﾜﾀﾞ ｹｲｼ,,376.8,ワ,,学研プラス,2023,310p,19cm,1300,22027741,大学の総合型・学校推薦型選抜の合否を決める志望理由書の書き方を伝授。基本の書き方から、書くネタを準備するための下ごしらえの仕方、仕上げた文章のチェック方法までを丁寧に解説する。,ニュウガクシケン（ダイガク）　入学試験（大学）,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-054068582,52105,2022/12/21,頭の良い人がやっている「調べ方」究極のコツ　仕事も人生もうまくいく！大人の探究学習,ｱﾀﾏ ﾉ ﾖｲ ﾋﾄ ｶﾞ ﾔｯﾃｲﾙ ｼﾗﾍﾞｶﾀ ｷｭｳｷｮｸ ﾉ ｺﾂ,,,,,齋藤 孝 著,ｻｲﾄｳ ﾀｶｼ,,002.7,サ,,学研プラス,2023,213p,19cm,1400,22030744,「調べる力」があれば、仕事も人生もうまくいく！　「検索は３つのワードで」「ランキング形式で調べる」など、すぐに結果が出るデータの見方、つくり方、伝え方のコツを伝授する。,ジョウホウリヨウホウ　情報利用法,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-055013673,52045,2022/09/21,１０代の不安・悩みにこたえる「性」の本　心と体を守るために知っておきたい,ｼﾞｭｳﾀﾞｲ ﾉ ﾌｱﾝ ﾅﾔﾐ ﾆ ｺﾀｴﾙ ｾｲ ﾉ ﾎﾝ,,,,,染矢 明日香 監修,ｿﾒﾔ ｱｽｶ,,367.9,ジ,,学研プラス,2022,99p,27cm,4500,22001383,思春期に起こる体と心の変化、性に対する向き合い方、性行為や妊娠・出産、性被害などの危険なことからの身の守り方について解説する。相談窓口一覧、おすすめ書籍・ウェブサイトなども掲載。,シシュンキ　セイ　セイチョウ（ジンタイ）　ジェンダー　セイテキマイノリティ　オトコノコノカラダ　セイショクキ　オンナノコノカラダ　ゲッケイ　ココロ　ストレス　ニンシン　ヒニン　セイカンセンショウ　カゾク　セイテキギャクタイ　ホンノショウカイ　思春期　性　成長（人体）　ジェンダー　性的マイノリティ　男の子のからだ　生殖器　女の子のからだ　月経　こころ　ストレス　妊娠　避妊　性感染症　家族　性的虐待　本の紹介　セイ　性,寄付,ＴＲＣ,4500,図書室,,,,,False,,,,False,,,,False,False,False,,
