ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-004316-61-9	0000048822	2017/06/15	偽りの経済政策 格差と停滞のアベノミクス		岩波新書　新赤版 １６６１	服部 茂幸／著	332.1	ﾊ		岩波書店	2017	208p	18cm	2017
978-4-004316-62-6	0000048823	2017/06/15	霊長類 消えゆく森の番人		岩波新書　新赤版 １６６２	井田 徹治／著	489.9	ｲ		岩波書店	2017	239 3p	18cm	2017
978-4-004316-63-3	0000048824	2017/06/15	習近平の中国 百年の夢と現実		岩波新書　新赤版 １６６３	林 望／著	312.2	ﾊ		岩波書店	2017	220 3p	18cm	2017
978-4-004316-64-0	0000048825	2017/06/15	鏡が語る古代史		岩波新書　新赤版 １６６４	岡村 秀典／著	222	ｵ		岩波書店	2017	231 13p	18cm	2017
978-4-065020-14-2	0000048826	2017/06/15	自閉症の世界 多様性に満ちた内面の真実		ブルーバックス Ｂ−２０１４	スティーブ・シルバーマン／著 正高 信男／訳 入口 真夕子／訳	493.7	ｼ		講談社	2017	631p	18cm	2017
978-4-065020-15-9	0000048827	2017/06/15	三つの石で地球がわかる 岩石がひもとくこの星のなりたち		ブルーバックス Ｂ−２０１５	藤岡 換太郎／著	458	ﾌ		講談社	2017	222p	18cm	2017
978-4-065020-16-6	0000048828	2017/06/15	お茶の科学 「色・香り・味」を生み出す茶葉のひみつ		ブルーバックス Ｂ−２０１６	大森 正司／著	619.8	ｵ		講談社	2017	279p	18cm	2017
978-4-065020-17-3	0000048829	2017/06/15	人はどのように鉄を作ってきたか ４０００年の歴史と製鉄の原理		ブルーバックス Ｂ−２０１７	永田 和宏／著	564	ﾅ		講談社	2017	254p	18cm	2017
978-4-093863-16-2	0000048830	2017/06/15	謎解きはディナーのあとで ２			東川 篤哉／著	913.6	ﾋ	2	小学館	2011	271p	19cm	2017
978-4-087710-05-2	0000048831	2017/06/15	みかづき			森 絵都／著	913.6	ﾓ		集英社	2016	467p	20cm	2017
978-4-591153-09-3	0000048832	2017/06/15	ｉ			西 加奈子／著	913.6	ﾆ		ポプラ社	2016	298p	20cm	2017
978-4-763135-07-0	0000048833	2017/06/15	コーヒーが冷めないうちに			川口 俊和／著	913.6	ｶ		サンマーク出版	2015	348p	19cm	2017
978-4-005008-55-1	0000048834	2017/06/30	読みたい心に火をつけろ！ 学校図書館大活用術		岩波ジュニア新書 ８５５	木下 通子／著	017.4	ｷ		岩波書店	2017	228p	18cm	2017
978-4-004316-65-7	0000048835	2017/06/30	矢内原忠雄 戦争と知識人の使命		岩波新書　新赤版 １６６５	赤江 達也／著	289.1	ｱ		岩波書店	2017	244 10p	18cm	2017
978-4-004316-66-4	0000048836	2017/06/30	在日米軍 変貌する日米安保体制		岩波新書　新赤版 １６６６	梅林 宏道／著	392.5	ｳ		岩波書店	2017	263 11p	18cm	2017
978-4-004316-67-1	0000048837	2017/06/30	夏目漱石と西田幾多郎 共鳴する明治の精神		岩波新書　新赤版 １６６７	小林 敏明／著	121.6	ｺ		岩波書店	2017	240 3p	18cm	2017
978-4-004316-68-8	0000048838	2017/06/30	親権と子ども		岩波新書　新赤版 １６６８	榊原 富士子／著 池田 清貴／著	324.6	ｻ		岩波書店	2017	280p	18cm	2017
978-4-002709-67-3	0000048839	2017/06/30	脳を守ろう 脳梗塞・認知症を予防するために		岩波ブックレット Ｎｏ．９６７	岩田 誠／著	493.7	ｲ		岩波書店	2017	63p	21cm	2017
978-4-065020-18-0	0000048840	2017/06/30	カラー図解古生物たちのふしぎな世界 繁栄と絶滅の古生代３億年史		ブルーバックス Ｂ−２０１８	土屋 健／著 田中 源吾／協力	457	ﾂ		講談社	2017	253p	18cm	2017
978-4-065020-19-7	0000048841	2017/06/30	時空のからくり 時間と空間はなぜ「一体不可分」なのか		ブルーバックス Ｂ−２０１９	山田 克哉／著	421	ﾔ		講談社	2017	316p	18cm	2017
978-4-121505-47-7	0000048843	2017/06/30	男子御三家 なぜ一流が育つのか		中公新書ラクレ ５４７	おおた としまさ／著	376.4	ｵ		中央公論新社	2016	246p	18cm	2017
978-4-478044-86-5	0000048844	2017/06/30	武蔵高等学校中学校		中学受験注目校の素顔−学校研究シリーズ− ００３	おおた としまさ／著	376.4	ｵ		ダイヤモンド社（発売）	2013	178p	19cm	2017
978-4-877972-15-8	0000048845	2017/06/30	奥飛騨に響く 種蔵の里			加藤 麻美／撮影 近藤 誠宏／監修	291.5	ｶ		岐阜新聞情報センター（発売）	2015	110p	22×25cm	2017
978-4-005008-56-8	0000048846	2017/07/29	敗北を力に！ 甲子園の敗者たち		岩波ジュニア新書 ８５６	元永 知宏／著	783.7	ﾓ		岩波書店	2017	226p	18cm	2017
978-4-005008-57-5	0000048847	2017/07/29	世界に通じるマナーとコミュニケーション つながる心、英語は翼		岩波ジュニア新書 ８５７	横手 尚子／著 横山 カズ／著	385.9	ﾖ		岩波書店	2017	193p	18cm	2017
978-4-004312-54-3	0000048848	2017/07/29	中国の近現代史をどう見るか		岩波新書　新赤版 １２５４ シリーズ中国近現代史 ６	西村 成雄／著	222	ﾆ		岩波書店	2017	212 4p	18cm	2017
978-4-004316-69-5	0000048849	2017/07/29	ゲノム編集を問う 作物からヒトまで		岩波新書　新赤版 １６６９	石井 哲也／著	467.2	ｲ		岩波書店	2017	209 3p	18cm	2017
978-4-004316-70-1	0000048850	2017/07/29	戦争をよむ ７０冊の小説案内		岩波新書　新赤版 １６７０	中川 成美／著	904	ﾅ		岩波書店	2017	197p	18cm	2017
978-4-065020-21-0	0000048851	2017/07/29	海に沈んだ大陸の謎 最新科学が解き明かす激動の地球史		ブルーバックス Ｂ−２０２１	佐野 貴司／著	455.8	ｻ		講談社	2017	238p	18cm	2017
978-4-065020-23-4	0000048852	2017/07/29	曲がった空間の幾何学 現代の科学を支える非ユークリッド幾何とは		ブルーバックス Ｂ−２０２３	宮岡 礼子／著	414.8	ﾐ		講談社	2017	238p	18cm	2017
978-4-065020-25-8	0000048853	2017/07/29	アルツハイマー病は「脳の糖尿病」 ２つの「国民病」を結ぶ驚きのメカニズム		ブルーバックス Ｂ−２０２５	鬼頭 昭三／著 新郷 明子／著	493.7	ｷ		講談社	2017	222p	18cm	2017
978-4-002709-68-0	0000048854	2017/07/29	ルポどうなる？どうする？築地市場 みんなの市場をつくる		岩波ブックレット Ｎｏ．９６８	永尾 俊彦／著	675.5	ﾅ		岩波書店	2017	79p	21cm	2017
978-4-002709-69-7	0000048855	2017/07/29	３．１１後の子どもと健康 保健室と地域に何ができるか		岩波ブックレット Ｎｏ．９６９	大谷 尚子／著 白石 草／著 吉田 由布子／著	374.9	ｵ		岩波書店	2017	95p	21cm	2017
978-4-002709-70-3	0000048856	2017/08/28	自死は、向き合える 遺族を支える、社会で防ぐ		岩波ブックレット Ｎｏ．９７０	杉山 春／著	368.3	ｽ		岩波書店	2017	70p	21cm	2017
978-4-002709-71-0	0000048857	2017/08/28	経済的徴兵制をぶっ潰せ！ 戦争と学生		岩波ブックレット Ｎｏ．９７１	雨宮 処凛／著 入江 公康／著 栗原 康／著 白井 聡／著 高橋 若木／著 布施 祐仁／著 マニュエル・ヤン／著	392.1	ｱ		岩波書店	2017	93p	21cm	2017
978-4-005008-58-2	0000048858	2017/09/04	漱石先生の手紙が教えてくれたこと		岩波ジュニア新書 ８５８	小山 慶太／著	910.2	ｺ		岩波書店	2017	209p	18cm	2017
978-4-005008-59-9	0000048859	2017/09/04	マンボウのひみつ		岩波ジュニア新書 ８５９	沢井 悦郎／著	487.7	ｻ		岩波書店	2017	187 2p	18cm	2017
978-4-004316-71-8	0000048860	2017/08/28	町を住みこなす 超高齢社会の居場所づくり		岩波新書　新赤版 １６７１	大月 敏雄／著	365.3	ｵ		岩波書店	2017	241 7p	18cm	2017
978-4-004316-72-5	0000048861	2017/08/28	〈ひとり死〉時代のお葬式とお墓		岩波新書　新赤版 １６７２	小谷 みどり／著	385.6	ｺ		岩波書店	2017	214p	18cm	2017
978-4-004316-74-9	0000048862	2017/09/04	一茶の相続争い 北国街道柏原宿訴訟始末		岩波新書　新赤版 １６７４	高橋 敏／著	911.3	ﾀ		岩波書店	2017	184 8p	18cm	2017
978-4-004316-75-6	0000048863	2017/09/04	日本文化をよむ ５つのキーワード		岩波新書　新赤版 １６７５	藤田 正勝／著	121.4	ﾌ		岩波書店	2017	202p	18cm	2017
978-4-062579-92-6	0000048864	2017/08/28	カラー図解進化の教科書 第３巻 系統樹や生態から見た進化		ブルーバックス Ｂ−１９９２	カール・ジンマー／著 ダグラス・Ｊ．エムレン／著 更科 功／訳 石川 牧子／訳 国友 良樹／訳	467.5	ｼﾞ		講談社	2017	411p	18cm	2017
978-4-065020-26-5	0000048865	2017/08/28	睡眠の科学 なぜ眠るのかなぜ目覚めるのか 改訂新版		ブルーバックス Ｂ−２０２６	櫻井 武／著	491.3	ｻ		講談社	2017	256 4p	18cm	2017
978-4-065020-27-2	0000048866	2017/08/28	重力波で見える宇宙のはじまり 「時空のゆがみ」から宇宙進化を探る		ブルーバックス Ｂ−２０２７	ピエール・ビネトリュイ／著 安東 正樹／監訳 岡田 好惠／訳	441.1	ﾋﾞ		講談社	2017	354p	18cm	2017
978-4-065020-28-9	0000048867	2017/08/28	元素１１８の新知識 引いて重宝、読んでおもしろい		ブルー・バックス Ｂ−２０２８	桜井 弘／編	431.1	ｻ		講談社	2017	542p	18cm	2017
978-4-005008-60-5	0000048868	2017/10/02	自分のことがわかる本 ポジティブ・アプローチで描く未来		岩波ジュニア新書 ８６０	安部 博枝／著	159.7	ｱ		岩波書店	2017	166p	18cm	2017
978-4-004316-73-2	0000048869	2017/09/26	中原中也 沈黙の音楽		岩波新書　新赤版 １６７３	佐々木 幹郎／著	911.5	ｻ		岩波書店	2017	283 6p	18cm	2017
978-4-004316-76-3	0000048870	2017/10/02	日本の歴史を旅する		岩波新書　新赤版 １６７６	五味 文彦／著	210	ｺﾞ		岩波書店	2017	248p	18cm	2017
978-4-004316-77-0	0000048871	2017/10/02	イギリス現代史		岩波新書　新赤版 １６７７	長谷川 貴彦／著	233	ﾊ		岩波書店	2017	194 20p	18cm	2017
978-4-004316-78-7	0000048872	2017/10/02	６０歳からの外国語修行 メキシコに学ぶ		岩波新書　新赤版 １６７８	青山 南／著	860.4	ｱ		岩波書店	2017	236 10p	18cm	2017
978-4-004316-79-4	0000048873	2017/10/02	抗生物質と人間 マイクロバイオームの危機		岩波新書　新赤版 １６７９	山本 太郎／著	491.7	ﾔ		岩波書店	2017	170 7p	18cm	2017
978-4-065020-29-6	0000048874	2017/09/26	生命（いのち）を支えるＡＴＰエネルギー メカニズムから医療への応用まで		ブルーバックス Ｂ−２０２９	二井 将光／著	464.2	ﾌ		講談社	2017	230p	18cm	2017
978-4-065020-31-9	0000048875	2017/09/26	時間とはなんだろう 最新物理学で探る「時」の正体		ブルーバックス Ｂ−２０３１	松浦 壮／著	421.2	ﾏ		講談社	2017	244p	18cm	2017
978-4-065020-32-6	0000048876	2017/09/26	佐藤文隆先生の量子論 干渉実験・量子もつれ・解釈問題		ブルーバックス Ｂ−２０３２	佐藤 文隆／著	421.3	ｻ		講談社	2017	216p	18cm	2017
978-4-002709-72-7	0000048877	2017/09/26	メディアに操作される憲法改正国民投票		岩波ブックレット Ｎｏ．９７２	本間 竜／著	323.1	ﾎ		岩波書店	2017	52 12p	21cm	2017
