ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-062577-50-2	0000046392	2012/02/10	知っておきたい物理の疑問５５／物理の基本知識を問う「疑問中の疑問」		ＢＬＵＥ　ＢＡＣＫＳ　１７５０	日本物理学会．編	420	ﾆ		講談社	2011	205	18	2012
978-4-062577-51-9	0000046393	2012/02/10	低温「ふしぎ現象」小事典／０℃〜絶対零度で何が起こるか？		ＢＬＵＥ　ＢＡＣＫＳ　１７５１	低温工学・超電導学会．編	426.7	ﾃ		講談社	2011	254	18	2012
978-4-005007-01-1	0000046394	2012/02/10	日本の津波災害		岩波ジュニア新書　７０１	伊藤　和明	369.31	ｲｶ		岩波書店	2011	200	18	2012
978-4-005007-02-8	0000046395	2012/02/10	スポーツ科学の教科書／強くなる・うまくなる近道		岩波ジュニア新書　７０２	谷本　道哉．編／石井　直方．監修	780.19	ﾀﾐ		岩波書店	2011	225	18	2012
978-4-004312-76-5	0000046396	2012/02/10	摂関政治／シリーズ日本古代史㈮		岩波新書　１２７６	古瀬　奈津子	210.3	ﾆ	6	岩波書店	2011	244	18	2012
978-4-004313-42-7	0000046397	2012/02/10	原発のコスト／エネルギー転換への視点		岩波新書　１３４２	大島　堅一	543.5	ｵｹ		岩波書店	2011	221	18	2012
978-4-004313-43-4	0000046398	2012/02/11	震災と情報／あの時何が伝わったか		岩波新書　１３４３	徳田　雄洋	369.31	ﾄﾀ		岩波書店	2011	188	18	2012
978-4-004313-44-1	0000046399	2012/02/11	平成不況の本質／雇用と金融から考える		岩波新書　１３４４	大瀧　雅之	332.1	ｵﾏ		岩波書店	2011	188	18	2012
978-4-004313-45-8	0000046400	2012/02/11	勝海舟と西郷隆盛		岩波新書　１３４５	松浦　玲	289.1	ﾏﾚ		岩波書店	2011	226	18	2012
978-4-004313-46-5	0000046401	2012/02/11	宇宙から学ぶ／ユニバソロジのすすめ		岩波新書　１３４６	毛利　衛	538.9	ﾓﾏ		岩波書店	2011	184	18	2012
978-4-062577-52-6	0000046402	2012/02/11	数字で読み解くからだの不思議		ＢＬＵＥ　ＢＡＣＫＳ　１７５２	エディット．編／竹内　修二．監修	491	ｴ		講談社	2012	185	18	2012
978-4-062577-53-3	0000046403	2012/02/11	理系のための　クラウド知的生産術／メール処理から論文執筆まで		ＢＬＵＥ　ＢＡＣＫＳ　１７５３	堀　正岳	547.48	ﾎﾏ		講談社	2012	198	18	2012
978-4-062577-54-0	0000046404	2012/02/11	日本の土木遺産／近代化を支えた技術を見に行く		ＢＬＵＥ　ＢＡＣＫＳ　１７５４	土木学会．編	510.92	ﾄﾞ		講談社	2012	206	18	2012
978-4-062577-55-7	0000046405	2012/02/11	振り回されないメール術／状況を改善する「適切な書き方」		ＢＬＵＥ　ＢＡＣＫＳ　１７５５	田村　仁	336.5	ﾀｼﾞ		講談社	2012	174	18	2012
978-4-062577-56-4	0000046406	2012/02/11	山はどうしてできるのか／ダイナミックな地球科学入門		ＢＬＵＥ　ＢＡＣＫＳ　１７５６	藤岡　換太郎	454.5	ﾌｶ		講談社	2012	238	18	2012
978-4-005007-03-5	0000046407	2012/02/11	みんなでつくろう学校図書館		岩波ジュニア新書　７０３	成田　康子	017	ﾅﾔ		岩波書店	2012	214	18	2012
978-4-005007-04-2	0000046408	2012/02/11	うま味って何だろう		岩波ジュニア新書　７０４	栗原　堅三	491	ｸｹ		岩波書店	2012	172	18	2012
978-4-005007-05-9	0000046409	2012/02/11	光触媒が未来をつくる／環境・エネルギーをクリーンに		岩波ジュニア新書　７０４〈知の航海〉シリーズ	藤嶋　昭	431	ﾌｱ		岩波書店	2012	208	18	2012
978-4-004313-47-2	0000046410	2012/02/11	政権交代とは何だったのか		岩波新書　１３４７	山口　二郎	312.1	ﾔｼﾞ		岩波書店	2012	244	18	2012
978-4-004313-48-9	0000046411	2012/02/11	成熟社会の経済学／長期不況をどう克服するか		岩波新書　１３４８	小野　善康	332.1	ｵﾖ		岩波書店	2012	215	18	2012
978-4-004313-49-6	0000046412	2012/02/11	変革期の地方自治法		岩波新書　１３４９	兼子　仁	318	ｶﾏ		岩波書店	2012	237	18	2012
978-4-004313-50-2	0000046413	2012/02/11	英語で話すヒント／通訳者が教える上達法		岩波新書　１３５０	小松　達也	837.8	ｺﾀ		岩波書店	2012	183	18	2012
978-4-002708-26-3	0000046414	2012/02/11	未来に語り継ぐ戦争		岩波ブックレット　８２６	東京新聞社会部．編	210.75	ﾄ		岩波書店	2012	71	21	2012
978-4-002708-27-0	0000046415	2012/02/11	検証　原発労働		岩波ブックレット　８２７	日本弁護士連合会．編	543.5	ﾆ		岩波書店	2012	63	21	2012
978-4-001146-03-5	0000046416	2012/04/02	二年間の休暇　【上】		岩波少年文庫　６０３	ジュール・ヴェルヌ．作／私市　保彦．訳	953.6	ｳﾞ	上	岩波書店	2012	349	18	2012
978-4-001146-04-2	0000046417	2012/04/02	二年間の休暇　【下】		岩波少年文庫　６０４	ジュール・ヴェルヌ．作／私市　保彦．訳	953.6	ｳﾞ	下	岩波書店	2012	349	18	2012
	0000046418	2012/04/02	中国ことわざ教室　【３】			周　苓仲／間仁田　聡．訳	824	ｼ	3	泉書房	2012	245	19	2012
978-4-862870-71-1	0000046419	2012/04/02	中国ことわざ教室　【４】			尹　斌庸／舟山　優士．訳	824	ｲ	4	泉書房	2012	215	19	2012
978-4-140814-91-8	0000046420	2012/04/02	さかのぼり日本史　㈯戦国／富を制する者が天下を制す			小和田　哲男／日本放送出版協会	210.1	ﾆ	7	ＮHK出版	2012	123	19	2012
978-4-140814-92-5	0000046421	2012/04/02	さかのぼり日本史　㉀室町・鎌倉／\武士の世の幕開け			本郷　和人／日本放送出版協会	210.1	ﾆ	8	ＮHK出版	2012	121	19	2012
978-4-396633-78-3	0000046427	2012/04/02	くるすの残光／月の聖槍くるす残光／月の聖槍			仁木　英之	913.6	ﾆﾋ		祥伝社	2012	322	19	2012
978-4-569782-15-7	0000046428	2012/04/02	１４歳からの人生哲学／なんでも楽しくなる３５のヒント			中谷　彰宏	159.7	ﾅｱ		PHP研究所	2012	127	19	2012
978-4-806206-35-4	0000046429	2012/04/02	男の日傘			渡辺　哲雄	914.6	ﾜﾃ		中日新聞社	2012	173	19	2012
978-4-198633-48-6	0000046430	2012/04/02	世界同時恐慌が襲来！／今すぐこの「金融資産シフト」儲けなさい			中丸　友一郎	338.18	ﾅﾄ		徳間書店	2012	238	19	2012
978-4-198633-39-4	0000046431	2012/04/02	チョコレートＴＶ			水野　宗徳	913.6	ﾐﾑ		徳間書店	2012	238	19	2012
978-4-840143-83-7	0000046432	2012/04/02	アンナとプロフェッショナルズ　１／天才カウンセラー、あらわる！			ＭＡＣ．著／なかがわ　いずみ．訳／岸田　メル．イラスト	933	ﾏ		メデァファクトリー	2012	303	19	2012
978-4-035217-10-7	0000046433	2012/04/02	ホラー横丁１３番地　１／吸血鬼の牙			トミー・ドンババンド．咲く／伏見　操．訳／ヒョーゴノスケ．絵	933.7	ﾄﾞ	1	偕成社	2012	187	19	2012
978-4-035217-20-6	0000046434	2012/04/02	ホラー横丁１３番地　２／魔女の血		全６巻	トミー・ドンババンド．咲く／伏見　操．訳／ヒョーゴノスケ．絵	933.7	ﾄﾞ	2	偕成社	2012	179	19	2012
978-4-035217-30-5	0000046435	2012/04/02	ホラー横丁１３番地　３／ミイラの心臓		全６巻	トミー・ドンババンド．咲く／伏見　操．訳／ヒョーゴノスケ．絵	933.7	ﾄﾞ	3	偕成社	2012	165	19	2012
978-4-904826-44-7	0000046436	2012/04/02	震災が教えてくれたこと／津波で家族３人を亡くした新聞記者の記録			今野　公美子	916.	ｺｸ		朝日学生新聞社	2012	181	19	2012
978-4-534049-24-7	0000046437	2012/04/02	「不安」なままでうまくいく！／悩んでばかりの自分から抜け出す方法			岸　英光	498.39	ｷﾋ		日本実業出版社	2012	206	19	2012
978-4-534049-26-1	0000046438	2012/04/02	あなたの心と体を守る　ストレスをためない技術			松島　直也	498.39	ﾏﾅ		日本実業出版社	2012	202	19	2012
978-4-022509-43-7	0000046439	2012/04/02	誰とでも自然と親しくなれる３０のルール			八木　早希	361.4	ﾔｻ		朝日新聞出版	2012	207	19	2012
978-4-480015-36-5	0000046440	2012/04/02	反原発の思想史／冷戦からフクシマへ		筑摩選書　０３４	すが　秀実	543.5	ｽﾋ		筑摩書房	2012	358	19	2012
978-4-480015-37-2	0000046441	2012/04/03	生老病死の図像學／仏教説話画を読む		筑摩選書　００３５	加須屋　誠	721.1	ｶﾏ		筑摩書房	2012	293	19	2012
978-4-642064-38-5	0000046442	2012/04/03	現代日本の政治　４／大国日本の政治指導　１９７２〜１９８９		現代日本の政治　４	若月　秀和	312.1	ﾜﾋ	4	吉川弘文館	2012	302	19	2012
978-4-642064-37-8	0000046443	2012/04/03	現代日本の政治　３／高度成長と沖縄返還　１９６０〜１９７２		現代日本の政治　３	中島　琢磨	312.1	ﾅﾀ	3	吉川弘文館	2012	308	19	2012
978-4-062585-25-5	0000046444	2012/04/03	ギリシア正教　東方の智		講談社選書メチエ　５２２	久松　英二	198.19	ﾋｴ		講談社	2012	270	19	2012
978-4-062585-26-2	0000046445	2012/04/03	漢字の魔力／漢字の国のアリス		講談社選書メチエ　５２３	佐々木　睦	821.2	ｻﾏ		講談社	2012	270	19	2012
978-4-140815-21-2	0000046446	2012/04/03	ＮＨＫ１００分名著ブックス／孔子／論語		ＮＨＫ１００分名著ブックス	佐久　協	123.83	ｻﾔ		ＮＨＫ出版	2012	138	19	2012
978-4-140056-06-6	0000046447	2012/04/03	カーネーション　【下】			渡辺　あや	913.6	ﾜｱ	下	ＮＨＫ出版	2012	301	19	2012
978-4-569797-09-0	0000046448	2012/04/03	人生、これからや！／うちのお母ちゃん、小篠綾子のだんじり魂			コシノ　ジュンコ	289.1	ｺｼﾞ		ＰＨＰ研究所	2011	235	19	2012
978-4-272330-71-3	0000046449	2012/04/03	原発事故の被害と補償／フクシマと「人間の復興」			大島　堅一／除本　理史	369.36	ｵｹ		大月書店	2012	175	19	2012
978-4-163811-70-3	0000046450	2012/04/03	幸せになる百通りの方法			荻原　浩	913.6	ｵﾋ		文藝春秋	2012	285	20	2012
978-4-566024-18-2	0000046451	2012/04/03	戦火の馬			マイケル・モーパーゴ．佐久／佐藤　見果夢．訳	933.7	ﾓ		評論社	2012	206	20	2012
97845569802299	0000046452	2012/04/03	勝海舟『氷川清和』の知恵／大事は小事の積み重ねで成る			加来　耕三	289.1	ｶｺ		ＰＨＰ研究所	2012	252	20	2012
978-4-434163-44-9	0000046453	2012/04/03	走れ！Ｔ校バスケット部　【７】			松　洋	913.6	ﾏﾋ	7	彩雲出版	2012	223	20	2012
978-4-106036-98-9	0000046454	2012/04/03	『帝都復興史』を読む		新潮選書	松葉　一清	369.31	ﾏｶ		新潮社	2012	271	20	2012
978-4-106036-99-6	0000046455	2012/04/03	日露戦争、資金調達の戦い／橋是清と欧米バンカーたち		新潮選書	板谷　敏彦	210.67	ｲﾄ		新潮社	2012	461	20	2012
978-4-104469-05-5	0000046456	2012/04/03	途方もなく霧は流れる			唯川　恵	913.6	ﾕｹ		新潮社	2012	301	20	2012
978-4-569802-42-8	0000046457	2012/04/03	ファイヤーボール			原　宏一	913.6	ﾊｺ		ＰＨＰ研究所	2012	313	20	2012
978-4-062173-76-6	0000046458	2012/04/03	ルーズヴェルト・ゲーム			池井戸　潤	913.6	ｲｼﾞ		講談社	2012	440	20	2012
978-4-344021-30-3	0000046459	2012/04/03	花嫁			青山　七恵	913.6	ｱﾅ		幻冬舎	2012	245	20	2012
978-4-344021-40-2	0000046460	2012/04/03	大いなる時を求めて			梁　石日	913.6	ﾔｿ		幻冬舎	2012	238	20	2012
978-4-344021-35-8	0000046461	2012/04/03	相田家のグッドバイ			森　博嗣	913.6	ﾓﾋ		幻冬舎	2012	228	20	2012
978-4-140815-31-1	0000046462	2012/04/03	原爆投下／黙殺された極秘情報			松木　秀文／夜久　恭裕	210.75	ﾏﾋ		ＮＨＫ出版	2012	282	20	2012
978-4-081570-15-7	0000046463	2012/04/03	コレクション戦争と文学　１５／戦時下の青春		コレクション戦争と文学　１５	集英社／	918.6	ｼ	15	集英社	2012	729	20	2012
978-4-163811-80-2	0000046464	2012/04/03	朝の霧			山本　一力	913.6	ﾔｲ		文藝春秋	2012	248	20	2012
978-4-396633-80-6	0000046465	2012/04/04	原発と拳銃			杉浦　昭嘉	913.6	ｽｱ		祥伝社	2012	259	20	2012
978-4-103259-22-0	0000046466	2012/04/04	晴天の迷いクジラ			窪　美澄	913.6	ｸﾐ		新潮社	2012	295	20	2012
978-4-796688-21-5	0000046467	2012/04/04	玉村警部補の災難			海堂　尊	913.6	ｶﾀ		宝島社	2012	315	20	2012
978-4-120043-25-3	0000046468	2012/04/04	恩返し／不死鳥ひとり語り			桂　歌丸．著／長井　好．編	779.13	ｶｳ		中央公論新社	2012	237	20	2012
978-4-140395-45-5	0000046469	2012/04/04	これなら覚えられる！／ブラジル・ポルトガル語単語帳		ＮＨＫ出版ＣＤブック	トイダ　エレナ	869	ﾄｴ		ＮＨＫ出版	2012	175	21	2012
978-4-140395-44-8	0000046470	2012/04/04	これなら覚えられる！／タイ語単語帳		ＮＨＫ出版ＣＤブック	水野　潔	829.36	ﾐｷ		ＮＨＫ出版	2012	175	21	2012
978-4-140395-43-1	0000046471	2012/04/04	これなら覚えられる！／アラビア語単語帳		ＮＨＫ出版ＣＤブック	師岡カリーマ・エルサムニー	829.76	ﾓｴ		ＮＨＫ出版	2012	175	21	2012
978-4-816351-98-3	0000046472	2012/04/04	ＣＤでわかる　ベートーヴェン／鍵盤の宇宙【オールカラー】			仲道　郁代	762.34	ﾅｲ		ナツメ社	2012	159	21	2012
978-4-568300-75-8	0000046473	2012/04/04	草木染　染料植物図鑑　１／基本の染料植物１２０		染料植物図鑑　１	山崎　青樹	753.8	ﾔｾ	1	美術出版社	2012	275	21	2012
978-4-278047-26-4	0000046475	2012/04/04	いますぐ使える山菜採りの教科書		ＯＵＴＤＯＯＲ　０１２	大海　淳	657.86	ｵｼﾞ		大泉書店	2012	255	21	2012
978-4-562047-53-6	0000046476	2012/04/04	パスタの歴史			シルヴァーノ・セルヴェンティ／フランソワーズ・さばん．共著／飯塚　茂雄／小矢島　聡．監修／清水　由貴子．訳	383.8	ｾ		原書房	2012	401	22	2012
978-4-022509-41-3	0000046477	2012/04/04	フェルメールへの招待			朝日新聞出版．編	723.35	ｱ		朝日新聞出版	2012	95	26	2012
978-4-062770-46-0	0000046478	2012/04/04	新・燃ゆるとき			高杉　良	913.6	ﾀﾘ		講談社文庫	2011	563	15	2012
978-4-140814-90-1	0000046479	2012/04/04	ＮＨＫさかのばり日本史　㈮江戸		さかのばり日本史	磯田　道史／ＮＨＫ	210.1	ﾆ	6	NHK出版	2012	123	19	2012
978-4-081570-16-4	0000046480	2012/04/04	コレクション　戦争と文学　１６／満州の光と影		コレクション戦争と文学１６	集英社	918.6	ｼ	16	集英社	2012	689	19	2012
978-4-250210-07-5	0000046481	2012/04/04	講座◎日本の考古学　１／旧石器時代【上】		講座日本の考古学　２	稲田　孝司／佐藤　宏之．編	210.2	ｱ	1	青木書店	2012	621	22	2012
978-4-250210-08-2	0000046482	2012/04/04	講座◎日本の考古学　２／旧石器時代【下】		講座日本の考古学　２	稲田　孝司／佐藤　宏之．編	210.2	ｱ	2	青木書店	2012	606	22	2012
978-4-250211-04-1	0000046483	2012/04/04	講座◎日本の考古学　５／弥生時代【上】		講座日本の考古学　５	甲元　眞之／寺沢　薫．編	210.2	ｱ	5	青木書店	2012	755	22	2012
978-4-250211-09-6	0000046485	2012/04/04	講座◎日本の考古学　７／古墳時代【上】		講座日本の考古学　７	広瀬　和雄／和田　晴吾．編	210.2	ｱ	7	青木書店	2012	755	22	2012
978-4-591121-59-7	0000046486	2012/04/04	百年文庫　７１／娘		百年文庫　７１	ポプラ社／ハイゼ／Ｗ・アーヴィング／スタンダール	908.3	ﾎﾟ	71	ポプラ社	2011	155	19	2012
978-4-591121-59-7	0000046487	2012/04/04	百年文庫　７２／蕾		百年文庫　７２	ポプラ社／	908.3	ﾎﾟ	72	ポプラ社	2011	161	19	2012
978-4-591121-59-7	0000046488	2012/04/04	百年文庫　７３／子		百年文庫　７３	ポプラ社／	908.3	ﾎﾟ	73	ポプラ社	2011	152	19	2012
978-4-591121-59-7	0000046489	2012/04/04	百年文庫　７４／船		百年文庫　７４	ポプラ社／	908.3	ﾎﾟ	74	ポプラ社	2011	185	19	2012
978-4-591121-59-7	0000046490	2012/04/05	百年文庫　７５／鏡		百年文庫　７５	ポプラ社／	908.3	ﾎﾟ	75	ポプラ社	2011	145	19	2012
978-4-591121-59-7	0000046491	2012/04/05	百年文庫　７６／壁		百年文庫　７６	ポプラ社／	908.3	ﾎﾟ	76	ポプラ社	2011	149	19	2012
978-4-591121-59-7	0000046492	2012/04/05	百年文庫　７７／青		百年文庫　７７	ポプラ社／	908.3	ﾎﾟ	77	ポプラ社	2011	152	19	2012
978-4-591121-59-7	0000046493	2012/04/05	百年文庫　７８／贖		百年文庫　７８	ポプラ社／	908.3	ﾎﾟ	78	ポプラ社	2011	169	19	2012
978-4-591121-59-7	0000046494	2012/04/05	百年文庫　７９／隣		百年文庫　７９	ポプラ社／	908.3	ﾎﾟ	79	ポプラ社	2011	177	19	2012
978-4-591121-59-7	0000046495	2012/04/05	百年文庫　８０／冥		百年文庫　８０	ポプラ社／	908.3	ﾎﾟ	80	ポプラ社	2011	149	19	2012
978-4-591121-59-7	0000046496	2012/04/05	百年文庫　８１／夕		百年文庫　８１	ポプラ社／	908.3	ﾎﾟ	81	ポプラ社	2011	155	19	2012
978-4-591121-59-7	0000046497	2012/04/05	百年文庫　８２／惚		百年文庫　８２	ポプラ社／	908.3	ﾎﾟ	82	ポプラ社	2011	163	19	2012
978-4-591121-59-7	0000046498	2012/04/05	百年文庫　８３／村		百年文庫　８３	ポプラ社／	908.3	ﾎﾟ	83	ポプラ社	2011	149	19	2012
978-4-591121-59-7	0000046499	2012/04/05	百年文庫　８４／幽		百年文庫　８４	ポプラ社／	908.3	ﾎﾟ	84	ポプラ社	2011	155	19	2012
978-4-591121-59-7	0000046500	2012/04/05	百年文庫　８５／紅		百年文庫　８５	ポプラ社／	908.3	ﾎﾟ	85	ポプラ社	2011	153	19	2012
978-4-591121-59-7	0000046501	2012/04/05	百年文庫　８６／灼		百年文庫　８６	ポプラ社／	908.3	ﾎﾟ	86	ポプラ社	2011	135	19	2012
978-4-591121-59-7	0000046502	2012/04/05	百年文庫　８７／風		百年文庫　８７	ポプラ社／	908.3	ﾎﾟ	87	ポプラ社	2011	179	19	2012
978-4-591121-59-7	0000046503	2012/04/05	百年文庫　８８／逃		百年文庫　８８	ポプラ社／	908.3	ﾎﾟ	88	ポプラ社	2011	181	19	2012
978-4-591121-59-7	0000046504	2012/04/05	百年文庫　８９／昏		百年文庫　８９	ポプラ社／	908.3	ﾎﾟ	89	ポプラ社	2011	157	19	2012
978-4-591121-59-7	0000046505	2012/04/05	百年文庫　９０／怪		百年文庫　９０	ポプラ社／	908.3	ﾎﾟ	90	ポプラ社	2011	157	19	2012
978-4-591121-59-7	0000046506	2012/04/05	百年文庫　９１／朴		百年文庫　９１	ポプラ社／	908.3	ﾎﾟ	91	ポプラ社	2011	153	19	2012
978-4-591121-59-7	0000046507	2012/04/05	百年文庫　９２／泪		百年文庫　９２	ポプラ社／	908.3	ﾎﾟ	92	ポプラ社	2011	157	19	2012
978-4-591121-59-7	0000046508	2012/04/05	百年文庫　９３／転		百年文庫　９３	ポプラ社／	908.3	ﾎﾟ	93	ポプラ社	2011	147	19	2012
	0000046509	2012/04/05	百年文庫　９４／銀		百年文庫　９４	ポプラ社／	908.3	ﾎﾟ	94	ポプラ社	2011	147	19	2012
	0000046510	2012/04/05	百年文庫　９５／架		百年文庫　９５	ポプラ社／	908.3	ﾎﾟ	95	ポプラ社	2011	165	19	2012
	0000046511	2012/04/05	百年文庫　９６／純		百年文庫　９６	ポプラ社／	908.3	ﾎﾟ	96	ポプラ社	2011	151	19	2012
	0000046512	2012/04/05	百年文庫　９７／惜		百年文庫　９７	ポプラ社／	908.3	ﾎﾟ	97	ポプラ社	2011	137	19	2012
	0000046513	2012/04/05	百年文庫　９８／雲		百年文庫　９８	ポプラ社／	908.3	ﾎﾟ	98	ポプラ社	2011	151	19	2012
	0000046514	2012/04/06	百年文庫　９９／道		百年文庫　９９	ポプラ社／	908.3	ﾎﾟ	99	ポプラ社	2011	149	19	2012
	0000046515	2012/04/06	百年文庫　１００／朝		百年文庫　１００	ポプラ社／	908.3	ﾎﾟ	100	ポプラ社	2011	143	19	2012
978-4-062577-57-1	0000046516	2012/04/06	高校数学でわかる統計学／本格的に理解するために		ＢＬＵＥ　ＢＡＣＫＳ　１７５７	竹内　淳	417	ﾀｱ		講談社	2012	254	18	2012
978-4-062577-58-8	0000046517	2012/04/06	東日本大震災　石巻災害医療の全記録／「最大被災地」を医療崩壊から救った医師の７ヵ月		ＢＬＵＥ　ＢＡＣＫＳ　１７５８	石井　正	498.89	ｲﾀ		講談社	2012	270	18	2012
978-4-062577-59-5	0000046518	2012/04/06	日本の原子力施設全データ／「しくみ」と「リスク」を再確認する【完全改訂版】		ＢＬＵＥ　ＢＡＣＫＳ　１７５９	北村　行孝／三島　勇	539.2	ｷﾕ		講談社	2012	318	18	2012
978-4-005007-06-6	0000046520	2012/04/06	解釈につよくなるための英文５０		岩波ジュニア新書　７０６	行方　昭夫	837.5	ﾅｱ		岩波書店	2012	190	18	2012
978-4-005007-07-3	0000046521	2012/04/06	ご近所のムシがおもしろい！		岩波ジュニア新書　７０７	谷本　雄治	486	ﾀﾕ		岩波書店	2012	195	18	2012
978-4-004313-51-9	0000046522	2012/04/06	日本語雑記帳		岩波新書　１３５１	田中　章夫	810.4	ﾀｱ		岩波書店	2012	242	18	2012
978-4-004313-52-6	0000046523	2012/04/06	四字熟語の中国史		岩波新書　１３５２	冨谷　至	824	ﾄｲ		岩波書店	2012	204	18	2012
978-4-004313-53-3	0000046524	2012/04/06	子どもの声を社会へ／子どもオンブズの挑戦		岩波新書　１３５３	桜井　智恵子	369.4	ｻﾁ		岩波書店	2012	204	18	2012
978-4-004313-54-0	0000046525	2012/04/06	世界経済図説　【第三版】		岩波新書　１３５４	宮崎　勇／田谷　禎三	333.6	ﾐｲ		岩波書店	2012	213	18	2012
978-4-002708-28-7	0000046526	2012/04/06	グローバル時代のアジア地域統合／日米中関係とＴＴＰのゆくえ		岩波ブックレット　８２８	羽場　久美子	319.2	ﾊｸ		岩波書店	2012	70	21	2012
978-4-002708-29-4	0000046527	2012/04/06	大災害と子どもの心／どう向き合い支えるか		岩波ブックレット　８２９	冨永　良喜	493.93	ﾄﾖ		岩波書店	2012	63	21	2012
978-4-101001-59-3	0000046528	2012/04/06	１Ｑ８４　ＢＯＯＫ　１〈４月〜６月〉　前編		新潮文庫	村上　春樹	913.6	ﾑﾊ	1	新潮社	2012	357	15	2012
978-4-101001-60-9	0000046529	2012/04/06	１Ｑ８４　ＢＯＯＫ　２〈４月〜６月〉　後編		新潮文庫	村上　春樹	913.6	ﾑﾊ	2	新潮社	2012	362	15	2012
978-4-569803-35-7	0000046530	2012/04/06	成功を引き寄せる２０代からの仕事のルール			小山　政彦	336.04	ｺﾏ		PHP研究所	2012	111	18	2012
978-4-799311-40-0	0000046531	2012/04/06	つらいから青春だ			キム・ナンド．著／吉原　育子．訳	159.7	ﾅ		ディスカヴァー・トゥエンティワン	2012	286	19	2012
978-4-022509-13-0	0000046532	2012/04/06	杉下右京の冒険			碇　卯人	913.6	ｲｳ		朝日新聞出版	2012	261	19	2012
978-4-900963-55-9	0000046533	2012/04/06	笑うナース			岸　香里	498.14	ｷｶ		いそっぷ社	2012	255	19	2012
978-4-575237-63-4	0000046534	2012/04/06	タロット・ナイト／星詠みの騎士			神野　オキナ	913.6	ｶｵ		双葉社	2012	221	19	2012
978-4-925253-58-1	0000046535	2012/04/06	幸せのタネをまくと、幸せの花が咲く			岡本　一志	184	ｵｶ		１万年堂出版	2012	235	19	2012
978-4-893087-72-0	0000046536	2012/04/06	まさき君のピアノ／自閉症の少年が避難所で起こした小さな奇跡			橋本　安代	916	ﾊﾔ		ブックマン社	2012	183	19	2012
978-4-140056-17-2	0000046537	2012/04/06	梅ちゃん先生　【上】／ＮＨＫ連続テレビ小説			尾崎　将也．作／蒔田　陽平．ノベライズ	913.6	ｵﾏ	上	NHＫ出版	2012	285	19	2012
978-4-591128-81-7	0000046538	2012/04/10	進化する強さ			クルム伊達　公子	783.5	ｸｷ		ポプラ社	2012	205	19	2012
