978-4-087450-16-3,50367,2020/09/09,Ａ３ 下,ｴｰ ｽﾘｰ,,,集英社文庫 も３０－２,ｼｭｳｴｲｼｬﾌﾞﾝｺ ﾓ-30-2,森 達也／著,ﾓﾘ ﾀﾂﾔ,,169.1,ﾓ,2,集英社,2012,349p,16cm,700,12065477,地下鉄サリン事件以降、日本社会は凶暴で邪悪な存在への不安と恐怖に煽られ、セキュリティ意識と応報感情を急激に高揚させた。事件の本質を探り、変化の方向性を見つめる問題作。,アサハラ ショウコウ　麻原彰晃　オウムシンリキョウ　オウム真理教,図書費,白山商会,693,文庫書架,,,集英社インターナショナル　２０１０年刊を大幅に加筆,,False,,,,False,,,,False,False,True,,
978-4-087451-05-4,50345,2020/08/18,ホワイトクロウ,ﾎﾜｲﾄ ｸﾛｳ,,,集英社文庫 か６１－３ インディゴの夜 〔３〕,ｼｭｳｴｲｼｬﾌﾞﾝｺ ｶ-61-3 ｲﾝﾃﾞｨｺﾞﾉﾖﾙ 3,加藤 実秋／著,ｶﾄｳ ﾐｱｷ,,913.6,ｶ,,集英社,2013,289p,16cm,600,13043396,大改装することになった「ｃｌｕｂ　ｉｎｄｉｇｏ」。店は仮店舗で営業することになるが、その間もホストたちはトラブルに見舞われ…。個性派ホストの日常と店舗改装中の騒動を描く。「インディゴの夜」シリーズ第３弾。,,図書費,白山商会,594,文庫書架,,,創元推理文庫　２０１０年刊を大幅に加筆・再編集,,False,,,,False,,,,False,False,True,,
978-4-087451-24-5,50408,2020/10/08,Ｄカラーバケーション,ﾃﾞｨｰ ｶﾗｰ ﾊﾞｹｰｼｮﾝ,,,集英社文庫 か６１－４ インディゴの夜 〔４〕,ｼｭｳｴｲｼｬﾌﾞﾝｺ ｶ-61-4 ｲﾝﾃﾞｨｺﾞﾉﾖﾙ 4,加藤 実秋／著,ｶﾄｳ ﾐｱｷ,,913.6,ｶ,,集英社,2013,375p,16cm,670,13053890,「ｃｌｕｂ　ｉｎｄｉｇｏ」では、イマドキの若手ホストも接客を担当するように。開店以来１度も休んだことのない憂夜が休暇を取ると、厄介な問題が巻き起こり…。一風変わったホスト探偵団の活躍を描く、連作短編集第４弾。,,図書費,白山商会,663,文庫書架,,,創元推理文庫　２０１２年刊を大幅に加筆・再編集,,False,,,,False,,,,False,False,True,,
978-4-087451-70-2,50409,2020/10/08,ブラックスローン,ﾌﾞﾗｯｸ ｽﾛｰﾝ,,,集英社文庫 か６１－５ インディゴの夜 〔５〕,ｼｭｳｴｲｼｬﾌﾞﾝｺ ｶ-61-5 ｲﾝﾃﾞｨｺﾞﾉﾖﾙ 5,加藤 実秋／著,ｶﾄｳ ﾐｱｷ,,913.6,ｶ,,集英社,2014,243p,16cm,500,14016130,渋谷のホストクラブ「ｃｌｕｂ　ｉｎｄｉｇｏ」の常連客が殺され、指名されていたホスト・ＤＪ本気が疑われる。オーナーの晶とホストたちが事件を追うと、ネット上に「もう１つのｉｎｄｉｇｏ」が存在することが分かり…。,,図書費,白山商会,495,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-087453-21-8,50344,2020/08/18,ロケットスカイ,ﾛｹｯﾄ ｽｶｲ,,,集英社文庫 か６１－６ インディゴの夜 〔６〕,ｼｭｳｴｲｼｬﾌﾞﾝｺ ｶ-61-6 ｲﾝﾃﾞｨｺﾞﾉﾖﾙ 6,加藤 実秋／著,ｶﾄｳ ﾐｱｷ,,913.6,ｶ,,集英社,2015,270p,16cm,540,15027768,「ｃｌｕｂ　ｉｎｄｉｇｏ」に凶器を持った男たちが押しかけ、ジョン太たちを人質に立てこもってしまい…。全４話ほかコラボマンガも収録。「インディゴの夜」シリーズ第６弾。『小説すばる』掲載に書き下ろしを加えて文庫化。,,図書費,白山商会,535,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-087453-25-6,80054,2020/12/18,ホテルローヤル,ﾎﾃﾙ ﾛｰﾔﾙ,,,集英社文庫 さ５９－１,ｼｭｳｴｲｼｬﾌﾞﾝｺ ｻ-59-1,桜木 紫乃／著,ｻｸﾗｷﾞ ｼﾉ,,913.6,ｻ,,集英社,2015,217p,16cm,500,15033806,北国の湿原を背にするラブホテル。生活に諦念や倦怠を感じる男と女は“非日常”を求めてその扉を開く。ささやかな昂揚の後、彼らは安らぎと寂しさを手に、部屋を出て行く…。人生の一瞬の煌めきを鮮やかに描く全７編。,,図書費,白山商会,495,文庫書架,,,欧文タイトル：Ｈｏｔｅｌ　Ｒｏｙａｌ,,False,,,,False,,,,False,False,True,,
978-4-087717-04-4,51041,2020/06/09,逆ソクラテス,ｷﾞｬｸ ｿｸﾗﾃｽ,,,,,伊坂 幸太郎／著,ｲｻｶ ｺｳﾀﾛｳ,,913.6,ｲ,,集英社,2020,276p,20cm,1400,20019353,敵は、先入観。世界をひっくり返せ！　デビュー２０年目の著者が描く少年たちの物語。『オール読物』掲載の「スロウではない」など、書き下ろし３編を含む短編全５編を収録。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-087717-10-5,51042,2020/06/09,背高泡立草,ｾｲﾀｶｱﾜﾀﾞﾁｿｳ,,,,,古川 真人／著,ﾌﾙｶﾜ ﾏｺﾄ,,913.6,ﾌ,,集英社,2020,143p,20cm,1400,20003763,草は刈らねばならない。そこに埋もれているのは、納屋だけではないから－。長崎の島に暮らし、時に海から来る者を受け入れてきた一族の、歴史と記憶の物語。『すばる』掲載を単行本化。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-087717-16-7,51126,2020/08/20,カケラ,ｶｹﾗ,,,,,湊 かなえ／著,ﾐﾅﾄ ｶﾅｴ,,913.6,ﾐ,,集英社,2020,284p,20cm,1500,20021232,あの子は死んだ。大量のドーナツに囲まれて。他人の視線と自分の理想。少女の心を追いつめたものとは？　「美容整形」をテーマに、容姿をめぐる固定観念をあぶりだす心理ミステリ。『小説すばる』連載を加筆修正し、単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-087754-53-7,51040,2020/06/09,イエロー・サブマリン,ｲｴﾛｰ ｻﾌﾞﾏﾘﾝ,,,東京バンドワゴン 〔１５〕,ﾄｳｷｮｳﾊﾞﾝﾄﾞﾜｺﾞﾝ 15,小路 幸也／著,ｼｮｳｼﾞ ﾕｷﾔ,,913.6,ｼ,,集英社,2020,309p,20cm,1500,20019503,四世代が同居する堀田家には、今日も不思議な事件が舞い込む。伝説の作家のアトリエに潜む秘密、紺に届いた盗作を訴える手紙…。バンドワゴンの面々はＬＯＶＥという強い絆をもって立ち向かう。「東京バンドワゴン」第１５弾。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-092893-01-6,51134,2020/08/20,イーブン,ｲｰﾌﾞﾝ,,,,,村上 しいこ／作,ﾑﾗｶﾐ ｼｲｺ,,913.6,ﾑ,,小学館,2020,204p,19cm,1400,20025605,友だちとのケンカをきっかけに中学校へ行けなくなってしまった美桜里。父親のＤＶが原因で離婚した両親、キッチンカーの貴夫ちゃんやトムとの出会いなどを通して、「イーブンな関係」について考えはじめ…。少女の成長物語。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-092903-30-2,51136,2020/08/20,デモナータ １０幕 地獄の英雄たち,ﾃﾞﾓﾅｰﾀ ｼﾞｺﾞｸ ﾉ ｴｲﾕｳ ﾀﾁ,,,,,Ｄａｒｒｅｎ　Ｓｈａｎ／作 橋本 恵／訳 田口 智子／絵,ｼｬﾝ ﾀﾞﾚﾝ ﾊｼﾓﾄ ﾒｸﾞﾐ ﾀｸﾞﾁ ﾄﾓｺ DARRENSHAN,,933.7,ｼ,10,小学館,2009,344p,22cm,1500,09067583,カーネルに見せた残忍な行為を恥じるグラブス。彼の心は絶望感で満たされる。カーガッシュとして大きな役割を果たすグラブス、カーネル、ベックの３人は「死」をたおして人類を救うことはできるのか！？　シリーズ完結。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-093887-67-0,51135,2020/08/20,家族写真 ３．１１原発事故と忘れられた津波,ｶｿﾞｸ ｼｬｼﾝ  ｻﾝｲﾁｲﾁ ｹﾞﾝﾊﾟﾂ ｼﾞｺ ﾄ ﾜｽﾚﾗﾚﾀ ﾂﾅﾐ,,,,,笠井 千晶／著,ｶｻｲ ﾁｱｷ,,369.3,ｶ,,小学館,2020,365p,20cm,1600,20024507,福島第一原発から北に２２キロ。福島県南相馬市で生きる、上野さん一家を襲った東日本大震災。避難を拒み、仲間とともに行方不明の家族を自力で捜す上野さんの姿を、著者が７年にわたり丹念に取材した記録。,ヒガシニホンダイシンサイ　ツナミ　ミナミソウマシ　東日本大震災（２０１１）　津波　南相馬市,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-093897-78-5,50394,2020/10/08,紛争地の看護師,ﾌﾝｿｳﾁ ﾉ ｶﾝｺﾞｼ,,,,,白川 優子／著,ｼﾗｶﾜ ﾕｳｺ,,329.36,ｼ,,小学館,2018,271p,19cm,1400,18031546,悲しみ、憎しみ、恐怖。すべて見た。こみあげる怒り。それでも信じたい人間の強さ－。イラク、シリア、パレスチナなど紛争地を中心に、これまで１７回の派遣に応じてきた、「国境なき医師団」看護師が生と死の極限を綴る。,コッキョウナキイシダン　国境なき医師団,図書費,白山商会,1386,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-094062-37-3,80023,2020/11/20,ロボット・イン・ザ・ガーデン,ﾛﾎﾞｯﾄ ｲﾝ ｻﾞ ｶﾞｰﾃﾞﾝ,,,小学館文庫 イ２－１,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ｲ-2-1,デボラ・インストール／著 松原 葉子／訳,ｲﾝｽﾄｰﾙ ﾃﾞﾎﾞﾗ ﾏﾂﾊﾞﾗ ﾖｳｺ ﾃﾞﾎﾞﾗｲﾝｽﾄｰﾙ,,933.7,ｲ,,小学館,2016,453p,16cm,850,16029956,近未来のイギリス。３４歳のベンはある朝、自宅の庭で壊れかけた旧型ロボットのタングを発見。他のアンドロイドにはない「何か」を感じたベンは、作り主を探そうとアメリカへ…。ダメ男とポンコツ男の子ロボットの友情物語！,,図書費,白山商会,842,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-094064-09-4,80052,2020/12/18,後悔病棟,ｺｳｶｲ ﾋﾞｮｳﾄｳ ｲﾌ,,,小学館文庫 か４６－１,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ｶ-46-1,垣谷 美雨／著,ｶｷﾔ ﾐｳ,,913.6,ｶ,,小学館,2017,389p,16cm,690,17018439,悩める女医ルミ子が拾ったのは、過去に戻れる聴診器。その力で“あの日”へ戻った患者達の人生は、どんな結末を迎えるのか…。患者の“心の声”が聞こえる聴診器をめぐるヒューマン・ドラマ。,,図書費,白山商会,683,文庫書架,,,「ｉｆ」（２０１４年刊）の改題，加筆改稿,,False,,,,False,,,,False,False,True,,
978-4-094064-26-1,80053,2020/12/18,ロボット・イン・ザ・ハウス,ﾛﾎﾞｯﾄ ｲﾝ ｻﾞ ﾊｳｽ,,,小学館文庫 イ２－２,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ｲ-2-2,デボラ・インストール／著 松原 葉子／訳,ｲﾝｽﾄｰﾙ ﾃﾞﾎﾞﾗ ﾏﾂﾊﾞﾗ ﾖｳｺ ﾃﾞﾎﾞﾗｲﾝｽﾄｰﾙ,,933.7,ｲ,,小学館,2017,413p,16cm,820,17052515,ベンと元妻エイミーに女の子ボニーが誕生して９カ月。お兄ちゃんになった旧式ロボ・タングは、妹ボニーのお世話をしようと大奮闘。そんなある日、庭にまた一体のロボットが…。「ロボット・イン・ザ・ガーデン」の続編。,,図書費,白山商会,812,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-094066-13-5,50395,2020/10/08,就職先はネジ屋です,ｼｭｳｼｮｸｻｷ ﾜ ﾈｼﾞﾔ ﾃﾞｽ,,,小学館文庫 う２－３,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ｳ-2-3,上野 歩／著,ｳｴﾉ ｱﾕﾑ,,913.6,ｳ,,小学館,2019,381p,16cm,730,19010968,第一志望の商社に落ち、母親が社長を務めるミツワネジに入社したユウ。営業に配属された彼女は、消波ブロックの製作現場を見て、新しいボルトのアイディアを思いつき…。新入女子社員のモノづくり小説。,,図書費,白山商会,723,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-094067-13-2,51031,2020/04/14,少年の名はジルベール,ｼｮｳﾈﾝ　ﾉ　ﾅ　ﾜ　ｼﾞﾙﾍﾞｰﾙ,,,小学館文庫 た３７－１,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ﾀ-37-1,竹宮 惠子／著,ﾀｹﾐﾔ ｹｲｺ,,726.1,ﾀ,,小学館,2019,267p,16cm,700,19048557,「マンガで革命を起こす！」とアパートで仲間と語り合った日々。現在のＢＬの礎を築く名作「風と木の詩」執筆秘話…。少女マンガの黎明期を第一線で駆け抜けた竹宮惠子が、「創作するということ」を余すことなく語った自伝。,タケミヤ ケイコ　竹宮恵子,図書費,ＴＲＣ,700,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-094067-78-1,51231,2020/09/02,氷と蜜,ｺｵﾘ ﾄ ﾐﾂ,,,小学館文庫 さ３９－１,ｼｮｳｶﾞｸｶﾝﾌﾞﾝｺ ｻ-39-1,佐久 そるん／著,ｻｸ ｿﾙﾝ,,913.6,ｻ,,小学館,2020,251p,16cm,630,20023273,大学生の陶子は、亡き母と一度だけ食した幻のかき氷「日進月歩」を捜していたが、３年を費やしても再会できず、氷捜しの相棒の恋人にもフラれてしまう。情熱を失った陶子を案じた父は、かき氷のコンテストに出ると言い出し…。,,図書費,ＴＲＣ,630,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-101017-51-8,80020,2020/11/20,ＴＨＩＳ　ＩＳ　ＪＡＰＡＮ 英国保育士が見た日本,ｼﾞｽ ｲｽﾞ ｼﾞｬﾊﾟﾝ  ｴｲｺｸ ﾎｲｸｼ ｶﾞ ﾐﾀ ﾆﾎﾝ,,,新潮文庫 ふ－５７－１,ｼﾝﾁｮｳﾌﾞﾝｺ ﾌ-57-1,ブレイディみかこ／著,ﾌﾞﾚｲﾃﾞｨ ﾐｶｺ ﾌﾞﾚｲﾃﾞｨﾐｶｺ,,302.1,ﾌﾞ,,新潮社,2020,282p,16cm,590,20000364,労働する者のプライド、新自由主義保育と社会主義保育、反貧困ネットワークへのくすぶり、どん底の手前の人々…。２０年ぶりに１カ月間日本に滞在した英国在住の保育士による東京の取材記。,ニホン　イギリス　日本　イギリス,図書費,白山商会,584,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101021-51-5,51146,2020/08/20,謎のアジア納豆 そして帰ってきた〈日本納豆〉,ﾅｿﾞ ﾉ ｱｼﾞｱ ﾅｯﾄｳ  ｿｼﾃ ｶｴｯﾃ ｷﾀ ﾆﾎﾝ ﾅｯﾄｳ ,,,新潮文庫 た－１３１－１,ｼﾝﾁｮｳﾌﾞﾝｺ ﾀ-131-1,高野 秀行／著,ﾀｶﾉ ﾋﾃﾞﾕｷ,,383.8,ﾀ,,新潮社,2020,509p,16cm,900,20022304,辺境作家が目指した未知の大陸、それは納豆だった。山奥のジャングルで出会った納豆ご飯、ぱりぱりと割れるせんべい納豆、日本の究極の納豆…。知的好奇心あふれるノンフィクション。,ナットウ　リョウリ（アジア）　アジア キコウアンナイキ　納豆　料理（アジア）　アジア 紀行・案内記,図書費,ＴＲＣ,900,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-101025-02-5,50347,2020/08/18,地獄変・偸盗 改版,ｼﾞｺﾞｸﾍﾝ ﾁｭｳﾄｳ,,,新潮文庫 あ－１－２,ｼﾝﾁｮｳﾌﾞﾝｺ ｱ-1-2,芥川 竜之介／著,ｱｸﾀｶﾞﾜ ﾘｭｳﾉｽｹ,,913.6,ｱ,,新潮社,2011,248p,16cm,370,11051236,,,図書費,白山商会,366,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101025-04-9,50348,2020/08/18,奉教人の死 改版,ﾎｳｷｮｳﾆﾝﾉｼ,,,新潮文庫 あ－１－４,ｼﾝﾁｮｳﾌﾞﾝｺ ｱ-1-4,芥川 竜之介／著,ｱｸﾀｶﾞﾜ ﾘｭｳﾉｽｹ,,913.6,ｱ,,新潮社,2013,240p,16cm,430,13045711,文禄・慶長ごろの口語文体にならったスタイルで、若く美しく信仰篤い切支丹奉教人の、哀しいが感動的な終焉を格調高く綴った表題作をはじめ、先駆的作品と名高い“切支丹もの”全１１編を収録する。,,図書費,白山商会,426,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101050-01-0,50342,2020/08/18,仮面の告白 改版,ｶﾒﾝ ﾉ ｺｸﾊｸ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,三島 由紀夫／著,ﾐｼﾏ ﾕｷｵ,,913.6,ﾐ,,新潮社,2003,281p,16cm,520,03034351,年譜：ｐ２７６～２８１,,図書費,白山商会,515,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101050-08-9,50291,2020/07/10,金閣寺 改版,ｷﾝｶｸｼﾞ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,三島 由紀夫／著,ﾐｼﾏ ﾕｷｵ,,913.6,ﾐ,,新潮社,2003,375p,16cm,552,03031262,年譜：ｐ３６９～３７５,,図書費,白山商会,663,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101050-35-5,50343,2020/08/18,鹿鳴館,ﾛｸﾒｲｶﾝ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,三島 由紀夫／著,ﾐｼﾏ ﾕｷｵ,,912.6,ﾐ,,新潮社,1984,365p,16cm,630,85-01534,,,図書費,白山商会,624,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101152-01-1,50300,2020/07/17,梟の城 改版,ﾌｸﾛｳ ﾉ ｼﾛ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,司馬 遼太郎／著,ｼﾊﾞ ﾘｮｳﾀﾛｳ,,913.6,ｼ,,新潮社,2002,659p,16cm,890,02058063,,,図書費,白山商会,881,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101152-23-3,50301,2020/07/17,果心居士の幻術 改版,ｶｼﾝ ｺｼﾞ ﾉ ｹﾞﾝｼﾞｭﾂ,,,新潮文庫 し－９－２３,ｼﾝﾁｮｳﾌﾞﾝｺ ｼ-9-23,司馬 遼太郎／著,ｼﾊﾞ ﾘｮｳﾀﾛｳ,,913.6,ｼ,,新潮社,2009,265p,16cm,520,09061659,,,図書費,白山商会,515,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-101215-12-9,51145,2020/08/20,鳥類学者だからって、鳥が好きだと思うなよ。,ﾁｮｳﾙｲ ｶﾞｸｼｬ ﾀﾞｶﾗｯﾃ ﾄﾘ ｶﾞ ｽｷ ﾀﾞﾄ ｵﾓｳﾅﾖ,,,新潮文庫 か－８４－２,ｼﾝﾁｮｳﾌﾞﾝｺ ｶ-84-2,川上 和人／著,ｶﾜｶﾐ ｶｽﾞﾄ,,488.0,ｶ,,新潮社,2020,278p,16cm,590,20025010,鳥類学者、それは神に選ばれし存在－。出張先は火山にジャングル、無人島。血を吸うカラス、空飛ぶカタツムリ相手に奮闘し…。知られざる理系蛮族「鳥類学者」の著者が、抱腹絶倒、命がけの日々を綴る。,チョウルイ　鳥類,図書費,ＴＲＣ,590,文庫書架,,,２０１７年刊に「西之島・淤能碁呂絵巻」を収録,,False,,,,False,,,,False,False,False,,
978-4-102167-02-1,50380,2020/09/18,羊たちの沈黙,ﾋﾂｼﾞﾀﾁ ﾉ ﾁﾝﾓｸ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,トマス・ハリス／著 菊池 光／訳,ﾊﾘｽ ﾄﾏｽ ｷｸﾁ ﾐﾂ ﾄﾏｽﾊﾘｽ,,933.7,ﾊ,,新潮社,1989,511p,16cm,859,89025993,,,寄付,,,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-102167-04-5,50349,2020/08/18,ハンニバル 下巻,ﾊﾝﾆﾊﾞﾙ,,,新潮文庫,ｼﾝﾁｮｳﾌﾞﾝｺ,トマス・ハリス／著 高見 浩／訳,ﾊﾘｽ ﾄﾏｽ ﾀｶﾐ ﾋﾛｼ ﾄﾏｽﾊﾘｽ,,933.7,ﾊ,下,新潮社,2000,466p,16cm,850,00015871,,,図書費,白山商会,842,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-103283-23-2,51032,2020/04/14,ツナグ 想い人の心得,ﾂﾅｸﾞ ｵﾓｲﾋﾞﾄ　ﾉ　ｺｺﾛｴ,,,,,辻村 深月／著,ﾂｼﾞﾑﾗ ﾐｽﾞｷ,,913.6,ﾂ,,新潮社,2019,286p,20cm,1500,19045974,一生に一度だけの死者との再会を叶える使者「ツナグ」。祖母から役目を引き継いで７年。歩美の元には、亡き人との面会を望む人々が、誰にも言えぬ想いを胸に秘めて訪れる…。『ｙｏｍ　ｙｏｍ』掲載を加筆し単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-103532-61-3,51144,2020/08/20,障がい者だからって、稼ぎがないと思うなよ。 ソーシャルファームという希望,ｼｮｳｶﾞｲｼｬ ﾀﾞｶﾗｯﾃ ｶｾｷﾞ ｶﾞ ﾅｲ ﾄ ｵﾓｳﾅﾖ  ｿｰｼｬﾙﾌｧｰﾑ ﾄ ｲｳ ｷﾎﾞｳ,,,,,姫路 まさのり／著,ﾋﾒｼﾞ ﾏｻﾉﾘ,,366.2,ﾋ,,新潮社,2020,221p,20cm,1364,20012339,障がい者だって働きたい、自立したい－。そんな「当たり前」を実現させたフレンチレストラン、クッキー工場、ワイナリー、美術館など４つの成功事例をじっくり紹介する。,ショウガイシャコヨウ　シャカイテキキギョウ　障害者雇用　社会的企業,図書費,ＴＲＣ,1364,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-103533-81-8,51239,2020/09/25,首里の馬,ｼｭﾘ ﾉ ｳﾏ,,,,,高山 羽根子／著,ﾀｶﾔﾏ ﾊﾈｺ,,913.6,ﾀ,,新潮社,2020,158p,20cm,1250,20031080,中学生の頃から沖縄の郷土資料館の資料整理を手伝う未名子は、世界の果ての遠く隔たった場所にいる人たちにオンライン通話でクイズを出題するオペレーター。ある台風の夜、庭に迷いこんできたのは…。『新潮』掲載を単行本化。,,図書費,ＴＲＣ,1250,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-104654-02-4,50317,2020/07/17,ノースライト,ﾉｰｽﾗｲﾄ,,,,,横山 秀夫／著,ﾖｺﾔﾏ ﾋﾃﾞｵ,,913.6,ﾖ,,新潮社,2019,429p,20cm,1800,19008089,一級建築士の青瀬が設計した新築の家。しかし、Ｙ邸に越してきたはずの家族の姿はなく、一脚の「タウトの椅子」だけが浅間山を望むように残されていた。Ｙ邸で何が起きたのか？　一家の行方は…。『旅』連載を単行本化。,,図書費,白山商会,1782,図書室,,,欧文タイトル：Ｎｏｒｔｈ　Ｌｉｇｈｔ,,False,,,,False,,,,False,False,True,,
978-4-105197-02-5,50286,2020/07/10,センス・オブ・ワンダー,ｾﾝｽ ｵﾌﾞ ﾜﾝﾀﾞｰ,,,,,レイチェル・カーソン／著 上遠 恵子／訳,ｶｰｿﾝ ﾚｲﾁｪﾙ･ﾙｰｲｽ ｶﾐﾄｵ ｹｲｺ ﾚｲﾁｪﾙｶｰｿﾝ,,404,ｶ,,新潮社,1996,60p,20cm,1456,96030884,嵐の夜の海の荒々しい興奮、夏の森の散歩で出会う岩やシダ、花やコケの親しさ、潮に濡れて貝がらを拾う楽しさ。子どもと一緒に自然を探検し、発見の喜びに胸をときめかせる…カーソン最後のメッセージ。佑学社９１年刊の再刊。,シゼン　自然,図書費,白山商会,1386,図書室,,,佑学社　１９９１年刊の再刊,,False,,,,False,,,,False,False,True,,
978-4-120053-08-5,51161,2020/08/20,殿、それでは戦国武将のお話をいたしましょう 貝原益軒の歴史夜話,ﾄﾉ ｿﾚﾃﾞﾜ ｾﾝｺﾞｸ ﾌﾞｼｮｳ ﾉ ｵﾊﾅｼ ｵ ｲﾀｼﾏｼｮｳ  ｶｲﾊﾞﾗｴｷｹﾝ ﾉ ﾚｷｼ ﾔﾜ,,,,,山崎 光夫／著,ﾔﾏｻﾞｷ ﾐﾂｵ,,913.6,ﾔ,,中央公論新社,2020,364p,20cm,1700,20021735,戦国時代のエピソードが満載されている貝原益軒著「朝野雑載」。そこに記された戦国武将に関する逸話を素材として、益軒が福岡藩第三代藩主・黒田光之に千夜一夜物語風に語り聞かせる形式に仕立てた「戦国コント（小話）集」。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-121506-88-7,51160,2020/08/20,宗教別おもてなしマニュアル イスラム、ヒンズー、ユダヤ教…,ｼｭｳｷｮｳ ﾍﾞﾂ ｵﾓﾃﾅｼ ﾏﾆｭｱﾙ  ｲｽﾗﾑ ﾋﾝｽﾞｰ ﾕﾀﾞﾔｷｮｳ ,,,中公新書ラクレ ６８８,ﾁｭｳｺｳｼﾝｼｮﾗｸﾚ 688,島田 裕巳／著,ｼﾏﾀﾞ ﾋﾛﾐ,,165.4,ｼ,,中央公論新社,2020,209p,18cm,820,20020698,イスラム教徒は鍋ならセーフ。ヒンズー教徒はうどん屋のだしがヤバい。ユダヤ教徒はチーズバーガーがＮＧ…タブーを知らなければ異教徒は怒り出す！　異教徒をもてなす際に押さえておきたいポイントを宗教別に解説する入門書。,シュウキョウ　宗教,図書費,ＴＲＣ,820,新書書架,,,,,False,,,,False,,,,False,False,False,,
978-4-122043-44-2,50287,2020/07/10,プチ哲学,ﾌﾟﾁ ﾃﾂｶﾞｸ,,,中公文庫,ﾁｭｳｺｳﾌﾞﾝｺ,佐藤 雅彦／文と絵,ｻﾄｳ ﾏｻﾋｺ,,159,ｻ,,中央公論新社,2004,154p,16cm,648,04015433,,ジンセイクン　人生訓,図書費,白山商会,642,文庫書架,,,,,False,,,,False,,,,False,False,True,,
978-4-122064-45-4,50293,2020/07/17,五つの証言,ｲﾂﾂ ﾉ ｼｮｳｹﾞﾝ,,,中公文庫 マ１５－１,ﾁｭｳｺｳﾌﾞﾝｺ ﾏ-15-1,トーマス・マン／著 渡辺 一夫／訳著,ﾏﾝ ﾄｰﾏｽ ﾜﾀﾅﾍﾞ ｶｽﾞｵ ﾄｰﾏｽﾏﾝ,,944.7,ﾏ,,中央公論新社,2017,217p,16cm,800,17038968,第二次大戦前夜、戦闘的ユマニスムの必要を説いたトーマス・マン。空襲が激化するなか、マンへの共感から翻訳した渡辺一夫。この渾身の訳業によるマンの文章と、渡辺の代表的なエッセイ、中野重治との往復書簡をまとめる。,,図書費,白山商会,792,文庫書架,,,,,False,,,,False,,,,False,False,True,,
