978-4-041019-80-1,50439,2018/10/31,ののはな通信,ﾉﾉﾊﾅ ﾂｳｼﾝ,,,,,三浦 しをん／著,ﾐｳﾗ ｼｵﾝ,,913.6,ﾐ,,ＫＡＤＯＫＡＷＡ,2018,448p,19cm,1600,18024794,横浜のお嬢様学校に通う、クールで毒舌なののと、天真爛漫なはな。親友同士となった２人だが、ののははなに友情以上の気持ちを抱き…。少女たちの２０年超を全編書簡形式で紡ぐ。『小説屋ｓａｒｉ‐ｓａｒｉ』掲載を書籍化。,,図書費,ＴＲＣ,1600,図書室,,,欧文タイトル：Ｌｅｔｔｅｒｓ　ｂｅｔｗｅｅｎ　Ｎｏｎｏ　ａｎｄ　Ｈａｎａ,,False,,,,False,,,,False,False,False,,
978-4-041032-13-8,49823,2018/07/10,孤狼の血,ｺﾛｳ ﾉ ﾁ,,,,,柚月 裕子／著,ﾕｽﾞｷ ﾕｳｺ,,913.6,ﾕ,,ＫＡＤＯＫＡＷＡ,2015,411p,20cm,1700,15044517,昭和６３年、広島。新人刑事の日岡は、ヤクザとの癒着を噂される刑事・大上のもとで、暴力団系列の金融会社社員が失踪した事件を追うことになり…。常識外れのマル暴刑事と極道の闘いを描く。『小説野性時代』掲載を単行本化。,,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041038-90-1,49820,2018/07/10,英国一家、日本をおかわり,ｴｲｺｸ ｲｯｶ ﾆﾎﾝ ｵ ｵｶﾜﾘ,,,,,マイケル・ブース／著 寺西 のぶ子／訳,ﾌﾞｰｽ ﾏｲｹﾙ ﾃﾗﾆｼ ﾉﾌﾞｺ ﾏｲｹﾙﾌﾞｰｽ,,383.8,ﾌﾞ,,ＫＡＤＯＫＡＷＡ,2018,427p,19cm,1800,18014771,英国人フードジャーナリスト一家が、またまた日本を食べにやって来た！　ハブ酒や豆腐ように顔をしかめ、鮒寿司にくらくら…沖縄に始まり北海道へ、Ｂ級から三ツ星までを食べ尽くす。列島縦断珍道中、爆笑の体験型食エッセイ！,リョウリ（ニホン）　料理（日本）,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041043-20-2,48990,2018/05/18,ブラタモリ １ 長崎　金沢　鎌倉,ﾌﾞﾗﾀﾓﾘ ﾅｶﾞｻｷ ｶﾅｻﾞﾜ ｶﾏｸﾗ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,1,ＫＡＤＯＫＡＷＡ,2016,143p,21cm,1400,16038204,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。１は、長崎、金沢、鎌倉の旅を収録する。,ニホン キコウアンナイキ　ナガサキシ キコウアンナイキ　カナザワシ キコウアンナイキ　カマクラシ キコウアンナイキ　日本 紀行・案内記　長崎市 紀行・案内記　金沢市 紀行・案内記　鎌倉市 紀行・案内記,図書費,白山商会,1361,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-041043-22-6,48991,2018/05/18,ブラタモリ ２ 富士山　東京駅　真田丸スペシャル（上田・沼田）,ﾌﾞﾗﾀﾓﾘ ﾌｼﾞｻﾝ ﾄｳｷｮｳｴｷ ｻﾅﾀﾞﾏﾙ ｽﾍﾟｼｬﾙ ｳｴﾀﾞ ﾇﾏﾀ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,2,ＫＡＤＯＫＡＷＡ,2016,143p,21cm,1400,16038208,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。２は、富士山、東京駅、上田・沼田の旅を収録する。,ニホン キコウアンナイキ　フジサン　トウキョウエキ　ウエダシ キコウアンナイキ　ヌマタシ キコウアンナイキ　日本 紀行・案内記　富士山　東京駅　上田市 紀行・案内記　沼田市 紀行・案内記,図書費,白山商会,1361,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-041043-23-3,48992,2018/05/18,ブラタモリ ３ 函館　川越　奈良　仙台,ﾌﾞﾗﾀﾓﾘ ﾊｺﾀﾞﾃ ｶﾜｺﾞｴ ﾅﾗ ｾﾝﾀﾞｲ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,3,ＫＡＤＯＫＡＷＡ,2016,143p,21cm,1400,16050551,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。３は、函館、川越、奈良、仙台の旅を収録する。,ニホン キコウアンナイキ　ハコダテシ キコウアンナイキ　カワゴエシ キコウアンナイキ　ナラシ キコウアンナイキ　センダイシ キコウアンナイキ　日本 紀行・案内記　函館市 紀行・案内記　川越市 紀行・案内記　奈良市 紀行・案内記　仙台市 紀行・案内記,図書費,白山商会,1361,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-041043-24-0,48993,2018/05/18,ブラタモリ ４ 松江　出雲　軽井沢　博多・福岡,ﾌﾞﾗﾀﾓﾘ ﾏﾂｴ ｲｽﾞﾓ ｶﾙｲｻﾞﾜ ﾊｶﾀ ﾌｸｵｶ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,4,ＫＡＤＯＫＡＷＡ,2016,143p,21cm,1400,16050557,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。４は、松江、出雲、軽井沢、博多・福岡の旅を収録する。,ニホン キコウアンナイキ　マツエシ キコウアンナイキ　イズモタイシャ　カルイザワマチ（ナガノケン） キコウアンナイキ　フクオカシ キコウアンナイキ　日本 紀行・案内記　松江市 紀行・案内記　出雲大社　軽井沢町（長野県） 紀行・案内記　福岡市 紀行・案内記,図書費,白山商会,1361,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-041047-48-4,49835,2018/07/10,友達以上探偵未満,ﾄﾓﾀﾞﾁ ｲｼﾞｮｳ ﾀﾝﾃｲ ﾐﾏﾝ,,,,,麻耶 雄嵩／著,ﾏﾔ ﾕﾀｶ,,913.6,ﾏ,,ＫＡＤＯＫＡＷＡ,2018,274p,20cm,1500,18015153,高校生のももとあおは、イベントで殺人事件に巻き込まれる。ももの直感力とあおの論理力を活かし、ふたりは事件を解決していくが…。「伊賀の里殺人事件」ほか全３編を収録。『小説野性時代』『文芸カドカワ』掲載を単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041050-64-4,50535,2019/01/10,「違うこと」をしないこと,ﾁｶﾞｳ ｺﾄ ｵ ｼﾅｲ ｺﾄ,,,,,吉本 ばなな／著,ﾖｼﾓﾄ ﾊﾞﾅﾅ,,914.6,ﾖ,,ＫＡＤＯＫＡＷＡ,2018,203p,20cm,1400,18046488,「違うこと」とは、その人の生き方の中で、今ここでするべきではないこと－。吉本ばななが、試行錯誤の結果たどり着いた「自分を生きる方法」を伝える。『文芸カドカワ』掲載のＣＨＩＥらとの対談も収録。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041052-06-8,49818,2018/07/10,青くて痛くて脆い,ｱｵｸﾃ ｲﾀｸﾃ ﾓﾛｲ,,,,,住野 よる／著,ｽﾐﾉ ﾖﾙ,,913.6,ｽ,,ＫＡＤＯＫＡＷＡ,2018,309p,20cm,1400,18009501,僕が、秋好が残した嘘を、本当に変える。それは僕にとって、世間への叛逆を意味していた－。青春の煌きと残酷さを痛烈に描ききった“喪失”のその先の物語。『文芸カドカワ』連載に加筆し単行本化。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041055-77-9,49821,2018/07/10,オリジン 上,ｵﾘｼﾞﾝ,,,,,ダン・ブラウン／著 越前 敏弥／訳,ﾌﾞﾗｳﾝ ﾀﾞﾝ ｴﾁｾﾞﾝ ﾄｼﾔ ﾀﾞﾝﾌﾞﾗｳﾝ,,933.7,ﾌﾞ,1,ＫＡＤＯＫＡＷＡ,2018,338p,20cm,1800,18008877,スペインのグッゲンハイム美術館を訪れていた宗教象徴学者ラングドン。人類最大の謎を解き明かす映像を発表するという元教え子のカーシュは、発表の直前、額を撃ち抜かれて絶命する。一体誰が？　ラングドンが謎に迫る！,,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041055-97-7,49822,2018/07/10,オリジン 下,ｵﾘｼﾞﾝ,,,,,ダン・ブラウン／著 越前 敏弥／訳,ﾌﾞﾗｳﾝ ﾀﾞﾝ ｴﾁｾﾞﾝ ﾄｼﾔ ﾀﾞﾝﾌﾞﾗｳﾝ,,933.7,ﾌﾞ,2,ＫＡＤＯＫＡＷＡ,2018,326p,20cm,1800,18008882,「我々はどこから来たのか、どこへ行くのか」という人類最大の謎。それを解き明かしたカーシュが遺した映像を見るには、４７文字のパスワードが必要だった。誰が誰を欺いているのか。ラングドンの前に最強の敵が立ちはだかる！,,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041058-11-4,48994,2018/05/18,ブラタモリ １１ 初詣スペシャル成田山　目黒　浦安　水戸　香川（さぬきうどん・こんぴらさん）,ﾌﾞﾗﾀﾓﾘ ﾊﾂﾓｳﾃﾞ ｽﾍﾟｼｬﾙ ﾅﾘﾀｻﾝ ﾒｸﾞﾛ ｳﾗﾔｽ ﾐﾄ ｶｶﾞﾜ ｻﾇｷｳﾄﾞﾝ ｺﾝﾋﾟﾗｻﾝ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,11,ＫＡＤＯＫＡＷＡ,2017,135p,21cm,1400,17058369,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。１１は、成田山、目黒、浦安、水戸、香川の旅を収録する。切り取れるＭＡＰ付き。,ニホン キコウアンナイキ　シンショウジ　トウキョウトメグロク キコウアンナイキ　ウラヤスシ キコウアンナイキ　ミトシ キコウアンナイキ　カガワケン キコウアンナイキ　日本 紀行・案内記　新勝寺（成田市）　東京都目黒区 紀行・案内記　浦安市 紀行・案内記　水戸市 紀行・案内記　香川県 紀行・案内記,図書費,白山商会,1361,図書室,,,付：まち歩き付録ＭＡＰ（１枚）,,False,,,,False,,,,False,False,True,,
978-4-041058-12-1,48995,2018/05/18,ブラタモリ １２ 別府　神戸　奄美,ﾌﾞﾗﾀﾓﾘ ﾍﾞｯﾌﾟ ｺｳﾍﾞ ｱﾏﾐ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,12,ＫＡＤＯＫＡＷＡ,2017,135p,21cm,1400,17058378,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。１２は、別府、神戸、奄美の旅を収録する。切り取れるＭＡＰ付き。,ニホン キコウアンナイキ　ベップシ キコウアンナイキ　コウベシ キコウアンナイキ　アマミオオシマ　日本 紀行・案内記　別府市 紀行・案内記　神戸市 紀行・案内記　奄美大島,図書費,白山商会,1361,図書室,,,付：まち歩き付録ＭＡＰ（１枚）,,False,,,,False,,,,False,False,True,,
978-4-041065-80-8,49915,2018/07/23,祈りのカルテ,ｲﾉﾘ ﾉ ｶﾙﾃ,,,,,知念 実希人／著,ﾁﾈﾝ ﾐｷﾄ,,913.6,ﾁ,,ＫＡＤＯＫＡＷＡ,2018,246p,19cm,1300,18014829,内科、外科、小児科、救急科…。初期臨床研修で様々な科を回っている新米医師の諏訪野良太は、患者たちが抱える問題に耳を傾け、解決の糸口を懸命に探し…。連作医療ミステリ。『小説野性時代』掲載に加筆し単行本化。,,図書費,ＴＲＣ,1300,図書室,,,欧文タイトル：Ｍｅｄｉｃａｌ　Ｒｅｃｏｒｄ　ｗｉｔｈ　ａ　ｐｒａｙｅｒ,,False,,,,False,,,,False,False,False,,
978-4-041066-70-6,49837,2018/07/10,震える教室,ﾌﾙｴﾙ ｷｮｳｼﾂ,,,,,近藤 史恵／著,ｺﾝﾄﾞｳ ﾌﾐｴ,,913.6,ｺ,,ＫＡＤＯＫＡＷＡ,2018,251p,19cm,1500,18015434,お嬢様学校の真矢と花音はある日、「幽霊が出る」という噂のあるピアノ練習室で、宙に浮かぶ血まみれの手を見てしまい…。学園にまつわる謎と怪異を解き明かす、全６編の青春ミステリ・ホラー。『幽』掲載に加筆し単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041067-39-0,49838,2018/07/10,魔力の胎動,ﾏﾘｮｸ ﾉ ﾀｲﾄﾞｳ,,,,,東野 圭吾／著,ﾋｶﾞｼﾉ ｹｲｺﾞ,,913.6,ﾋ,,ＫＡＤＯＫＡＷＡ,2018,316p,19cm,1500,18013290,自然現象を見事に言い当てる、彼女の不思議な“力”は何なのか。彼女は、悩める人たちを救えるのか－。「ラプラスの魔女」の前日譚。『小説野性時代』掲載に書き下ろしを加えて単行本化。,,図書費,ＴＲＣ,1500,図書室,,,欧文タイトル：Ｌａｐｌａｃｅ ｓ　ｍｏｖｅｍｅｎｔ,,False,,,,False,,,,False,False,False,,
978-4-041067-47-5,50436,2018/10/31,クラスメイツ 前期,ｸﾗｽﾒｲﾂ,,,角川文庫 も１６－１１,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾓ-16-11,森 絵都／著,ﾓﾘ ｴﾄ,,913.6,ﾓ,1,ＫＡＤＯＫＡＷＡ,2018,221p,15cm,560,18027714,中学生になったら、変わりたいって、思ってたんだ－。１年Ａ組２４人のクラスメイトたちそれぞれを主人公に、１年間を通して変化していく関係や、つみかさなる思いを描く、中学生群像ストーリー。,,図書費,ＴＲＣ,560,文庫書架,,,偕成社　２０１４年刊の加筆修正,,False,,,,False,,,,False,False,False,,
978-4-041067-82-6,50437,2018/10/31,クラスメイツ 後期,ｸﾗｽﾒｲﾂ,,,角川文庫 も１６－１２,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾓ-16-12,森 絵都／著,ﾓﾘ ｴﾄ,,913.6,ﾓ,2,ＫＡＤＯＫＡＷＡ,2018,244p,15cm,560,18027715,わたしの人生のピークは１２歳だったのだ－。１年Ａ組２４人のクラスメイトたちそれぞれを主人公に、１年間を通して変化していく関係や、つみかさなる思いを描く、中学生群像ストーリー。,,図書費,ＴＲＣ,560,文庫書架,,,偕成社　２０１４年刊の加筆修正,,False,,,,False,,,,False,False,False,,
978-4-041067-92-5,49819,2018/07/10,あやかし草紙 三島屋変調百物語伍之続,ｱﾔｶｼｿﾞｳｼ ﾐｼﾏﾔ ﾍﾝﾁｮｳ ﾋｬｸﾓﾉｶﾞﾀﾘ ｺﾞ ﾉ ﾂｽﾞｷ,,,〔三島屋変調百物語〕 〔５〕,ﾐｼﾏﾔﾍﾝﾁｮｳﾋｬｸﾓﾉｶﾞﾀﾘ 5,宮部 みゆき／著,ﾐﾔﾍﾞ ﾐﾕｷ,,913.6,ﾐ,,ＫＡＤＯＫＡＷＡ,2018,565p,20cm,1800,18020447,塩断ちが元凶で“行き逢い神”を呼び込み、身も凍る不幸を招いた「開けずの間」など、全５話を収録した江戸怪談集。『北海道新聞』ほか連載作品に、『小説野性時代』掲載の「金目の猫」を加えて単行本化。,,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041068-05-2,50499,2018/11/15,ｄｅｌｅ 〔１〕,ﾃﾞｨｰﾘｰ,,,角川文庫 ほ２０－５,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾎ-20-5,本多 孝好／著,ﾎﾝﾀﾞ ﾀｶﾖｼ,,913.6,ﾎ,1,ＫＡＤＯＫＡＷＡ,2018,333p,15cm,640,18024490,依頼人の死後、その人が使っていたデジタルデバイスから指定されたデータを削除する。そんな仕事をする祐太郎と圭司は、様々な事件に遭遇する。残された秘密のデータの謎、そこにある真実とは…。心震わすミステリ。,,図書費,ＴＲＣ,640,文庫書架,,,２０１７年刊の加筆修正,,False,,,,False,,,,False,False,False,,
978-4-041068-06-9,50500,2018/11/15,ｄｅｌｅ ２,ﾃﾞｨｰﾘｰ,,,角川文庫 ほ２０－６,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾎ-20-6,本多 孝好／著,ﾎﾝﾀﾞ ﾀｶﾖｼ,,913.6,ﾎ,2,ＫＡＤＯＫＡＷＡ,2018,310p,15cm,640,18027731,ある日、祐太郎の妹・鈴が通っていた大学病院の元教授からデータ削除依頼が舞い込む。新薬の治験中に死んだ鈴。祐太郎は圭司と共にその真相を追うが…。記憶と記録をめぐるミステリ、第２弾。『小説野性時代』連載を文庫化。,,図書費,ＴＲＣ,640,文庫書架,,,本文は日本語,,False,,,,False,,,,False,False,False,,
978-4-041069-92-9,50435,2018/10/31,きのうの影踏み,ｷﾉｳ ﾉ ｶｹﾞﾌﾐ,,,角川文庫 つ１４－３,ｶﾄﾞｶﾜﾌﾞﾝｺ ﾂ-14-3,辻村 深月／著,ﾂｼﾞﾑﾗ ﾐｽﾞｷ,,913.6,ﾂ,,ＫＡＤＯＫＡＷＡ,2018,248p,15cm,560,18038390,幼稚園に通い始めた息子が「だまだまマーク」と言い始めた。ある日、年配の先生にその言葉について尋ねると、先生の表情が固まって…。少しの違和感や背筋の凍る恐怖譚、温かさが残る救済の物語など、多彩な魂の怪異集。,,図書費,ＴＲＣ,560,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-041071-01-4,50534,2019/01/10,ことことこーこ,ｺﾄｺ ﾄ ｺｰｺ,,,,,阿川 佐和子／著,ｱｶﾞﾜ ｻﾜｺ,,913.6,ｱ,,ＫＡＤＯＫＡＷＡ,2018,387p,19cm,1500,18044304,結婚１０年目に離婚し、実家に戻った香子。フードコーディネーターとしての新たな人生を歩み出した矢先、母・琴子に認知症の症状が…。笑いと希望の介護小説。学芸通信社配信による『徳島新聞』ほか連載を加筆し単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041072-03-5,50539,2019/01/10,向日葵のある台所,ﾋﾏﾜﾘ ﾉ ｱﾙ ﾀﾞｲﾄﾞｺﾛ,,,,,秋川 滝美／著,ｱｷｶﾜ ﾀｷﾐ,,913.6,ｱ,,ＫＡＤＯＫＡＷＡ,2018,293p,19cm,1500,18039451,学芸員の麻有子は、娘と二人暮らし。ある日、折り合いが悪い姉からの電話によって、平穏な日常が崩れていく。倒れた母親を引き取るものの、過去のトラウマから逃れられず…。「家族」の違和感を描いた衝撃作。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041073-75-9,50540,2019/01/10,ブラタモリ １３ 京都（清水寺・祇園）　黒部ダム　立山,ﾌﾞﾗﾀﾓﾘ ｷｮｳﾄ ｷﾖﾐｽﾞﾃﾞﾗ ｷﾞｵﾝ ｸﾛﾍﾞ ﾀﾞﾑ ﾀﾃﾔﾏ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,13,ＫＡＤＯＫＡＷＡ,2018,135p,21cm,1400,18044276,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。１３は、京都、黒部ダム、立山の旅を収録する。切り取れるＭＡＰ付き。,ニホン キコウアンナイキ　キョウトシ キコウアンナイキ　クロベキョウコク　ダム　タテヤマ（トヤマケン）　日本 紀行・案内記　京都市 紀行・案内記　黒部峡谷　ダム　立山（富山県）,図書費,ＴＲＣ,1400,図書室,,,付：まち歩き付録ＭＡＰ（１枚）,,False,,,,False,,,,False,False,False,,
978-4-041073-76-6,50541,2019/01/10,ブラタモリ １４ 箱根　箱根関所　鹿児島　弘前　十和田湖・奥入瀬,ﾌﾞﾗﾀﾓﾘ ﾊｺﾈ ﾊｺﾈｾｷｼｮ ｶｺﾞｼﾏ ﾋﾛｻｷ ﾄﾜﾀﾞｺ ｵｲﾗｾ,,,,,ＮＨＫ「ブラタモリ」制作班／監修,ﾆｯﾎﾟﾝﾎｳｿｳｷｮｳｶｲ ｴﾇｴｲﾁｹｰﾌﾞﾗﾀﾓﾘｾｲｻｸﾊﾝ,,291.0,ﾌﾞ,14,ＫＡＤＯＫＡＷＡ,2018,135p,21cm,1400,18044275,ＮＨＫの人気街歩き番組「ブラタモリ」の、本編では語り切れなかったエピソード、ロケの撮影風景の特別写真、街歩きに便利な地図などを掲載。１４は、箱根、鹿児島、弘前、十和田湖・奥入瀬の旅を収録。切り取れるＭＡＰ付き。,ニホン キコウアンナイキ　ハコネマチ（カナガワケン） キコウアンナイキ　カゴシマシ キコウアンナイキ　アオモリケン キコウアンナイキ　日本 紀行・案内記　箱根町（神奈川県） 紀行・案内記　鹿児島市 紀行・案内記　青森県 紀行・案内記,図書費,ＴＲＣ,1400,図書室,,,付：まち歩き付録ＭＡＰ（１枚）,,False,,,,False,,,,False,False,False,,
978-4-041073-90-2,50536,2019/01/10,手をつないだままさくらんぼの館で,ﾃ ｵ ﾂﾅｲﾀﾞ ﾏﾏ ｻｸﾗﾝﾎﾞ ﾉ ﾔｶﾀ ﾃﾞ,,,,,令丈 ヒロ子／著,ﾚｲｼﾞｮｳ ﾋﾛｺ,,913.6,ﾚ,,ＫＡＤＯＫＡＷＡ,2018,229p,20cm,1400,18048793,大学生で作家のぼくは、遠縁のおばあさんの洋館の管理を任された。そこに突然りりなと称する謎の多い１０歳の女の子が現れる。わがままなりりなの世話に追われつつ、今まで味わったことのない満たされた日々を感じていたが…。,,図書費,ＴＲＣ,1400,図書室,,,欧文タイトル：Ｇｏｏｄｂｙｅ　ｉｎ　ｔｈｅ　Ｃｈｅｒｒｙ　Ｈｏｕｓｅ,,False,,,,False,,,,False,False,False,,
978-4-041074-24-4,50532,2019/01/10,戒名探偵卒塔婆くん,ｶｲﾐｮｳ ﾀﾝﾃｲ ｿﾄﾊﾞｸﾝ,,,,,高殿 円／著,ﾀｶﾄﾞﾉ ﾏﾄﾞｶ,,913.6,ﾀ,,ＫＡＤＯＫＡＷＡ,2018,290p,19cm,1400,18050009,有力檀家のルーツ探しに仏教界のイメージアップ計画、巨大コンテンツメーカー創始者の生前戒名をめぐる遺産争い…。金満寺の次男・春馬が、同じ高校に通う“戒名探偵”を頼って謎を解く！　『小説現代』掲載を加筆・修正。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041074-40-4,50533,2019/01/10,黒いピラミッド,ｸﾛｲ ﾋﾟﾗﾐｯﾄﾞ,,,,,福士 俊哉／著,ﾌｸｼ ﾄｼﾔ,,913.6,ﾌ,,ＫＡＤＯＫＡＷＡ,2018,303p,20cm,1600,18049501,呪われた遺物・アンクの持ち主の元に突如出現する黒いピラミッド。死を撒き散らす呪いの謎を追い、研究者の美羽はエジプトへ。辿り着いた砂漠の果てで美羽が目にしたのは…。ホラー×冒険小説。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-041074-41-1,50542,2019/01/10,祭火小夜の後悔,ﾏﾂﾘﾋﾞｻﾔ ﾉ ｺｳｶｲ,,,,,秋竹 サラダ／著,ｱｷﾀｹ ｻﾗﾀﾞ,,913.6,ｱ,,ＫＡＤＯＫＡＷＡ,2018,301p,19cm,1400,18049519,怪異現象に詳しい女子高生・祭火小夜。教師の坂口、同級生の糸川、後輩の浅井はそれぞれ直面していた怪異現象によって彼女と縁ができる。そして夏休みの初日、祭火とともに、魔物と対峙する一晩のドライブが始まった…。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-046020-41-3,50531,2019/01/10,外資系コンサルはなぜ、あえて「手書きノート」を使うのか？,ｶﾞｲｼｹｲ ｺﾝｻﾙ ﾜ ﾅｾﾞ ｱｴﾃ ﾃｶﾞｷ ﾉｰﾄ ｵ ﾂｶｳ ﾉｶ,,,,,太田 あや／著,ｵｵﾀ ｱﾔ,,336.2,ｵ,,ＫＡＤＯＫＡＷＡ,2018,223p,19cm,1400,18046560,外資系で活躍するコンサルタントたちは、どんな風にノートを使っているのか？　「手書き」を大切にしている外資系コンサル１０人が、筆記具やノートを選ぶ基準、具体的な書き方などについて語る。ノートの写真も収録。,モンダイカイケツ　ノートジュツ　問題解決　ノート術,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-046022-22-6,49836,2018/07/10,ふたりのごはん 夫はホテルオークラ元総料理長、妻は料理家,ﾌﾀﾘ ﾉ ｺﾞﾊﾝ ｵｯﾄ ﾜ ﾎﾃﾙｵｰｸﾗ ﾓﾄ ｿｳﾘｮｳﾘﾁｮｳ ﾂﾏ ﾜ ﾘｮｳﾘｶ,,,,,根岸 規雄／著 石原 洋子／著,ﾈｷﾞｼ ﾉﾘｵ ｲｼﾊﾗ ﾋﾛｺ,,596,ﾈ,,ＫＡＤＯＫＡＷＡ,2018,159p,21cm,1450,18003267,夫はホテルオークラ元総料理長で、妻はテレビや雑誌で活躍する料理家。料理界のトップを極めた夫妻が、ふだんの食事ライフを紹介する。朝昼晩のごはん、四季の味、特別な日のごはん、全５０レシピを収録。,リョウリ　料理,図書費,ＴＲＣ,1450,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-046022-63-9,49834,2018/07/10,主役は、ごちそうおにぎり つまみにポテサラ、シメのホットサンド,ｼｭﾔｸ ﾜ ｺﾞﾁｿｳ ｵﾆｷﾞﾘ ﾂﾏﾐ ﾆ ﾎﾟﾃｻﾗ ｼﾒ ﾉ ﾎｯﾄｻﾝﾄﾞ,,,,,Ｔｅｓｓｈｉ／著,ﾃｯｼｰ,,596.3,ﾃ,,ＫＡＤＯＫＡＷＡ,2018,95p,21cm,1200,18015894,朝ごはんに、お弁当に、運動会や遠足に。大好きな具は、何ですか？　人気デリスタグラマーが、具だくさんなのに崩れない絶妙なバランスの「ごちそうおにぎり」と、つまみのポテトサラダ、シメのホットサンドのレシピを紹介。,ベイハン　米飯,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
