,47328,2013/04/09,手作りのネイティブstyleレザークラフト = HANDMADE NATIVE STYLE LEATHER CRAFT. ,ﾃﾂﾞｸﾘﾉﾈｲﾃｨﾌﾞｽﾀｲﾙﾚｻﾞｰｸﾗﾌﾄ,,,,,スタジオタッククリエイティブ,ｽﾀｼﾞｵﾀｯｸｸﾘｴｲﾃｨﾌﾞ,,755.5,ｽ,,スタジオタッククリエイティブ,2013,159,21,2500,,,,図書費,正文館書店,2500,図書室,,,,,False,,,,False,,,,False,True,False,,
,47329,2013/04/09,「遠近定規」で描くスケッチ練習帖,｢ｴﾝｷﾝｼﾞｮｳｷﾞ｣ﾃﾞｴｶﾞｸｽｹｯﾁﾚﾝｼｭｳﾁｮｳ,,,,,山田　雅夫,ﾔﾏﾀﾞﾏｻｵ,,725.2,ﾔﾏ,,日本経済新聞出版社,2012,79,21,1600,,目次１　きほんの「き」（集中点や目線を見つける練習；遠近定規を正しい位置に置く練習；遠近定規で斜め線を引く練習；大切な斜め線を正しく引く練習）２　遠近定規を使いこなしましょう（遠近定規を使ったスケッチの流れ；最初から仕上げまで線描の練習；遠近定規と一緒に出掛けましょう）３　遠近定規の５点譜の使い方（５点譜を使ってみましょう；５点譜のピッチの違いを理解する；５点譜で柱列を描く練習；さらにこんなこともできます）,,図書費,正文館書店,1600,図書室,,,,,False,,,,False,,,,False,True,False,,
,47330,2013/04/09,放射能拡散予測システムSPEEDI : なぜ活かされなかったか ,ﾎｳｼｬﾉｳｶｸｻﾝﾖｿｸｼｽﾃﾑｽﾋﾟｰﾃﾞｨ/ﾅｾﾞｲｶｻﾚﾅｶｯﾀｶ,,,科学と人間　３,,佐藤　康雄,ｻﾄｳﾔｽｵ,,498.4,ｻﾔ,,東洋書店,2013,153,22,2200,,５９３．６８／内容説明放射能拡散予測シミュレーションを行う最先端システムＳＰＰＥＤＩ。放射能拡散予測シミュレーションとはどんなものか？ＳＰＥＥＤＩはなぜ機能しなかったのか、どう活かしていけばいいのか。原発事故から２年たった今、福島在住の気象学者が語る分析と提言。目次第１章　３７年前の福島第二原発裁判での住民の訴え第２章　ＳＰＥＥＤＩ、放射性物質の拡散予測シミュレーションとは？第３章　福島第一原発事故による放射性物質の移流拡散と当時の福島県・東日本の気象条件第４章　なぜ放射能拡散予測（ＳＰＥＥＤＩ）が生かされなかったか？第５章　放射性物質の移流拡散シミュレーションの有用性と本質的な限界第６章　チェルノブイリ事故の放射性物質の移流拡散シミュレーション第７章　シミュレーション予測結果をどう国民に伝えるか―緊急事故時の情報一元化問題ほか第８章　なお起こり得る原発事故時にＳＰＥＥＤＩ情報を役立たせるには佐藤康雄［サトウヤスオ］ １９４３年福島県生まれ。１９６７年東京理科大学理学部物理学科卒業。１９７４年東京大学大学院理学系研究科地球物理学専門課,放射能測定  福島第一原発事故(2011) -- 被害 ,図書費,正文館書店,2200,図書室,,,,,False,,,,False,,,,False,True,False,,
,47331,2013/04/09,観測がひらく不思議な宇宙,ｶﾝｿｸｶﾞﾋﾗｸﾌｼｷﾞﾅｳﾁｭｳ,,,科学と人間　４,,平林　久,ﾋﾗﾊﾞﾔｼﾋｻｼ,,443.9,ﾋﾋ,,東洋書店,2013,193,22,2200,,内容説明光学・電波・赤外・Ｘ線・ガンマ線・ニュートリノ・重力波そしてシミュレーション…、いまや「総力観測の時代」。観測の立場から宇宙像に迫る初めての著作。目次第１部　１９６０年代半ばまでの宇宙理解（私たちの宇宙観；１９６０年代の衝撃　ほか）第２部　日本の電波天文学の飛躍―新しい宇宙像が見えてきた（電波天文学の道に；野辺山宇宙電波観測所の建設と４５ｍ電波望遠鏡　ほか）第３部　電波天文学の挑戦―スペースＶＬＢＩの実現（宇宙空間ＶＬＢＩへの道；電波天文衛星「はるか」と国際ＶＳＯＰ計画　ほか）第４部　宇宙観測の展開と宇宙論の進展（動き出した電波天文計画ＡＬＭＡと大規模ＳＫＡの始動；総力的な観測時代へ―赤外線、エックス線、ガンマ線、重力波、ニュートリノ　ほか）第５部　太陽系外での惑星・生命・文明（太陽系外惑星の発見；地球外文明の探査（ＳＥＴＩ）　ほか）平林久［ヒラバヤシヒサシ］ １９４３年長野県生まれ。東京大学理学部物理学科（天文コース）、同大学大学院博士課程修了。理学博士。東京大学東京天文台（１９８８年より国立天文台）で、助手、助教授として、野辺山電波天,天体観測 -- 歴史  電波天文学 -- 歴史  宇宙論 -- 歴史 ,図書費,正文館書店,2200,図書室,,,,,False,,,,False,,,,False,True,False,,
,47332,2013/04/09,２６６６,ﾆｾﾝﾛｯﾋﾟｬｸﾛｸｼﾞｭｳﾛｸ,,,,,ロベルト・ボラーニョ．著／野谷　文昭／内田　兆史／久野　量一.共訳,ﾛﾍﾞﾙﾄ･ﾎﾞﾗｰﾆｮ/ﾉﾀﾆﾌﾐｱｷ/ｳﾁﾀﾞｱｷﾌﾐ/ｸﾉﾘｮｳｲﾁ.ｷｮｳﾔｸ,,963,ﾎﾟ,,白水社,2013,868,22,6600,,批評家たちの部 / ロベルト・ボラーニョ 著 ; 野谷文昭 訳. アマルフィターノの部 / ロベルト・ボラーニョ 著 ; 野谷文昭  内田兆史 訳. フェイトの部 / ロベルト・ボラーニョ 著 ; 野谷文昭  内田兆史 訳. 犯罪の部 / ロベルト・ボラーニョ 著 ; 内田兆史 訳. アルチンボルディの部 / ロベルト・ボラーニョ 著 ; 久野量一 訳.内容説明謎の作家アルチンボルディを研究する四人の文学教授、メキシコ北部の国境の街に暮らすチリ人哲学教授、ボクシングの試合を取材するアフリカ系アメリカ人記者、女性連続殺人事件を追う捜査官たち…彼らが行き着く先は？そしてアルチンボルディの正体とは？２００８年度全米批評家協会賞受賞。【著者紹介】1953～2003年。チリの詩人、小説家。代表作に短篇集『通話』（1997）、『野生の探偵たち』（1998）。2004年に刊行された遺作の大長篇『2666』は、10 以上の言語に翻訳され、世界各国で高い評価を受けている。,,図書費,正文館書店,6600,図書室,,,,,False,,,,False,,,,False,True,False,,
,47333,2013/04/09,おしゃれなあいさつハガキ&カード素材集,ｵｼｬﾚﾅｱｲｻﾂﾊｶﾞｷﾄｶｰﾄﾞｿｻﾞｲｼｭｳ,,,,,オシャレカードクリエーターズ,ｵｼｬﾚｶｰﾄｰｸﾘｴｲﾀｰｽﾞ,,727,ｵ,,宝島社,2013,127,23,1524,,,,図書費,正文館書店,1524,図書室,,,,,False,,,,False,,,,False,True,False,,
,47334,2013/04/09,手作り収納百科 - 決定版 暮らしの実用シリーズ ,ﾃﾂﾞｸﾘｼｭｳﾉｳﾋｬｯｶ,,,暮らしの実用シリーズ,,関根　真司．編,ｾｷﾈｼﾝｼﾞ.ﾍﾝ,,592.7,ｾｼ,,学研,2013,207,24,1600,,内容説明自分で作るからサイズもぴったり。デッドスペースを活かしてわが家の収納力がみるみるアップ。目次１　ＤＩＹ収納アイデア実例２　棚作り３　ボックス収納４　ガーデン収納５　暮らしの収納６　ＤＩＹの基本,,図書費,正文館書店,1600,図書室,,,,,False,,,,False,,,,False,True,False,,
,47336,2013/04/09,ナショナルジオグラフィックプロの撮り方完全マスター ,ﾅｼｮﾅﾙｼﾞｵｸﾞﾗﾌｨｯｸ/ﾌﾟﾛﾉﾄﾘｶﾀｶﾝｾﾞﾝﾏｽﾀｰ,,,,,ナショナルジオグラフィック,ﾅｼｮﾅﾙｼﾞｵｸﾞﾗﾌｨｯｸ,,743,ﾅ,,日経ナショナルジオグラフィック社,2012,367,26,4600,,,,図書費,正文館書店,4600,図書室,,,,,False,,,,False,,,,False,True,False,,
,47337,2013/04/09,いつかは行きたい一生に一度だけの旅best 500 ,,,,,,ナショナルジオグラフィック,ﾅｼｮﾅﾙｼﾞｵｸﾞﾗﾌｨｯｸ,,290.9,ﾅ,,日経ナショナルジオグラフィック社,2011,400,31,7429,,内容説明この本には、胸おどる選りすぐりの旅が詰まっている。美しい写真とフルカラーの地図を眺め、ツボを押さえたアドバイスを読めば、あなたもすぐに旅人になれる。ちょっとひねった旅のために、世界最長のエレベーター、徒歩で渡れる橋、蒸気機関車、古代のハイウエーなど、独特の視点で選んだトップ１０もある。列車でどちら側に席をとるか、どんな服装が適当か、何を注文すればよいかなど、実用的なアドバイスも盛りだくさん。目次１　水上の旅を楽しむ―豪華なクルーズ船からカヌーまで、一生忘れない水の上の旅２　ドラ,,図書費,正文館書店,7429,図書室,,,,,False,,,,False,,,,False,True,False,,
,47338,2013/04/09,続・いつかは行きたい一生に一度だけの旅best 500 ,,,,,,ナショナルジオグラフィック,ﾅｼｮﾅﾙｼﾞｵｸﾞﾗﾌｨｯｸ,,290.9,ﾅ,２,日経ナショナルジオグラフィック社,2011,400,31,7400,,内容説明この本には、胸おどる選りすぐりの旅が詰まっている。美しい写真とフルカラーの地図を眺め、ツボを押さえたアドバイスを読めば、あなたもすぐに旅人になれる。ちょっとひねった旅のために、世界最長のエレベーター、徒歩で渡れる橋、蒸気機関車、古代のハイウエーなど、独特の視点で選んだトップ１０もある。列車でどちら側に席をとるか、どんな服装が適当か、何を注文すればよいかなど、実用的なアドバイスも盛りだくさん。目次１　水上の旅を楽しむ―豪華なクルーズ船からカヌーまで、一生忘れない水の上の旅２　ドライブの旅―地平線の彼方をめざし、伝説のハイウエーや知られざる裏道をひた走る３　鉄道で世界絶景めぐり―心地よい列車の揺れに身をまかせ、車窓の眺めを楽しむ４　地球の散歩術―世界でもっとも純粋でシンプルな“歩く旅”の楽しみ方５　文化に親しむ―美術、演劇から建築まで、さまざまな文化の奥行きを知る６　世界の美食を求めて―異国の味を本場で味わい、“口腹の喜び”にひたる７　スポーツの旅―激流下りから情熱の踊りタンゴまで、エキサイティングな冒険に挑む８　空からの眺めを楽しむ―軽,,図書費,正文館書店,7400,図書室,,,,,False,,,,False,,,,False,True,False,,
