ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
9784-000220828	0000047748	2015/01/30	アベノミクス批判／四本の矢を折る			伊東　光晴	332.107	ｲ		岩波書店	2014	156p	19cm	2015
978-4-000259-97-2	0000047749	2015/01/30	聖路加病院で働くということ			早瀬　圭一	498.16	ﾊｹ		岩波書店	2014	214	20	2015
9784-000022255	0000047750	2015/01/30	無理難題「プロデュース」します／小谷正一伝説			早瀬　圭一	289.1	ﾊｹ		岩波書店	2011	232	20	2015
978-4-054058-46-0	0000047751	2015/01/30	わたしはマララ／教育のために立ち上がり、タリバンに撃たれた少女			マララ・ユスフザイ．著／クリスティーナラム／金原　瑞人／西田　佳子．共訳	289.2	ﾕﾏ		学研パブリッシング	2013	431p	20cm	2015
9784-041018880	0000047752	2015/01/30	鹿の王／生き残った者　【上】			上橋　菜穂子	913.6	ｳﾅ	上	角川書店	2014	565p	20cm	2015
9784-041018897	0000047753	2015/01/30	鹿の王／還って行く者　【下】			上橋　菜穂子	913.6	ｳﾅ	下	角川書店	2014	554p	20cm	2015
	0000047754	2015/02/02	新編日本古典文学全集　１／古事記		新編日本古典文学全集	山口佳紀／神野志隆光／校注・訳	918	ｼ	1	小学館	2007	462	23	2015
	0000047755	2015/02/02	新編日本古典文学全集　２／日本書紀１	巻第一神代(上)〜巻第十応神天皇. 参考文献・日本書紀年表:p559〜570	新編日本古典文学全集	小島憲之[ほか]校注・訳	918	ｼ	2	小学館	2012	582	23	2015
	0000047756	2015/02/02	新編日本古典文学全集　３／日本書紀２	巻第十一仁徳天皇〜巻第二十二推古天皇. 日本書紀年表:p602〜616. 	新編日本古典文学全集	小島憲之[ほか]校注・訳	918	ｼ	3	小学館	2013	638	23	2015
	0000047757	2015/02/02	新編日本古典文学全集　４／日本書紀３	巻第二十三舒明天皇〜巻第三十持統天皇.	新編日本古典文学全集	小島憲之[ほか]校注・訳	918	ｼ	4	小学館	2012	646	23	2015
	0000047758	2015/02/02	新編日本古典文学全集　１６／うつほ物語　３	国譲（上）／国譲（中）／国譲（下）／楼の上（上）／楼の上（下）／	新編日本古典文学全集	中野幸一．校注・訳	918	ｼ	15	小学館	2008	670	23	2015
	0000047759	2015/02/02	新編日本古典文学全集　６／萬葉集　１	巻第一〜巻第四	新編日本古典文学全集	小島憲之 [ほか]校注・訳	918	ｼ	6	小学館	2011	500	23	2015
	0000047760	2015/02/02	新編日本古典文学全集　７／萬葉集　２	巻第五〜巻第九	新編日本古典文学全集	小島憲之 [ほか]校注・訳	918	ｼ	7	小学館	2011	526	23	2015
	0000047761	2015/02/02	新編日本古典文学全集　８／萬葉集　３	巻第十〜巻第十四	新編日本古典文学全集	小島憲之 [ほか]校注・訳	918	ｼ	8	小学館	2004	574	23	2015
	0000047762	2015/02/02	新編日本古典文学全集　９／萬葉集　４	巻第十五〜巻第二十	新編日本古典文学全集	小島憲之 [ほか]校注・訳	918	ｼ	9	小学館	2011	558	23	2015
	0000047763	2015/02/02	新編日本古典文学全集　１０／日本霊異記		新編日本古典文学全集	景戒 [編] ; 中田祝夫 校注・訳	918	ｼ	10	小学館	2008	491	23	2015
	0000047764	2015/02/02	新編日本古典文学全集　１１／古今和歌集		新編日本古典文学全集	 小沢正夫／松田成穂 校注・訳	918	ｼ	11	小学館	2010	590	23	2015
	0000047765	2015/02/02	新編日本古典文学全集　１２／竹取物語／伊勢物語／山と物語／平中物語		新編日本古典文学全集	竹取物語／片桐洋一 校注・訳／伊勢物語／福井貞助 校注・訳／大和物語／高橋正治 校注・訳／平中物語／清水好子 校注・訳	918	ｼ	12	小学館	2014	590	23	2015
	0000047766	2015/02/02	新編日本古典文学全集　１３／土佐日記／蜻蛉日記		新編日本古典文学全集	土佐日記／紀貫之 [著]／菊地靖彦．校注・訳／蜻蛉日記／藤原道綱母 [著]／木村正中／伊牟田経久．校注・訳	918	ｼ	13	小学館	2008		23	2015
	0000047767	2015/02/02	新編日本古典文学全集　１４／うつほ物語　１	俊蔭／藤原の君／忠こそ／春日詣／嵯峨の院／吹上（上）／祭の使／吹上（下）	新編日本古典文学全集	中野幸一．校注・訳	918	ｼ	14	小学館	2008	573	23	2015
	0000047768	2015/02/02	新編日本古典文学全集　１５／うつほ物語　２	菊の宴／あて宮／内侍のかみ／沖つ白波／蔵開（上）／蔵開（中）／蔵開（下）／	新編日本古典文学全集	中野幸一．校注・訳	918	ｼ	15	小学館	2012	638	23	2015
	0000047769	2015/02/02	新編日本古典文学全集　１６／うつほ物語　３	国譲（上）／国譲（中）／国譲（下）／楼の上（上）／楼の上（下）／	新編日本古典文学全集	中野幸一．校注・訳	918	ｼ	16	小学館	2008	670	23	2015
	0000047770	2015/02/02	新編日本古典文学全集　１７／落窪物語／堤中納言物語		新編日本古典文学全集	落窪物語／三谷栄一／三谷邦明．校注・訳／堤中納言物語／稲賀敬二．校注・訳	918	ｼ	17	小学館	2008	574	23	2015
	0000047771	2015/02/02	新編日本古典文学全集　１８／枕草子		新編日本古典文学全集	枕草子／[清少納言] [著]／松尾聰／永井和子．校注・訳	918	ｼ	18	小学館	2014	542	23	2015
	0000047772	2015/02/02	新編日本古典文学全集　１９／和漢朗詠集		新編日本古典文学全集	[藤原公任] [撰]／菅野禮行．校注・訳	918	ｼ	19	小学館	2008	526	23	2015
	0000047773	2015/02/02	新編日本古典文学全集　２０／源氏物語　１	桐壷／帚木／空蝉／夕顔／若紫／末摘花／紅葉賀／花宴	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	20	小学館	2012	476	23	2015
	0000047774	2015/02/02	新編日本古典文学全集　２１／源氏物語　２	葵／賢木／花散里／須磨／明石／澪標／蓬生／関屋／絵合／松風／薄雲／朝顔	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	21	小学館	2005	558	23	2015
	0000047775	2015/02/02	新編日本古典文学全集　２２／源氏物語　３	少女／玉鬘／初音／胡蝶／蛍／常夏／篝火／野分／行幸／藤袴／真木柱／梅枝／藤裏葉	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	22	小学館	2014	516	23	2015
	0000047776	2015/02/02	新編日本古典文学全集　２３／源氏物語　４	若菜（上）／若菜（下）／柏木／横笛／鈴虫／夕霧／御法／幻	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	23	小学館	2009	606	23	2015
	0000047777	2015/02/02	新編日本古典文学全集　２４／源氏物語　５	匂兵部卿／紅梅／竹河／橋姫／椎本／総角／早蕨／宿木	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	24	小学館	2009	550	23	2015
	0000047778	2015/02/02	新編日本古典文学全集　２５／源氏物語　６	東屋／浮舟／蜻蛉／手習／夢浮橋	新編日本古典文学全集	紫式部 [著]／阿部秋生．[ほか]校注・訳	918	ｼ	25	小学館	2008	620	23	2015
	0000047779	2015/02/02	新編日本古典文学全集　２６／和泉式部日記／紫式部日記／更級日記／讃岐典侍日記		新編日本古典文学全集	和泉式部日記／藤岡忠美．校注・訳／紫武部日記／中野幸一．校注・訳／更級日記／菅原孝標女 [著]／犬養廉．校注・訳.     讃岐典侍日記 / 藤原長子 [著] ; 石井文夫 校注・訳	918	ｼ	26	小学館	2014	558	23	2015
	0000047780	2015/02/02	新編日本古典文学全集　２７／浜松中納言物語		新編日本古典文学全集	池田利夫．校注・訳	918	ｼ	27	小学館	2008	494	23	2015
	0000047781	2015/02/02	新編日本古典文学全集　２８／夜の寝覚		新編日本古典文学全集	鈴木一雄．校注・訳	918	ｼ	28	小学館	1999	621	23	2015
	0000047782	2015/02/02	新編日本古典文学全集　２９／狭衣物語　１	巻一〜巻二	新編日本古典文学全集	小町谷照彦／後藤祥子．校注・訳	918	ｼ	29	小学館	1999	429	23	2015
	0000047783	2015/02/02	新編日本古典文学全集　３０／狭衣物語　２	巻三〜巻四	新編日本古典文学全集	小町谷照彦／後藤祥子．校注・訳	918	ｼ	30	小学館	2008	429	23	2015
	0000047784	2015/02/02	新編日本古典文学全集　３１／栄花物語　１	巻第1月の宴〜巻第10ひかげのかづら. 栄花物語年表:p566〜589	新編日本古典文学全集	山中裕 [ほか]校注・訳	918	ｼ	31	小学館	2008	589	23	2015
	0000047785	2015/02/02	新編日本古典文学全集　３２／栄花物語　２	巻第11つぼみ花〜巻第26楚王のゆめ 栄花物語年表:p552〜566. 	新編日本古典文学全集	山中裕 [ほか]校注・訳	918	ｼ	32	小学館	2008	566	23	2015
	0000047786	2015/02/02	新編日本古典文学全集　３３／栄花物語　３	巻第二十七卷ころものたま〜巻四十紫野	新編日本古典文学全集	山中裕 [ほか]校注・訳	918	ｼ	33	小学館	2006	573	23	2015
	0000047787	2015/02/02	新編日本古典文学全集　３４／大鏡		新編日本古典文学全集	橘健二／加藤静子．校注・訳	918	ｼ	34	小学館	2014	564	23	2015
	0000047788	2015/02/02	新編日本古典文学全集　３５／今昔物語集　１	巻第十一〜巻第十四	新編日本古典文学全集	馬淵和夫／国東文麿／稲垣泰一．校注・訳	918	ｼ	35	小学館	1999	613	23	2015
	0000047789	2015/02/02	新編日本古典文学全集　３６／今昔物語集　２	巻第十五〜巻第十九	新編日本古典文学全集	馬淵和夫／国東文麿／稲垣泰一．校注・訳	918	ｼ	36	小学館	2013	645	23	2015
	0000047790	2015/02/02	新編日本古典文学全集　３７／今昔物語集　３	巻第二十〜巻第二十六	新編日本古典文学全集	馬淵和夫／国東文麿／稲垣泰一．校注・訳	918	ｼ	37	小学館	2008	637	23	2015
	0000047791	2015/02/02	新編日本古典文学全集　３８／今昔物語集　４	巻第二十七〜巻第三十一	新編日本古典文学全集	馬淵和夫／国東文麿／稲垣泰一．校注・訳	918	ｼ	38	小学館	2008	637	23	2015
	0000047792	2015/02/02	新編日本古典文学全集　３９／住吉物語／とりかへばや物語		新編日本古典文学全集	住吉物語／三角洋一．校注・訳／とりかえばや物語／石埜敬子．校注・訳	918	ｼ	39	小学館	2014	572	23	2015
	0000047793	2015/02/02	新編日本古典文学全集　４０／松浦宮物語／無名草子		新編日本古典文学全集	松浦宮物語／樋口芳麻呂．校注・訳／無名草子／久保木哲夫．校注・訳	918	ｼ	40	小学館	2013	349	23	2015
	0000047794	2015/02/02	新編日本古典文学全集　４１／将門記／陸奥話記／保元物語／平治物語		新編日本古典文学全集	将門記／柳瀬喜代志／矢代和夫／松林靖明．校注・訳／陸奥話記／柳瀬喜代志／矢代和夫／松林靖明．校注・訳／保元物語／信太周／犬井善壽．校注・訳／平治物語／信太周／犬井善壽．校注・訳	918	ｼ	41	小学館	2008	646	23	2015
	0000047795	2015/02/02	新編日本古典文学全集　４２／神楽歌／催馬楽／梁塵秘抄／閑吟集		新編日本古典文学全集	神楽歌／臼田甚五郎 校注．訳／催馬楽／臼田甚五郎．校注・訳／梁塵秘抄／新間進一／外村南都子．校注・訳／閑吟集／徳江元正．校注・訳	918	ｼ	42	小学館	2000	542	23	2015
	0000047796	2015/02/02	新編日本古典文学全集　４３／新古今和歌集		新編日本古典文学全集	峯村文人 校注・訳	918	ｼ	43	小学館	2013	644	23	2015
	0000047797	2015/02/02	新編日本古典文学全集　４４／方丈記／徒然草／商法眼蔵随聞記／歎異抄		新編日本古典文学全集	方丈記／鴨長明 [著]／神田秀夫．校注・訳／徒然草／吉田兼好 [著]／永積安明．校注・訳／正法眼蔵随聞記／道元 [述]／懐奘 [編]／安良岡康作．校注・訳／歎異抄／安良岡康作．校注・訳	918	ｼ	44	小学館	2012	606	23	2015
	0000047798	2015/02/02	新編日本古典文学全集　４５／平家物語　１	巻第一〜巻第六	新編日本古典文学全集	市古貞次．校注・訳	918	ｼ	45	小学館	2014	526	23	2015
	0000047799	2015/02/02	新編日本古典文学全集　４６／平家物語　２	巻第七〜巻第十二　灌頂巻	新編日本古典文学全集	市古貞次．校注・訳	918	ｼ	46	小学館	2012	574	23	2015
	0000047800	2015/02/02	新編日本古典文学全集　４７／建礼門院右京太夫集／とはずがたり		新編日本古典文学全集	建礼門院右京大夫集／建礼門院右京大夫 [著]／久保田淳．校注・訳／とはずがたり / [後深草院二条] [著]／久保田淳．校注・訳	918	ｼ	47	小学館	2012	598	23	2015
	0000047801	2015/02/02	新編日本古典文学全集　４８／中世日記紀行集	海道記／信生法師日記／東関紀行／弁内侍日記／十六夜日記／春の深山路／道行きぶり／なぐさみ草／覧富士記／東路のつと／吉野詣記／九州道の記	新編日本古典文学全集	海道記 長崎健校注・訳. 信生法師日記 外村南都子校注・訳. 東関紀行 長崎健校注・訳. 弁内侍日記・十六夜日記 岩佐美代子校注・訳. 春の深山路 外村南都子校注・訳. 道行きぶり・なぐさみ草・覧富士記 稲田利徳校注・訳. 東路のつと・吉野詣記・九州道の記 伊藤敬校注・訳. 	918	ｼ	48	小学館	2013	654	23	2015
	0000047802	2015/02/02	新編日本古典文学全集　４９／中世和歌集	御裳濯河歌合. 金槐和歌集 雑部. 玉葉和歌集(抄). 風雅和歌集(抄). ほか	新編日本古典文学全集	井上宗雄 校注・訳	918	ｼ	49	小学館	2006	582	23	2015
	0000047803	2015/02/02	新編日本古典文学全集　５０／宇治拾遺物語		新編日本古典文学全集	小林保治／増古和子 校注・訳	918	ｼ	50	小学館	2013	566	23	2015
	0000047804	2015/02/02	新編日本古典文学全集　５１／十訓抄		新編日本古典文学全集	浅見和彦 校注・訳	918	ｼ	51	小学館	1013	557	23	2015
	0000047805	2015/02/02	新編日本古典文学全集　５２／沙石集		新編日本古典文学全集	 [無住] [編]／小島孝之 校注・訳	918	ｼ	52	小学館	2008	638	23	2015
	0000047806	2015/02/02	新編日本古典文学全集　５３／曾我物語		新編日本古典文学全集	梶原正昭／大津雄一／野中哲照．校注・訳	918	ｼ	53	小学館	2009	462	23	2015
	0000047807	2015/02/02	新編日本古典文学全集　５４／太平記　１	巻第一　〜　巻第十一	新編日本古典文学全集	長谷川端 校注・訳	918	ｼ	54	小学館	2013	638	23	2015
	0000047808	2015/02/02	新編日本古典文学全集　５５／太平記　２	巻第十二　〜　巻第二十	新編日本古典文学全集	長谷川端 校注・訳	918	ｼ	55	小学館	2008	630	23	2015
	0000047809	2015/02/02	新編日本古典文学全集　５６／太平記　３	巻第二十一　〜　巻第三十	新編日本古典文学全集	長谷川端 校注・訳	918	ｼ	56	小学館	2008	589	23	2015
	0000047810	2015/02/02	新編日本古典文学全集　５７／太平記　４	巻第二十一　〜　巻第三十	新編日本古典文学全集	長谷川端 校注・訳	918	ｼ	57	小学館	2008	494	23	2015
	0000047811	2015/02/02	新編日本古典文学全集　５８／謡曲集　１		新編日本古典文学全集	小山弘志／佐藤健一郎．校注・訳	918	ｼ	58	小学館	2014	558	23	2015
	0000047812	2015/02/02	新編日本古典文学全集　５９／謡曲集　２		新編日本古典文学全集	小山弘志／佐藤健一郎．校注・訳	918	ｼ	59	小学館	2012	622	23	2015
	0000047813	2015/02/02	新編日本古典文学全集　６０／狂言集	末広かり. 靫猿. 墨塗. 素袍落. 棒縛. 附子. 柿山伏. 宗論. ほか	新編日本古典文学全集	北川忠彦／安田章．校注	918	ｼ	60	小学館	2006	574	23	2015
	0000047814	2015/02/02	新編日本古典文学全集　６１／連歌集／俳諧集		新編日本古典文学全集	連歌集／金子金治郎．校注・訳／俳諧集／暉峻康隆／雲英末雄／加藤定彦．校注・訳	918	ｼ	61	小学館	2008	654	23	2015
	0000047815	2015/02/02	新編日本古典文学全集　６２／義経記		新編日本古典文学全集	梶原正昭．校注・訳	918	ｼ	62	小学館	2008	564	23	2015
	0000047816	2015/02/02	新編日本古典文学全集　６３／室町物語草子集	ものくさ太郎. 一寸法師. 酒伝童子絵. 磯崎. 熊野本地絵巻. ほか.	新編日本古典文学全集	大島建彦／渡浩一．校注・訳	918	ｼ	63	小学館	2013	502	23	2015
	0000047817	2015/02/02	新編日本古典文学全集　６４／仮名草子集	かなめいし／浅井了意 著／浮世物語／浅井了意 著／一休ばなし／たきつけ草／もえくい／けしずみ／御伽物語／富尾似舩 著	新編日本古典文学全集	谷脇理史／岡雅彦／井上和人．校注・訳	918	ｼ	64	小学館	2009	638	23	2015
	0000047818	2015/02/02	新編日本古典文学全集　６５／浮世草子集	好色敗毒散 / 夜食時分 著. 野白内証鑑 / 八文字自笑 著／浮世親仁形気／江島其磧 著	新編日本古典文学全集	長谷川強 校注・訳	918	ｼ	65	小学館	2012	597	23	2015
	0000047819	2015/02/02	新編日本古典文学全集　６６／井原西鶴集　１	好色一代男／好色五人女／好色一代女／	新編日本古典文学全集	暉峻康隆／東明雅．校注・訳	918	ｼ	66	小学館	2012	597	23	2015
	0000047820	2015/02/02	新編日本古典文学全集　６７／井原西鶴集　２	西鶴諸国ばなし 宗政五十緒校注・訳. 本朝二十不孝 松田修校注・訳. 男色大鑑 暉峻康隆校注・訳. 解説. 	新編日本古典文学全集	宗政五十緒 [ほか]校注・訳	918	ｼ	47	小学館	2003	622	23	2015
	0000047821	2015/02/02	新編日本古典文学全集　６８／井原西鶴集　３	日本永代蔵 谷脇理史校注・訳. 万の文反古・世間胸算用 神保五弥校注・訳. 西鶴置土産 暉峻康隆校注・訳. 解説. 西鶴享受史年表:p622〜638	新編日本古典文学全集	谷脇理史 [ほか]校注・訳	918	ｼ	68	小学館	1996	638	23	2015
	0000047822	2015/02/02	新編日本古典文学全集　６９／井原西鶴集　４	武道伝来記 / 冨士昭雄 校注・訳. 武家義理物語 / 広嶋進 校注・訳. 新可笑記 / 広嶋進 校注・訳	新編日本古典文学全集	井原西鶴 [著]／冨士昭雄／広嶋進 校注・訳	918	ｼ	69	小学館	2009	637	23	2015
	0000047823	2015/02/02	新編日本古典文学全集　７０／松尾芭蕉集　１	全発句	新編日本古典文学全集	井本農一／堀信夫 注解	918	ｼ	70	小学館	2011	604	23	2015
	0000047824	2015/02/02	新編日本古典文学全集　７１／松尾芭蕉集　２	紀行・日記編／俳文編／連句編	新編日本古典文学全集	井本農一／堀信夫 注解	918	ｼ	71	小学館	2008	630	23	2015
	0000047825	2015/02/02	新編日本古典文学全集　７２／近世俳句俳文集		新編日本古典文学全集	雲英末雄 [ほか]校注・訳	918	ｼ	72	小学館	2008	638	23	2015
	0000047826	2015/02/02	新編日本古典文学全集　７３／近世和歌集		新編日本古典文学全集	久保田啓一 校注・訳	918	ｼ	73	小学館	2009	414	23	2015
	0000047827	2015/02/02	新編日本古典文学全集　７４／近松門左衛門集　１	おなつ清十郎五十年忌歌念仏.淀鯉出世滝徳.忠兵衛梅川冥途の飛脚.博多小女郎波枕.女殺油地獄.源五兵衛おまん薩摩歌.丹波与作待夜のこむろぶし.夕霧阿波鳴渡.長町女腹切.山崎与次兵衛寿の門松. 解説. 付:略年譜	新編日本古典文学全集	鳥越文蔵 [ほか]校注・訳	918	ｼ	74	小学館	2012	588	23	2015
	0000047828	2015/02/02	新編日本古典文学全集　７５／近松門左衛門集　２	曾根崎心中. 心中二枚絵草紙. 与兵衛おかめひじりめん卯月の紅葉. 跡追心中卯月の潤色. 心中重井筒. 高野山女人堂心中万年草. 心中刃は氷の朔日. 二郎兵衛おきさ今宮の心中. 嘉平次おさが生玉心中. 紙屋治兵衛きいの国や小はる心中天の網島. 心中宵庚申. 堀川波鼓. 大経師昔・	新編日本古典文学全集	近松門左衛門 [著] ; 鳥越文蔵 [ほか]校注・訳	918	ｼ	75	小学館	2012	669	23	2015
	0000047829	2015/02/02	新編日本古典文学全集　７６／近松門左衛門集　３	出世景清. 用明天皇職人鑑. けいせい反魂香. 国性爺合戦. 曾我会稽山. 平家女護島	新編日本古典文学全集	近松門左衛門 [著] ; 鳥越文蔵 [ほか]校注・訳	918	ｼ	76	小学館	2006	574	23	2015
	0000047830	2015/02/02	新編日本古典文学全集　７７／浄瑠璃集	仮名手本忠臣蔵. 双蝶蝶曲輪日記. 妹背山婦女庭訓. 碁太平記白石噺	新編日本古典文学全集	鳥越文蔵 [ほか]校注・訳	918	ｼ	77	小学館	2008	678	23	2015
	0000047831	2015/02/02	新編日本古典文学全集　７８／英草紙／西山物語／雨月物語／春雨物語	英草紙／西山物語／雨月物語／春雨物語／	新編日本古典文学全集	英草紙／都賀庭鐘 [著]／中村幸彦 校注・訳／西山物語／建部綾足 [著]／高田衛 校注・訳／雨月物語／上田秋成 [著]／高田衛 校注・訳／春雨物語／上田秋成 [著]／中村博保 校注・訳	918	ｼ	78	小学館	2013	646	23	2015
	0000047832	2015/02/02	新編日本古典文学全集　７９／黄表紙・川柳・狂歌		新編日本古典文学全集	棚橋正博／鈴木勝忠／宇田敏彦 注解	918	ｼ	79	小学館	1999	622	23	2015
	0000047833	2015/02/02	新編日本古典文学全集　８０／洒落本・滑稽本・人情本		新編日本古典文学全集	中野三敏／神保五彌／前田愛 校注・訳	918	ｼ	80	小学館	2009	604	23	2015
	0000047834	2015/02/02	新編日本古典文学全集　８１／東海道中膝栗毛		新編日本古典文学全集	中村幸彦 校注	918	ｼ	81	小学館	1995	558	23	2015
	0000047835	2015/02/02	新編日本古典文学全集　８２／近世随想集	貞徳翁の記. 紫の一本. 排蘆小船. しりうごと	新編日本古典文学全集	鈴木淳／小高道子 校注・訳	918	ｼ	82	小学館	2000	510	23	2015
	0000047836	2015/02/02	新編日本古典文学全集　８３／近世説美少年録. 1　第1回-第20回		新編日本古典文学全集	[滝沢馬琴] [著]／徳田武 校注・訳	918	ｼ	83	小学館	1999	525	23	2015
	0000047837	2015/02/02	新編日本古典文学全集　８４／近世説美少年録. ２　第21回-第40回		新編日本古典文学全集	[滝沢馬琴] [著]／徳田武 校注・訳	918	ｼ	84	小学館	1999	622	23	2015
	0000047838	2015/02/02	新編日本古典文学全集　８５／近世説美少年録. ３　第41回-第60回		新編日本古典文学全集	[滝沢馬琴] [著]／徳田武 校注・訳	918	ｼ	85	小学館	2012	670	23	2015
	0000047839	2015/02/02	新編日本古典文学全集　８６／日本漢詩集		新編日本古典文学全集	菅野禮行／徳田武 校注・訳	918	ｼ	86	小学館	2006	558		2015
	0000047840	2015/02/02	新編日本古典文学全集　８７／歌論集	俊頼髄脳. 古来風躰抄. 近代秀歌. 詠歌大概. 毎月抄. 国家八論. 歌意考. 新学異見	新編日本古典文学全集	橋本不美男／有吉保／藤平春男．校注・訳	918	ｼ	87	小学館	2006	646		2015
	0000047841	2015/02/02	新編日本古典文学全集　８８／連歌論集／能楽論集／俳論集	連歌論集／筑波問答／ひとりごと／長六文／老のすさみ／連歌比況／能楽論集／風姿花伝／花鏡／至花道／三道／捨玉得花／習道書／俳論集／去来抄／三冊子	新編日本古典文学全集	連歌論集／奥田勲 校注・訳／能楽論集／表章 校注・訳／俳論集／堀切実／復本一郎 校注・訳	918	ｼ	88	小学館	2009	670		2015
978-4-004315-23-0	0000047842	2015/04/07	村　百姓たちの近世 			水本邦彦 	210.5	ﾐｸ		岩波書店	2015	209p	18cm	2015
978-4-004315-30-8	0000047843	2015/04/07	被災弱者		岩波新書	岡田　広行	369.31	ｵﾋ		岩波書店	2015	209p	18cm	2015
978-4-004315-31-5	0000047844	2015/04/07	袁世凱	現代中国の出発	岩波新書	岡本　隆司	312.22	ｵﾀ		岩波書店	2015	225p	18cm	2015
978-4-004315-32-2	0000047845	2015/04/07	朝鮮と日本に生きる	済州島から猪飼野へ 	岩波新書	金時鐘	911.52	ｷｼ		岩波書店	2015	291p	18cm	2015
978-4-004315-33-9	0000047846	2015/04/07	子どもと本		岩波新書	松岡　享子	016.28	ﾏｷ		岩波書店	2015	252p	18cm	2015
978-4-004315-34-6	0000047847	2015/04/07	桜		岩波新書	勝木　俊雄	479.75	ｶﾄ		岩波書店	2015	228p	18cm	2015
978-4-004315-35-3	0000047848	2015/04/07	医と人間		岩波新書	井村　裕夫	490.4	ｲﾋ		岩波書店	2015	233p	18cm	2015
