ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
9784-046054029	0000051630	2022/01/18	ベルギーパティシエがていねいに教える定番だけど極上の焼き菓子　Ｆｒｏｍ　ｔｈｅ　Ｋｉｎｇｄｏｍ　ｏｆ　Ｂｅｌｇｉｕｍ			レソンシエル 著	596.6	レ		ＫＡＤＯＫＡＷＡ	2021	127p	26cm	2022
9784-041114155	0000051631	2022/01/18	防災ハンドメイド　１００均グッズで作れちゃう！			辻 直美 著	369.3	ツ		ＫＡＤＯＫＡＷＡ	2022	135p	21cm	2022
9784-041117316	0000051632	2022/01/18	闇祓			辻村 深月 著	913.6	ツ		ＫＡＤＯＫＡＷＡ	2021	413p	20cm	2022
9784-910029009	0000051633	2022/01/18	雪に生きる　新版			猪谷 六合雄 著	784.3	イ		カノア	2021	559p	20cm	2022
9784-309029627	0000051634	2022/01/18	一度きりの大泉の話			萩尾 望都 著	726.1	ハ		河出書房新社	2021	350p	20cm	2022
9784-309811093	0000051635	2022/01/18	一冊でわかるインド史		世界と日本がわかる国ぐにの歴史	水島 司 監修	225	イ		河出書房新社	2022	221p	19cm	2022
9784-309722030	0000051636	2022/01/18	一冊でわかる江戸時代		世界のなかの日本の歴史	大石 学 監修	210.5	イ		河出書房新社	2021	221p	19cm	2022
9784-309811109	0000051637	2022/01/18	一冊でわかるトルコ史		世界と日本がわかる国ぐにの歴史	関 眞興 著	227.4	セ		河出書房新社	2022	205p	19cm	2022
9784-309617367	0000051638	2022/01/18	「心」のお仕事　今日も誰かのそばに立つ２４人の物語		１４歳の世渡り術	河出書房新社 編　荒井 裕樹 ほか著	498.1	コ		河出書房新社	2021	279p	19cm	2022
9784-309467481	0000051639	2022/01/18	サンタクロースの贈物　クリスマス×ミステリーアンソロジー		河出文庫　し２９−１	新保 博久 編	908.3	サ		河出書房新社	2021	396p	15cm	2022
9784-309467375	0000051640	2022/01/18	動物になって生きてみた		河出文庫　フ１９−１	Ｃ．フォスター 著　西田 美緒子 訳	481.7	フ		河出書房新社	2022	349p	15cm	2022
9784-309418506	0000051641	2022/01/18	日本迷信集		河出文庫　こ２７−１	今野 圓輔 著	387.9	コ		河出書房新社	2021	259p	15cm	2022
9784-297122034	0000051642	2022/01/18	ゲームシナリオ入門　基礎知識から設定・キャラクター・プロット・テキストの技法まで			北岡 雄一朗 著	798.5	キ		技術評論社	2022	367p	21cm	2022
9784-297122973	0000051643	2022/01/18	ひとめでわかる産業図鑑＆業界地図　改訂新版			イノウ 編著	509.2	ヒ		技術評論社	2021	175p	26cm	2022
9784-323073651	0000051644	2022/01/18	昔話法廷　〔Ｓｅａｓｏｎ１〕			ＮＨＫ　Ｅテレ「昔話法廷」制作班 編　今井 雅子 原作　イマセン 法律監修　伊野 孝行 挿画	913.6	ム	1	金の星社	2017	127p	20cm	2022
9784-991014857	0000051645	2022/01/18	３１ｃｍ　ヘアドネーションの今を伝え、未来につなぐ			Ｊａｐａｎ　Ｈａｉｒ　Ｄｏｎａｔｉｏｎ　＆　Ｃｈａｒｉｔｙ 監修	369.4	サ		ＫｕＬａＳｃｉｐ	2022	213p	19cm	2022
9784-327379070	0000051646	2022/01/18	文系研究者になる　「研究する人生」を歩むためのガイドブック			石黒 圭 著	002	イ		研究社	2021	11 346p	21cm	2022
9784-768435892	0000051647	2022/01/18	わたしが人間であるために　障害者の公民権運動を闘った「私たち」の物語			ジュディス・ヒューマン 著　クリステン・ジョイナー 著　曽田 夏記 訳　中西 由起子 監訳	289.3	ヒ		現代書館	2022	329p	20cm	2022
9784-344037939	0000051648	2022/01/18	神さまのいうとおり			谷 瑞恵 著	913.6	タ		幻冬舎	2022	275p	19cm	2022
9784-344037731	0000051649	2022/01/18	白鳥とコウモリ			東野 圭吾 著	913.6	ヒ		幻冬舎	2021	522p	19cm	2022
9784-344037809	0000051650	2022/01/18	バニラな毎日			賀十 つばさ 著	913.6	カ		幻冬舎	2022	187p	19cm	2022
9784-344431355	0000051651	2022/01/18	ひねもすなむなむ		幻冬舎文庫　な−３６−４	名取 佐和子 著	913.6	ナ		幻冬舎	2021	365p	16cm	2022
9784-344037953	0000051652	2022/01/18	まだ人を殺していません			小林 由香 著	913.6	コ		幻冬舎	2022	318p	20cm	2022
9784-344430884	0000051653	2022/01/18	ラストラン		幻冬舎文庫　あ−２８−６	あさの あつこ 著	913.6	ア		幻冬舎	2022	259p	16cm	2022
9784-065237328	0000051654	2022/01/18	ｉｎｖｅｒｔ　城塚翡翠倒叙集			相沢 沙呼 著	913.6	ア		講談社	2022	426p	20cm	2022
9784-065174791	0000051655	2022/01/18	宇宙の終わりに何が起こるのか			ケイティ・マック 著　吉田 三知世 訳	443.9	マ		講談社	2022	365p	19cm	2022
9784-065251256	0000051656	2022/01/18	簡単・生地から作る本格点心			市川 友茂 著	596.2	イ		講談社	2021	103p	21cm	2022
9784-065249260	0000051657	2022/01/18	木村一基　折れない心の育て方　一流棋士に学ぶ行動指針３５			藤島 淳 著　木村 一基 監修	796.0	フ		講談社	2022	181p	19cm	2022
9784-065243107	0000051658	2022/01/18	クジオのさかな会計士		講談社文庫　ろ１３−３	ジャンニ・ロダーリ 著　内田 洋子 訳	973	ロ		講談社	2021	204p	15cm	2022
9784-065177174	0000051659	2022/01/18	これでおしまい			篠田 桃紅 著	728.2	シ		講談社	2021	255p	20cm	2022
9784-065244548	0000051660	2022/01/18	死物語　上		講談社ＢＯＸ	西尾 維新 著	913.6	ニ	1	講談社	2022	237p	19cm	2022
9784-065244555	0000051661	2022/01/18	死物語　下		講談社ＢＯＸ	西尾 維新 著	913.6	ニ	2	講談社	2022	231p	19cm	2022
9784-065237687	0000051662	2022/01/18	スイート・マイホーム		講談社文庫　か１５１−１	神津 凛子 著	913.6	カ		講談社	2022	403p	15cm	2022
9784-065252895	0000051663	2022/01/18	だんまり、つぶやき、語らい　じぶんをひらくことば			鷲田 清一 著	804	ワ		講談社	2021	93p	19cm	2022
9784-065237144	0000051664	2022/01/18	とにもかくにもごはん			小野寺 史宜 著	913.6	オ		講談社	2022	285p	19cm	2022
9784-065246238	0000051665	2022/01/18	７．５グラムの奇跡			砥上 裕將 著	913.6	ト		講談社	2021	298p	19cm	2022
9784-065230503	0000051666	2022/01/18	薔薇のなかの蛇			恩田 陸 著	913.6	オ		講談社	2022	316p	20cm	2022
9784-065245613	0000051667	2022/01/18	本が紡いだ五つの奇跡			森沢 明夫 著	913.6	モ		講談社	2022	348p	19cm	2022
9784-772614511	0000051668	2022/01/18	オマルとハッサン　４歳で難民になったぼくと弟の１５年			ヴィクトリア・ジェミスン 作　オマル・モハメド 原案　イマン・ゲディ 彩色　中山 弘子 訳　滝澤 三郎 監修	369.3	ジ		合同出版	2022	256p	21cm	2022
9784-772614610	0000051669	2022/01/18	奨学金まるわかり読本　借り方・返し方・活かし方徹底アドバイス　２０２１			久米 忠史 著	373.4	ク	21	合同出版	2021	143p	21cm	2022
9784-334914165	0000051670	2022/01/18	能面検事の奮迅			中山 七里 著	913.6	ナ		光文社	2022	278p	19cm	2022
9784-771035386	0000051671	2022/01/18	５つの「現場の看護の知」　５人の看護師さんの体験談からすくいあげられた			山中 恵利子 著	492.9	ヤ		晃洋書房	2022	167p	19cm	2022
9784-865813142	0000051672	2022/01/18	虐待の子だった僕　実父義父と母の消えない記憶			ブローハン 聡 著	369.4	ブ		さくら舎	2021	239p	19cm	2022
9784-863113176	0000051673	2022/01/18	塩の樹と森の人魚			塚本 はつ歌 著	913.6	ツ		産業編集センター	2021	327p	19cm	2022
9784-883035335	0000051674	2022/01/18	ぼくらはひとつ空の下　シリア内戦最激戦地アレッポの日本語学生たちの１８００日			優人（アフマド・アスレ） 著　小澤 祥子 取材・文	302.2	ア		三元社	2022	168p	19cm	2022
9784-763139375	0000051675	2022/01/18	さよならも言えないうちに		〔「コーヒーが冷めないうちに」シリーズ〕　〔４〕	川口 俊和 著	913.6	カ		サンマーク出版	2022	275p	19cm	2022
9784-763139078	0000051676	2022/01/18	生物学的に、しょうがない！			石川 幹人 著	140.4	イ		サンマーク出版	2022	271p	19cm	2022
9784-533145858	0000051677	2022/01/18	全国８５劇場ミニシアターのある街へ。　映画の余韻と楽しむお散歩ガイド				778.0	ゼ		ＪＴＢパブリッシング	2022	158p	21cm	2022
9784-408537870	0000051678	2022/01/18	硝子の塔の殺人			知念 実希人 著	913.6	チ		実業之日本社	2022	501p	20cm	2022
9784-910428055	0000051679	2022/01/18	新世界海賊の作法			山田 吉彦 監修	209	シ		Ｇ．Ｂ．	2022	174p	21cm	2022
9784-087717655	0000051680	2022/01/18	明日、世界がこのままだったら			行成 薫 著	913.6	ユ		集英社	2022	322p	19cm	2022
9784-087816907	0000051681	2022/01/18	頂はいつも遠くに　鹿島アントラーズの３０年			寺野 典子 著	783.4	テ		集英社	2021	383p	19cm	2022
9784-087754575	0000051682	2022/01/18	グッバイ・イエロー・ブリック・ロード		東京バンドワゴン　〔１６〕	小路 幸也 著	913.6	シ		集英社	2021	293p	20cm	2022
9784-087735154	0000051683	2022/01/18	ヒロシマを暴いた男　米国人ジャーナリスト、国家権力への挑戦			レスリー・Ｍ．Ｍ．ブルーム 著　高山 祥子 訳	936	ブ		集英社	2022	284p	19cm	2022
9784-797680706	0000051684	2022/01/18	ウンチ化石学入門		インターナショナル新書　０７０	泉 賢太郎 著	457.8	イ		集英社（発売）	2021	190p	18cm	2022
9784-797680843	0000051685	2022/01/18	それでも映画は「格差」を描く		インターナショナル新書　０８４	町山 智浩 著	778.0	マ		集英社（発売）	2021	269p	18cm	2022
9784-426127268	0000051686	2022/01/18	食べられる草ハンドブック			森 昭彦 著	471.9	モ		自由国民社	2022	94p	19cm	2022
9784-915855429	0000051687	2022/01/18	わたしは銭湯ペンキ絵師			田中 みずき 著	289.1	タ		ＳＨＩ（発売）	2022	170p	19cm	2022
9784-882935407	0000051688	2022/01/18	なぜ中国人はそう考えるのか　はじめての中国“思考史”		出版芸術ライブラリー　０１３	佐久 協 著	122.0	サ		出版芸術社	2022	221p	19cm	2022
9784-391156591	0000051689	2022/01/18	丸型で焼くからおいしいパウンドケーキ			若山 曜子 著	596.6	ワ		主婦と生活社	2021	88p	26cm	2022
9784-074475865	0000051690	2022/01/18	くらべてわかる英単語図鑑			牧野 高吉 著　林 ユミ 絵	834	マ		主婦の友社（発売）	2022	191p	21cm	2022
9784-074487691	0000051691	2022/01/18	オートミールヘルシー＆ダイエットレシピ　目からウロコのおいしさ！			牛尾 理恵 料理　松生 恒夫 監修	596.3	ウ		主婦の友社	2022	95p	26cm	2022
9784-909281371	0000051692	2022/01/18	朝鮮人「徴用工」問題を解きほぐす　室蘭・日本製鉄輪西製鉄所における外国人労働者「移入」の失敗			木村 嘉代子 著	366.8	キ		寿郎社	2022	208p	19cm	2022
9784-798168838	0000051693	2022/01/18	これってどうなの？日常と科学の間にあるモヤモヤを解消する本　毎日のちょっとしたことを科学的に考えてみよう			かきもち 著	404	カ		翔泳社	2022	171p	21cm	2022
9784-094070408	0000051694	2022/01/18	安楽死を遂げた日本人		小学館文庫　み２０−２	宮下 洋一 著	490.1	ミ		小学館	2022	394p	16cm	2022
9784-093888240	0000051695	2022/01/18	池上彰の世界の見方　中国　巨龍に振り回される世界			池上 彰 著	302.2	イ		小学館	2021	235p	19cm	2022
9784-094070811	0000051696	2022/01/18	かすがい食堂　〔２〕　あしたの色		小学館文庫　か５０−３	伽古屋 圭市 著	913.6	カ	2	小学館	2021	247p	16cm	2022
9784-093866088	0000051697	2022/01/18	新謎解きはディナーのあとで			東川 篤哉 著	913.6	ヒ		小学館	2021	285p	19cm	2022
9784-396636111	0000051698	2022/01/24	明日は結婚式			小路 幸也 著	913.6	シ		祥伝社	2022	263p	19cm	2022
9784-396636067	0000051699	2022/01/24	博覧男爵			志川 節子 著	913.6	シ		祥伝社	2022	400p	20cm	2022
9784-396636074	0000051700	2022/01/24	ヒポクラテスの悔恨			中山 七里 著	913.6	ナ		祥伝社	2022	298p	20cm	2022
9784-401650866	0000051701	2022/01/24	ＭＵＳＩＣ　ＬＩＦＥビートルズから広がる映画の世界		ＳＨＩＮＫＯ　ＭＵＳＩＣ　ＭＯＯＫ		764.7	ミ		シンコーミュージック・エンタテイメント	2021	139p	26cm	2022
9784-787721310	0000051702	2022/01/24	地底の森の旧石器人　富沢遺跡		シリーズ「遺跡を学ぶ」　１５１	佐藤 祐輔 著	210.2	サ		新泉社	2022	93p	21cm	2022
9784-106038723	0000051703	2022/01/24	「海の民」の日本神話　古代ヤポネシア表通りをゆく		新潮選書	三浦 佑之 著	210.3	ミ		新潮社	2022	253p	20cm	2022
9784-106038648	0000051704	2022/01/24	絶滅魚クニマスの発見　私たちは「この種」から何を学ぶか		新潮選書	中坊 徹次 著	487.6	ナ		新潮社	2021	309 15p	20cm	2022
9784-106109171	0000051705	2022/01/24	日本大空襲「実行犯」の告白　なぜ４６万人は殺されたのか		新潮新書　９１７	鈴木 冬悠人 著	391.2	ス		新潮社	2022	216p	18cm	2022
9784-103542117	0000051706	2022/01/24	フランス革命の女たち　激動の時代を生きた１１人の物語　新版			池田 理代子 著	283.5	イ		新潮社	2022	217p	20cm	2022
9784-103541615	0000051707	2022/01/24	室町は今日もハードボイルド　日本中世のアナーキーな世界			清水 克行 著	210.4	シ		新潮社	2022	253p	20cm	2022
9784-101027418	0000051708	2022/01/24	夜空に泳ぐチョコレートグラミー		新潮文庫　ま−６０−２１	町田 そのこ 著	913.6	マ		新潮社	2021	328p	16cm	2022
9784-406065610	0000051709	2022/01/24	沖縄戦の戦争遺品			豊里 友行 著	219.9	ト		新日本出版社	2021	93p	17×19cm	2022
9784-409241417	0000051710	2022/01/24	もんじゅの夢と罪　旧動燃幹部の妻と熊取の研究者の「闘い」			細見 周 著	543.5	ホ		人文書院	2022	265p	19cm	2022
9784-823710667	0000051711	2022/01/24	戦時下の東南海地震の真相　中島飛行機半田製作所を中心に			西 まさる 著　高田 みのり 著	369.3	ニ		新葉館出版	2022	217p	19cm	2022
9784-788517226	0000051712	2022/01/24	はじめての造形心理学　心理学、アートを訪ねる			荒川 歩 編	701.4	ハ		新曜社	2021	4 197p	21cm	2022
9784-883938964	0000051713	2022/01/24	七厘の本　感動するほど楽しい！			坂口 一真 著	596.9	サ		スタジオタッククリエイティブ	2021	119p	21cm	2022
9784-413046299	0000051714	2022/01/24	「給与明細」のカラクリ　知らない人だけが損している		青春新書ＩＮＴＥＬＬＩＧＥＮＣＥ　ＰＩ−６２９	梅田 泰宏 著	366.4	ウ		青春出版社	2022	189p	18cm	2022
9784-791630783	0000051715	2022/01/24	知識ゼロでも楽しく読める！心理学　イラスト＆図解			齊藤 勇 監修	140	チ		西東社	2021	223p	19cm	2022
9784-416521151	0000051716	2022/01/24	知られざる古墳ライフ　え？ハニワって古墳の上に立ってたんですか！？　お墓だけじゃない！			譽田 亜紀子 著　スソ アキコ イラスト　松木 武彦 監修	210.3	コ		誠文堂新光社	2022	159p	21cm	2022
9784-416521854	0000051717	2022/01/24	ダーニング刺繍　お直しにも、かわいいワンポイントにも！			ミムラ トモミ 著	593.3	ミ		誠文堂新光社	2022	95p	25cm	2022
9784-416621219	0000051718	2022/01/24	博物館の世界　教養として知っておきたい　学び直しに活かせる新しい鑑賞術と厳選２０館			栗原 祐司 著	069	ク		誠文堂新光社	2022	303p	19cm	2022
9784-416621356	0000051719	2022/01/24	星空教室　春の星座　春に見える星や星座をやさしく解説			藤井 旭 著	443.8	フ		誠文堂新光社	2021	79p	24cm	2022
9784-416621349	0000051720	2022/01/24	星空教室　冬の星座　冬に見える星や星座をやさしく解説			藤井 旭 著	443.8	フ		誠文堂新光社	2021	79p	24cm	2022
9784-416621318	0000051721	2022/01/24	星空教室　秋の星座　秋に見える星や星座をやさしく解説			藤井 旭 著	443.8	フ		誠文堂新光社	2022	79p	24cm	2022
9784-416621301	0000051722	2022/01/24	星空教室　夏の星座　夏に見える星や星座をやさしく解説			藤井 旭 著	443.8	フ		誠文堂新光社	2022	79p	24cm	2022
9784-416621134	0000051723	2022/01/24	ポリ袋でつくるたかこさんのタルト・パイ・フロランタン　がんばらなくても大丈夫！基本レシピとバリエーション４７			稲田 多佳子 著	596.6	イ		誠文堂新光社	2022	95p	26cm	2022
9784-790717621	0000051724	2022/01/24	ウスビ・サコの「まだ、空気読めません」			ウスビ・サコ 著	361.5	サ		世界思想社	2021	186p	19cm	2022
9784-418213122	0000051725	2022/01/24	簡単にはじめる手作り燻製　初心者でもいきなり大成功！燻製道士式６４レシピ。			燻製道士 著	596.3	ク		世界文化社（発売）	2022	143p	21cm	2022
9784-422430416	0000051726	2022/01/24	恐竜学者は止まらない！　読み解け、卵化石ミステリー			田中 康平 著	457.8	タ		創元社	2022	406p	19cm	2022
9784-422320304	0000051727	2022/01/24	ルース・Ｂ・ギンズバーグ名言集　新しい時、新しい日がやってくる			ルース・Ｂ．ギンズバーグ 著　岡本 早織 訳	289.3	ギ		創元社	2021	94p	20cm	2022
9784-794225269	0000051728	2022/01/24	重要証人　ウイグルの強制収容所を逃れて			サイラグル・サウトバイ 著　アレクサンドラ・カヴェーリウス 著　秋山 勝 訳	316.8	サ		草思社	2022	348p 図版12p	19cm	2022
9784-794225283	0000051729	2022/01/24	清少納言を求めて、フィンランドから京都へ			ミア・カンキマキ 著　末延 弘子 訳	993.6	カ		草思社	2022	495p	19cm	2022
