ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,10375,2002/03/07,日本の博物館６／絢爛たる武家文化／城の博物館／大阪城天守閣／熊本城／名古屋城／彦根城／．他,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ6/ｹﾝﾗﾝﾀﾙﾌﾞｹﾌﾞﾝｶ/ｼﾛﾉﾊｸﾌﾞﾂｶﾝ/ｵｵｻｶｼﾞｮｳﾃﾝｼｭｶｸ/ｸﾏﾓﾄｼﾞｮｳ/ﾅｺﾞﾔｼﾞｮｳ/ﾋｺﾈｼﾞｮｳ/.ﾀ,,,日本の博物館,,講談社／岡本良一．編,ｺｳﾀﾞﾝｼｬ/ｵｶﾓﾄﾘｮｳｲﾁ,,069,ｺ,6,講談社,1981,178,３１,3300,,ＮＤＣ．２１０,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10376,2002/03/07,日本の博物館７／明治のたたずまい／博物館明治村／,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ7/ﾒｲｼﾞﾉﾀﾀｽﾞﾏｲ/ﾊｸﾌﾞﾂｶﾝﾒｲｼﾞﾑﾗ/,,,日本の博物館,,講談社／関野克／菊池重郎．編,ｺｳﾀﾞﾝｼｬ/ｵｶﾓﾄﾘｮｳｲﾁｾｷﾉﾏｻﾙ/ｷｸﾁｼﾞｭｳﾛｳ,,069,ｺ,7,講談社,1980,178,３１,3300,,ＮＤＣ．５２０,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10377,2002/03/07,日本の博物館９／鉄道と帆船／交通博物館／交通科学館／梅小路蒸気機関車館／船の科学館／,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ9/ﾃﾂﾄﾞｳﾄﾊﾝｾﾝ/ｺｳﾂｳﾊｸﾌﾞﾂｶﾝ/ｺｳﾂｳｶｶﾞｸｶﾝ/ｳﾒｺｳｼﾞｼﾞｮｳｷｷｶﾝｼｬｶﾝ/ﾌﾈﾉｶｶﾞｸｶﾝ/,,,日本の博物館,,講談社／宮脇俊三．編,ｺｳﾀﾞﾝｼｬ/ﾐﾔﾜｷｼｭﾝｿﾞｳ,,069,ｺ,9,講談社,1981,178,３１,3300,,ＮＤＣ．５３６,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10378,2002/03/07,日本の博物館１０／古生物から人類まで／自然史博物館／国立科学博物館／大阪市立自然史博物館／国立科学博物館附属自然教育園／．他,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ10/ｺｾｲﾌﾞﾂｶﾗｼﾞﾝﾙｲﾏﾃﾞ/ｼｾﾞﾝｼﾊｸﾌﾞﾂｶﾝ/ｺｸﾘﾂｶｶﾞｸﾊｸﾌﾞﾂｶﾝ/ｵｵｻｶｼﾘﾂｼｾﾞﾝｼﾊｸﾌﾞﾂｶﾝ/ｺｸﾘﾂｶｶﾞｸﾊｸﾌﾞﾂｶﾝﾌｿﾞｸｼｾﾞﾝｷｮｳｲｸｴﾝ/.ﾀ,,,日本の博物館,,講談社／千地万造／山口敏．編,ｺｳﾀﾞﾝｼｬ/ｾﾝｼﾞﾏﾝｿﾞｳ/ﾔﾏｸﾞﾁﾋﾞﾝ,,069,ｺ,10,講談社,1981,176,３１,3300,,ＮＤＣ．４６０,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10379,2002/03/07,日本の博物館１１／北方の文化／北海道の博物館／北海道開拓記念館／函館博物館／二風谷アイヌ文化資料館／．他,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ11/ﾎｯﾎﾟｳﾉﾌﾞﾝｶ/ﾎｯｶｲﾄﾞｳﾉﾊｸﾌﾞﾂｶﾝ/ﾎｯｶｲﾄﾞｳｶｲﾀｸｷﾈﾝｶﾝ/ﾊｺﾀﾞﾃﾊｸﾌﾞﾂｶﾝ/ﾆﾌｳﾔｱｲﾇﾌﾞﾝｶｼﾘｮｳｶﾝ/.ﾀ,,,日本の博物館,,講談社／藤本英夫．編,ｺｳﾀﾞﾝｼｬ/ﾌｼﾞﾓﾄﾋﾃﾞｵ,,069,ｺ,11,講談社,1981,178,３１,3300,,ＮＤＣ．２１１,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10380,2002/03/07,日本の博物館１２／海に生きる／海の博物館／瀬戸内海歴史民俗資料館／小木町歴史民俗資料館／神戸商船大学海事資料館／大地町立くじらの博物館／．他,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ12/ｳﾐﾆｲｷﾙ/ｳﾐﾉﾊｸﾌﾞﾂｶﾝ/ｾﾄﾅｲｶｲﾚｷｼﾐﾝｿﾞｸｼﾘｮｳｶﾝ/ｵｷﾞﾁｮｳﾚｷｼﾐﾝｿﾞｸｼﾘｮｳｶﾝ/ｺｳﾍﾞｼｮｳｾﾝﾀﾞｲｶﾞｸｶｲｼﾞｼﾘｮｳｶﾝ/ﾀﾞｲﾁﾁｮｳﾘﾂｸｼﾞﾗﾉﾊｸﾌﾞﾂｶﾝ/.ﾀ,,,日本の博物館,,講談社／石井謙治／高橋克夫．編,ｺｳﾀﾞﾝｼｬ/ｲｼｲｹﾝｼﾞ/ﾀｶﾊｼｶﾂｵ,,069,ｺ,12,講談社,1981,178,３１,3300,,ＮＤＣ．６６０,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10381,2002/03/07,日本の博物館１３／産業の発達史／企業博物館／和鋼記念館／岡谷市立蚕糸博物館／紙の博物館／サントリーウイスキー博物館／．他,ﾆﾎﾝﾉﾊｸﾌﾞﾂｶﾝ13/ｻﾝｷﾞｮｳﾉﾊｯﾀﾂｼ/ｷｷﾞｮｳﾊｸﾌﾞﾂｶﾝ/ﾜｺｳｷﾈﾝｶﾝ/ｵｶﾔｼﾘﾂｻﾝｼﾊｸﾌﾞﾂｶﾝ/ｶﾐﾉﾊｸﾌﾞﾂｶﾝ/ｻﾝﾄﾘｰｳｲｽｷｰﾊｸﾌﾞﾂｶﾝ/.ﾀ,,,日本の博物館,,講談社／吉田光邦．編,ｺｳﾀﾞﾝｼｬ/ﾖｼﾀﾞﾐﾂｸﾆ,,069,ｺ,13,講談社,1981,178,３１,3300,,ＮＤＣ．５００,,,,,,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10418,2002/02/09,第二次世界大戦前夜　--ヨーロッパ１９３９年--,ﾀﾞｲﾆｼﾞｾｶｲﾀｲｾﾝｾﾞﾝﾔ--ﾖｰﾛｯﾊﾟ1939ﾈﾝ--,,,岩波新書Ｂ７２３,,笹本　駿二,ｻｻﾓﾄｼｭﾝｼﾞ,,230.7,ｻ,,岩波書店,1981,209,１８,380,,,,,,,新書書架,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10645,2002/01/18,明治大正の民衆娯楽,ﾒｲｼﾞﾀｲｼｮｳﾉﾐﾝｼｭｳｺﾞﾗｸ,,,岩波新書Ｙ１１４,,倉田　喜弘,ｸﾗﾀﾖｼﾋﾛ,,210.1,ｸ,,岩波書店,1980,205,１８,320,,,,,,,新書書架,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10647,2002/01/17,モンテーニュ　--『エセー』の魅力--,ﾓﾝﾃｰﾆｭ--｢ｴｾｰ｣ﾉﾐﾘｮｸ--,,,岩波新書Ｙ１２０,ｲﾜﾅﾐｼﾝｼｮyY120,原　二郎,ﾊﾗｼﾞﾛｳ,,198.3,ﾊ,,岩波書店,1980,216,１８,320,,,,,,,新書書架,,,１９８３．０３．３１,,False,,,,False,,,,False,True,False,,
,10655,2002/02/12,一路白頭ニ到ル　--留岡幸助の生涯--,ｲﾁﾛﾊｸﾄｳﾆｲﾀﾙ--ﾄﾒｵｶｺｳｽｹﾉｼｮｳｶﾞｲ--,,,岩波新書Ｙ２１４,,高瀬　善夫,ﾀｶｾﾖｼｵ,,289.1,ﾀ,,岩波書店,1982,230,１８,430,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10659,2002/03/24,文化人類学への招待,ﾌﾞﾝｶｼﾞﾝﾙｲｶﾞｸﾍﾉｼｮｳﾀｲ,,,岩波新書Ｙ２０４,,山口　昌男,ﾔﾏｸﾞﾁﾏｻｵ,,389,ﾔ,,岩波書店,1982,222,１８,430,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10665,2002/02/09,西部開拓史,ｾｲﾌﾞｶｲﾀｸｼｼ,,,岩波新書Ｙ１９２,,猿谷　要,ｻﾙﾔｶﾅﾒ,,253,ｻ,,岩波書店,1982,207,１８,380,,,,,,,新書書架,,,１９８２．０５．２７,,False,,,,False,,,,False,True,False,,
,10671,2002/03/22,徴兵制,ﾁｮｳﾍｲｾｲ,,,岩波新書Ｙ１４３,,大江　志乃夫,ｵｵｴｼﾉﾌﾞ,,393.2,ｵ,,岩波書店,1981,203,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10682,2002/01/18,満鉄,ﾏﾝﾃﾂ,,,岩波新書Ｙ１７８,,原田　勝正,ﾊﾗﾀﾞｶﾂﾏｻ,,210,ﾊ,,岩波書店,1981,232,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10685,2002/01/18,日本文化史,ﾆﾎﾝﾌﾞﾝｶｼ,,,岩波新書Ｙ１８７,,家永　三郎,ｲｴﾅｶﾞｻﾌﾞﾛｳ,,210.1,ｲ,,岩波書店,1982,258,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10723,2002/01/08,モーセ,ﾓｰｾ,,,岩波新書Ｙ３２,ｲﾜﾅﾐｼﾝｼｮY32,浅野　順一,ｱｻﾉｼﾞｭﾝｲﾁ,,167.6,ｱ,,岩波書店,1980,206,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10739,2002/03/22,戒厳令,ｶｲｹﾞﾝﾚｲ,,,岩波新書Ｙ３７,,大江　志乃夫,ｵｵｴｼﾉﾌﾞ,,393.4,ｵ,,岩波書店,1981,216,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10740,2002/01/18,日本の耳,ﾆﾎﾝﾉﾐﾐ,,,岩波新書Ｙ７,,小倉　朗,ｵｸﾞﾗｱﾛｳ,,210.1,ｵ,,岩波書店,1981,199,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10744,2002/03/22,憲法第九条,ｹﾝﾎﾟｳﾀﾞｲｷｭｳｼﾞｮｳ,,,岩波新書Ｙ１９６,,小林　直樹,ｺﾊﾞﾔｼﾅｵｷ,,323.1,ｺ,,岩波書店,1982,224,１８,380,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10765,2002/01/18,東西書肆街考,ﾄｳｻﾞｲｼｮｼｶﾞｲｺｳ,,,岩波新書Ｙ８７,,脇村　義太郎,ﾜｷﾑﾗﾖｼﾀﾛｳ,,210.1,ﾜ,,岩波書店,1980,241,１８,320,,,,,,,新書書架,,,,,False,,,,False,,,,False,True,False,,
,10766,2002/01/18,世直し,ﾖﾅｵｼ,,,岩波新書Ｙ９０,,佐々木　潤之介,ｻｻｷｼﾞｭﾝﾉｽｹ,,210.5,ｻ,,岩波書店,1979,213,１８,320,,,,,,,新書書架,,,,,False,,,,False,,,1,False,True,False,,
,10787,2002/02/19,原色日本の美術 第１巻　--原始美術--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ1ｶﾝ--ｹﾞﾝｼﾋﾞｼﾞｭﾂ--,,,全集「日本の美術」,,斎藤　忠／吉川　逸治,ｻｲﾄｳﾀﾀﾞｼ/ﾖｼｶﾜｲﾂｼﾞ,,708,ｼ,1,小学館,1981,236,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
,10788,2002/02/19,原色日本の美術 第２巻　--法隆寺--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ2ｶﾝ--ﾎｳﾘｭｳｼﾞ--,,,全集「日本の美術」,,久野　健／鈴木　嘉吉,ｸﾉｹﾝ/ｽｽﾞｶｷﾁ,,708,ｼ,2,小学館,1981,232,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
,10789,2002/02/20,原色日本の美術 第３巻　--奈良の寺院と天平彫刻--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ3ｶﾝ--ﾅﾗﾉｼﾞｲﾝﾄﾃﾝﾋﾟｮｳﾁｮｳｺｸ--,,,全集「日本の美術」,,浅野　清／毛利　久,ｱｻﾉｷﾖｼ/ﾓｳﾘﾋｻｼ,,708,ｼ,3,小学館,1981,224,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
,10790,2002/02/20,原色日本の美術 第４巻　--正倉院--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ4ｶﾝ--ｼｮｳｿｳｲﾝ--,,,全集「日本の美術」,,土井　弘,ﾄﾞｲﾋﾛｼ,,708,ｼ,4,小学館,1981,221,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
,10791,2002/02/20,原色日本の美術 第５巻　--密教寺院と貞観彫刻--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ5ｶﾝ--ﾐｯｷｮｳﾄｼﾞｲﾝﾄｼﾞｮｳｶﾞﾝﾁｮｳｺｸ--,,,全集「日本の美術」,,倉田　文作,ｸﾗﾀﾌﾞﾝｻｸ,,708,ｼ,5,小学館,1981,228,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
,10792,2002/02/20,原色日本の美術 第６巻　--阿弥陀堂と藤原彫刻--,ｹﾞﾝｼｮｸﾆﾎﾝﾉﾋﾞｼﾞｭﾂﾀﾞｲ6ｶﾝ--ｱﾐﾀﾞﾄﾞｳﾄﾌｼﾞﾜﾗﾁｮｳｺｸ--,,,全集「日本の美術」,,工藤　圭章／西川　新次,ｸﾄﾞｳｹｲｼｮｳ/ﾆｼｶﾜｼﾝｼﾞ,,708,ｼ,6,小学館,1981,235,３６,5200,,,,,,,,,,,,False,,,,False,,,,False,True,False,,
