ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
978-4-810420-00-5	0000030360	2005/02/06	知識の泉　８／世界の演劇		知識の泉	同朋舎出版	002	ﾄﾞ	8	同朋舎出版	1995	45	23	2005
978-4-810420-02-9	0000030361	2005/02/06	知識の泉　９／風のつばさに乗って		知識の泉	同朋舎出版	002	ﾄﾞ	9	同朋舎出版	1995	45	23	2005
978-4-810420-02-9	0000030362	2005/02/06	知識の泉　１０／建物のしくみ		知識の泉	同朋舎出版	002	ﾄﾞ	10	同朋舎出版	1995	45	23	2005
978-4-810420-04-3	0000030364	2005/02/06	知識の泉　１２／映画の発明		知識の泉	同朋舎出版	002	ﾄﾞ	12	同朋舎出版	1995	47	23	2005
978-4-810420-05-0	0000030365	2005/02/06	知識の泉　１３／海の冒険者		知識の泉	同朋舎出版	002	ﾄﾞ	13	同朋舎出版	1996	49	23	2005
978-4-810420-07-4	0000030367	2005/02/06	知識の泉　１５／版画とポスター		知識の泉	同朋舎出版	002	ﾄﾞ	15	同朋舎出版	1996	49	23	2005
978-4-582823-19-6	0000031582	2005/07/15	パリっ猫ムーンヌ　／新たなる冒険／			フィリップ・ラグノー／中西　真代．訳	953	ﾗ	2	平凡社	1997	213	20	2005
978-4-878932-78-6	0000031608	2005/04/09	乱歩「東京地図」			冨田　均	913.6	ｴﾗ		作品社	1997	263	20	2005
978-4-915165-21-4	0000032143	2005/02/06	日本語の発声レッスン　【改訂新版】一般編			川和　孝	811	ｶﾀ		新水社	1997	198	21	2005
978-4-820712-47-3	0000032150	2005/02/06	今日ってどんな日　／３６５日話のネタ事典			中野　昭夫／松方　安雅	836	ﾅｱ		日本能率協会マネジメントセンター	1997	423	21	2005
978-4-810424-66-9	0000032345	2005/06/23	ビジュアル博物館６７／スパイ		ビジュアル博物館	リチャード・プラット／ジェフ・ダン＆スティーヴ・ゴートン．写真／川成　洋．訳	403.8	ﾄﾞ	67	同朋社出版	1998	60	29	2005
978-4-591047-09-5	0000032501	2005/02/20	世界各地のくらし　２／韓国のくらし／日本の子どもたちがみた、もっとも近い国韓国		世界各地のくらし　２	岡崎　務．文・写真／野田　一郎．監修	290.8	ﾎﾟ		ポプラ社	1998	48	26	2005
978-4-810424-67-6	0000032720	2005/06/23	宗教　／ビジュアル博物館６８		ビジュアル博物館	マートル・ラングリー／保坂　俊司．監修	403.8	ﾄﾞ	68	同朋社出版	1998	59	29	2005
978-4-875170-17-4	0000033156	2005/02/06	ルーン文字　／失われた文字を読む　〈７〉		大英博物館双書	レイ・ページ．著／菅原　邦城．訳	802.8	ｶﾞ	7	學藝書林	1998	141	19	2005
978-4-062086-88-2	0000033170	2005/02/06	スモールガーデンの本			豊田　美紀	627	ﾄﾐ		講談社	1999	123	26	2005
978-4-877282-85-1	0000033181	2005/04/15	永遠の仔　〈上〉			天童　荒太	913.6	ﾃｱ	上	幻冬舎	1999	422	20	2005
978-4-582545-56-2	0000033241	2005/02/06	日本動物大百科　６　−−魚類−−		図鑑	日高　敏隆．監修／千石　正一．他編	480	ﾆ	6	平凡社	1998	205	29	2005
978-4-562031-59-7	0000033249	2005/02/06	天使と聖霊の事典　【図説】			ローズマリ・エレン・グィリー／大出　健．訳	191.5	ｸﾞ		原書房	1998	435	22	2005
978-4-810425-01-7	0000033290	2005/06/23	ビジュアル博物館７０／魔女と魔術		ビジュアル博物館	ダグラス・ヒル／高山　宏．監修	403.8	ﾄﾞ	70	同朋社出版	1998	59	29	2005
978-4-895316-71-2	0000033442	2005/02/06	扶助−馬を制御する　／ホース・ピクチャーガイド　２			渡辺　弘／楠瀬　良．監修／山田　和子．訳	788.5	ﾜﾋ	2	緑書房	1996	24	25	2005
978-4-810425-31-4	0000033809	2005/06/23	ビジュアル博物館７５／舞踊		ビジュアル博物館	アンドレー・グロー／宮尾　慈良．監修	403.8	ﾄﾞ	75	同朋社出版	1999	59	29	2005
978-4-560070-53-6	0000034145	2005/04/06	ブロディーの報告書		白水μブックス５３	ボルヘス．著／鼓　直．訳	953	ﾎﾞ		白水社	1994	204	18	2005
978-4-104362-01-1	0000034310	2005/02/06	サッカー監督という仕事			湯浅　健二	783.47	ﾕｹ		新潮社	2000	222	20	2005
978-4-796618-14-4	0000034409	2005/02/06	父親になる			保坂　尚輝	778.34	ﾎﾅ		宝島社	2000	221	19	2005
978-4-877282-86-8	0000034454	2005/04/15	永遠の仔　〈下〉			天童　荒太	913.6	ﾃｱ	下	幻冬舎	2000	493	20	2005
	0000034549	2005/06/25	続・ハッブル望遠鏡が見た宇宙　【カラー版】		岩波新書６９１	野本　陽代	440	ﾉﾊ	Ir691	岩波書店	2000	198	18	2005
978-4-840102-70-4	0000035156	2005/02/06	ＴＶ・マスコミ「ことば」の真相			藤井　青銅	814	ﾌｾ		メディアファクトリー	2001	223	18	2005
978-4-906556-02-1	0000036296	2005/10/25	世界と日本の大図解		図鑑	中日新聞東京本社企画編集部．編	031	ｿ	1	総合情報アクセス	2002	303	31	2005
978-4-492042-09-0	0000038349	2005/02/25	韓国はドラマチック２　／ドラマ＆映画スターでみる韓国スタイル			田代　親世．著	779.9	ﾀﾁ	2	東洋経済新報社	2004	215	21	2005
978-4-591081-45-7	0000038403	2005/06/10	Ｇｏｏｄ　Ｌｕｃｋ／グッドラック			アレックス・ロビラ／フェルナンド・トリアス・デ・ベス／田内　志文．訳	159	ﾛ		ポプラ社	2004	119	20	2005
978-4-751523-09-4	0000038498	2005/06/23	古代ローマ入門　／「知」のビジュアル百科　９		事典	サイモン・ジェイムズ／阪本　浩．監修／大英博物館．協力	403.8	ｱ	9	あすなろ書房	2004	63	29	2005
978-4-004309-18-5	0000038537	2005/06/25	ハッブル望遠鏡の宇宙遺産　【カラー版】		岩波新書　９１８	野本　陽代	440	ﾉﾊ	Ir918	岩波書店	2004	212	18	2005
978-4-827541-65-6	0000038573	2005/01/15	新・お菓子の基本　／あこがれの洋菓子と和菓子		ＳＳムック	レタスクラブ	596.6	ﾚ		ＳＳコミュニケーションズ	2004	141	29	2005
978-4-103096-21-4	0000038699	2005/01/10	迷走する帝国　／ローマ人の物語　]㈼			塩野　七生	232	ｼﾅ	12	新潮社	2003	380	21	2005
978-4-886890-52-8	0000038705	2005/01/13	木工古道具の楽しみ方			松尾　具屑	583.8	ﾏｸﾞ		武田書店	2004	242	19	2005
978-4-103096-22-1	0000038716	2005/01/10	最後の努力　／ローマ人の物語　]㈽			塩野　七生	232	ｼﾅ	13	新潮社	2004	308	21	2005
978-4-120035-71-5	0000038717	2005/01/15	コクトー、１９３６年の日本を歩く			西川　正也	950.28	ﾆﾏ		中央公論社	2004	225	20	2005
978-4-931178-48-9	0000038718	2005/01/15	新質素革命			浜野　安宏	519.04	ﾊﾔ		出窓社	2003	253	19	2005
978-4-872900-38-5	0000038719	2005/01/15	スライディング・ドア			ピーター・ホーウィット／実川　元子．訳	933	ﾎ		ＷＡＶＥ出版	1998	207	19	2005
978-4-652077-46-7	0000038731	2005/01/15	バーティミアス　／ゴーレムの目			ジョナサン・ストラウド／金原　瑞人／松山　美保．訳	933	ｽ	2	理論社	2004	683	22	2005
978-4-344006-62-1	0000038732	2005/01/15	どうもいたしません			檀　ふみ	914.6	ﾀﾞﾌ		幻冬舎	2004	230	20	2005
978-4-255002-73-6	0000038733	2005/01/15	進化しすぎた脳　／中高生と語る［大脳生理学］の最前線			池谷　裕二	491.371	ｲﾕ		朝日出版社	2004	373	19	2005
978-4-277113-75-5	0000038734	2005/01/15	私の手編み服			三園　麻絵	594.3	ﾐｱ		雄鶏社	2004	79	26	2005
978-4-990140-72-4	0000038735	2005/01/13	沖縄を、買いましょう。			仲村　清司／カラカラ組	602.199	ﾅｷ		プロジェクト・シュリ	2004	222	19	2005
978-4-344900-27-1	0000038736	2005/01/15	知識ゼロからの　ジョギング＆マラソン入門			小出　義雄	782.4	ｺﾖ		幻冬舎	2004	175	21	2005
978-4-757170-25-4	0000038737	2005/01/15	明和電機　／ナンセンス＝マシーンズ			明和電機	719.087	ﾒ		ＮＴＴ出版	2004	175	24	2005
978-4-860110-38-3	0000038738	2005/01/15	コバルト風雲録			久美　沙織	910.268	ｸｻ		本の雑誌社	2004	285	19	2005
978-4-789723-66-4	0000038739	2005/01/15	メンデ　／奴隷にされた少女			メンデ・ナーゼル／ダミアン・ルイス．共著／真喜志　順子．訳	994.6	ﾅ		ソニー・マガジン	2004	389	20	2005
978-4-789719-93-3	0000038740	2005/01/15	月と太陽でわかる性格事典			チャールズ／スージー・ハーヴェイ．共著／鏡　リュウジ．監訳	148.8	ﾊ		ソニー・マガジンズ	2004	413	21	2005
978-4-163662-60-2	0000038741	2005/01/15	浅田次郎新選組読本			文藝春秋．編	910.268	ﾌﾞ		文藝春秋	2004	271	19	2005
978-4-087202-66-3	0000038742	2005/01/10	デモクラシーの冒険		集英社新書　０２６６−Ｃ	姜　尚中／テッサ・モーリス・スズキ	311.7	ｶｻ		集英社	2004	326	18	2005
978-4-005004-91-1	0000038743	2005/01/10	人類ｖｓ感染症		岩波ジュニア新書　４９１	岡田　晴恵	493	ｵﾊ	Ij491	岩波書店	2004	212	18	2005
978-4-005004-90-4	0000038744	2005/01/10	コミュニケーションの日本語		岩波ジュニア新書　４９０	森山　卓郎	809	ﾓﾀ	Ij490	岩波書店	2004	204	18	2005
978-4-005004-92-8	0000038745	2005/01/10	ファンタジーが生まれるとき　／『魔女の宅急便』とわたし		岩波ジュニア新書　４９２	角野　栄子	910	ｶｴ	Ij492	岩波書店	2004	180	18	2005
978-4-062574-63-1	0000038746	2005/01/10	脳死とは何か　【改訂新版】／基本的な理解を深めるために		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６３	竹内　一夫	490.15	ﾀｶ		講談社	2004	206	18	2005
978-4-062574-61-7	0000038747	2005/01/10	知能の謎　／認識発達ロボティクスの挑戦		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６１	けいはんな社会的知能発生学研究会．編	141	ｹ		講談社	2004	273	18	2005
978-4-062574-62-4	0000038748	2005/01/10	遺伝子と運命　／夢と悪夢の分岐点		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６２	ピーター・リトル／美宅　成樹．訳	467	ﾘ		講談社	2004	570	18	2005
978-4-004309-26-0	0000038749	2005/01/11	チェーホフ		岩波新書　９２６	浦　雅春	980.28	ｳﾏ	Ir926	岩波書店	2004	216	18	2005
978-4-004309-24-6	0000038750	2005/01/11	環境再生と日本経済　／市民・企業・自治体の挑戦		岩波新書　９２４	三橋　規宏	519.21	ﾐﾀ	Ir924	岩波書店	2004	216	18	2005
978-4-004309-23-9	0000038751	2005/01/15	阪神・淡路大震災１０年　／新しい市民社会のために		岩波新書　９２３	柳田　邦男．編	369.31	ﾔｸ	Ir923	岩波書店	2004	227	18	2005
978-4-004309-12-3	0000038752	2005/01/15	アメリカ　過去と現在の間		岩波新書　９１２	古矢　旬	312.53	ﾌｼﾞ	Ir912	岩波書店	2004	237	18	2005
978-4-004309-25-3	0000038753	2005/01/11	ヨーロッパ市民の誕生　／開かれたシティズンシップへ		岩波新書　９２５	宮島　喬	316.83	ﾐﾀ	Ir925	岩波書店	2004	209	18	2005
978-4-062744-08-9	0000038754	2005/01/10	試してナットク！／錯視図典		ＢＬＵＥ　ＢＡＣＫＳ　ＢＣ−８	馬場　雄二／田中　康博	141.12	ﾊﾞﾕ		講談社	2004	198	18	2005
978-4-582852-51-6	0000038755	2005/01/20	被差別部落のわが半生		平凡社新書　２５１	山下　力	289.1	ﾔﾂ		平凡社	2004	217	18	2005
978-4-812013-47-2	0000038756	2005/01/15	現代中国少数民族詩集／新・世界現代詩文庫１		新・世界現代詩文庫１	秋吉　久木紀夫．編	921.7	ｱｸ		土曜美術社	2003	166	20	2005
978-4-812006-94-8	0000038757	2005/01/15	韓国三人詩集　／具常・金南祚・金光林　／世界現代詩文庫２５		世界現代詩文庫２５	具常／金南祚／金光林／	921.7	ｸﾞｻ		土曜美術社	1998	142	20	2005
978-4-277630-07-8	0000038758	2005/01/15	チョコレートのお菓子		おいしいホームメイド	大川　雅子	596.6	ﾊｼ		雄鶏社	1996	55	24	2005
	0000038759	2005/01/12	チョコレートの本　／オレンジページＢＯＯＫＳ　ｍｉｎｉ　３		オレンジページＢＯＯＫＳ　ｍｉｎｉ　３	オレンジページ	596.6	ｵ		オレンジページ	1994	49	18	2005
978-4-751102-73-2	0000038760	2005/01/15	林’ｓ　ショコラ		旭屋出版ムック	林　繁和	596.6	ﾊｼ		旭屋出版	2001	95	26	2005
978-4-835609-77-5	0000038762	2005/01/15	ノブナガ／ワッキーの地名しりとり㈼［完結編］／日本中を飛ばされ続ける男			脇田　寧人	779.17	ﾜﾔ	2	ぴあ	2004	235	19	2005
978-4-087747-15-7	0000038763	2005/01/15	七月七日			古処　誠二	913.6	ｺｾ		集英社	2004	295	20	2005
978-4-344006-54-6	0000038764	2005/01/20	キッパリ！　／たった５分間で自分を変える方法			上大岡　トメ	159	ｶﾄ		幻冬舎	2004	173	19	2005
978-4-166604-18-0	0000038765	2005/01/20	京のオバケ　／四季の暮らしとまじないの文化		文春新書　４１８	真矢　都	386.62	ﾏﾐ		文藝春秋	2004	198	18	2005
978-4-334961-76-3	0000038766	2005/01/20	ブランド中毒にされる子どもたち　／「一生の顧客」を作り出す企業の新戦略			アリッサ・クォート．著／古草　秀子．訳	675	ｸ		光文社	2004	302	20	2005
978-4-334974-72-5	0000038767	2005/01/20	赤道の国で見つけたもの　／アフリカの子どもたちと共に生きて			市橋　さら	376.1	ｲｻ		光文社	2004	207	20	2005
978-4-757140-67-7	0000038768	2005/01/20	〈反〉哲学教科書　／君はどこまでサルか？			ミシェル・オンフレ／嶋崎　正樹．訳	104	ｵ		ＮＴＴ出版	2004	371	21	2005
978-4-198615-87-1	0000038769	2005/01/20	秋の童話			オ・スヨン．著／宮本　尚寛	929.13	ｽ		徳間書店	2004	319	21	2005
978-4-535584-27-3	0000038770	2005/01/20	夜回り先生の卒業証書　／冬来たりなば春遠からじ			水谷　修	916	ﾐｵ	3	日本評論社	2004	199	19	2005
978-4-422211-80-0	0000038771	2005/01/20	チェ・ゲバラ　／革命を生きる／知の再発見双書　１２０		知の再発見双書　１２０	ジャン・コルミエ／太田　昌国．監修／松永　りえ．訳	289	ｺ		創元社	2004	158	18	2005
978-4-636203-51-6	0000038772	2005/01/20	邦楽器づくりの匠たち		音楽の匠シリーズ	奈良部　和美．聞き手	582.7	ﾅｶ		ヤマハミュージックメディア	2004	236	19	2005
978-4-048839-00-6	0000038773	2005/01/20	世界が完全に思考停止する前に			森　達也	304	ﾓﾀ		角川書店	2005	215	20	2005
978-4-478860-48-9	0000038774	2005/01/20	まぜるな危険！／薬と食品の食べ合わせガイド			山本　弘人	491.5	ﾔﾋ		ダイヤモンド社	2004	174	19	2005
978-4-334032-79-1	0000038775	2005/01/20	謎解き・アクセサリーが消えた日本史		光文社新書　１７９	浜本　隆志	383.3	ﾊﾀ		光文社	2004	229	18	2005
978-4-166604-17-3	0000038776	2005/01/20	つらい病気のやさしい話		文春新書　４１７	山田　春木	490	ﾔﾊ		文藝春秋	2004	216	18	2005
978-4-092903-12-8	0000038778	2005/01/26	ダレン・シャン　]㈼／運命の息子			ダレン・シャン／橋本　恵．訳	933	ｼ	12	小学館	2005	286	22	2005
978-4-087813-19-7	0000038779	2005/01/26	天使の梯子			村山　由佳	913.6	ﾑﾕ		集英社	2005	284	20	2005
978-4-061497-41-2	0000038781	2005/01/26	武士道の逆襲		講談社現代新書　１７４１	菅野　覚明	156	ｶｶ		講談社	2004	295	18	2005
978-4-062574-64-8	0000038782	2005/01/26	偉人と語るふしぎの化学史　／化学法則が生み出されるプロセスを追体験する		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６４	松本　泉	402.8	ﾏｲ		講談社	2005	254	18	2005
978-4-062574-65-5	0000038783	2005/01/26	「コレステロール常識」ウソ・ホント　／知ってビックリ！正しい知識と診断基準		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６５	田中　秀一	493.12	ﾀﾋ		講談社	2005	181	18	2005
978-4-062574-66-2	0000038784	2005/01/25	高校生のための逆引き微分積分　／関数から判る解法のテクニック		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１４６６	山根　英司	413.3	ﾔﾋ		講談社	2005	216	18	2005
978-4-004309-27-7	0000038785	2005/01/25	ルポ　戦争協力拒否		岩波新書　９２７	吉田　敏浩	319.8	ﾖﾄ	Ir927	岩波書店	2005	225	18	2005
978-4-004309-28-4	0000038786	2005/01/25	ポストコロニアリズム		岩波新書　９２８	本橋　哲也	334.5	ﾓﾃ	Ir928	岩波書店	2005	232	18	2005
978-4-004309-30-7	0000038788	2005/01/25	環境考古学への招待　／発掘からわかる食・トイレ・戦争		岩波新書　９３０	松井　章	202.5	ﾏｱ	Ir930	岩波書店	2005	218	18	2005
978-4-004309-32-1	0000038790	2005/01/25	鍼灸の挑戦　／自然治癒力を生かす		岩波新書　９３２	松田　博公	492.75	ﾏﾋ	Ir932	岩波書店	2005	214	18	2005
978-4-005004-93-5	0000038791	2005/01/25	アインシュタイン１６歳の夢		岩波ジュニア新書　４９３	戸田　盛和	816	ﾄﾓ	Ij493	岩波書店	2005	183	18	2005
978-4-005004-94-2	0000038792	2005/01/25	創作力トレーニング		岩波ジュニア新書　４９４	原　和久	816	ﾊｶ	Ij494	岩波書店	2005	181	18	2005
978-4-005004-95-9	0000038793	2005/01/25	天文台へ行こう		岩波ジュニア新書　４９５	古在　由秀	442.1	ｺﾖ	Ij495	岩波書店	2005	180	18	2005
978-4-104018-04-8	0000038794	2005/01/25	きのこ　森の妖精			藤澤　寿．写真／谷川　俊太郎．詩・構成	911.56	ﾀｼ		新潮社	2004		20	2005
978-4-766114-96-6	0000038795	2005/01/25	ｃｌｏｓｅ　ｆｒｉｅｎｄｓ　／仲良しだから		写真集	ヴィッキー・セーレン／	748	ｾ		グラフィック社	2004		19	2005
978-4-766114-97-3	0000038796	2005/01/25	ｙｏｕ　＆　ｍｅ　／別々に生まれたけど		写真集	ヴィッキー・セーレン／	748	ｾ		グラフィック社	2004		19	2005
978-4-121017-77-2	0000038797	2005/01/25	屋根の日本史　／職人が案内する古建築の魅力		中公新書　１７７７	原田　多加司	524.85	ﾊﾀ		中央公論社	2004	244	18	2005
978-4-804716-64-0	0000038798	2005/01/25	接客サービスの達人　／１００人のお客さまに１００通りの感動を与える		写真集	江澤　博己	673	ｴﾋ		大和出版	2004	207	19	2005
978-4-469221-68-8	0000038799	2005/01/25	問題な日本語　／どこがおかしい？何がおかしい？			北原　保雄．編	815	ｷﾔ		大修館書店	2005	165	19	2005
978-4-062115-28-5	0000038800	2005/01/25	終戦のローレライ　【上】			福井　晴敏	913.6	ﾌﾊ	上	講談社	2004	453	20	2005
978-4-062115-29-2	0000038801	2005/01/25	終戦のローレライ　【下】			福井　晴敏	913.6	ﾌﾊ	下	講談社	2004	597	20	2005
978-4-576041-89-6	0000038802	2005/02/06	宇野千代きもの手帖　／お洒落しゃれても			宇野　千代	593.1	ｳﾁ		二見書房	2004	221	20	2005
978-4-408106-10-6	0000038803	2005/02/06	死人に口あり　／現場の法医学・法医解剖室より			押田　茂實	498.9	ｵｼ		実業之日本社	2004	246	20	2005
978-4-163664-70-5	0000038804	2005/02/06	東京するめクラブ　／地球のはぐれ方			村上　春樹／吉本　由美／都築　響一	290.9	ﾑﾊ		文藝春秋	2004	382	20	2005
978-4-121017-76-5	0000038805	2005/02/05	福祉工学の挑戦　／身体機能を支援する科学とビジネス		中公新書１７７６	伊福部　達	369.27	ｲﾄ		中央公論社	2004	210	18	2005
	0000038806	2005/02/06	飛騨下呂・図録		郷土史	下呂町	215.3	ｹﾞ		下呂町	1980	494	27	2005
	0000038807	2005/02/06	かさはらの歴史／笠原町史　その五		町史	笠原町．編	215.3	ｶ	5	笠原町	1993	688	27	2005
	0000038808	2005/02/06	かさはらの昔話／笠原町史　その一		町史	笠原町史編纂委員会．編	215.3	ｶ	1	笠原町	1983	465	27	2005
978-4-062126-32-8	0000038809	2005/02/06	これでおつき合いは大丈夫／大人のマナー基本はこれだけ！			松本　繁美．監修	385.9	ﾏｼ		講談社	2004	145	21	2005
978-4-894443-66-2	0000038810	2005/02/06	ＧＩＯＮＧＯ　ＧＩＴＡＥＧＯ　ＪＩＳＨＯ／ぎおんご　ぎたいご　じしょ／擬音語擬態語辞書			牧田　智之．他共著	814	ﾋﾟ		ピエ・ブックス	2004	388	21	2005
978-4-896250-68-8	0000038811	2005/02/05	一ノ瀬泰造　戦場より愛をこめて！／１９７２−７３		写真集	一ノ瀬　泰造	748	ｲﾀ		窓社	2004	296	15	2005
978-4-063527-23-0	0000038812	2005/02/05	タモリのＴＯＫＹＯ坂道美学入門			タモリ／森田　一義	291.36	ﾀ		講談社	2004	190	19	2005
978-4-259560-94-2	0000038813	2005/02/06	プレゼントしたいロールケーキ			小山　律子	596.6	ｵﾘ		家の光協会	2004	59	20	2005
978-4-062716-31-4	0000038814	2005/02/06	チョコレートパーフェクトブック			加藤　千恵	596.6	ｶﾁ		講談社	2005	103	26	2005
