ISBN	rgtn	uke_ymd	title	sub_title	series	auth	cls1	cls2	cls3	pub	pub_year	page	size	ymd
	0000044903	2011/02/05	不屈魂／拘置所から復活した現職市長の手記			松本　嵩〈長崎県大村市長〉	289.1	ﾏﾀ		ＷＡＶＥ出版	2010	199	19	2011
	0000044904	2011/02/05	告白は１２時半、辞表は金曜。／ベスト・タイミング・ブック			マーク・ディー・ヴィンチェンツォ．著／飯島　奈美．訳／金子　哲雄．監修	049.3	ｳﾞ		マガジンハウス	2010	238	19	2011
	0000044905	2011/02/05	トイレの神様			植村　花菜	767.8	ｳｶ		宝島社	2010	206	19	2011
	0000044906	2011/02/05	わたくしが旅から学んだこと			兼高　かおる	914.6	ｶｶ		小学館	2010	207	19	2011
	0000044907	2011/02/05	学校にできること／一人称の教育社会学		角川選書　４８０	志水　宏吉	371.3	ｼｺ		角川書店	2010	255	19	2011
	0000044908	2011/02/06	世界を救う７人の日本人／国際貢献の教科書			池上　彰	333.8	ｲｱ		日経ＢＰ社	2010	243	19	2011
	0000044909	2011/02/06	忘却の整理学			外山　滋比古	141.36	ﾄｼ		筑摩書房	2009	215	19	2011
	0000044910	2011/02/06	リス子のＳＦ、ときどき介護日記			小谷　真理	916	ｺﾏ		以文社	2010	315	19	2011
	0000044911	2011/02/06	サッカープロフェッショナル超観戦術／プロ規準で見るゲーム分析の極意			川本　梅花．著／林　雅人．監修	783.47	ｶﾊﾞ		カンゼン	2010	251	19	2011
	0000044912	2011/02/06	主審告白			家本　政明	783.47	ｲﾏ		東邦出版	2010	238	19	2011
	0000044913	2011/02/06	もうひとつの龍馬伝／お龍と十四人の女たち			岳　真也	289.1	ｶﾞｼ		産経新聞出版	2010	247	19	2011
	0000044914	2011/02/06	心に響く遺言書／あなたの家族が幸せになるために			中山　広仁	324.77	ﾅﾋ		学研パブリッシング	2010	271	19	2011
	0000044915	2011/02/06	ぼくのかみさん			咲乃　月音	913.6	ｻﾂ		宝島社	2010	247	19	2011
	0000044916	2011/02/06	テコちゃんの時間／久世光彦との日々			久世　朋子	910.26	ｸﾄ		平凡社	2010	109	19	2011
	0000044917	2011/02/06	２０歳のときに知っておきたかったこと／スタンフォード大学集中講義（Ｗｈａｔ　Ｉ　Ｗｉｓｈ　Ｉ　Ｋｎｅｗ　Ｗｈｅｎ　Ｉ　Ｗａｓ　２０）			ティナ・シーリング．著／高遠　裕子．訳／三ツ松　新．解説	159.7	ｼ		阪急コミュニケーションズ	2010	231	20	2011
	0000044918	2011/02/06	山本夏彦とその時代㈰／茶の間の正義			山本　夏彦	914.6	ﾔﾅ		ワック株式会社	2010	356	20	2011
	0000044919	2011/02/06	僕を支えた母の言葉			野口　嘉則	913.6	ﾉﾖ		サンマーク出版	2010		20	2011
	0000044920	2011/02/06	坂の下の湖			石田　衣良	914.6	ｲｲ		日本経済新聞出版社	2010	227	20	2011
978-4-093876-04-9	0000044921	2011/02/06	野村ノート			野村　克也	783.7	ﾉｶ		小学館	2006	223	20	2011
	0000044922	2011/02/06	悪名の棺・笹川良一伝			工藤　美代子	289.1	ｸﾐ		幻冬舎	2010	415	20	2011
	0000044923	2011/02/06	みぽりんのえくぼ			岡田　典子．文／岡田　美穂．絵	916	ｵﾉ		文芸社	2010	170	20	2011
	0000044924	2011/02/06	ＪＡＬ最後のサムライ機長／命を預かるクレートキャプテンのリーダー術			小林　宏之	687.38	ｺﾋ		ポプラ社	2010	188	20	2011
	0000044925	2011/02/06	伝える／わたしが見てきた野球８０年			杉下　茂	783.7	ｽｼ		中日新聞社	2010	254	19	2011
	0000044926	2011/02/06	宇宙飛行士の育て方			林　公代	538.9	ﾊｷ		日本経済新聞出版社	2010	219	20	2011
	0000044927	2011/02/06	時代の果実			黒井　千次	914.6	ｸｾ		河出書房新社	2010	209	20	2011
	0000044928	2011/02/06	味を訪ねて			吉村　昭	914.6	ﾖｱ		河出書房新社	2010	176	20	2011
	0000044929	2011/02/06	ムーンウォーク／マイケル・ジャクソン自伝			マイケル・ジャクソン．著／田中　康夫．訳	767.8	ｼﾞ		河出書房新社	2009	313	20	2011
	0000044930	2011/02/06	綱の力			九重　貢（第５８代横綱・千代の富士）	788.1	ｺﾐ		ベースボール・マガジン社	2011	175	20	2011
	0000044931	2011/02/06	どんぐり姉妹			よしもと　ばなな	913.6	ﾖﾊﾞ		新潮社	2010	152	20	2011
	0000044932	2011/02/07	マボロシの鳥			太田　光	913.6	ｵﾋ		新潮社	2010	286	20	2011
	0000044933	2011/02/07	妻を看取る日／国立がんセンター名誉総長の喪失と再生の記録			垣添　忠生	916	ｶﾀ		新潮社	2010	174	20	2011
	0000044934	2011/02/07	小山明子のしあわせ日和／大島渚と歩んだ五十年			小山　明子	914.6	ｺｱ		清流出版	2010	204	20	2011
	0000044935	2011/02/07	お順　〈上〉／勝海舟の妹と五人の男			諸田　玲子	913.6	ﾓﾚ	上	毎日新聞社	2010	286	20	2011
	0000044936	2011/02/07	お順　〈下〉／勝海舟の妹と五人の男			諸田　玲子	913.6	ﾓﾚ	下	毎日新聞社	2010	312	20	2011
	0000044937	2011/02/07	日本海海戦・悲劇への航海／バルチック艦隊の最後〈上〉			コンスタンティン・プレシャコフ．著／稲葉　千晴．訳	210.67	ﾌﾟ	上	日本放送出版協会	2010	315	20	2011
	0000044938	2011/02/07	日本海海戦・悲劇への航海／バルチック艦隊の最後〈下〉			コンスタンティン・プレシャコフ．著／稲葉　千晴．訳	210.67	ﾌﾟ	下	日本放送出版協会	2010	293	20	2011
	0000044939	2011/02/07	お江の方と春日局			植松　三十里	913.6	ｳﾐ		日本放送出版協会	2010	243	20	2011
	0000044940	2011/02/07	渇望／性、更年期、そして孤独感			亀山　早苗	367.21	ｶｻ		中央公論新社	2010	254	20	2011
	0000044941	2011/02/07	陽だまりの時間			大平　光代	914.6	ｵﾐ		中央公論新社	2010	307	20	2011
	0000044942	2011/02/07	「口説く」／人は必ず心を開く			つんく	767.8	ﾂ		青志社	2010	239	20	2011
	0000044943	2011/02/07	だいじょうぶ３組			乙武　洋匡	913.6	ｵﾋ		講談社	2010	277	20	2011
	0000044944	2011/02/07	つるかめ助産院			小川　糸	913.6	ｵｲ		集英社	2010	262	20	2011
	0000044945	2011/02/07	ＨＩＶマリコの場合			安部　結貴	916	ｱﾕ		新潮社	2010	311	20	2011
	0000044946	2011/02/07	祝福			長嶋　有	913.6	ﾅﾕ		河出書房新社	2010	204	20	2011
	0000044947	2011/02/07	寺山修司に愛された女優／演劇実験室◎天井桟敷の名華・新高けい子伝			山田　勝仁	772.1	ﾔｶ		河出書房新社	2010	206	20	2011
	0000044948	2011/02/07	ＫＡＧＥＲＯＵ（かげろう）			齋藤　智裕	913.6	ｻﾄ		ポプラ社	2010	236	20	2011
	0000044949	2011/02/07	さよならドビュッシー			中山　七里	913.6	ﾅｼ		宝島社	2010	367	20	2011
	0000044950	2011/02/07	野球は人生そのものだ			長嶋　茂雄	783.7	ﾅｼ		日本経済新聞出版社	2009	326	20	2011
	0000044951	2011/02/07	展覧会をつくる／一枚の絵がここにくるまで			足澤　るり子	706.9	ﾀﾙ		柏書房	2010	182	20	2011
	0000044952	2011/02/07	冬の童話			白川　道	913.6	ｼﾄ		ポプラ社	2010	523	20	2011
	0000044953	2011/02/07	京大少年			菅　広文	913.6	ｽﾋ		講談社	2009	187	20	2011
	0000044954	2011/02/07	京大芸人			菅　広文	913.6	ｽﾋ		講談社	2009	188	20	2011
	0000044955	2011/02/07	ダイイング・アイ			東野　圭吾	913.6	ﾋｹ		光文社	2008	372	20	2011
	0000044956	2011/02/08	あの頃の誰か		光文社文庫	東野　圭吾	913.6	ﾋｹ		光文社	2011	328	15	2011
	0000044957	2011/02/08	ハーモニー		ハヤカワ文庫	伊藤　計劃	913.6	ｲｹ		早川書房	2010	381	15	2011
	0000044958	2011/02/08	虐殺器官		ハヤカワ文庫	伊藤　計劃	913.6	ｲｹ		早川書房	2010	414	15	2011
	0000044959	2011/02/08	最強の人生指南書／佐藤一斎「言志四録」を読む		祥伝社新書　２０５	齋藤　孝	121.55	ｻﾀ		祥伝社	2010	251	18	2011
	0000044960	2011/02/08	老後に本当はいくら必要か		祥伝社新書　１９２	津田　倫男	367.7	ﾂﾐ		祥伝社	2010	210	18	2011
	0000044961	2011/02/08	発達障害に気づかない大人たち		祥伝社新書　１９０	星野　仁彦	493.76	ﾎﾖ		祥伝社	2010	252	18	2011
	0000044962	2011/02/08	日本サッカー現場検証／あの０トップを読み解く		じっぴコンパクト新書　０７２	杉山　茂樹	783.47	ｽｼ		実業之日本社	2010	227	18	2011
	0000044963	2011/02/08	坂本龍馬／本当は何を考え、どういきたか？		じっぴコンパクト新書　０５０	加来　耕三	289.1	ｶｺ		実業之日本社	2009	263	18	2011
	0000044964	2011/02/08	「茶柱が立った」と聞いて、江戸の旦那は腰を抜かす／言葉で読み解く日本の歴史と庶民の暮らし		じっぴコンパクト新書　０７４	古川　愛哲	812	ﾌｱ		実業之日本社	2010	238	18	2011
	0000044965	2011/02/08	病院・医師を味方につける６５の知識		じっぴコンパクト新書　０７５	木田　健	498.02	ｷﾀ		実業之日本社	2010	223	18	2011
	0000044966	2011/02/08	日本は世界５位の農業大国／大嘘だらけの食料自給率		講談社＋α新書	浅川　芳裕	612.1	ｱﾖ		講談社	2010	189	18	2011
	0000044967	2011/02/08	糖尿病はご飯よりステーキを食べなさい		講談社＋α新書	牧田　善二	493.12	ﾏｾﾞ		講談社	2010	221	18	2011
	0000044968	2011/02/08	日本は世界４位の海洋大国		講談社＋α新書	山田　吉彦	558	ﾔﾖ		講談社	2010	190	18	2011
	0000044969	2011/02/08	大人も子どももわかるイスラム世界の「大疑問」		講談社＋α新書	池上　彰	302.28	ｲｱ		講談社	2010	238	18	2011
978-4-062725-90-3	0000044970	2011/02/08	意外に日本人だけ知らない日本史		講談社＋α新書	デュラン　れい子	302.1	ﾃﾞﾚ		講談社	2009	217	18	2011
	0000044971	2011/02/08	生命保険の罠		講談社＋α新書	後田　亨	339.4	ｳﾄ		講談社	2009	190	18	2011
	0000044972	2011/02/08	いま２０代女性はなぜ４０代男性に惹かれるのか		講談社＋α新書	大屋　洋子	141.62	ｵﾖ		講談社	2009	206	18	2011
	0000044973	2011/02/08	葬式は、要らない		幻冬舎新書　１５７	島田　裕巳	385.6	ｼﾋ		幻冬舎	2010	186	18	2011
	0000044974	2011/02/08	外様大名４０家／「負け組」の処世術		幻冬舎新書　１８９	榎本　秋	210.47	ｴｱ		幻冬舎	2011	232	18	2011
	0000044975	2011/02/08	昭和４５年１１月２５日／三島由紀夫自決、日本が受けた衝撃		幻冬舎新書　１８４	中川　右介	910.26	ﾅﾕ		幻冬舎	2010	284	18	2011
	0000044976	2011/02/08	宇宙は何でできているのか／素粒子物理学で解く宇宙の謎		幻冬舎新書　１８７	村山　斉	440.12	ﾑﾋ		幻冬舎	2010	226	18	2011
	0000044977	2011/02/08	はやぶさ／不死身の探査機と宇宙研の物語		幻冬舎新書　０１６	吉田　武	538.9	ﾖﾀ		幻冬舎	2010	295	18	2011
	0000044978	2011/02/08	脳に悪い７つの習慣		幻冬舎新書　１４３	林　成之	498.39	ﾊﾅ		幻冬舎	2010	182	18	2011
	0000044979	2011/02/08	シンプルに生きる／変哲のないものに喜びをみつけ、味わう			ドミニク・ローホー．著／原　秋子．訳	159	ﾛ		幻冬舎	2011	183	18	2011
	0000044980	2011/02/09	老いの才覚		ベスト新書　２９５	曽野　綾子	914.6	ｿｱ		ＫＫベストセラーズ	2010	172	18	2011
	0000044981	2011/02/09	女のしくじり			ゴマブッ子	367.2	ｺﾞ		ヴィレッジブックス	2010	239	19	2011
	0000044982	2011/02/09	ホンネがわかる心理テスト			前田　京子事務所．監修	140.49	ﾏｷ		西東社	2010	191	19	2011
	0000044983	2011/02/09	ドキュメント　タカラヅカいじめ裁判／乙女の花園の今			山下　教介	775.4	ﾔｷ		鹿砦社	2010	190	19	2011
	0000044984	2011/02/09	おいしく食べて体に効く！　クスリごはん			ヘルシーライフファミリー．編	498.58	ﾍ		リベラル社	2010	191	19	2011
	0000044985	2011/02/09	ヨーガン　レールの社員食堂			高橋　みどり	596	ﾀﾐ		ＰＨＰ研究所	2010	255	19	2011
	0000044986	2011/02/09	ここが中心　ここが果て／地方記者の勝手コラム			西田　久光	914.6	ﾆﾋ		ブイツーソリューション	2010	189	19	2011
	0000044987	2011/02/09	３億５千万円を集めた主婦は、世界をつなぐ映画プロデューサー。／娘とイランと玉虫厨子			益田　祐美子	778.21	ﾏﾕ		河出書房新社	2010	204	19	2011
	0000044988	2011/02/09	ゴーストハント　１／旧校舎怪談			小野　不由美	913.6	ｵﾌ	1	メディアファクトリー	2010	362	19	2011
	0000044989	2011/02/09	ゴーストハント　２／人形の檻			小野　不由美	913.6	ｵﾌ	2	メディアファクトリー	2011	401	19	2011
	0000044990	2011/02/09	畑と田んぼと母の漬けもの			藤田　和芳	914.6	ﾌｶ		ビーケーシー	2010	239	19	2011
	0000044991	2011/02/09	ハーバード白熱教室講義録＋東大特別授業　〈下〉			マイケル・サンデル／ＮＨＫ「ハーバード白熱教室」制作チーム／小林　正弥／杉田　晶子．共訳	311.1	ｻ	下	早川書房	2010	273	19	2011
	0000044992	2011/02/09	ムーンショットデザイン幸福論			奥山　清行	501.3	ｵｷ		ランダムハウスジャパン	2010	160	19	2011
	0000044993	2011/02/09	夢が叶う魔法の翼／電動イスは移動の自由だけじゃなく、心の自由も与えてくれた！			西平　哲也	369.18	ﾆﾃ		エル書房	2010	204	19	2011
	0000044994	2011/02/09	３秒で相手を見抜く心理学／ケータイ編			内藤　誼人	140.4	ﾅﾖ		メディアファクトリー	2010	159	19	2011
	0000044995	2011/02/09	２０代でやっておきたいこと			川北　義則	159.7	ｶﾖ		三笠書房	2010	253	19	2011
	0000044996	2011/02/09	南極で宇宙をみつけた！／生命の起源を探す旅			中山　由美	297.9	ﾅﾕ		草思社	2010	238	19	2011
	0000044997	2011/02/09	これからの「日本サッカー」の話をしよう／旧ユーゴスラビア人指導者からの真摯な提言			スドラヴコ・ゼムノビッチ／西部　謙司	783.47	ｾﾞ		カンゼン	2010	207	19	2011
	0000044998	2011/02/09	熊田千佳慕のクマチカ昆虫記／「絵本ファーブル昆虫記」のための勉強帖			熊田　千佳慕	486	ｸﾁ		求龍堂	2010	286	19	2011
	0000044999	2011/02/09	種まき大作戦／土と命に触れる生き方			吉度　日央里	611.7	ﾖﾋ		サンマーク出版	2010	239	19	2011
	0000045000	2011/02/09	恋愛マトリックス／相手を思い通りにする究極の恋愛戦略			ぐっどうぃる博士	159.6	ｸﾞ		ソフトバンククリエイティブ	2010	239	19	2011
	0000045001	2011/02/09	選手の心を動かす監督の言葉			小宮山　悟／清宮　克幸	783.48	ｷｶ		ぴあ	2010	215	19	2011
	0000045002	2011/02/09	セカンドチャンス！／人生が変わった少年院出院者たち			セカンドチャンス！．編	327.85	ｾ		新科学出版社	2011	302	19	2011
	0000045003	2011/02/09	空の上で本当にあった心温まる物語			三枝　理枝子	687.3	ｻﾘ		あさ出版	2010	237	19	2011
	0000045004	2011/02/10	手足のないチアリーダー			佐野　有美	916	ｻｱ		主婦と生活社	2010	189	19	2011
	0000045005	2011/02/10	民謡酒場という青春／高度経済成長を支えた唄たち			山村　基毅	388.91	ﾔﾓ		ヤマハミュシーックメディア	2010	332	19	2011
	0000045006	2011/02/10	強迫くもりのち晴れときどき雨			梨本　恵里子	493.74	ﾅｴ		長崎出版	2010	291	19	2011
	0000045007	2011/02/10	生きるも死ぬもこれで十分			帯津　良一	490.49	ｵﾘ		法研	2010	214	19	2011
	0000045008	2011/02/10	はやぶさ、そうまでして君は／生みの親がはじめて明かすプロジェクト秘話			川口　淳一郎	538.94	ｶｼﾞ		宝島社	2010	231	19	2011
	0000045009	2011/02/10	「ゆる人生」のススメ			土屋　賢二／三浦　勇夫	914.6	ﾂｹ		新講社	2011	189	19	2011
	0000045010	2011/02/10	日本人の知性再生論／教育関係者と法律家の非常識が日本を滅ぼす			矢内原　一京	320.4	ﾔｲ		ポプラ社	2010	262	19	2011
	0000045011	2011/02/10	小惑星探査機はやぶさの大冒険			山根　一眞	538.94	ﾔｶ		マガジンハウス	2010	295	19	2011
	0000045012	2011/02/10	昭和のスター王国を築いた男　渡辺晋物語			野地　秩嘉	767.8	ﾉﾂ		マガジンハウス	2010	269	19	2011
	0000045013	2011/02/10	海のかなたの甲子園／沖縄・本土復帰への祈りと５２年目の全国制覇			市田　実	783.7	ｲﾐ		双葉社	2010	324	19	2011
	0000045014	2011/02/10	断れる２０代になりなさい！			千田　琢哉	361.45	ｾﾀ		すばる舎	2010	188	19	2011
	0000045015	2011/02/10	日野原重明の「こころ」と「からだ」の相談室／６０歳からの幸せ問答			日野原　重明	490.49	ﾋｼ		日本放送出版協会	2010	207	19	2011
	0000045016	2011/02/10	ゆき姐の漫画エッセイ　英語と格闘　ｉｎ　Ｎｅｗ　Ｙｏｒｋ			兵藤　ゆき．漫画・文	830.49	ﾋﾕ		日本放送出版協会	2010	143	19	2011
	0000045017	2011/02/10	ソムリエの流儀／ワインとサービスの現場から学んだこと			佐藤　陽一	673.97	ｻﾖ		小学館	2010	288	19	2011
	0000045018	2011/02/10	謎解きはディナーのあとで			東川　篤哉	913.6	ﾋﾄ		小学館	2011	255	19	2011
