ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
,44652,2010/12/09,木簡から古代がみえる,ﾓｯｶﾝｶﾗｺﾀﾞｲｶﾞﾐｴﾙ,,,岩波新書　１２５６,,木簡学会．編,ﾓｯｶﾝｶﾞｯｶｲ.ﾍﾝ,,210.3,ﾓ,,岩波書店,2010,220,18,840,,文字のしるされた木片が、地下水に守られた土中にふかく抱かれ、遠い過去から私たちの前に姿を現わす。木簡は、まさしく古代史のナマの史料。その形や大きさ、そして書かれた文字などの小さな「手がかり」に過ぎない情報から、いかに秘められた古代の姿を読み解いていくか？最前線の研究者が結集し、その尽きない面白さを語る。１　木簡は語る―研究の足跡（飛鳥池木簡―木簡から『日本書紀』を読み直す；荷札木簡―荷札が語る古代の税制）２　奈良のみやこを再現する―宮都の木簡から（長屋王家木簡―上流貴族の暮らしぶり,木簡・竹簡∥モッカンチッカン,図書費,白山商会,,新書書架,,,２０１０．０８．１０,,False,,,,False,,,1,False,True,False,,
,44653,2010/12/09,生物多様性とは何か,ｾｲﾌﾞﾂﾀﾖｳｾｲﾄﾊﾅﾆｶ,,,岩波新書　１２５７,,井田　徹治,ｲﾀﾞﾃﾂｼﾞ,,468,ｲﾃ,,岩波書店,2010,226,18,756,,クロマグロの大量消費は何が問題なのか？人類を養う絶妙な生物ネットワークの破壊が進んでおり、生物多様性条約もその歯止めになっていない。今なすべきことは何なのか。世界で最も多様性に富み、脅威にさらされているホットスポットの現状と、保全のための新しい仕組みをレポートし、人間と自然との関係修復を訴える。第１章　生物が支える人の暮らし第２章　生命史上最大の危機第３章　世界のホットスポットを歩く第４章　保護から再生へ第５章　利益を分け合う―条約とビジネス終章　自然との関係を取り,生物多様性∥セイブツタヨウセイ      →: 下位語: 遺伝的多様性∥イデンテキ タヨウセイ      →: 関連語: 変異(生物)∥ヘンイ(セイブツ)      →: 関連語: 生態学∥セイタイガク      →: 関連語: 自然保護∥シゼンホゴ      →: 関連語: 種(生物)∥シュ(セイブツ)      →: 関連語: 遺伝子資源∥イデンシシゲン  ,図書費,白山商会,,新書書架,,,２０１０．０８．１０,,False,,,,False,,,1,False,True,False,,
,44654,2010/12/09,日本軍「慰安婦」制度とは何か,ﾆﾎﾝｸﾞﾝ｢ｲｱﾝﾌ｣ｾｲﾄﾞﾄﾊﾅﾆｶ,,,岩波ブックレット　７８４,,吉見　義明,ﾖｼﾐﾖｼｱｷ,,210.7,ﾖﾖ,,岩波書店,2010,63,21,525,,元日本軍「慰安婦」だった金学順さんが日本政府に謝罪と賠償を求めて名乗り出てから２０年―「強制」ではなく「自由意志」だったとする声がいまだに多く聞かれるのはなぜだろうか。「慰安婦」制度が軍によってつくられたことを、様々な史料を用いながら説明するとともに、被害者の名誉と尊厳の回復の必要性を訴える。１　日本軍「慰安婦」制度とは何か２　五つの「事実」の検証（強制はなかったか―第１の「事実」の検証；朝鮮総督府は業者による誘拐を取り締まったか―第２の「事実」の検証；軍による強制は例外的だったか―第,慰安婦∥イアンフ      →: 上位語: 女性∥ジョセイ      →: 上位語: 戦争犠牲者∥センソウギセイシャ      →: 関連語: 戦争犯罪∥センソウハンザイ      →: 関連語: 強制労働∥キョウセイロウドウ,図書費,白山商会,,事典棚,,,２０１０．０８．１０,,False,,,,False,,,,False,True,False,,
,44655,2010/12/09,〈生物多様性〉入門,｢ｾｲﾌﾞﾂﾀﾖｳｾｲ｣ﾆｭｳﾓﾝ,,,岩波ブックレット　７８５,,鷲谷　いづみ,ﾜｼﾀﾆｲﾂﾞﾐ,,468,ﾜｲ,,岩波書店,2010,63,21,630,,おいしい食べもの、きれいな水と空気、衣類や住居、医薬品、美しい風景…私たち人間のくらしは、自然の恵みに支えられてきた。しかし、生物たちが長い歳月をかけて作り上げてきた自然のしくみは、人間の活動によって大きく変化しつつある。いま、注目される「生物多様性」。その本質と現状・保全の方策を、保全生態学の第一人者がわかりやすく解説した、入門書の決定版。１　誤解されがちな「自然を守ること」２　生物多様性とは何か３　めぐみと由来４　生物多様性の危機５　危機を乗り越えるために６,生物多様性∥セイブツタヨウセイ      →: 下位語: 遺伝的多様性∥イデンテキ タヨウセイ      →: 関連語: 変異(生物)∥ヘンイ(セイブツ)      →: 関連語: 生態学∥セイタイガク      →: 関連語: 自然保護∥シゼンホゴ      →: 関連語: 種(生物)∥シュ(セイブツ)      →: 関連語: 遺伝子資源∥イデンシシゲン  ,図書費,白山商会,,事典棚,,,２０１０．０８．１０,,False,,,,False,,,,False,True,False,,
,44656,2010/12/10,エントロピーがわかる／秘密のベールをはぐ７つのゲーム,ｴﾝﾄﾛﾋﾟｰｶﾞﾜｶﾙ/ﾋﾐﾂﾉﾍﾞｰﾙｦﾊｸﾞ7ﾂﾉｹﾞｰﾑ,,,ＢＬＵＥ－ＢＡＣＫＳ　１６９０,,アリー・ベン－ナイム．著／中嶋　一雄．訳,ｱﾘｰ･ﾍﾞﾝ-ﾅｲﾑ.ﾁｮ/ﾅｶｼﾞﾏｶｽﾞｵ.ﾔｸ,,426.55,ﾍﾞ,,講談社,2010,242,18,924,,簡単なサイコロゲームを体験するだけで、あなたは、エントロピーを理解することができる。なぜ、増え続けるのか？そもそも、エントロピーとは何なのか？熱力学では答えられなかった法則がいまや「常識」の法則になる。第１章　熱力学第二法則の歴史第２章　最初にサイコロで遊ぼう第３章　単純化したサイコロゲームで、理解の第一歩第４章　五感を用いた第二法則の体験第５章　いよいよ、あなたの常識で理解しよう第６章　サイコロの世界から現実の世界へ第７章　物理法則としての第二法則の位置付けについ,エントロピー      →: 関連語: 不可逆変化∥フカギャクヘンカ,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44657,2010/12/10,新・材料化学の最前線／未来を創る「化学」の力,ｼﾝｻﾞｲﾘｮｳｶｶﾞｸﾉｻｲｾﾞﾝｾﾝ/ﾐﾗｲｦﾂｸﾙ｢ｶｶﾞｸ｣ﾉﾁｶﾗ,,,ＢＬＵＥ－ＢＡＣＫＳ　１６９２,,首都大学東京　都市環境学部分子応用化学研究会．辺,ｼｭﾄﾀﾞｲｶﾞｸﾄｳｷｮｳﾄｼｶﾝｷｮｳｶﾞｸﾌﾞﾌﾞﾝｼｵｳﾖｳｶｶﾞｸｹﾝｷｭｳｶｲ.ﾍﾝ,,501.4,ｼ,,講談社,2010,269,18,987,,磁石で浮かべてつくる完全な球、老化を抑える人工酵素、超高密度記録ハードディスク、光の反射が起こらないモスアイ構造など興味深い２１テーマを厳選して紹介。さまざまなアイデアを駆使して分子１個、原子１個を操る材料化学は、我々の未来を大きく変える。分子・原子レベルで設計する先端材料の世界。第１章　実用化が急がれる機能材料（紫外線に透明なガラス；常温で空気をきれいにする金ナノ粒子触媒　ほか）第２章　夢の新機能材料（光でつくる機能性分子；光で膨らんだり縮んだりする石　ほか）第３章　医療を変,材料科学∥ザイリョウ カガク      →: 関連語: 工業材料∥コウギョウザイリョウ  普通件名     工業化学∥コウギョウカガク      →: 上位語: 化学∥カガク      →: 下位語: グリーンケミストリー      →: 下位語: 染料化学∥センリョウカガク      →: 下位語: ソノケミストリー      →: 関連語: 化学工業∥カガクコウギョウ      →: 関連語: 化学工学∥カガクコウガク      →: 関連語: 工業分析∥コウギョウ,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44658,2010/12/10,１０歳からの論理パズル「迷いの森」のパズル魔王に挑戦！,10ｻｲｶﾗﾉﾛﾝﾘﾊﾟｽﾞﾙ｢ﾏﾖｲﾉﾓﾘ｣ﾉﾊﾟｽﾞﾙﾏｵｳﾆﾁｮｳｾﾝ!,,,ＢＬＵＥ－ＢＡＣＫＳ　１６９３,,小野田　博一,ｵﾉﾀﾞﾋﾛｶｽﾞ,,798,ｵﾋ,,講談社,2010,217,18,903,,主人公の毬奈は魔女学校の中等科１年のドジっ娘。親友の早紀が下級悪魔を召喚して、悪魔に囚われてしまう。毬奈は、使い魔として召喚した迅と共に、早紀を救出すべく「迷いの森」へと旅に出て、パズル好きの魔王に挑む。宝の地図―いきなり難問！使い魔、召喚！早紀、悪魔を召喚してしまう毬奈、旅に出る囚われの早紀賢者の大会の前夜賢者、毬奈城の夜哲学者の悩み三姉妹の館迷いの森救出著者紹介小野田博一［オノダヒロカズ］東京大学医学部保健学科卒。同大学院,,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,1,False,True,False,,
,44659,2010/12/10,シルクロード　歴史と今がわかる事典,ｼﾙｸﾛｰﾄﾞﾚｷｼﾄｲﾏｶﾞﾜｶﾙｼﾞﾃﾝ,,,岩波ジュニア新書　６５９,,大村　次郷,ｵｵﾑﾗﾂｸﾞｻﾄ,,292.09,ｵﾂ,,岩波書店,2010,203,18,987,,中央アジアを媒介に東西文物の交流がはじまって２５００年、シルクロードは今も新鮮な魅力に満ちている。トルコ・イスタンブールから中国・泉州まで、各地に残る遺跡、絵画、彫刻から歴史が、また市場、祭り、食べ物から今が、くっきりと見えてくる。写真家としてすべての地を訪れ感じた。その思いが写真と文章にあふれる１冊。１章　トルコ２章　シリア３章　イエメン４章　イラク５章　イラン６章　パキスタン７章　インド８章　ネパール９章　ウズベキスタン１０章　タジキスタン,,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44660,2010/12/10,戦争の時代の子どもたち／瀬田国民学校五年智組の学級日誌より,ｾﾝｿｳﾉｼﾞﾀﾞｲﾉｺﾄﾞﾓﾀﾁ/ｾﾀｺｸﾐﾝｶﾞｯｺｳｺﾞﾈﾝﾁｸﾞﾐﾉｶﾞｯｷｭｳﾆｯｼﾖﾘ,,,岩波ジュニア新書　６６０,,吉村　文成,ﾖｼﾑﾗﾌﾐｼｹﾞ,,210.75,ﾖﾌ,,岩波書店,2010,179,18,987,,入学式に始まり、運動会や学芸会など学校の様子を色彩豊かに描いた瀬田国民学校の学級日誌は、同時に空襲や疎開、学徒動員など戦時下の暮らしぶりを子どもの目線で綴った貴重な記録でもある。日誌に光る子どもたちののびやかな感受性は、戦争に染まらない強さと明るさが人間にあることを、今に伝えてくれる。１章　学校の中の戦争２章　銃後をささえる少国民３章　「貧しい国」の戦争４章　学級日誌から見えてきたもの５章　何が学級日誌を育てたか６章　いまも生きる学級日誌入学式に始まる学校生活を,,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44661,2010/12/10,語源でふやそう英単語,ｺﾞｹﾞﾝﾃﾞﾌﾔｿｳｴｲﾀﾝｺﾞ,,,岩波ジュニア新書　６６１,,小池　直己,ｺｲｹﾅｵﾐ,,834,ｺﾅ,,岩波書店,2010,227,18,882,,英単語をおぼえるのは大変。ａではじまる語からおぼえようとしたけれど、ａの最後までも進まなかった。そんな経験をした人も多いでしょう。そこで、語源という整理ボックスに入れて、まとめておぼえていこう―というのが本書の提案です。試験のときに新しい単語に出くわしても、語源から意味が連想できる力もつきます。数に関する語根人間・人体に関する語根生物に関する語根自然に関する語根心理・感情・思考に関する語根位置・方向・運動に関する語根ものの形・性質に関する語根変化・変,,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44662,2010/12/10,日本の教育格差,ﾆﾎﾝﾉｷｮｳｲｸｶｸｻ,,,岩波新書　１２５８,,橘木　俊詔,ﾀﾁﾊﾞﾅｷﾄｼｱｷ,,372.1,ﾀﾄ,,岩波書店,2010,244,18,840,,所得格差が広がるなか、教育の機会が不平等化している。高学歴を目指して塾や私立学校が隆盛する一方、経済的理由で学校を中退する者も目立つ。格差問題の第一人者である著者が豊富なデータによって、親の所得の影響、公立・私立の差、学歴と進路の関係など、教育をめぐる格差の実態を検証。教育の役割や意義を問い直し、打開策を探る。第１章　学歴社会の実相―「三極化」の進行第２章　家庭環境の影響力をどうみるか第３章　学校教育の進展と新たな格差第４章　不平等化する日本の教育―家計負担が増加するな,教育格差 -- 日本∥キョウイク カクサ -- ニホン,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44663,2010/12/10,国家神道と日本人,ｺｯｶｼﾝﾄｳﾄﾆﾎﾝｼﾞﾝ,,,岩波新書　１２５９,,島薗　進,ｼﾏｿﾞﾉｽｽﾑ,,172,ｼｽ,,岩波書店,2010,237,18,840,,戦前、日本人の精神的支柱として機能した「国家神道」。それはいつどのように構想され、どのように国民の心身に入り込んでいったのか。また、敗戦でそれは解体・消滅したのか。本書では、神社だけではなく、皇室祭祀や天皇崇敬の装置を視野に入れ、国体思想や民間宗教との関わりを丹念に追う。日本の精神史理解のベースを提示する意欲作。第１章　国家神道はどのような位置にあったのか？―宗教地形（「公」と「私」の二重構造；「日本型政教分離」の実態；皇室祭祀と「祭政一致」体制の創出；宗教史から見た帝国憲法と,国家神道∥コッカシントウ      →: 上位語: 神道∥シントウ      →: 関連語: 神社行政∥ジンジャギョウセイ  ,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44664,2010/12/10,漢語日暦,ｶﾝｺﾞﾋｺﾞﾖﾐ,,,岩波新書　１２６０,,興膳　宏,ｺｳｾﾞﾝﾋﾛｼ,,814.4,ｺﾋ,,岩波書店,2010,228,18,798,,元旦、桜花、納涼、彼岸、冬至など、いずれもすっかり日本の生活に溶けこんでいる言葉だが、このように音読みで読む漢字語を漢語という。これら四季折々の季節感を表す言葉を中心に、歴史的な出来事や時事的な話題を示すものを交えて、その由来と意味を丁寧に解き明かす。古典等からの多彩な例文を楽しめる日暦集。付・索引。元日、桜花、納涼、彼岸、冬至など四季折々の季節感を表す言葉を中心に、歴史的な出来事や時事的な話題を示すものを交えて、その由来と意味を丁寧に解き明かす。古典等からの多彩な例文も楽しめる日,日本語 -- 熟語∥ニホンゴ -- ジュクゴ  年中行事 -- 日本∥ネンチュウギョウジ -- ニホン  ,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44665,2010/12/10,文学フシギ帖／日本の文学百年を読む,ﾌﾞﾝｶﾞｸﾌｼｷﾞﾁｮｳ/ﾆﾎﾝﾉﾌﾞﾝｶﾞｸﾋｬｸﾈﾝｦﾖﾑ,,,岩波新書　１２６１,,池内　紀,ｲｹｳﾁｵｻﾑ,,910.26,ｲｵ,,岩波書店,2010,208,18,756,,鴎外・牧水・百〓（けん）から三島・寺山・春樹まで、いずれ劣らぬ腕利きぞろい。さまざまな「フシギ」を秘めた作品に、当代随一の読み巧者が挑む。少し違った角度からあの名作を眺めてみると、思いもかけない新たな魅力が見えてくる。読めば世界を見る眼がかわる、文学の魅力満載！読者力を鍛える、老若男女におすすめの文学フシギ入門。鴎外と高利貸漱石と狸露伴と水啄木の臨終稲舟の涙子規と「明治の女」五人旅、西遊記杢太郎のエロス牧水と言霊白秋と『落葉松』〔ほか〕鴎,日本文学 -- 歴史 -- 明治以後∥ニホンブンガク -- レキシ -- メイジイゴ,図書費,白山商会,,新書書架,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44666,2010/12/10,地域の力で自然エネルギー！,ﾁｲｷﾉﾁｶﾗﾃﾞｼｾﾞﾝｴﾈﾙｷﾞｰ!,,,岩波ブックレット　７８６,,鳥越　皓之／小林　久／海江田　秀志／泊　みゆき／山崎　淑行／古谷　桂信,ﾄﾘｺﾞｴﾋﾛﾕｷ/ｺﾊﾞﾔｼﾋｻｼ/ｶｲｴﾀﾞﾋﾃﾞｼ/ﾄﾏﾘﾐﾕｷ/ﾔﾏｻﾞｷﾄｼﾕｷ/ﾌﾙﾔｹｲｼﾝ,,501.6,ﾄﾋ,,岩波書店,2010,62,21,525,,海に囲まれ、縁に恵まれた日本は、自然エネルギー資源の宝庫です。バイオマスから波力・潮力、小水力、地熱エネルギーまで、日本に特徴的な自然エネルギーの現状とさまざまな取り組みを紹介します。新時代をリードし、地域を活性化し、環境保全に優れた自然エネルギーと日本の未来を知る一冊です。第１章　地域の力で自然エネルギー第２章　小水力が地域を救う第３章　地熱大国日本第４章　海洋エネルギーの力第５章　山から街までバイオマスの力を生かす第６章　伝統社会から新しい社会へ日本には,再生可能エネルギー∥サイセイカノウエネルギー      →: 上位語: エネルギー      →: 下位語: バイオマスエネルギー      →: 下位語: 太陽熱∥タイヨウネツ      →: 下位語: 地熱∥チネツ      →: 下位語: 風力∥フウリョク      →: 下位語: 潮力∥チョウリョク      →: 関連語: グリーン証書∥グリーンショウショ  ,図書費,白山商会,,事典棚,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44667,2010/12/10,国民健康保険,ｺｸﾐﾝｹﾝｺｳﾎｹﾝ,,,岩波ブックレット　７８７,,結城　康博,ﾕｳｷﾔｽﾋﾛ,,364.4,ﾕﾔ,,岩波書店,2010,62,21,525,,世界に冠たる日本の国民皆保険制度の根幹をなす国民健康保険。しかし今、その制度が揺れている。近年話題となった無保険者問題、地域による保険料の格差、無職者比率の高まりによる財源不安、そして後期高齢者医療制度。持続可能な安定した制度を維持するには何が必要か。制度のあらましを解説する。第１章　保険証一枚で医療サービスが受けられる第２章　保険料の高騰とその滞納問題第３章　国民健康保険制度の役割変容第４章　後期高齢者医療制度と市町村国保の関係第５章　国民皆保険を守れるのか,国民健康保険∥コクミンケンコウホケン      →: 上位語: 医療保険∥イリョウホケン  ,図書費,白山商会,,事典棚,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44668,2010/12/10,爆撃,ﾊﾞｸｹﾞｷ,,,岩波ブックレット　７８８,,ハワード・ジン．著／岸本　和世／荒井　雅子．共訳,ﾊﾜｰﾄﾞ･ｼﾞﾝ.ﾁｮ/ｷｼﾓﾄｶｽﾞﾖ/ｱﾗｲﾏｻｺ.ｷｮｳﾔｸ,,210.75,ｼﾞ,,岩波書店,2010,71,21,588,,／９３６／２０１０年１月に急逝したハワード・ジンの遺著を、原爆投下から６５年のこの夏、日米で同時刊行する。第二次世界大戦時、爆撃手として参戦していたジンは新型爆弾投下の報に喜ぶ。しかし後に広島を訪れその被害を知り、自らの過ちに気付く。「人間の肉体を通して感じ考えることにしたがって行動すること」を説く、不屈の反戦家のこのメッセージを、わたしたちは、いかにうけとめるか。序ヒロシマ―沈黙をやぶるロワイヤン爆撃著者紹介ジン，ハワード［ジン，ハワード］［Ｚｉｎｎ，Ｈｏｗａ,原子爆弾投下(1945 広島市)∥ゲンシ バクダン トウカ (1945 ヒロシマシ)      →: 上位語: 爆撃∥バクゲキ      →: 関連語: 原子爆弾∥ゲンシバクダン  世界戦争(1939～1945) -- フランス∥セカイセンソウ(1939-1945) -- フランス  ,図書費,白山商会,,事典棚,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44669,2010/12/10,まちに病院を！／住民が地域医療をつくる,ﾏﾁﾆﾋﾞｮｳｲﾝｦ!/ｼﾞｭｳﾐﾝｶﾞﾁｲｷｲﾘｮｳｦﾂｸﾙ,,,岩波ブックレット　７８９,,伊関　友伸,ｲｾｷﾄﾓﾄｼ,,498.02,ｲﾄ,,岩波書店,2010,71,21,588,,医師不足がいわれているいま、住民が自治体、医師会などに呼びかけながら、「当事者」として地域医療の再生を試みているところが全国各地にある。実際に医師数が増えてきているところ、病院建設を住民含めて話し合ったところなど、各地での実践例を通して、具体的に何ができるのかを提言。第１章　地域の病院に何が起きているのか第２章　地域からの実践（母親たちの活動が医療再生のきっかけに―兵庫県西脇市；市区町村初の「地域医療を守る条例」―宮崎県延岡市；「三方よし」の地域医療再生をめざす―滋賀県東近江市；医療者,医療 -- 日本∥イリョウ -- ニホン,図書費,白山商会,,事典棚,,,２０１０．０８．２５,,False,,,,False,,,,False,True,False,,
,44670,2010/12/10,てっぱん　【上】,ﾃｯﾊﾟﾝ｢ｼﾞｮｳ｣,,,,,寺田　敏雄／今井　雅子／関　えり香．共作／豊田　美加．ノベライズ,ﾃﾗﾀﾞﾄｼｵ/ｲﾏｲﾏｻｺ/ｾｷｴﾘｶ.ｷｮｳｻｸ/ﾄﾖﾀﾐｶ.ﾉﾍﾞﾗｲｽﾞ,,913.6,ﾃﾄ,上,日本放送出版協会,2010,269,19,1365,,広島県尾道市の鉄工所の娘として育ち、お好み焼きとトランペットをこよなく愛する村上あかりは、祖母・初音の突然の登場により、自分の出生の秘密を知ることになる―。育ての母譲りのお好み焼きの味と実母から受け継いだ音楽の力を武器に、さまざまな困難を乗り越えていくヒロインの奮闘記。第１週～第１２週までの内容を収載。,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44671,2010/12/10,母　－オモニ－,ｵﾓﾆ-ｵﾓﾆ-,,,,,姜　尚中,ｶﾝｻﾝｼﾞｭﾝ,,913.6,ｶｻ,,集英社,2010,296,19,1260,,お前とふたりだけの話ばしたかったとたい―。ある日、わたしに届いた母の声のテープが、日本全体が貧しく、家族同士の体温が熱かったあの時代の記憶を呼び覚ます―。『悩む力』から二年ぶり、著者初の自伝的小説。激動の時代を生きた母の生涯を綴る。著者初の自伝的長編小説。「わたしは幸せだろかいね。うん、幸せたい。そうたい、幸せたい」穏やかな老後を迎え、そう一人ごちていた母。しかし十六の春、婚約者を頼って植民地だった朝鮮半島から単身日本に渡った母の人生には、底知れぬ苦難が秘められていた。,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44672,2010/12/10,走れ！　Ｔ校バスケット部　【５】,ﾊｼﾚ!Tｺｳﾊﾞｽｹｯﾄﾌﾞ｢5｣,,,,,松崎　洋,ﾏﾂｻﾞｷﾋﾛｼ,,913.6,ﾏﾋ,5,彩雲出版,2010,244,19,1470,,松崎洋［マツザキヒロシ］福岡県出身。１０月２９日生まれ。東京都在住。平成１９年、『走れ！Ｔ校バスケット部』で作家デビュー。Ｔ校シリーズは累計６５万部を突破。デビュー作がベストセラーとなり、一躍注目作家となる,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44673,2010/12/10,チア男子！！,ﾁｱﾀﾞﾝｼ!!,,,,,朝井　リョウ,ｱｻｲﾘｮｳ,,913.6,ｱﾘ,,集英社,2010,389,19,1575,,柔道の道場主の長男・晴希は大学１年生。姉や幼馴染の一馬と共に、幼い頃から柔道に打ち込んできた。しかし、無敗の姉と比べて自分の限界を察していた晴希は、怪我をきっかけに柔道部を退部。同じころ、一馬もまた柔道をやめる。一馬はある理由から、大学チアリーディング界初の男子のみのチーム結成を決意したのだ。それぞれに事情を抱える超個性的なメンバーが集まり、チームは学園祭での初舞台、さらには全国選手権を目指すが…。キュートでバカで、最高にカッコイイ男子たちのチアリーディング青春小説 ,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44674,2010/12/10,フリーター、家を買う。,ﾌﾘｰﾀｰ､ｲｴｦｶｳ｡,,,,,有川　浩,ｱﾘｶﾜﾋﾛ,,913.6,ｱﾋ,,幻冬舎,2010,309,20,1470,,「母さん死ぬな―」へなちょこ２５歳がいざ一念発起！？崩壊しかかった家族の再生と「カッコ悪すぎな俺」の成長を描く、勇気と希望の結晶。逆境スタートの華麗なる変身劇!!　やり甲斐とか、本当にやりたい仕事とか、言ってる場合じゃないし!!自尊心ばかり高くて、怠惰でへたれな主人公が、ある出来事をきっかけに、立ち上がる。仕事を探して、働いて金を貯めるぞ。病気の母を助けるため、奮闘開始だ!!父＝商社勤務「経理の鬼」母＝重度の鬱病に罹る姉＝名古屋の病院に嫁ぐ俺＝二流大卒、入社3ヶ月で退社 著,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44675,2010/12/10,プラチナデータ,ﾌﾟﾗﾁﾅﾃﾞｰﾀ,,,,,東野　圭吾,ﾋｶﾞｼﾉｹｲｺﾞ,,913.6,ﾋｹ,,幻冬舎,2010,431,20,1680,,犯罪防止を目的としたＤＮＡ法案が国会で可決し、検挙率が飛躍的に上がるなか、科学捜査を嘲笑うかのような連続殺人事件が発生した。警察の捜査は難航を極め、警察庁特殊解析研究所の神楽龍平が操るＤＮＡ捜査システムの検索結果は「ＮＯＴ　ＦＯＵＮＤ」。犯人はこの世に存在しないのか？時を同じくして、システムの開発者までが殺害される。現場に残された毛髪から解析された結果は…「ＲＹＵＨＥＩ　ＫＡＧＵＲＡ　適合率９９．９９％」。犯人は、神楽自身であることを示していた―。確信は疑念に、追う者は追われる者に。,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44676,2010/12/10,マリアビートル,ﾏﾘｱﾋﾞｰﾄﾙ,,,,,伊坂　幸太郎,ｲｻｶｺｳﾀﾛｳ,,913.6,ｲｺ,,角川書店,2010,465,20,1680,,元殺し屋の「木村」は、幼い息子に重傷を負わせた相手に復讐するため、東京発盛岡行きの東北新幹線“はやて”に乗り込む。狡猾な中学生「王子」。腕利きの二人組「蜜柑」＆「檸檬」。ツキのない殺し屋「七尾」。彼らもそれぞれの思惑のもとに同じ新幹線に乗り込み―物騒な奴らが再びやって来た。『グラスホッパー』に続く、殺し屋たちの狂想曲。３年ぶりの書き下ろし長編。物騒な奴らが再びやってきた！　三年ぶりの書き下ろし長編登場!!酒浸りの元殺し屋「木村」。狡猾な中学生「王子」。腕利きの二人組,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44678,2010/12/10,小さいおうち,ﾁｲｻｲｵｳﾁ,,,,,中島　京子,ﾅｶｼﾞﾏｷｮｳｺ,,913.6,ﾅｷ,,文藝春秋,2010,319,20,1660,,赤い三角屋根の家で美しい奥様と過ごした女中奉公の日々を振り返るタキ。そして６０年以上の時を超えて、語られなかった想いは現代によみがえる。女中奉公の記憶を綴るタキの胸に去来する、昭和の家庭風景と奥様の面影、切ない秘密。そして物語は意外な形で現代に繋がり……。 著者紹介中島京子［ナカジマキョウコ］１９６４年東京都生まれ。出版社勤務、フリーライターを経て、０３年『ＦＵＴＯＮ』でデビュー。０６年『イトウの恋』、０７年『均ちゃんの失踪』、０８年『冠・婚・葬・祭』がそれぞれ吉川英治文学新人賞候,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
,44679,2010/12/10,四十九日のレシピ,ｼｼﾞｭｳｸﾆﾁﾉﾚｼﾋﾟ,,,,,伊吹　有喜,ｲﾌﾞｷﾕｷ,,913.6,ｲﾕ,,ポプラ社,2010,262,20,1470,,熱田家の母・乙美が亡くなった。気力を失った父・良平のもとを訪れたのは、真っ黒に日焼けした金髪の女の子・井本。乙美の教え子だったという彼女は、生前の母に頼まれて、四十九日までのあいだ家事などを請け負うと言う。彼女は、乙美が作っていた、ある「レシピ」の存在を、良平に伝えにきたのだった。家族を包むあたたかな奇跡に、涙があふれる感動の物語。著者紹介伊吹有喜［イブキユキ］１９６９年三重県生まれ。中央大学法学部卒。２００８年『風待ちのひと』（『夏の終わりのトラヴィアータ』改題）で第,,図書費,ＴＳＵＴＡＹＡ多治見インター店,,,,,２０１０．０９．０４,,False,,,,False,,,,False,True,False,,
